lambda_idx,t_500.0_ms
0,16.159
1,16.169
2,16.104
3,15.776
4,15.960
5,15.697
6,15.517
7,15.512
8,15.831
9,16.920
10,16.443
11,15.925
12,16.577
13,15.990
14,15.721
15,16.124
16,15.577
17,15.925
18,15.980
19,15.159
20,16.303
21,16.333
22,15.517
23,15.637
24,15.761
25,15.403
26,16.358
27,15.632
28,15.294
29,15.338
30,15.711
31,16.060
32,16.567
33,15.025
34,15.607
35,16.104
36,15.090
37,16.239
38,15.935
39,15.945
40,15.119
41,14.876
42,15.522
43,15.821
44,15.746
45,15.876
46,15.622
47,15.522
48,16.114
49,16.333
50,15.274
51,15.980
52,16.234
53,15.861
54,15.383
55,15.940
56,16.169
57,15.736
58,15.413
59,15.104
60,16.532
61,15.891
62,15.846
63,15.512
64,16.114
65,15.478
66,15.055
67,15.055
68,16.109
69,14.940
70,15.209
71,15.254
72,15.721
73,15.269
74,16.254
75,15.423
76,15.080
77,15.776
78,15.358
79,15.448
80,15.726
81,15.836
82,16.507
83,14.975
84,15.766
85,15.925
86,15.229
87,15.756
88,16.303
89,15.269
90,15.274
91,15.632
92,14.995
93,15.925
94,15.109
95,15.602
96,15.682
97,15.403
98,15.507
99,15.692
100,14.831
101,14.995
102,15.617
103,14.960
104,14.657
105,14.836
106,15.463
107,15.428
108,15.647
109,14.498
110,15.169
111,15.960
112,16.134
113,15.761
114,15.836
115,15.915
116,15.806
117,15.294
118,15.632
119,15.224
120,15.965
121,15.532
122,16.035
123,14.915
124,14.856
125,15.259
126,15.323
127,15.667
128,15.333
129,14.507
130,15.915
131,14.910
132,14.751
133,15.463
134,15.557
135,15.831
136,15.866
137,15.095
138,14.657
139,15.816
140,15.731
141,15.428
142,15.040
143,15.159
144,15.453
145,15.587
146,15.736
147,15.687
148,15.701
149,14.537
150,15.905
151,15.662
152,15.517
153,15.537
154,14.672
155,15.438
156,15.403
157,15.781
158,16.692
159,13.831
160,15.224
161,15.796
162,15.015
163,15.478
164,15.100
165,15.632
166,15.005
167,15.363
168,14.940
169,15.652
170,16.189
171,15.567
172,16.234
173,15.303
174,15.542
175,15.706
176,15.567
177,15.622
178,15.114
179,15.050
180,15.249
181,14.249
182,14.353
183,15.771
184,15.363
185,14.478
186,16.134
187,15.338
188,16.179
189,15.920
190,15.020
191,16.368
192,16.657
193,15.582
194,15.791
195,15.617
196,15.796
197,14.905
198,15.836
199,15.289
200,16.577
201,15.801
202,15.458
203,15.139
204,15.607
205,15.483
206,14.771
207,15.244
208,15.109
209,15.567
210,14.627
211,15.423
212,14.925
213,15.189
214,15.189
215,15.512
216,15.194
217,15.104
218,14.537
