lambda_idx,t_500.0_ms
0,15.910
1,16.139
2,15.881
3,15.512
4,15.731
5,15.602
6,15.468
7,15.552
8,15.682
9,16.910
10,16.313
11,15.935
12,16.542
13,16.025
14,15.806
15,15.945
16,15.557
17,15.955
18,16.020
19,15.114
20,16.040
21,16.229
22,15.522
23,15.567
24,15.677
25,15.259
26,16.264
27,15.572
28,15.100
29,15.388
30,15.816
31,15.871
32,16.363
33,14.881
34,15.692
35,15.871
36,15.020
37,16.144
38,15.781
39,16.030
40,14.920
41,14.786
42,15.473
43,15.881
44,15.711
45,15.776
46,15.542
47,15.383
48,16.104
49,16.358
50,15.085
51,15.771
52,15.856
53,15.781
54,15.433
55,15.886
56,16.050
57,15.498
58,15.164
59,15.109
60,16.582
61,15.995
62,15.572
63,15.343
64,15.910
65,15.249
66,14.871
67,14.925
68,15.980
69,14.652
70,15.114
71,15.343
72,15.478
73,15.438
74,16.159
75,15.383
76,15.139
77,15.637
78,15.119
79,15.269
80,15.637
81,15.791
82,16.333
83,14.910
84,15.677
85,16.000
86,15.239
87,15.692
88,16.055
89,15.109
90,15.100
91,15.637
92,14.910
93,15.706
94,15.075
95,15.537
96,15.522
97,15.214
98,15.393
99,15.816
100,14.791
101,14.920
102,15.478
103,15.119
104,14.672
105,14.816
106,15.323
107,15.289
108,15.512
109,14.383
110,15.194
111,15.766
112,15.940
113,15.463
114,15.811
115,15.592
116,15.791
117,15.119
118,15.468
119,15.159
120,15.975
121,15.488
122,15.796
123,14.731
124,14.652
125,15.209
126,15.224
127,15.582
128,15.343
129,14.512
130,15.701
131,14.657
132,14.647
133,15.512
134,15.478
135,15.766
136,15.771
137,14.985
138,14.612
139,15.816
140,15.632
141,15.184
142,14.891
143,15.294
144,15.393
145,15.672
146,15.816
147,15.527
148,15.632
149,14.552
150,15.751
151,15.652
152,15.328
153,15.627
154,14.597
155,15.358
156,15.229
157,15.741
158,16.368
159,13.746
160,15.020
161,15.692
162,15.005
163,15.542
164,15.065
165,15.577
166,14.776
167,15.388
168,14.776
169,15.532
170,16.010
171,15.587
172,16.323
173,15.229
174,15.378
175,15.537
176,15.478
177,15.512
178,14.970
179,14.975
180,15.045
181,14.015
182,14.244
183,15.687
184,15.269
185,14.393
186,16.095
187,15.179
188,16.259
189,15.955
190,14.876
191,16.244
192,16.517
193,15.353
194,15.871
195,15.607
196,15.831
197,14.836
198,15.781
199,15.179
200,16.662
201,15.796
202,15.443
203,15.015
204,15.244
205,15.388
206,14.572
207,15.184
208,14.861
209,15.353
210,14.493
211,15.209
212,14.741
213,15.050
214,15.090
215,15.438
216,15.015
217,14.975
218,14.468
219,15.567
220,14.821
221,15.090
222,14.328
223,14.935
224,15.229
225,14.597
226,15.015
227,15.025
228,14.557
229,15.060
230,15.244
231,15.259
232,16.060
233,15.716
234,15.259
235,15.065
236,15.055
237,14.726
238,14.408
239,15.378
240,15.353
241,15.567
242,15.254
243,15.333
244,15.478
245,15.209
246,15.841
247,15.821
248,15.229
249,15.075
250,15.159
251,14.711
252,14.841
253,15.244
254,15.244
255,15.159
256,14.955
257,14.761
258,14.811
259,14.891
260,14.647
261,14.736
262,15.463
263,15.119
264,15.010
265,15.910
266,15.657
267,15.254
268,14.876
269,15.264
270,15.622
271,15.781
272,15.134
273,15.169
274,15.876
275,15.239
276,14.836
277,15.194
278,14.677
279,15.308
280,15.169
281,15.448
282,15.692
283,15.239
284,15.194
285,15.781
286,15.831
287,14.736
288,15.483
289,15.900
290,15.224
291,15.020
292,15.348
293,15.015
294,15.388
295,15.945
296,15.612
297,15.383
298,15.547
299,14.736
300,15.313
301,15.129
302,15.418
303,15.194
304,15.308
305,15.721
306,15.846
307,14.517
308,15.597
309,14.980
310,15.687
311,15.219
312,15.572
313,15.980
314,15.995
315,15.423
316,15.816
317,15.736
318,15.119
319,15.294
320,15.607
321,15.154
322,15.677
323,15.323
324,14.836
325,14.950
326,15.493
327,14.801
328,15.164
329,15.612
330,15.149
331,15.572
332,15.129
333,15.617
334,15.498
335,15.517
336,15.129
337,15.557
338,16.333
339,14.493
340,15.806
341,15.910
342,15.269
343,15.502
344,15.259
345,15.164
346,15.647
347,15.274
348,15.388
349,14.756
350,14.597
351,15.672
352,15.328
353,15.199
354,15.786
355,15.687
356,15.000
357,15.348
358,14.721
359,15.294
360,15.781
361,15.776
362,15.194
363,15.701
364,15.269
365,14.662
366,15.104
367,14.547
368,15.100
369,14.871
370,15.706
371,15.433
372,15.876
373,14.960
374,15.706
375,15.388
376,15.020
377,15.826
378,14.910
379,15.502
380,15.403
381,15.463
382,15.313
383,16.020
384,15.204
385,15.388
386,15.761
387,15.219
388,15.597
389,15.214
390,15.557
391,15.378
392,15.781
393,16.985
394,15.851
395,14.826
396,14.950
397,14.876
398,14.905
399,15.836
400,15.204
401,15.328
402,15.254
403,16.607
404,15.373
405,14.935
406,14.866
407,15.527
408,14.975
409,15.179
410,14.990
411,15.811
412,15.602
413,15.348
414,15.204
415,15.682
416,14.791
417,16.050
418,15.930
419,15.955
420,14.846
421,14.816
422,15.478
423,15.557
424,15.458
425,15.701
426,15.826
427,15.338
428,15.552
429,15.313
430,15.552
431,14.552
432,15.577
433,15.095
434,15.274
435,15.249
436,15.488
437,14.781
438,15.338
439,14.856
440,15.323
441,15.219
442,15.338
443,15.403
444,15.199
445,15.458
446,15.065
447,15.393
448,15.806
449,15.448
450,14.721
451,15.348
452,15.746
453,14.960
454,15.602
455,15.582
456,15.000
457,15.104
458,15.109
459,16.080
460,14.886
461,15.473
462,15.886
463,15.846
464,15.433
465,15.483
466,15.368
467,15.736
468,15.622
469,15.323
470,15.274
471,14.975
472,15.567
473,15.149
474,15.498
475,15.468
476,16.154
477,15.811
478,14.448
479,15.403
480,14.960
481,15.781
482,15.284
483,14.816
484,14.970
485,15.114
486,14.851
487,14.791
488,15.542
489,14.791
490,16.075
491,14.925
492,15.836
493,14.826
494,15.219
495,16.070
496,14.453
497,15.154
498,15.637
499,15.363
500,15.318
501,15.194
502,15.597
503,15.154
504,15.612
505,15.134
506,15.726
507,15.657
508,15.761
509,14.279
510,15.005
511,15.060
512,14.622
513,15.562
514,15.308
515,15.438
516,14.781
517,15.493
518,15.687
519,15.418
520,15.363
521,15.428
522,15.731
523,14.184
524,15.289
525,15.244
526,16.229
527,15.045
528,15.851
529,15.289
530,15.871
531,15.468
532,15.721
533,15.299
534,15.353
535,15.945
536,15.119
537,15.582
538,15.672
539,15.274
540,16.055
541,15.602
542,15.398
543,15.289
544,14.617
545,14.985
546,14.517
547,15.891
548,15.706
549,15.169
550,15.522
551,15.015
552,14.741
553,15.214
554,15.721
555,15.403
556,15.020
557,15.338
558,15.109
559,15.851
560,14.856
561,15.532
562,14.776
563,15.458
564,16.219
565,14.975
566,15.363
567,14.537
568,15.229
569,15.109
570,14.881
571,15.448
572,15.005
573,14.483
574,15.950
575,15.706
576,16.468
577,15.239
578,14.582
579,15.746
580,15.373
581,15.886
582,15.925
583,15.756
584,15.801
585,15.637
586,15.199
587,15.965
588,14.945
589,14.761
590,14.846
591,14.930
592,14.741
593,15.254
594,15.050
595,15.199
596,15.682
597,15.617
598,14.796
599,15.662
600,15.871
601,15.627
602,15.567
603,16.025
604,15.662
605,15.264
606,16.129
607,14.980
608,15.637
609,15.537
610,15.527
611,15.114
612,14.950
613,15.761
614,15.537
615,15.279
616,15.458
617,15.796
618,16.104
619,14.542
620,15.667
621,15.443
622,16.154
623,15.443
624,15.473
625,14.975
626,15.562
627,15.244
628,15.995
629,15.463
630,15.194
631,15.020
632,15.458
633,15.114
634,16.149
635,15.537
636,15.637
637,15.254
638,15.662
639,15.731
640,15.517
641,15.612
642,15.144
643,15.393
644,15.070
645,14.905
646,14.776
647,15.507
648,15.393
649,14.771
650,15.299
651,14.582
652,15.428
653,15.060
654,15.955
655,14.527
656,15.428
657,15.224
658,15.697
659,15.318
660,15.945
661,16.393
662,15.055
663,15.274
664,16.383
665,15.184
666,14.687
667,15.771
668,15.015
669,15.179
670,15.010
671,15.945
672,15.209
673,15.269
674,15.348
675,15.657
676,15.806
677,15.816
678,14.647
679,15.423
680,15.736
681,15.677
682,15.622
683,14.682
684,15.114
685,15.647
686,15.154
687,15.383
688,15.697
689,15.507
690,15.627
691,15.284
692,14.920
693,15.542
694,15.423
695,15.383
696,15.582
697,15.557
698,16.060
699,16.378
700,14.771
701,15.119
702,15.299
703,15.313
704,15.791
705,15.876
706,14.751
707,15.473
708,15.915
709,15.418
710,15.383
711,15.920
712,15.050
713,15.279
714,15.736
715,15.289
716,15.607
717,15.637
718,15.552
719,15.433
720,15.398
721,15.751
722,16.199
723,14.990
724,15.204
725,16.045
726,15.363
727,15.483
728,16.338
729,16.080
730,15.846
731,15.214
732,15.746
733,14.920
734,16.408
735,15.597
736,15.582
737,15.259
738,15.741
739,15.338
740,16.040
741,15.945
742,15.562
743,15.114
744,15.960
745,15.498
746,15.567
747,14.905
748,15.751
749,15.627
750,15.537
751,15.124
752,15.139
753,15.552
754,15.607
755,15.716
756,14.900
757,15.736
758,16.065
759,15.662
760,15.174
761,15.677
762,15.706
763,15.781
764,15.925
765,15.726
766,16.070
767,15.910
768,15.721
769,15.756
770,15.716
771,14.866
772,15.264
773,15.891
774,15.209
775,15.801
776,15.587
777,15.512
778,16.756
779,15.284
780,15.104
781,16.005
782,14.935
783,15.677
784,15.408
785,14.945
786,14.915
787,16.373
788,14.796
789,15.910
790,15.249
791,15.577
792,15.547
793,16.274
794,15.428
795,15.507
796,15.507
797,15.124
798,15.159
799,15.129
800,15.667
801,15.886
802,15.980
803,16.264
804,16.458
805,16.169
806,17.348
807,18.090
808,18.189
809,18.945
810,18.662
811,18.672
812,18.905
813,18.488
814,19.045
815,19.398
816,18.015
817,18.065
818,17.831
819,17.010
820,16.109
821,16.289
822,16.015
823,15.751
824,15.607
825,15.652
826,15.562
827,15.900
828,15.582
829,15.776
830,15.498
831,16.020
832,15.284
833,16.483
834,15.866
835,15.592
836,15.657
837,15.786
838,15.975
839,16.045
840,15.826
841,15.562
842,16.249
843,15.194
844,16.184
845,15.587
846,16.204
847,15.711
848,15.582
849,15.697
850,15.592
851,15.706
852,15.403
853,15.716
854,15.930
855,15.557
856,15.886
857,15.468
858,15.284
859,15.488
860,14.851
861,15.164
862,15.637
863,15.632
864,15.323
865,15.682
866,15.149
867,15.836
868,15.264
869,15.846
870,15.279
871,15.866
872,15.284
873,15.682
874,15.985
875,15.234
876,15.871
877,15.139
878,16.144
879,15.468
880,16.100
881,15.194
882,16.124
883,15.861
884,15.060
885,15.925
886,15.582
887,16.507
888,15.443
889,15.697
890,15.448
891,16.413
892,16.443
893,15.801
894,15.562
895,15.682
896,15.806
897,15.498
898,15.438
899,15.323
900,16.159
901,15.891
902,15.100
903,15.557
904,15.095
905,15.050
906,14.980
907,15.687
908,16.279
909,16.030
910,15.622
911,15.010
912,15.209
913,15.343
914,15.184
915,16.045
916,16.423
917,15.100
918,14.985
919,15.950
920,15.458
921,15.313
922,14.905
923,15.811
924,15.413
925,15.045
926,15.657
927,15.388
928,16.413
929,15.393
930,16.045
931,15.607
932,15.318
933,16.507
934,15.806
935,14.920
936,15.363
937,16.269
938,15.443
939,15.403
940,15.811
941,15.498
942,16.279
943,16.090
944,15.811
945,16.244
946,15.612
947,15.020
948,15.617
949,15.363
950,15.249
951,15.468
952,15.403
953,15.701
954,15.856
955,15.562
956,16.542
957,15.741
958,15.522
959,15.557
960,15.861
961,15.746
962,15.816
963,15.040
964,14.960
965,15.214
966,16.383
967,15.507
968,15.408
969,15.746
970,15.214
971,15.428
972,15.871
973,15.522
974,15.612
975,15.582
976,15.433
977,15.736
978,15.468
979,16.164
980,16.070
981,15.891
982,15.871
983,15.517
984,14.204
985,15.468
986,15.900
987,15.070
988,16.667
989,15.443
990,15.960
991,16.234
992,15.856
993,15.811
994,16.154
995,14.995
996,15.915
997,15.821
998,15.642
999,15.527
1000,15.234
1001,16.398
1002,15.662
1003,16.522
1004,15.896
1005,15.463
1006,15.836
1007,15.995
1008,15.532
1009,16.358
1010,15.443
1011,15.274
1012,15.124
1013,16.179
1014,15.040
1015,16.189
1016,15.443
1017,16.219
1018,15.498
1019,15.836
1020,14.995
1021,15.488
1022,15.766
1023,15.557
1024,14.960
1025,16.179
1026,15.259
1027,15.856
1028,16.005
1029,15.627
1030,16.179
1031,15.697
1032,16.045
1033,15.488
1034,16.393
1035,16.139
1036,15.682
1037,16.100
1038,15.383
1039,14.970
1040,16.139
1041,15.403
1042,14.846
1043,15.826
1044,15.776
1045,15.413
