lambda_idx,t_100.0_ms
0,15.488
1,15.687
2,15.338
3,15.174
4,15.254
5,15.199
6,14.960
7,14.876
8,15.174
9,16.338
10,15.920
11,15.502
12,16.060
13,15.383
14,15.124
15,15.771
16,15.095
17,15.373
18,15.542
19,14.388
20,15.716
21,15.796
22,14.871
23,15.134
24,15.229
25,14.726
26,15.502
27,15.124
28,14.751
29,14.801
30,15.443
31,15.468
32,16.050
33,14.244
34,15.204
35,15.507
36,14.498
37,15.736
38,15.378
39,15.532
40,14.642
41,14.254
42,15.000
43,15.289
44,15.269
45,15.259
46,14.975
47,14.776
48,15.627
49,15.826
50,14.796
51,15.318
52,15.552
53,15.159
54,14.886
55,15.423
56,15.701
57,15.104
58,14.821
59,14.517
60,16.070
61,15.438
62,15.114
63,14.791
64,15.413
65,14.910
66,14.632
67,14.532
68,15.572
69,14.259
70,14.751
71,14.831
72,15.055
73,14.756
74,15.627
75,14.935
76,14.687
77,15.189
78,14.721
79,14.945
80,15.020
81,15.224
82,15.940
83,14.264
84,15.224
85,15.473
86,14.692
87,15.199
88,15.627
89,14.821
90,14.692
91,15.124
92,14.299
93,15.378
94,14.786
95,15.045
96,15.169
97,14.801
98,15.090
99,15.333
100,14.463
101,14.507
102,15.075
103,14.612
104,14.090
105,14.363
106,14.910
107,14.896
108,15.209
109,14.045
110,14.682
111,15.279
112,15.393
113,15.134
114,15.234
115,15.209
116,15.383
117,14.701
118,15.194
119,14.716
120,15.244
121,14.995
122,15.448
123,14.318
124,14.199
125,14.627
126,14.716
127,15.169
128,14.876
129,13.955
130,15.229
131,14.214
132,14.224
133,14.985
134,15.090
135,15.299
136,15.289
137,14.697
138,14.144
139,15.318
140,15.249
141,14.692
142,14.517
143,14.582
144,14.910
145,15.065
146,15.229
147,15.114
148,15.184
149,14.129
150,15.313
151,15.219
152,15.030
153,15.070
154,14.129
155,14.886
156,14.831
157,15.284
158,16.010
159,13.303
160,14.478
161,15.279
162,14.383
163,14.861
164,14.587
165,15.189
166,14.373
167,14.736
168,14.393
169,15.139
170,15.557
171,15.124
172,15.622
173,14.896
174,14.975
175,15.134
176,15.144
177,14.945
178,14.602
179,14.562
180,14.781
181,13.687
182,13.836
183,15.045
184,14.871
185,13.945
186,15.557
187,14.816
188,15.652
189,15.378
190,14.408
191,15.776
192,15.945
193,14.896
194,15.403
195,15.194
196,15.323
197,14.353
198,15.219
199,14.612
200,16.134
201,15.269
202,15.000
203,14.657
204,14.771
205,14.876
206,14.070
207,14.672
208,14.512
209,15.010
210,14.134
211,14.806
212,14.463
213,14.602
214,14.587
215,14.920
216,14.642
217,14.458
218,14.050
219,14.975
220,14.289
221,14.507
222,13.915
223,14.806
224,14.657
225,14.194
226,14.328
227,14.398
228,14.184
229,14.507
230,14.657
231,14.701
232,15.433
233,15.144
234,14.905
235,14.607
236,14.498
237,14.279
238,14.070
239,15.020
240,14.796
241,15.090
242,14.751
243,14.821
244,14.910
245,14.706
246,15.274
247,15.313
248,14.706
249,14.612
250,14.483
251,14.294
252,14.483
253,14.746
254,14.597
255,14.622
256,14.388
257,14.299
258,14.249
259,14.458
260,14.000
261,14.338
262,14.915
263,14.562
264,14.527
265,15.234
266,15.214
267,14.716
268,14.483
269,14.791
270,15.229
271,15.169
272,14.806
273,14.816
274,15.473
275,14.856
276,14.443
277,14.607
278,14.468
279,14.697
280,14.741
281,14.900
282,15.164
