lambda_idx,t_100.0_ms
0,15.572
1,15.881
2,15.622
3,15.114
4,15.453
5,15.194
6,15.239
7,15.040
8,15.284
9,16.353
10,16.080
11,15.502
12,16.164
13,15.612
14,15.343
15,15.637
16,15.124
17,15.592
18,15.607
19,14.547
20,15.672
21,15.891
22,15.090
23,15.219
24,15.234
25,14.896
26,15.692
27,15.269
28,14.896
29,14.821
30,15.398
31,15.642
32,16.045
33,14.493
34,15.279
35,15.443
36,14.517
37,15.771
38,15.483
39,15.522
40,14.716
41,14.358
42,15.080
43,15.547
44,15.383
45,15.428
46,15.194
47,14.965
48,15.547
49,15.980
50,14.836
51,15.418
52,15.657
53,15.378
54,15.050
55,15.577
56,15.721
57,15.124
58,14.861
59,14.617
60,16.144
61,15.552
62,15.289
63,15.020
64,15.368
65,14.975
66,14.612
67,14.527
68,15.597
69,14.264
70,14.756
71,14.682
72,15.134
73,14.736
74,15.652
75,14.935
76,14.746
77,15.313
78,14.816
79,14.881
80,15.080
81,15.463
82,15.985
83,14.493
84,15.363
85,15.532
86,14.697
87,15.403
88,15.766
89,14.811
90,14.876
91,15.388
92,14.512
93,15.418
94,14.697
95,15.169
96,15.189
97,14.896
98,15.085
99,15.328
100,14.463
101,14.562
102,15.040
103,14.637
104,14.139
105,14.443
106,14.950
107,14.920
108,15.194
109,14.010
110,14.657
111,15.488
112,15.552
113,15.080
114,15.224
115,15.353
116,15.493
117,14.622
118,15.109
119,14.836
120,15.478
121,14.900
122,15.532
123,14.458
124,14.259
125,14.721
126,14.811
127,15.159
128,15.000
129,14.139
130,15.333
131,14.269
132,14.040
133,15.289
134,15.154
135,15.358
136,15.299
137,14.682
138,14.303
139,15.458
140,15.229
141,14.816
142,14.438
143,14.672
144,15.080
145,15.219
146,15.443
147,15.179
148,15.244
149,14.294
150,15.318
151,15.303
152,15.015
153,15.129
154,14.189
155,14.930
156,14.836
157,15.358
158,16.109
159,13.547
160,14.721
161,15.358
162,14.592
163,15.114
164,14.731
165,15.224
166,14.498
167,14.905
168,14.438
169,15.055
170,15.692
171,15.134
172,15.726
173,14.771
174,14.945
175,15.184
176,15.075
177,15.035
178,14.567
179,14.672
180,14.821
181,13.711
182,14.015
183,15.199
184,14.905
185,14.040
186,15.493
187,14.896
188,15.706
189,15.393
190,14.388
191,15.806
192,16.035
193,14.836
194,15.348
195,15.259
196,15.532
197,14.353
198,15.164
199,14.756
200,16.124
201,15.294
202,14.791
203,14.771
204,14.910
205,14.940
206,14.303
207,14.781
208,14.473
209,15.085
210,14.090
211,14.806
212,14.478
213,14.587
214,14.657
215,15.075
216,14.592
217,14.488
218,14.134
219,14.950
220,14.303
221,14.602
222,13.781
223,14.667
224,14.682
225,14.174
226,14.562
227,14.383
228,14.114
229,14.711
230,14.662
231,14.836
232,15.567
233,15.109
234,14.741
235,14.488
236,14.637
237,14.428
238,14.060
239,15.015
240,14.876
241,15.035
242,15.005
243,14.920
244,15.149
245,14.806
246,15.522
247,15.239
248,14.876
249,14.771
250,14.816
251,14.478
252,14.507
253,14.876
254,14.851
255,14.687
256,14.453
257,14.294
258,14.264
259,14.637
260,14.124
261,14.398
262,14.950
263,14.627
264,14.572
265,15.443
266,15.055
267,14.806
268,14.522
269,14.846
270,15.134
271,15.274
272,14.801
273,14.791
274,15.483
275,14.701
276,14.507
277,14.731
278,14.512
279,14.920
280,14.841
281,14.930
282,15.303
283,14.771
284,14.781
285,15.114
286,15.353
287,14.284
288,15.050
289,15.493
290,14.771
291,14.632
292,14.861
293,14.607
294,14.801
295,15.622
296,15.328
297,15.005
298,15.035
299,14.443
300,14.925
301,14.692
302,15.065
303,14.841
304,14.970
305,15.323
306,15.413
307,13.960
308,15.209
309,14.662
310,15.259
311,14.716
312,15.229
313,15.493
314,15.582
315,14.950
316,15.458
317,15.408
318,14.766
319,14.861
320,15.189
321,14.741
322,15.050
323,15.045
324,14.502
325,14.652
326,15.144
327,14.284
328,14.647
329,15.229
330,14.642
331,15.119
332,14.781
333,15.134
334,15.149
335,15.055
336,14.711
337,15.040
338,15.866
339,14.244
340,15.383
341,15.403
342,14.861
343,14.985
344,14.841
345,14.692
346,15.219
347,14.900
348,14.692
349,14.333
350,14.328
351,15.294
352,14.950
353,14.741
354,15.313
355,15.254
356,14.473
357,14.741
358,14.398
359,14.836
360,15.403
361,15.368
362,14.876
363,15.174
364,14.816
365,14.313
366,14.985
367,14.313
368,14.632
369,14.517
370,15.229
371,14.955
372,15.498
373,14.562
374,15.254
375,15.100
376,14.687
377,15.433
378,14.423
379,15.070
380,15.090
381,15.149
382,14.950
383,15.602
384,14.975
385,15.005
386,15.284
387,14.776
388,15.100
389,14.721
390,14.930
391,15.010
392,15.313
393,16.488
394,15.308
395,14.488
396,14.468
397,14.582
398,14.597
399,15.348
400,15.025
401,14.950
402,14.701
403,15.985
404,15.114
405,14.453
406,14.592
407,15.139
408,14.632
409,14.955
410,14.627
411,15.353
412,15.040
413,14.950
414,14.786
415,15.323
416,14.433
417,15.647
418,15.532
419,15.667
420,14.403
421,14.448
422,15.174
423,15.090
424,15.040
425,15.328
426,15.438
427,14.836
428,15.169
429,14.786
430,15.398
431,14.284
432,15.259
433,14.453
434,14.791
435,14.881
436,15.015
437,14.428
438,14.935
439,14.498
440,14.965
441,14.836
442,15.020
443,14.935
444,14.826
445,15.114
446,14.632
447,15.229
448,15.522
449,14.920
450,14.303
451,14.955
452,15.299
453,14.498
454,15.124
455,15.284
456,14.577
457,14.791
458,14.741
459,15.557
460,14.468
461,15.095
462,15.468
463,15.557
464,14.960
465,15.025
466,15.055
467,15.154
468,15.114
469,14.836
470,15.075
471,14.662
472,15.159
473,14.930
474,15.040
475,15.234
476,15.721
477,15.308
478,14.005
479,15.020
480,14.587
481,15.124
