lambda_idx,t_500.0_ms
0,16.060
1,16.284
2,15.940
3,15.821
4,15.980
5,15.746
6,15.652
7,15.647
8,15.791
9,16.965
10,16.473
11,16.144
12,16.667
13,16.080
14,15.905
15,16.308
16,15.592
17,16.194
18,16.119
19,15.119
20,16.398
21,16.333
22,15.652
23,15.692
24,15.811
25,15.413
26,16.264
27,15.766
28,15.433
29,15.438
30,15.905
31,16.065
32,16.746
33,15.144
34,16.005
35,16.124
36,15.075
37,16.408
38,15.965
39,16.085
40,15.289
41,15.025
42,15.493
43,16.030
44,15.771
45,15.826
46,15.433
47,15.557
48,16.289
49,16.627
50,15.189
51,15.930
52,16.264
53,15.836
54,15.542
55,15.940
56,16.289
57,15.697
58,15.403
59,15.308
60,16.746
61,16.144
62,15.786
63,15.488
64,16.129
65,15.502
66,15.209
67,15.119
68,16.144
69,14.945
70,15.338
71,15.537
72,15.687
73,15.383
74,16.219
75,15.552
76,15.308
77,15.841
78,15.383
79,15.522
80,15.796
81,15.980
82,16.642
83,15.065
84,15.836
85,16.050
86,15.383
87,15.881
88,16.234
89,15.269
90,15.303
91,15.846
92,15.124
93,16.055
94,15.388
95,15.667
96,15.900
97,15.443
98,15.667
99,15.816
100,14.980
101,15.159
102,15.592
103,15.119
104,14.920
105,14.891
106,15.413
107,15.517
108,15.846
109,14.667
110,15.383
111,16.040
112,15.995
113,15.736
114,15.965
115,15.771
116,15.861
117,15.264
118,15.751
119,15.323
120,15.940
121,15.502
122,16.015
123,15.010
124,14.746
125,15.219
126,15.353
127,15.761
128,15.408
129,14.866
130,15.806
131,14.940
132,14.801
133,15.657
134,15.672
135,15.960
136,15.915
137,15.169
138,14.950
139,15.861
140,15.871
141,15.378
142,15.095
143,15.159
144,15.473
145,15.831
146,15.955
147,15.831
148,15.766
149,14.856
150,16.020
151,15.920
152,15.597
153,15.652
154,14.711
155,15.587
156,15.498
157,15.866
158,16.672
159,14.015
160,15.189
161,15.945
162,15.219
163,15.786
164,15.154
165,15.756
166,15.000
167,15.572
168,15.035
169,15.692
170,16.229
171,15.652
172,16.289
173,15.502
174,15.567
175,15.811
176,15.617
177,15.716
178,15.294
179,15.368
180,15.269
181,14.408
