lambda_idx,t_500.0_ms
0,16.045
1,16.050
2,15.856
3,15.667
4,15.826
5,15.642
6,15.388
7,15.413
8,15.647
9,16.741
10,16.483
11,16.015
12,16.443
13,15.900
14,15.692
15,16.065
16,15.572
17,15.925
18,16.030
19,15.080
20,16.005
21,16.348
22,15.547
23,15.468
24,15.771
25,15.154
26,16.144
27,15.602
28,15.109
29,15.303
30,15.637
31,15.940
32,16.522
33,14.781
34,15.662
35,15.861
36,14.950
37,16.159
38,15.950
39,15.965
40,15.070
41,14.791
42,15.517
43,15.701
44,15.751
45,15.756
46,15.537
47,15.393
48,16.080
49,16.284
50,15.090
51,15.761
52,16.015
53,15.652
54,15.438
55,15.831
56,16.244
57,15.557
58,15.443
59,15.139
60,16.537
61,15.826
62,15.677
63,15.358
64,15.945
65,15.423
66,14.930
67,14.876
68,16.060
69,14.871
70,15.219
71,15.368
72,15.453
73,15.269
74,16.109
75,15.647
76,15.114
77,15.706
78,15.100
79,15.358
80,15.652
81,15.771
82,16.468
83,14.980
84,15.716
85,15.980
86,15.229
87,15.662
88,16.070
89,15.308
90,15.080
91,15.622
92,14.995
93,15.856
94,15.095
95,15.662
96,15.572
97,15.348
98,15.493
99,15.756
100,14.801
101,15.020
102,15.373
103,15.000
104,14.527
105,14.900
106,15.234
107,15.408
108,15.527
109,14.398
110,15.184
111,15.881
112,15.905
113,15.672
114,15.831
115,15.672
116,15.756
117,15.100
118,15.468
119,15.144
120,15.781
121,15.393
122,15.975
123,14.876
124,14.597
125,15.269
126,15.179
127,15.597
128,15.254
129,14.453
130,15.791
131,14.771
132,14.557
133,15.527
134,15.632
135,15.776
136,15.761
137,15.075
138,14.612
139,15.721
140,15.766
141,15.154
142,14.950
143,15.189
144,15.393
145,15.562
146,15.756
147,15.308
148,15.667
149,14.627
150,15.711
151,15.617
152,15.463
153,15.557
154,14.572
155,15.408
156,15.249
157,15.711
158,16.308
159,13.816
160,14.965
161,15.776
162,15.025
163,15.448
164,14.985
165,15.726
166,14.866
167,15.368
168,14.781
169,15.498
170,16.119
171,15.448
172,16.274
173,15.249
174,15.294
175,15.617
176,15.438
177,15.597
178,14.955
179,14.995
180,15.085
181,13.980
182,14.328
183,15.592
184,15.199
185,14.393
186,16.050
187,15.224
188,16.174
189,15.940
190,14.771
191,16.129
192,16.408
193,15.587
194,15.866
195,15.647
196,15.791
197,14.761
198,15.532
199,15.259
200,16.602
201,15.667
202,15.254
203,15.030
204,15.468
205,15.249
206,14.716
207,15.100
208,14.955
209,15.478
210,14.572
211,15.214
212,15.104
213,15.159
214,15.090
215,15.627
216,15.129
217,14.781
218,14.303
219,15.333
220,14.711
221,14.905
222,14.279
223,15.254
224,15.154
225,14.736
226,15.025
227,14.756
228,14.582
229,15.154
230,15.124
231,15.289
232,15.990
233,15.632
234,15.269
235,15.080
236,15.100
237,14.821
238,14.488
239,15.348
240,15.289
241,15.512
242,15.328
243,15.294
244,15.498
245,15.184
246,15.841
247,15.781
248,15.279
249,15.040
250,15.000
251,14.940
252,14.925
253,15.244
254,15.323
255,14.950
256,15.070
257,14.701
258,14.627
259,14.881
260,14.473
261,14.751
262,15.443
263,15.075
264,15.025
265,15.796
266,15.731
267,15.234
268,14.930
269,15.144
270,15.647
271,15.607
272,15.199
273,15.303
274,16.114
275,15.254
276,14.920
277,15.194
278,14.771
279,15.363
280,15.139
281,15.438
282,15.771
283,15.164
284,15.045
285,15.517
286,15.761
287,14.617
288,15.562
289,15.985
290,15.090
291,14.801
292,15.333
293,15.085
294,15.249
295,15.950
296,15.587
297,15.368
298,15.358
299,14.801
300,15.368
301,15.030
302,15.348
303,15.239
304,15.348
305,15.816
306,15.751
307,14.323
308,15.453
309,15.010
310,15.637
311,15.015
312,15.612
313,15.846
314,15.940
315,15.517
316,15.851
317,15.781
318,15.194
319,15.184
320,15.488
321,15.239
322,15.642
323,15.488
324,14.940
325,14.985
326,15.438
327,14.587
328,15.269
329,15.612
330,14.935
331,15.438
332,15.174
333,15.557
334,15.498
335,15.343
336,15.085
337,15.408
338,16.294
339,14.502
340,15.761
341,15.886
342,15.353
343,15.463
344,15.134
345,15.254
346,15.607
347,15.328
348,15.189
349,14.726
350,14.478
351,15.557
352,15.239
353,15.164
354,15.746
355,15.711
356,14.861
357,15.328
358,14.697
359,15.219
360,15.821
361,15.816
362,15.075
363,15.438
364,15.249
365,14.711
366,15.333
367,14.706
368,15.030
369,14.955
370,15.617
371,15.303
372,15.821
373,14.955
374,15.761
