lambda_idx,t_100.0_ms
0,15.657
1,15.711
2,15.706
3,15.438
4,15.522
5,15.398
6,15.214
7,15.010
8,15.383
9,16.567
10,16.095
11,15.463
12,16.338
13,15.692
14,15.423
15,15.796
16,15.209
17,15.647
18,15.647
19,14.886
20,15.856
21,15.945
22,15.149
23,15.284
24,15.458
25,15.154
26,15.886
27,15.343
28,14.950
29,14.915
30,15.502
31,15.537
32,16.254
33,14.642
34,15.433
35,15.557
36,14.592
37,15.871
38,15.542
39,15.647
40,14.786
41,14.527
42,15.139
43,15.498
44,15.388
45,15.443
46,15.090
47,15.104
48,15.741
49,16.114
50,14.806
51,15.418
52,15.741
53,15.373
54,15.025
55,15.632
56,15.940
57,15.274
58,15.025
59,14.836
60,16.085
61,15.607
62,15.423
63,15.020
64,15.652
65,15.139
66,14.607
67,14.527
68,15.741
69,14.517
70,14.960
71,14.930
72,15.219
73,14.876
74,15.950
75,15.085
76,14.881
77,15.264
78,14.960
79,15.035
80,15.318
81,15.562
82,16.005
83,14.721
84,15.488
85,15.577
86,14.930
87,15.254
88,15.756
89,14.905
90,14.776
91,15.393
92,14.602
93,15.483
94,14.910
95,15.264
96,15.169
97,15.035
98,15.289
99,15.483
100,14.453
101,14.791
102,15.214
103,14.711
104,14.333
105,14.448
106,15.080
107,14.985
108,15.264
109,14.095
110,15.045
111,15.706
112,15.577
113,15.348
114,15.557
115,15.507
116,15.532
117,14.881
118,15.274
119,14.821
120,15.617
121,15.194
122,15.483
123,14.622
124,14.433
125,14.811
126,15.010
127,15.333
128,15.000
129,14.229
130,15.478
131,14.448
132,14.338
133,15.234
134,15.149
135,15.507
136,15.373
137,14.741
138,14.522
139,15.502
140,15.254
141,14.866
142,14.677
143,14.756
144,15.159
145,15.269
146,15.498
147,15.313
148,15.308
149,14.289
150,15.468
151,15.269
152,15.050
153,15.234
154,14.284
155,14.945
156,14.940
157,15.438
158,16.085
159,13.493
160,14.776
161,15.577
162,14.731
163,15.164
164,14.687
165,15.199
166,14.582
167,14.950
168,14.517
169,15.174
170,15.771
171,15.159
172,15.726
173,14.970
174,15.080
175,15.338
176,15.164
177,15.284
178,14.891
179,14.716
180,14.811
181,13.786
182,14.134
183,15.383
184,15.104
185,13.970
186,15.841
187,14.955
188,15.925
189,15.517
190,14.612
191,15.955
192,16.149
193,15.109
194,15.453
195,15.403
196,15.582
197,14.582
198,15.254
199,14.945
200,16.229
201,15.368
202,15.010
203,14.786
204,15.095
205,15.109
206,14.313
207,14.891
208,14.701
209,15.154
210,14.254
211,14.990
212,14.577
213,14.781
214,14.841
215,15.179
216,14.915
217,14.507
218,14.154
219,15.000
220,14.403
221,14.672
222,13.940
223,14.826
224,14.881
225,14.493
226,14.682
227,14.567
228,14.244
229,14.647
230,14.836
231,14.920
232,15.677
233,15.308
234,15.095
235,14.647
236,14.766
237,14.542
238,14.254
239,14.900
240,15.085
241,15.338
242,14.945
243,14.920
244,15.299
245,14.935
246,15.592
247,15.537
248,15.020
249,14.945
250,14.781
251,14.388
252,14.557
253,14.950
254,14.970
255,14.741
256,14.612
257,14.413
258,14.433
259,14.716
260,14.328
261,14.468
262,15.060
263,14.876
264,14.692
265,15.413
266,15.313
267,14.975
268,14.433
269,14.945
270,15.239
271,15.408
272,14.925
273,14.846
274,15.692
275,14.960
276,14.617
277,14.846
278,14.502
279,15.000
280,14.900
281,15.030
282,15.303
283,14.726
284,14.667
285,15.299
286,15.572
287,14.413
288,15.289
289,15.587
290,14.781
291,14.637
292,14.786
293,14.682
294,14.975
295,15.582
296,15.393
297,15.080
298,14.910
299,14.468
300,15.015
301,14.741
302,15.109
303,14.995
304,15.035
305,15.478
306,15.537
307,14.124
308,15.473
309,14.831
310,15.279
311,15.030
312,15.299
313,15.567
314,15.662
315,15.080
316,15.607
317,15.373
318,14.896
319,15.055
320,15.303
321,14.935
322,15.458
323,15.174
324,14.637
325,14.667
326,15.149
327,14.403
328,14.761
329,15.264
330,14.826
331,15.284
332,14.970
333,15.144
334,15.139
335,15.169
336,14.801
337,14.995
338,15.905
339,14.358
340,15.388
341,15.622
342,14.995
343,15.124
344,15.005
345,14.851
346,15.284
347,14.891
348,15.095
349,14.438
350,14.189
351,15.398
352,14.925
353,14.871
354,15.517
355,15.343
356,14.662
357,15.055
358,14.333
359,14.896
360,15.602
361,15.423
362,14.851
363,15.493
364,14.841
365,14.413
366,14.980
367,14.532
368,14.731
369,14.756
370,15.294
371,15.149
372,15.667
373,14.726
374,15.373
375,15.109
376,14.756
377,15.502
378,14.572
379,15.095
380,15.124
381,15.269
382,15.075
383,15.736
384,14.945
385,15.244
386,15.353
387,14.965
388,15.279
389,14.861
390,15.085
391,15.139
392,15.463
393,16.652
394,15.463
395,14.602
396,14.637
397,14.468
398,14.726
399,15.512
400,14.910
401,15.149
402,14.970
403,16.214
404,14.995
405,14.602
406,14.682
407,15.234
408,14.831
409,14.667
410,14.647
411,15.522
412,15.328
413,15.025
414,14.871
415,15.358
416,14.443
417,15.662
418,15.692
419,15.612
420,14.716
421,14.433
422,15.184
423,15.214
424,15.194
425,15.468
426,15.587
427,15.030
428,15.119
429,15.000
430,15.542
431,14.269
432,15.264
433,14.806
434,14.866
435,14.851
436,15.234
437,14.413
438,15.075
439,14.612
440,14.915
441,14.980
442,15.085
443,15.109
444,14.970
445,15.055
446,14.761
447,15.244
448,15.522
449,15.189
450,14.408
451,15.080
452,15.537
453,14.637
454,15.249
455,15.358
456,14.726
457,14.915
458,14.891
459,15.637
460,14.711
461,15.184
462,15.726
463,15.547
464,15.055
465,15.264
466,14.985
467,15.383
468,15.254
469,14.861
470,15.169
471,14.682
472,15.259
473,14.990
474,15.184
475,15.149
476,15.900
477,15.383
478,14.214
479,15.085
480,14.632
481,15.239
482,14.935
483,14.572
484,14.692
485,14.905
486,14.418
487,14.537
488,15.348
489,14.697
490,15.781
491,14.731
492,15.542
493,14.647
494,15.025
495,15.841
496,14.065
497,14.726
498,15.328
499,15.174
500,15.000
501,14.856
502,15.279
503,14.881
504,15.318
505,14.771
506,15.343
507,15.393
508,15.587
509,14.164
510,14.612
511,14.871
512,14.289
513,15.194
514,14.965
515,15.005
516,14.557
517,15.274
518,15.537
519,15.124
520,15.005
521,15.244
522,15.433
523,13.891
524,14.985
525,15.010
526,15.940
527,14.741
528,15.682
529,15.179
530,15.572
531,15.075
532,15.637
533,15.149
534,14.955
535,15.597
536,14.950
537,15.234
538,15.453
539,15.075
540,15.851
541,15.358
542,15.065
543,14.965
544,14.468
545,14.811
546,14.333
547,15.612
548,15.532
549,14.866
550,15.169
551,14.886
552,14.403
553,15.104
554,15.338
555,15.184
556,14.766
557,15.030
558,14.627
559,15.672
560,14.711
561,15.209
562,14.552
563,15.224
564,15.876
565,14.517
566,15.159
567,14.129
568,14.970
569,14.746
570,14.711
571,15.199
572,14.637
573,14.234
574,15.801
575,15.418
576,16.030
577,15.040
578,14.219
579,15.493
580,14.930
581,15.856
582,15.687
583,15.433
584,15.567
585,15.502
586,14.761
587,15.547
588,14.836
589,14.552
590,14.567
591,14.721
592,14.776
593,14.856
594,14.771
595,15.065
596,15.363
597,15.453
598,14.473
599,15.473
600,15.468
601,15.393
602,15.139
603,15.657
604,15.244
605,15.000
606,15.652
607,14.692
608,15.328
609,15.114
610,15.080
611,14.741
612,14.498
613,15.393
614,15.219
615,14.960
616,15.219
617,15.527
618,15.736
619,14.239
620,15.562
621,15.139
622,15.851
623,15.214
624,15.184
625,14.776
626,15.264
627,15.149
628,15.721
629,15.154
630,14.945
631,14.716
632,15.199
633,14.891
634,15.940
635,15.204
636,15.303
637,14.920
638,15.408
639,15.562
640,15.249
641,15.403
642,14.871
643,15.134
644,14.716
645,14.846
646,14.527
647,15.154
648,14.970
649,14.577
650,15.055
651,14.328
652,15.040
653,14.826
654,15.771
655,14.303
656,15.104
657,14.746
658,15.478
659,15.129
660,15.612
661,15.970
662,14.741
663,15.075
664,15.866
665,15.040
666,14.493
667,15.388
668,14.766
669,14.871
670,14.826
671,15.836
672,14.861
673,14.915
674,15.040
675,15.299
676,15.463
677,15.438
678,14.254
679,14.881
680,15.438
681,15.373
682,15.358
683,14.662
684,14.756
685,15.502
686,14.925
687,15.109
688,15.502
689,15.224
690,15.254
691,14.960
692,14.607
693,15.259
