lambda_idx,t_100.0_ms
0,15.990
1,16.114
2,15.886
3,15.602
4,15.791
5,15.726
6,15.602
7,15.488
8,15.582
9,16.866
10,16.398
11,15.831
12,16.627
13,16.020
14,15.672
15,16.075
16,15.537
17,15.950
18,16.005
19,15.100
20,16.179
21,16.343
22,15.418
23,15.602
24,15.716
25,15.388
26,16.159
27,15.647
28,15.214
29,15.438
30,15.751
31,15.910
32,16.547
33,14.905
34,15.821
35,15.990
36,14.776
37,16.308
38,15.891
39,16.065
40,15.144
41,14.816
42,15.612
43,15.841
44,15.866
45,15.786
46,15.567
47,15.333
48,16.124
49,16.294
50,15.274
51,15.945
52,16.174
53,15.692
54,15.328
55,15.886
56,16.254
57,15.652
58,15.363
59,15.184
60,16.567
61,15.886
62,15.736
63,15.348
64,16.025
65,15.299
66,14.995
67,14.881
68,15.910
69,14.896
70,15.100
71,15.269
72,15.418
73,15.373
74,16.090
75,15.413
76,15.070
77,15.856
78,15.169
79,15.244
80,15.607
81,15.786
82,16.478
83,14.970
84,15.632
85,15.980
86,15.169
87,15.766
88,16.164
89,15.234
90,15.080
91,15.567
92,14.905
93,15.935
94,15.124
95,15.478
96,15.468
97,15.224
98,15.502
99,15.637
100,14.721
101,15.015
102,15.552
103,15.144
104,14.672
105,14.697
106,15.224
107,15.338
108,15.547
109,14.637
110,15.129
111,15.826
112,15.841
113,15.537
114,15.871
115,15.527
116,15.811
117,15.070
118,15.687
119,15.095
120,15.896
121,15.398
122,15.970
123,14.786
124,14.731
125,15.159
126,15.323
127,15.567
128,15.284
129,14.507
130,15.771
131,14.756
132,14.736
133,15.562
134,15.602
135,15.776
136,15.771
137,15.080
138,14.761
139,15.816
140,15.726
141,15.149
142,14.920
143,15.204
144,15.398
145,15.577
146,15.886
147,15.622
148,15.647
149,14.612
150,15.831
151,15.657
152,15.279
153,15.592
154,14.507
155,15.498
156,15.383
157,15.886
158,16.488
159,13.821
160,15.100
161,15.577
162,15.050
163,15.418
164,14.905
165,15.706
166,14.886
167,15.239
168,14.806
169,15.582
170,16.179
171,15.572
172,16.239
173,15.254
174,15.398
175,15.721
176,15.517
177,15.478
178,15.075
179,14.965
180,15.129
181,14.149
182,14.204
183,15.677
184,15.264
185,14.463
186,16.154
187,15.194
188,16.139
189,15.851
190,14.831
191,16.159
192,16.408
193,15.512
194,15.771
195,15.657
196,15.771
197,14.940
198,15.662
199,15.154
200,16.502
201,15.627
202,15.303
203,15.109
204,15.378
205,15.443
206,14.701
207,15.189
208,15.025
209,15.532
210,14.602
211,15.274
212,14.950
213,15.154
214,15.070
215,15.552
216,15.164
217,14.796
218,14.582
219,15.383
220,14.846
221,14.920
222,14.199
223,15.179
224,15.194
225,14.716
226,14.995
227,14.816
228,14.577
229,14.950
230,15.164
231,15.279
232,16.020
233,15.587
234,15.169
235,15.045
236,15.090
237,15.030
238,14.572
239,15.318
240,15.423
241,15.493
242,15.318
243,15.378
244,15.483
245,15.274
246,15.846
247,15.925
248,15.229
249,15.194
250,15.229
251,14.741
252,14.975
253,15.224
254,15.299
255,15.095
256,15.010
257,14.846
258,14.716
259,15.035
260,14.517
261,14.746
262,15.343
263,15.090
264,14.851
265,15.841
266,15.721
267,15.229
268,14.856
269,15.264
270,15.761
271,15.726
272,15.244
273,15.264
274,15.995
275,15.368
276,15.065
277,15.284
278,14.891
279,15.313
280,15.184
281,15.403
282,15.701
283,15.194
284,15.055
285,15.667
286,15.925
287,14.751
288,15.483
289,15.856
290,15.184
291,14.975
292,15.294
293,15.149
294,15.333
295,16.045
296,15.766
297,15.453
298,15.284
299,14.657
300,15.388
301,15.000
302,15.458
303,15.289
304,15.398
305,15.796
