lambda_idx,t_100.0_ms
0,15.468
1,15.826
2,15.408
3,15.174
4,15.234
5,15.104
6,14.866
7,14.910
8,15.179
9,16.294
10,15.891
11,15.363
12,15.975
13,15.403
14,15.249
15,15.726
16,14.935
17,15.522
18,15.502
19,14.562
20,15.711
21,15.736
22,15.000
23,15.174
24,15.269
25,14.711
26,15.622
27,15.149
28,14.821
29,14.811
30,15.313
31,15.547
32,16.020
33,14.303
34,15.264
35,15.383
36,14.483
37,15.502
38,15.323
39,15.512
40,14.527
41,14.333
42,14.900
43,15.204
44,15.264
45,15.259
46,14.876
47,14.811
48,15.562
49,15.751
50,14.672
51,15.378
52,15.448
53,15.284
54,14.846
55,15.413
56,15.547
57,15.144
58,14.672
59,14.592
60,16.055
61,15.428
62,15.219
63,14.831
64,15.478
65,14.856
66,14.483
67,14.468
68,15.537
69,14.239
70,14.602
71,14.861
72,14.970
73,14.841
74,15.602
75,14.915
76,14.587
77,15.323
78,14.821
79,14.801
80,15.144
81,15.249
82,15.876
83,14.308
84,15.134
85,15.453
86,14.672
87,15.403
88,15.542
89,14.682
90,14.512
91,15.199
92,14.368
93,15.204
94,14.662
95,15.119
96,15.010
97,14.746
98,14.945
99,15.294
100,14.254
101,14.557
102,14.975
103,14.592
104,14.119
105,14.294
106,14.826
107,14.930
108,15.134
109,13.915
110,14.632
111,15.229
112,15.378
113,15.134
114,15.129
115,15.204
116,15.393
117,14.667
118,15.030
119,14.697
120,15.284
121,14.930
122,15.289
123,14.313
124,14.164
125,14.562
126,14.667
127,15.124
128,14.821
129,13.980
130,15.249
131,14.134
132,14.129
133,14.910
134,14.891
135,15.269
136,15.333
137,14.458
138,14.159
139,15.383
140,15.109
141,14.746
142,14.483
143,14.642
144,14.876
145,14.965
146,15.398
147,15.065
148,15.134
149,14.104
150,15.214
151,15.204
152,14.925
153,15.090
154,14.095
155,14.955
156,14.871
157,15.249
158,15.945
159,13.219
160,14.532
161,15.323
162,14.532
163,14.995
164,14.627
165,15.045
166,14.602
167,14.826
168,14.284
169,15.100
170,15.642
171,15.030
172,15.557
173,14.657
174,14.965
175,15.124
176,14.836
177,15.080
178,14.557
179,14.597
180,14.632
181,13.627
182,13.891
183,15.080
184,14.751
185,13.846
186,15.711
187,14.771
188,15.667
189,15.428
190,14.478
191,15.776
192,15.910
193,14.905
194,15.274
195,15.100
196,15.323
197,14.129
198,15.159
199,14.701
200,16.025
201,15.194
202,14.896
203,14.522
204,14.851
205,14.856
206,14.239
207,14.602
208,14.443
209,14.786
210,13.980
211,14.856
212,14.522
213,14.547
214,14.632
215,14.876
216,14.726
217,14.512
218,14.070
219,14.905
220,14.333
221,14.522
222,13.547
223,14.567
224,14.622
225,14.214
226,14.498
227,14.333
228,14.164
229,14.328
230,14.597
231,14.672
232,15.294
233,15.020
234,14.876
235,14.612
236,14.612
237,14.184
238,14.005
239,14.940
240,14.925
241,15.060
242,14.846
243,14.746
244,14.970
245,14.607
246,15.403
247,15.363
248,14.731
249,14.657
250,14.413
251,14.318
252,14.428
253,14.761
254,14.886
255,14.567
256,14.363
257,14.274
258,14.085
259,14.428
260,14.020
261,14.303
262,14.836
263,14.637
264,14.373
265,15.323
266,15.159
267,14.761
268,14.363
269,14.781
270,15.219
271,15.219
272,14.736
273,14.706
274,15.458
275,14.736
276,14.428
277,14.547
278,14.318
279,14.796
280,14.836
281,14.920
282,15.214
283,14.617
284,14.582
285,15.055
286,15.274
287,14.219
288,14.910
289,15.299
290,14.597
291,14.428
292,14.751
293,14.478
294,14.726
295,15.373
296,15.239
297,14.915
298,14.806
299,14.194
300,14.816
301,14.731
302,14.975
303,14.851
304,14.841
305,15.294
306,15.408
307,13.955
308,15.065
309,14.483
310,15.065
311,14.692
312,15.164
313,15.219
314,15.294
315,14.866
316,15.254
317,15.234
318,14.786
319,14.856
320,15.060
321,14.607
322,15.179
323,14.891
324,14.403
325,14.438
326,14.836
327,14.318
328,14.527
329,15.174
330,14.687
331,15.169
332,14.632
333,14.975
334,14.975
335,14.905
336,14.612
337,14.781
338,15.791
339,14.085
340,15.323
341,15.418
342,14.701
343,14.925
344,14.597
345,14.522
346,15.095
347,14.642
348,14.701
349,14.144
350,14.000
351,15.194
352,14.786
353,14.448
354,15.219
355,15.219
356,14.393
357,14.905
358,14.318
359,14.826
360,15.338
361,15.239
362,14.741
363,15.139
364,14.701
365,14.075
366,14.766
367,14.134
368,14.612
369,14.488
370,15.104
371,14.910
372,15.294
373,14.552
374,15.164
375,14.776
376,14.622
377,15.224
378,14.448
379,14.831
380,15.020
381,14.876
382,14.826
383,15.483
384,14.846
385,14.910
386,15.259
387,14.751
388,15.124
389,14.726
390,14.896
391,15.025
392,15.259
393,16.368
394,15.254
395,14.343
396,14.537
397,14.527
398,14.468
399,15.254
400,14.776
401,14.836
402,14.682
403,15.980
404,14.900
405,14.328
406,14.423
407,14.975
408,14.537
409,14.592
410,14.562
411,15.274
412,14.990
413,14.856
414,14.517
415,15.358
416,14.109
417,15.552
418,15.403
419,15.438
420,14.234
421,14.303
422,14.970
423,14.786
424,14.995
425,15.114
426,15.090
427,14.806
428,15.000
429,14.766
430,15.299
431,14.035
432,15.005
433,14.562
434,14.692
435,14.692
436,14.980
437,14.189
438,14.716
439,14.453
440,14.831
441,14.796
442,14.846
443,14.881
444,14.642
445,14.965
446,14.622
447,14.995
448,15.403
449,14.950
450,14.303
451,14.796
452,15.164
453,14.423
454,15.035
455,15.070
456,14.468
457,14.726
458,14.632
459,15.502
460,14.358
461,15.025
462,15.403
463,15.448
464,14.826
465,15.015
466,14.940
467,15.070
468,15.095
469,14.721
470,15.005
471,14.567
472,14.995
473,14.731
474,14.990
475,14.935
476,15.577
477,15.299
478,13.960
479,14.905
480,14.468
481,15.184
482,14.746
483,14.378
484,14.488
485,14.632
486,14.398
487,14.348
488,15.065
489,14.264
490,15.592
491,14.507
492,15.398
493,14.279
494,14.761
495,15.453
496,14.015
497,14.463
498,15.114
499,14.920
500,14.836
501,14.701
502,15.129
503,14.657
504,15.139
505,14.612
506,15.055
507,15.095
508,15.348
509,14.040
510,14.537
511,14.378
512,14.134
513,14.975
514,14.786
515,14.891
516,14.144
517,14.970
518,15.219
519,14.970
520,14.781
521,14.975
522,15.035
523,13.597
524,14.761
525,14.806
526,15.617
527,14.647
528,15.333
529,15.010
530,15.313
531,15.109
532,15.398
533,14.891
534,14.990
535,15.453
536,14.672
537,15.075
538,15.318
539,14.950
540,15.602
541,15.264
542,14.761
543,14.796
544,14.100
545,14.507
546,14.194
547,15.219
548,15.274
549,14.542
550,14.836
551,14.572
552,14.254
553,14.846
554,15.259
555,15.000
556,14.607
557,14.896
558,14.657
559,15.289
560,14.408
561,15.050
562,14.393
563,14.945
564,15.756
565,14.493
566,14.995
567,14.010
568,14.736
569,14.562
570,14.383
571,14.970
572,14.458
573,13.806
574,15.612
575,15.239
576,15.846
577,14.761
578,13.995
579,15.313
580,14.910
581,15.532
582,15.552
583,15.124
584,15.303
585,15.269
586,14.602
587,15.388
588,14.577
589,14.423
590,14.338
591,14.557
592,14.498
593,14.721
594,14.493
595,14.801
596,15.055
597,15.284
598,14.199
599,15.284
600,15.269
601,15.209
602,15.104
603,15.478
604,15.085
605,14.756
606,15.657
607,14.647
608,15.100
609,14.910
610,14.945
611,14.443
612,14.343
613,15.209
614,14.940
615,14.776
616,15.075
617,15.194
618,15.517
619,14.025
620,15.358
621,15.005
622,15.582
623,14.935
624,14.891
625,14.453
626,15.109
627,14.711
628,15.512
629,14.975
630,14.572
631,14.592
632,14.920
633,14.622
634,15.542
635,15.055
636,15.095
637,14.925
638,15.204
639,15.224
640,15.050
641,15.234
642,14.662
643,14.881
644,14.547
645,14.458
646,14.343
647,14.920
648,14.677
649,14.259
650,14.761
651,14.303
652,14.945
653,14.502
654,15.453
655,14.114
656,14.816
657,14.652
658,14.990
659,14.940
660,15.358
661,15.935
662,14.542
663,14.915
664,15.826
665,14.711
666,14.468
667,15.279
668,14.507
669,14.627
670,14.468
671,15.547
672,14.657
673,14.667
674,14.716
675,15.119
676,15.279
677,15.468
678,14.129
679,14.766
680,15.139
681,15.239
682,15.050
683,14.353
684,14.677
685,15.109
686,14.642
687,14.761
688,15.373
689,14.791
690,15.139
691,14.622
692,14.388
693,15.119
694,15.045
695,14.866
696,15.149
697,15.010
698,15.448
699,15.856
700,14.338
701,14.517
702,14.771
703,14.716
704,15.363
705,15.383
706,14.323
707,14.955
708,15.179
709,15.060
710,14.861
711,15.453
712,14.562
713,14.721
714,15.224
715,14.692
716,15.035
717,15.085
718,14.915
719,14.940
720,14.677
721,15.323
722,15.677
723,14.532
724,14.746
725,15.468
726,14.776
727,14.935
728,15.960
729,15.562
730,15.338
731,14.786
732,15.169
733,14.234
734,15.826
735,14.896
736,15.129
737,14.711
738,15.224
739,14.806
740,15.517
741,15.254
742,15.149
743,14.652
744,15.512
745,14.985
746,15.005
747,14.602
748,15.100
749,15.075
750,15.199
751,14.562
752,14.617
753,14.851
754,14.965
755,15.065
756,14.483
757,15.274
758,15.716
759,15.065
760,14.721
761,15.259
762,15.070
763,15.294
764,15.572
765,15.199
766,15.547
767,15.259
768,15.129
769,15.348
770,15.244
771,14.562
772,14.786
773,15.408
774,14.821
775,15.264
776,15.164
777,15.104
778,16.189
779,14.871
780,14.687
781,15.498
782,14.577
783,15.179
784,14.970
785,14.453
786,14.378
787,15.781
788,14.413
789,15.388
790,14.607
791,15.244
792,15.144
793,15.587
794,14.975
795,14.920
796,14.776
797,14.627
798,14.652
799,14.463
800,15.149
801,15.269
802,15.328
803,15.836
804,15.587
805,15.313
806,16.308
807,16.542
808,16.274
809,17.030
810,16.378
811,16.498
812,16.642
813,16.119
814,16.637
815,17.274
816,16.289
817,16.577
818,16.323
819,15.876
820,15.164
821,15.413
822,15.269
823,15.239
824,15.214
825,15.090
826,14.871
827,15.194
828,15.104
829,15.139
830,14.930
831,15.478
832,14.786
833,16.174
834,15.328
835,15.129
836,15.249
837,15.239
838,15.358
839,15.453
840,15.338
841,14.960
842,15.622
843,14.627
844,15.612
845,14.975
846,15.642
847,15.229
848,14.990
849,15.224
850,15.104
851,15.274
852,14.975
853,15.154
854,15.512
855,15.104
856,15.313
857,14.985
858,14.438
859,15.174
860,14.473
861,14.627
862,15.090
863,15.134
864,14.950
865,15.100
866,14.607
867,15.368
868,14.731
869,15.333
870,14.851
871,15.398
872,14.955
873,14.980
874,15.488
875,14.721
876,15.289
877,14.592
878,15.592
879,14.821
880,15.607
881,14.602
882,15.672
883,15.527
884,14.706
885,15.463
886,15.189
887,16.030
888,14.856
889,15.080
890,14.881
891,16.025
892,15.891
893,15.264
894,14.985
895,15.164
896,15.433
897,14.871
898,14.821
899,14.756
900,15.692
901,15.179
902,14.512
903,15.095
904,14.751
905,14.488
906,14.557
907,15.264
908,15.766
909,15.502
910,15.184
911,14.498
912,14.736
913,14.940
914,14.647
915,15.587
916,16.010
917,14.657
918,14.522
919,15.532
920,14.910
921,14.786
922,14.289
923,15.139
924,14.910
925,14.582
926,15.060
927,14.806
928,15.975
929,14.950
930,15.612
931,15.169
932,14.915
933,15.891
934,15.413
935,14.582
936,14.905
937,15.831
938,14.871
939,14.871
940,15.194
941,15.154
942,15.791
943,15.632
944,15.299
945,15.816
946,14.965
947,14.622
948,15.095
949,14.970
950,14.781
951,15.075
952,14.896
953,15.189
954,15.239
955,15.020
956,15.751
957,15.184
958,14.950
959,15.109
960,15.348
961,15.179
962,15.428
963,14.637
964,14.498
965,14.801
966,15.811
967,14.920
968,15.090
969,15.134
970,14.667
971,15.020
972,15.453
973,15.045
974,15.129
975,14.975
976,14.985
977,15.249
978,15.050
979,15.642
980,15.652
981,15.532
982,15.468
983,15.184
984,13.438
985,14.940
986,15.398
987,14.836
988,16.159
989,14.990
990,15.532
991,15.776
992,15.463
993,15.204
994,15.433
995,14.433
996,15.478
997,15.269
998,15.289
999,15.169
1000,14.761
1001,15.985
1002,15.164
1003,15.930
1004,15.328
1005,14.806
1006,15.338
1007,15.358
1008,14.960
1009,15.841
1010,14.935
1011,14.592
1012,14.662
1013,15.567
1014,14.597
1015,15.657
1016,14.891
1017,15.711
1018,15.025
1019,15.179
1020,14.572
1021,15.045
1022,15.438
1023,15.109
1024,14.274
1025,15.672
1026,14.687
1027,15.413
1028,15.448
1029,15.149
1030,15.716
1031,15.333
1032,15.428
1033,14.896
1034,15.806
1035,15.517
1036,15.279
1037,15.692
1038,14.811
1039,14.493
1040,15.687
1041,14.920
1042,14.318
1043,15.274
1044,15.249
1045,14.940
1046,15.433
1047,14.493
1048,15.194
1049,14.950
1050,15.806
1051,15.095
1052,15.667
1053,15.537
1054,16.124
1055,14.821
1056,14.498
1057,14.980
1058,15.871
1059,15.458
1060,15.507
1061,15.219
1062,15.239
1063,15.607
1064,15.478
1065,15.259
1066,15.189
1067,15.100
1068,15.323
1069,14.955
1070,15.627
1071,14.891
1072,14.995
1073,15.393
1074,15.020
1075,15.652
1076,14.373
1077,15.015
1078,15.602
1079,15.010
1080,14.343
1081,15.129
1082,15.473
1083,14.597
1084,14.945
1085,15.095
1086,14.149
1087,14.915
1088,14.801
1089,14.876
1090,14.900
1091,14.806
1092,15.602
1093,15.383
1094,15.328
1095,14.905
1096,15.234
1097,15.343
1098,14.612
1099,16.139
1100,15.075
1101,14.781
1102,15.169
1103,15.134
1104,14.736
1105,15.443
1106,15.109
1107,15.194
1108,15.428
1109,15.264
1110,14.070
1111,15.423
1112,15.318
1113,15.289
1114,15.920
1115,15.746
1116,15.592
1117,14.721
1118,16.100
1119,14.657
1120,14.761
1121,15.418
1122,14.617
1123,15.338
1124,14.881
1125,14.891
1126,15.458
1127,15.403
1128,15.328
1129,14.801
