lambda_idx,t_500.0_ms
0,16.104
1,16.119
2,15.990
3,15.617
4,15.970
5,15.806
6,15.701
7,15.443
8,15.657
9,16.881
10,16.303
11,16.035
12,16.567
13,15.950
14,15.831
15,16.284
16,15.572
17,16.050
18,16.035
19,15.239
20,16.209
21,16.244
22,15.592
23,15.642
24,15.791
25,15.393
26,16.234
27,15.806
28,15.289
29,15.274
30,15.871
31,15.950
32,16.552
33,14.900
34,15.896
35,15.925
36,15.035
37,16.279
38,15.975
39,16.040
40,15.055
41,14.925
42,15.527
43,15.796
44,15.816
45,15.876
46,15.552
47,15.493
48,15.990
49,16.408
50,15.289
51,15.866
52,16.194
53,15.806
54,15.423
55,15.990
56,16.274
57,15.602
58,15.358
59,15.090
60,16.463
61,16.065
62,15.776
63,15.348
64,16.050
65,15.378
66,15.065
67,15.025
68,16.129
69,14.985
70,15.234
71,15.483
72,15.517
73,15.139
74,16.219
75,15.443
76,15.080
77,15.891
78,15.313
79,15.423
80,15.667
81,15.816
82,16.423
83,14.955
84,15.846
85,16.104
86,15.488
87,15.871
88,16.214
89,15.219
90,15.219
91,15.587
92,14.940
93,15.975
94,15.164
95,15.607
96,15.791
97,15.423
98,15.617
99,15.886
100,14.891
101,15.055
102,15.567
103,15.219
104,14.786
105,14.816
106,15.368
107,15.318
108,15.667
109,14.443
110,15.279
111,15.746
112,15.950
113,15.751
114,15.891
115,15.791
116,15.796
117,15.214
118,15.652
119,15.219
120,16.040
121,15.488
122,16.005
123,14.945
124,14.741
125,15.254
126,15.308
127,15.682
128,15.443
129,14.726
130,15.900
131,14.920
132,14.697
133,15.517
134,15.617
135,15.910
136,15.682
137,15.060
138,14.607
139,15.726
140,15.687
141,15.259
142,15.075
143,15.219
144,15.473
145,15.736
146,15.801
147,15.657
148,15.632
149,14.692
150,15.866
151,15.861
152,15.498
153,15.517
154,14.617
155,15.612
156,15.318
157,15.811
158,16.572
159,13.826
160,15.119
161,15.871
162,15.189
163,15.532
164,15.095
165,15.602
166,14.905
167,15.264
168,15.030
169,15.522
170,16.239
171,15.741
172,16.209
173,15.318
174,15.388
175,15.582
176,15.572
177,15.706
178,14.935
179,15.269
180,15.408
181,14.149
182,14.527
183,15.577
184,15.303
185,14.433
186,16.209
187,15.383
188,16.239
189,15.935
190,14.891
191,16.338
192,16.642
193,15.483
194,15.841
195,15.736
196,15.776
197,14.905
198,15.786
199,15.159
200,16.557
201,15.677
202,15.388
203,15.055
204,15.438
205,15.418
206,14.721
207,15.219
208,15.055
209,15.517
210,14.602
211,15.303
212,15.010
213,15.274
214,15.194
215,15.572
216,15.169
217,15.090
218,14.632
219,15.592
220,14.871
221,15.010
222,14.368
223,15.144
224,15.139
225,14.846
226,15.209
227,14.925
228,14.647
229,15.000
230,15.318
231,15.234
232,15.856
233,15.781
234,15.254
235,15.209
236,15.164
237,14.801
238,14.532
239,15.468
240,15.418
241,15.746
242,15.507
243,15.338
244,15.473
245,15.299
246,16.005
247,15.706
248,15.348
249,15.313
250,15.109
251,14.831
252,14.896
253,15.408
254,15.458
255,15.070
256,15.000
257,14.856
258,14.856
259,14.965
260,14.771
261,14.896
262,15.398
263,15.234
264,15.090
265,15.881
266,15.721
267,15.318
268,14.995
269,15.328
270,15.945
271,15.736
272,15.299
273,15.313
274,16.025
275,15.333
276,14.955
277,15.269
278,14.935
279,15.433
280,15.303
281,15.403
282,15.801
283,15.129
284,15.114
285,15.662
286,15.851
287,14.726
288,15.532
289,15.980
290,15.114
291,15.055
292,15.323
293,15.015
294,15.353
295,16.129
296,15.731
297,15.468
298,15.343
299,14.871
300,15.343
301,15.144
302,15.607
303,15.318
304,15.313
305,15.851
306,15.945
307,14.602
308,15.652
309,15.159
310,15.781
311,15.229
312,15.761
313,15.861
314,15.856
315,15.383
316,16.075
317,15.726
318,15.323
319,15.403
320,15.622
321,15.229
322,15.507
323,15.587
324,14.826
325,15.109
326,15.512
327,14.786
328,15.104
329,15.622
330,15.254
331,15.637
332,15.348
333,15.632
334,15.502
335,15.627
336,15.234
337,15.527
338,16.333
339,14.677
340,15.826
341,15.970
342,15.313
343,15.587
344,15.224
345,15.318
346,15.726
347,15.463
348,15.408
349,14.746
350,14.622
351,15.751
352,15.249
353,15.368
354,15.796
355,15.592
356,15.134
357,15.348
358,14.831
359,15.393
360,15.856
361,16.005
362,15.199
363,15.756
364,15.199
365,14.607
366,15.229
367,14.801
368,15.075
369,14.995
370,15.716
371,15.527
372,15.985
373,14.915
374,15.761
375,15.299
376,15.080
377,15.791
378,14.945
379,15.587
380,15.622
381,15.572
382,15.478
383,16.080
384,15.438
385,15.547
386,15.771
387,15.373
388,15.741
389,15.323
390,15.597
391,15.453
392,15.826
393,17.204
394,16.040
395,14.990
396,15.005
397,14.945
398,15.100
399,15.781
400,15.393
401,15.373
402,15.159
403,16.632
404,15.522
405,14.950
406,15.045
407,15.562
408,15.219
409,15.169
410,15.184
411,15.915
412,15.607
413,15.393
414,15.204
415,15.771
416,14.841
417,16.269
418,16.000
419,16.030
420,14.925
421,14.930
422,15.587
423,15.458
424,15.473
425,15.776
426,16.050
427,15.423
428,15.532
429,15.438
430,15.726
431,14.741
432,15.587
433,15.269
434,15.249
435,15.348
436,15.682
437,14.816
438,15.348
439,15.055
440,15.403
441,15.393
442,15.483
443,15.433
444,15.423
445,15.567
446,15.065
447,15.642
448,16.035
449,15.542
450,14.831
451,15.433
452,15.786
453,15.050
454,15.657
455,15.746
456,15.090
457,15.189
458,15.254
459,16.080
460,15.109
461,15.662
462,15.886
463,15.950
464,15.318
465,15.562
466,15.313
467,15.632
468,15.637
469,15.353
470,15.517
471,15.015
472,15.647
473,15.348
474,15.463
475,15.701
476,16.284
477,15.816
