lambda_idx,t_100.0_ms
0,15.632
1,15.607
2,15.532
3,15.144
4,15.388
5,15.313
6,14.980
7,15.114
8,15.249
9,16.557
10,15.910
11,15.697
12,16.229
13,15.716
14,15.368
15,15.721
16,15.119
17,15.522
18,15.547
19,14.657
20,15.746
21,15.801
22,14.995
23,15.234
24,15.279
25,15.015
26,15.811
27,15.244
28,14.721
29,14.980
30,15.368
31,15.502
32,16.169
33,14.542
34,15.383
35,15.567
36,14.592
37,15.836
38,15.552
39,15.423
40,14.692
41,14.557
42,15.095
43,15.483
44,15.343
45,15.368
46,15.000
47,15.055
48,15.632
49,15.965
50,14.891
51,15.358
52,15.791
53,15.289
54,14.861
55,15.567
56,15.920
57,15.264
58,15.070
59,14.672
60,16.119
61,15.587
62,15.368
63,14.985
64,15.448
65,15.000
66,14.736
67,14.652
68,15.771
69,14.388
70,14.826
71,14.950
72,15.035
73,14.826
74,15.741
75,15.040
76,14.786
77,15.348
78,14.896
79,14.876
80,15.313
81,15.483
82,16.035
83,14.517
84,15.254
85,15.507
86,14.836
87,15.463
88,15.677
89,14.861
90,14.806
91,15.149
92,14.552
93,15.488
94,14.871
95,15.299
96,15.333
97,14.920
98,15.114
99,15.234
100,14.463
101,14.687
102,15.080
103,14.716
104,14.159
105,14.363
106,15.010
107,14.990
108,15.239
109,14.050
110,14.920
111,15.448
112,15.522
113,15.169
114,15.433
115,15.318
116,15.493
117,14.786
118,15.229
119,14.731
120,15.433
121,15.189
122,15.602
123,14.373
124,14.269
125,14.891
126,14.925
127,15.080
128,14.876
129,14.114
130,15.403
131,14.259
132,14.244
133,15.219
134,15.199
135,15.453
136,15.413
137,14.746
138,14.313
139,15.478
140,15.194
141,14.935
142,14.532
143,14.756
144,15.149
145,15.184
146,15.408
147,15.060
148,15.164
149,14.254
150,15.219
151,15.348
152,15.065
153,15.254
154,14.144
155,15.070
156,14.736
157,15.478
158,16.144
159,13.418
160,14.667
161,15.338
162,14.761
163,15.065
164,14.632
165,15.179
166,14.547
167,14.811
168,14.547
169,15.114
170,15.637
171,15.159
172,15.622
173,14.930
174,15.025
175,15.159
176,15.154
177,15.189
178,14.592
179,14.672
180,14.771
181,13.677
182,13.886
183,15.184
184,14.871
185,14.000
186,15.612
187,14.945
188,15.781
189,15.557
190,14.512
191,15.871
192,16.144
193,15.100
194,15.343
195,15.274
196,15.478
197,14.517
198,15.303
199,14.771
200,16.149
201,15.303
202,15.020
203,14.622
204,14.886
205,15.035
206,14.289
207,14.697
208,14.562
209,15.194
210,14.229
211,14.891
212,14.607
213,14.721
214,14.751
215,15.090
216,14.692
217,14.552
218,14.144
219,15.020
220,14.507
221,14.612
222,13.856
223,14.940
224,14.851
225,14.279
226,14.577
227,14.458
228,14.080
229,14.632
230,14.716
231,14.796
232,15.612
233,15.204
234,14.920
235,14.746
236,14.607
237,14.433
238,14.169
239,14.920
240,14.960
241,15.184
242,15.055
243,14.980
244,15.104
245,14.816
246,15.562
247,15.512
248,14.866
249,14.721
250,14.677
251,14.373
252,14.502
253,15.015
254,15.035
255,14.567
256,14.721
257,14.388
258,14.274
259,14.473
260,14.134
261,14.343
262,15.050
263,14.761
264,14.483
265,15.239
266,15.174
267,14.970
268,14.502
269,14.861
270,15.289
271,15.353
272,14.900
273,14.731
274,15.587
275,14.841
276,14.498
277,14.796
278,14.493
279,14.886
280,14.821
281,15.070
282,15.294
283,14.801
284,14.657
285,15.249
286,15.493
287,14.284
288,15.104
289,15.363
290,14.751
291,14.657
292,14.871
293,14.731
294,14.886
295,15.642
296,15.209
297,14.930
298,15.000
299,14.373
300,14.965
301,14.647
302,15.050
303,15.109
304,15.000
305,15.348
306,15.259
307,14.040
308,15.154
309,14.602
310,15.328
311,14.836
312,15.368
313,15.413
314,15.562
315,15.010
316,15.453
317,15.249
318,14.915
319,14.930
320,15.224
321,14.761
322,15.279
323,15.085
324,14.483
325,14.667
326,15.100
327,14.428
328,14.746
329,15.244
330,14.682
331,15.134
332,14.741
333,15.214
334,15.134
335,14.965
336,14.721
337,15.139
338,15.886
339,14.274
340,15.388
341,15.622
342,14.925
343,15.100
344,14.910
345,14.761
346,15.194
347,14.766
348,15.005
349,14.249
350,14.259
351,15.383
352,14.881
353,14.776
354,15.303
355,15.164
356,14.512
357,15.035
358,14.373
359,14.841
360,15.358
361,15.443
362,14.856
363,15.294
364,14.900
365,14.363
366,14.821
367,14.333
368,14.542
369,14.746
370,15.174
371,15.100
372,15.537
373,14.582
374,15.264
375,15.015
376,14.726
377,15.358
378,14.433
379,15.104
380,15.174
381,15.149
382,15.109
383,15.632
384,14.876
385,15.020
386,15.393
387,14.910
388,15.353
389,14.861
390,15.030
391,14.990
