lambda_idx,t_100.0_ms
0,15.711
1,15.821
2,15.612
3,15.239
4,15.642
5,15.393
6,15.249
7,15.209
8,15.428
9,16.662
10,16.184
11,15.687
12,16.259
13,15.796
14,15.567
15,15.786
16,15.338
17,15.607
18,15.866
19,14.821
20,15.821
21,16.030
22,15.214
23,15.224
24,15.303
25,14.940
26,15.881
27,15.542
28,15.055
29,15.050
30,15.363
31,15.667
32,16.244
33,14.597
34,15.453
35,15.672
36,14.682
37,15.935
38,15.562
39,15.687
40,14.771
41,14.507
42,15.239
43,15.597
44,15.358
45,15.463
46,15.114
47,15.254
48,15.781
49,16.139
50,14.826
51,15.567
52,15.761
53,15.453
54,15.184
55,15.522
56,15.866
57,15.522
58,15.000
59,14.731
60,16.323
61,15.592
62,15.393
63,15.090
64,15.597
65,14.975
66,14.672
67,14.756
68,15.677
69,14.547
70,14.856
71,14.950
72,15.045
73,15.015
74,15.796
75,15.090
76,14.876
77,15.458
78,14.945
79,14.876
80,15.284
81,15.413
82,16.129
83,14.672
84,15.532
85,15.607
86,14.925
87,15.418
88,15.945
89,15.005
90,14.925
91,15.398
92,14.483
93,15.622
94,14.925
95,15.383
96,15.199
97,15.124
98,15.184
99,15.488
100,14.517
101,14.806
102,15.299
103,14.786
104,14.398
105,14.657
106,15.104
107,15.169
108,15.189
109,14.100
110,15.000
111,15.517
112,15.612
113,15.413
114,15.463
115,15.338
116,15.607
117,14.851
118,15.343
119,14.846
120,15.597
121,15.129
122,15.697
123,14.517
124,14.488
125,14.806
126,15.119
127,15.448
128,15.060
129,14.299
130,15.597
131,14.498
132,14.423
133,15.075
134,15.199
135,15.527
136,15.408
137,14.771
138,14.408
139,15.547
140,15.388
141,14.866
142,14.692
143,14.741
144,15.184
145,15.239
146,15.493
147,15.134
148,15.254
149,14.318
150,15.507
151,15.463
152,15.095
153,15.303
154,14.478
155,15.129
156,15.005
157,15.612
158,16.199
159,13.667
160,14.697
161,15.537
162,14.781
163,15.294
164,14.776
165,15.408
166,14.592
167,14.841
168,14.463
169,15.229
170,15.806
171,15.333
172,15.831
173,15.119
174,15.100
175,15.254
176,15.174
177,15.234
178,14.876
179,14.831
180,14.881
181,13.677
182,14.100
183,15.353
184,15.109
185,14.035
186,15.786
187,14.955
188,15.831
189,15.711
190,14.672
191,15.791
192,16.284
193,15.114
194,15.532
195,15.433
196,15.677
197,14.502
198,15.418
199,14.905
200,16.328
201,15.388
202,15.055
203,14.766
204,15.149
205,15.060
206,14.353
207,14.935
208,14.632
209,15.085
210,14.234
211,15.080
212,14.667
213,14.756
214,14.856
215,15.289
216,14.856
217,14.667
218,14.333
219,15.035
220,14.333
221,14.751
222,14.015
223,14.940
224,14.900
225,14.463
226,14.756
227,14.542
228,14.303
229,14.821
230,14.886
231,14.980
232,15.592
233,15.358
234,15.134
235,14.821
236,14.746
237,14.567
238,14.284
239,15.109
240,15.020
241,15.413
242,15.139
243,15.015
244,15.249
245,15.025
246,15.632
247,15.607
248,15.035
249,14.995
250,14.751
251,14.592
252,14.716
253,15.085
254,15.065
255,14.761
256,14.612
257,14.418
258,14.423
259,14.597
260,14.284
261,14.572
262,15.090
263,14.915
264,14.667
265,15.507
266,15.398
267,15.000
268,14.756
269,15.149
270,15.433
271,15.557
272,15.070
273,14.950
274,15.662
275,14.960
276,14.667
277,14.771
278,14.637
279,14.955
280,14.900
281,15.139
282,15.423
283,14.950
284,14.741
285,15.383
286,15.478
287,14.363
288,15.214
289,15.622
290,14.831
291,14.766
292,15.090
293,14.796
294,14.960
295,15.682
296,15.443
297,15.199
298,14.990
299,14.502
300,15.065
301,14.791
302,15.139
303,15.139
304,15.134
305,15.662
306,15.597
307,14.080
308,15.363
309,14.871
310,15.289
311,14.910
312,15.333
313,15.448
314,15.572
315,15.234
316,15.692
317,15.468
318,14.871
319,15.124
320,15.274
321,14.900
322,15.428
323,15.274
324,14.711
325,14.662
326,15.134
327,14.493
328,14.856
329,15.274
330,14.891
331,15.318
332,15.000
333,15.289
334,15.134
335,15.134
336,14.801
337,15.134
338,16.085
339,14.318
340,15.443
341,15.711
342,14.896
343,15.095
344,14.771
345,14.910
346,15.428
347,15.100
348,14.965
349,14.418
350,14.373
351,15.542
352,14.995
353,14.960
354,15.498
355,15.254
356,14.647
357,15.035
358,14.522
359,15.005
360,15.607
361,15.458
362,15.000
363,15.453
364,14.950
365,14.254
366,15.010
367,14.478
368,14.811
369,14.751
370,15.517
371,15.219
372,15.761
373,14.652
374,15.388
375,15.224
376,14.851
377,15.622
378,14.716
379,15.169
380,15.219
381,15.174
382,14.985
383,15.652
384,15.035
385,15.259
386,15.348
387,15.020
388,15.428
389,15.000
390,15.144
391,15.124
392,15.383
393,16.806
394,15.572
395,14.572
396,14.657
397,14.627
398,14.706
399,15.607
400,15.139
401,15.100
402,15.025
403,16.219
404,15.045
405,14.547
406,14.806
407,15.299
408,14.726
409,14.851
410,14.811
411,15.711
412,15.269
413,15.025
414,14.861
415,15.547
416,14.537
417,15.831
418,15.711
419,15.816
420,14.577
421,14.632
422,15.234
423,15.174
424,15.284
425,15.418
426,15.438
427,14.886
428,15.279
429,15.005
430,15.572
431,14.299
432,15.299
433,14.950
434,14.920
435,14.920
436,15.249
437,14.403
438,15.020
439,14.597
440,14.925
441,15.050
442,15.035
443,15.040
444,15.085
445,15.144
446,14.900
447,15.368
448,15.512
449,15.204
450,14.473
451,15.174
452,15.507
453,14.741
454,15.184
455,15.453
456,14.711
457,14.826
458,14.886
459,15.791
460,14.706
461,15.119
462,15.682
463,15.567
464,15.075
465,15.234
466,15.204
467,15.423
468,15.373
469,15.025
470,15.264
471,14.647
472,15.289
473,15.144
474,15.159
475,15.299
476,15.930
477,15.428
478,14.134
479,15.149
480,14.711
481,15.308
482,14.905
483,14.602
484,14.692
485,14.876
486,14.632
487,14.473
488,15.353
489,14.692
490,15.766
491,14.746
492,15.637
493,14.657
494,14.886
495,15.871
496,14.289
497,14.821
498,15.343
499,15.114
500,15.119
501,15.015
502,15.483
503,14.995
504,15.423
505,14.836
506,15.279
507,15.438
508,15.622
509,14.219
510,14.627
511,14.791
512,14.413
513,15.294
514,15.055
515,15.159
516,14.542
517,15.398
518,15.577
519,15.040
520,15.129
521,15.119
522,15.413
523,13.831
524,14.970
525,15.060
526,15.866
527,14.642
528,15.557
529,15.184
530,15.527
531,15.323
532,15.622
533,15.154
534,15.144
535,15.726
536,14.836
537,15.199
538,15.383
539,14.915
540,15.736
541,15.468
542,15.035
543,14.965
544,14.542
545,14.866
546,14.299
547,15.622
548,15.502
549,14.846
550,15.154
551,14.791
552,14.587
553,15.060
554,15.428
555,15.224
556,14.831
557,15.194
558,14.995
559,15.677
560,14.672
561,15.194
562,14.612
563,15.274
564,15.930
565,14.672
566,15.159
567,14.299
568,14.975
569,14.975
570,14.706
571,15.343
572,14.667
573,14.194
574,15.811
575,15.488
576,16.030
577,14.985
578,14.214
579,15.542
580,15.040
581,15.692
582,15.761
583,15.502
584,15.458
585,15.458
586,14.910
587,15.667
588,14.871
589,14.657
590,14.746
591,14.771
592,14.706
593,14.856
594,14.736
595,15.100
596,15.493
597,15.517
598,14.527
599,15.498
600,15.567
601,15.443
602,15.343
603,15.821
604,15.299
605,15.109
606,15.771
607,14.831
608,15.398
609,15.129
610,15.229
611,14.876
612,14.687
613,15.458
614,15.383
615,15.030
616,15.154
617,15.557
618,15.876
619,14.328
620,15.403
621,15.214
622,15.806
623,15.323
624,15.229
625,14.736
626,15.308
627,15.149
628,15.687
629,15.274
630,15.090
631,14.776
632,15.129
633,14.940
634,15.836
635,15.199
636,15.428
637,15.045
638,15.323
639,15.587
640,15.284
641,15.493
642,14.806
