lambda_idx,t_100.0_ms
0,15.915
1,16.020
2,15.736
3,15.582
4,15.771
5,15.507
6,15.478
7,15.433
8,15.572
9,16.731
10,16.194
11,15.871
12,16.547
13,15.781
14,15.567
15,15.965
16,15.488
17,15.831
18,16.040
19,15.065
20,16.144
21,16.144
22,15.368
23,15.438
24,15.512
25,15.264
26,15.920
27,15.562
28,15.065
29,15.249
30,15.701
31,15.925
32,16.448
33,14.821
34,15.612
35,15.741
36,14.881
37,15.955
38,15.930
39,15.930
40,15.025
41,14.627
42,15.428
43,15.687
44,15.438
45,15.711
46,15.438
47,15.478
48,15.950
49,16.398
50,15.080
51,15.900
52,15.995
53,15.532
54,15.224
55,15.781
56,16.184
57,15.537
58,15.259
59,15.010
60,16.502
61,15.821
62,15.522
63,15.214
64,15.846
65,15.194
66,14.831
67,14.900
68,15.791
69,14.662
70,15.129
71,15.159
72,15.303
73,15.209
74,16.025
75,15.199
76,15.020
77,15.706
78,15.085
79,15.219
80,15.418
81,15.652
82,16.234
83,14.721
84,15.567
85,15.736
86,15.264
87,15.532
88,16.010
89,15.229
90,15.104
91,15.552
92,14.706
93,15.701
94,15.020
95,15.448
96,15.577
97,15.234
98,15.398
99,15.706
100,14.761
101,14.886
102,15.413
103,14.970
104,14.522
105,14.572
106,15.219
107,15.234
108,15.408
109,14.408
110,15.199
111,15.721
112,15.905
113,15.358
114,15.687
115,15.562
116,15.726
117,15.085
118,15.448
119,15.005
120,15.711
121,15.383
122,15.786
123,14.746
124,14.697
125,15.010
126,15.109
127,15.512
128,15.169
129,14.308
130,15.657
131,14.637
132,14.383
133,15.413
134,15.348
135,15.627
136,15.701
137,14.925
138,14.592
139,15.692
140,15.622
141,15.134
142,14.950
143,15.005
144,15.318
145,15.502
146,15.781
147,15.637
148,15.602
149,14.378
150,15.677
151,15.527
152,15.368
153,15.423
154,14.418
155,15.229
156,15.169
157,15.672
158,16.507
159,13.652
160,14.871
161,15.677
162,14.910
163,15.313
164,15.129
165,15.627
166,14.915
167,15.199
168,14.826
169,15.453
170,15.975
171,15.328
172,15.940
173,15.323
174,15.453
175,15.687
176,15.348
177,15.418
178,14.985
179,15.005
180,15.134
181,14.055
182,14.378
183,15.493
184,15.169
185,14.274
186,16.050
187,15.279
188,16.045
189,15.905
190,14.761
191,16.070
192,16.343
193,15.264
194,15.781
195,15.478
196,15.736
197,14.701
198,15.537
199,15.035
200,16.358
201,15.542
202,15.224
203,15.030
204,15.244
205,15.174
206,14.572
207,15.085
208,14.806
209,15.403
210,14.502
211,15.308
212,14.881
213,15.055
214,15.000
215,15.358
216,15.080
217,14.950
218,14.428
219,15.323
220,14.776
221,14.905
222,14.234
223,14.980
224,15.124
225,14.642
226,15.050
227,14.826
228,14.443
229,14.900
230,15.050
231,15.114
232,15.806
233,15.488
234,15.184
235,14.965
236,14.841
237,14.697
238,14.438
239,15.224
240,15.274
241,15.443
242,15.189
243,15.343
244,15.383
245,15.090
246,15.682
247,15.721
248,15.234
249,15.159
250,14.990
251,14.736
252,14.881
253,15.149
254,15.184
255,15.040
256,14.821
257,14.592
258,14.726
259,14.886
260,14.483
261,14.716
262,15.289
263,15.065
264,14.766
265,15.657
266,15.657
267,15.204
268,14.781
269,15.234
270,15.622
271,15.627
272,15.209
273,15.050
274,15.846
275,15.348
276,14.736
277,15.184
278,14.836
279,15.333
280,15.100
281,15.244
282,15.706
283,14.965
284,14.940
285,15.607
286,15.726
287,14.532
288,15.383
289,15.806
290,15.090
291,14.761
292,15.129
293,15.015
294,15.124
295,15.841
296,15.572
297,15.174
298,15.284
299,14.602
300,15.303
301,14.861
302,15.453
303,15.239
304,15.279
305,15.776
306,15.736
307,14.333
308,15.537
309,14.950
310,15.587
311,15.134
312,15.612
313,15.781
314,15.886
315,15.423
316,15.796
317,15.552
318,15.184
319,15.299
320,15.378
321,15.144
322,15.458
323,15.368
324,14.741
325,14.975
326,15.478
327,14.697
328,15.095
329,15.592
330,14.935
331,15.547
332,15.199
333,15.522
334,15.438
335,15.423
336,14.910
337,15.438
338,16.189
339,14.473
340,15.816
341,15.910
342,15.214
343,15.393
344,15.090
345,15.169
346,15.582
347,15.134
348,15.209
349,14.781
350,14.448
351,15.483
352,15.144
353,15.124
354,15.652
355,15.597
356,14.841
357,15.393
358,14.692
359,15.040
360,15.776
361,15.746
362,15.144
363,15.582
364,15.100
365,14.617
366,15.269
367,14.692
368,15.040
369,14.900
370,15.398
371,15.279
372,15.816
373,14.726
374,15.731
375,15.373
376,15.000
377,15.741
378,14.716
379,15.403
380,15.438
381,15.428
382,15.289
383,16.010
384,15.209
385,15.378
