lambda_idx,t_100.0_ms
0,15.408
1,15.647
2,15.542
3,15.294
4,15.428
5,15.294
6,15.109
7,15.169
8,15.308
9,16.393
10,16.060
11,15.483
12,15.945
13,15.547
14,15.398
15,15.756
16,15.109
17,15.423
18,15.627
19,14.607
20,15.841
21,15.751
22,15.035
23,15.129
24,15.303
25,14.826
26,15.741
27,15.353
28,14.791
29,14.891
30,15.328
31,15.517
32,15.945
33,14.517
34,15.279
35,15.468
36,14.443
37,15.791
38,15.498
39,15.682
40,14.517
41,14.468
42,15.030
43,15.343
44,15.279
45,15.328
46,15.035
47,14.970
48,15.632
49,15.886
50,14.771
51,15.453
52,15.597
53,15.214
54,14.925
55,15.463
56,15.697
57,15.219
58,14.945
59,14.652
60,16.015
61,15.547
62,15.219
63,14.900
64,15.478
65,14.861
66,14.507
67,14.423
68,15.597
69,14.493
70,14.657
71,14.841
72,15.124
73,14.866
74,15.816
75,15.020
76,14.816
77,15.363
78,14.851
79,14.846
80,15.169
81,15.493
82,15.980
83,14.627
84,15.244
85,15.448
86,14.791
87,15.249
88,15.642
89,14.786
90,14.811
91,15.328
92,14.582
93,15.398
94,14.771
95,15.114
96,15.104
97,14.801
98,15.010
99,15.244
100,14.433
101,14.587
102,15.149
103,14.632
104,14.244
105,14.413
106,14.900
107,14.910
108,15.333
109,14.015
110,14.851
111,15.428
112,15.522
113,15.129
114,15.244
115,15.239
116,15.284
117,14.662
118,15.174
119,14.706
120,15.274
121,15.149
122,15.502
123,14.498
124,14.154
125,14.806
126,14.801
127,15.194
128,14.846
129,13.945
130,15.353
131,14.338
132,14.139
133,15.149
134,15.124
135,15.279
136,15.338
137,14.687
138,14.338
139,15.448
140,15.239
141,14.826
142,14.547
143,14.612
144,14.980
145,15.224
146,15.308
147,15.045
148,15.204
149,14.149
150,15.289
151,15.259
152,15.060
153,15.114
154,14.219
155,14.990
156,14.866
157,15.284
158,16.104
159,13.408
160,14.622
161,15.433
162,14.637
163,15.095
164,14.577
165,15.274
166,14.498
167,14.811
168,14.537
169,15.284
170,15.701
171,15.259
172,15.721
173,14.975
174,14.925
175,15.169
176,15.045
177,15.129
178,14.627
179,14.572
180,14.856
181,13.692
182,13.935
183,15.313
184,14.975
185,13.886
186,15.552
187,14.910
188,15.746
189,15.502
190,14.393
191,15.751
192,16.159
193,15.010
194,15.493
195,15.104
196,15.522
197,14.358
198,15.189
199,14.920
200,16.015
201,15.249
202,14.801
203,14.657
204,14.766
205,14.955
206,14.284
207,14.622
208,14.527
209,15.100
210,14.214
211,14.716
212,14.498
213,14.582
214,14.776
215,15.090
216,14.771
217,14.448
218,14.100
219,15.109
220,14.328
221,14.587
222,13.891
223,14.687
224,14.826
225,14.164
226,14.657
227,14.453
228,14.144
229,14.597
230,14.731
231,14.642
232,15.483
233,15.109
234,14.965
235,14.687
236,14.791
237,14.488
238,14.090
239,14.896
240,14.920
241,14.960
242,14.841
243,14.980
244,15.065
245,14.856
246,15.408
247,15.343
248,14.771
249,14.726
250,14.731
251,14.468
252,14.562
253,14.891
254,14.841
255,14.547
256,14.488
257,14.323
258,14.144
259,14.512
260,14.139
261,14.289
262,15.055
263,14.677
264,14.627
265,15.214
266,15.149
267,14.796
268,14.443
269,14.846
270,15.189
271,15.279
272,14.771
273,14.846
274,15.502
275,14.925
276,14.517
277,14.821
278,14.438
279,14.801
280,14.841
281,14.980
282,15.259
283,14.617
284,14.582
285,15.308
286,15.264
287,14.244
288,15.119
289,15.522
290,14.478
291,14.687
292,14.786
293,14.662
294,14.731
295,15.428
296,15.269
297,15.070
298,14.915
299,14.343
300,14.945
301,14.672
302,15.090
303,14.925
304,14.915
305,15.358
306,15.343
307,14.104
308,15.219
309,14.642
310,15.279
311,14.846
312,15.169
313,15.463
314,15.438
315,14.980
316,15.493
317,15.199
318,14.711
319,15.020
320,15.269
321,14.915
322,15.249
323,15.060
324,14.408
325,14.537
326,14.940
327,14.269
328,14.721
329,15.164
330,14.746
331,15.154
332,14.766
333,15.179
334,14.995
335,15.154
336,14.547
337,14.955
338,15.806
339,14.129
340,15.393
341,15.527
342,14.751
343,14.995
344,14.726
345,14.746
346,15.189
347,14.791
348,14.886
349,14.269
350,14.144
351,15.254
352,14.741
353,14.697
354,15.413
355,15.134
356,14.612
357,14.915
358,14.373
359,14.876
360,15.522
361,15.453
362,14.741
363,15.259
364,14.776
365,14.204
366,14.945
367,14.388
368,14.488
369,14.582
370,15.294
371,14.930
372,15.433
373,14.582
374,15.139
375,14.905
376,14.507
377,15.383
378,14.483
379,14.935
380,15.085
381,15.035
382,14.886
383,15.697
384,14.751
385,15.090
386,15.353
387,14.746
388,15.199
389,14.766
390,15.020
391,15.224
392,15.289
393,16.413
394,15.398
395,14.353
396,14.592
397,14.652
398,14.572
399,15.413
400,14.950
401,14.940
402,14.886
403,16.114
404,14.856
405,14.597
406,14.527
407,15.124
408,14.796
409,14.672
410,14.667
411,15.522
412,15.139
413,14.776
414,14.771
415,15.164
416,14.299
417,15.602
418,15.493
419,15.632
420,14.378
421,14.269
422,15.090
423,15.010
424,14.970
425,15.239
426,15.458
427,14.791
428,15.229
429,14.930
430,15.378
431,14.139
432,15.040
433,14.706
434,14.746
435,14.816
436,15.035
437,14.348
438,14.881
439,14.592
440,14.945
441,14.771
442,14.900
443,14.985
444,14.861
445,14.930
446,14.697
447,15.070
448,15.423
449,14.950
450,14.299
451,14.990
452,15.303
453,14.657
454,15.055
455,15.323
456,14.677
457,14.701
458,14.687
459,15.428
460,14.463
461,15.154
462,15.483
463,15.512
464,14.980
465,15.075
466,14.915
467,15.169
468,15.204
469,14.905
470,15.005
471,14.592
472,15.194
473,14.935
474,15.040
475,15.035
476,15.652
477,15.353
478,14.000
479,14.905
480,14.567
481,15.234
482,14.771
483,14.358
484,14.507
485,14.731
486,14.413
487,14.507
488,15.144
489,14.418
490,15.647
491,14.522
492,15.448
493,14.483
494,14.781
495,15.652
496,14.085
497,14.632
498,15.219
499,15.075
500,14.861
501,14.881
502,15.249
503,14.821
504,15.104
505,14.692
506,15.100
507,15.303
508,15.318
509,13.960
510,14.607
511,14.572
512,14.199
513,15.164
514,14.920
515,15.045
516,14.493
517,15.199
518,15.443
519,15.025
520,14.910
521,14.970
522,15.254
523,13.761
524,14.851
525,14.851
526,15.861
527,14.697
528,15.413
529,15.119
530,15.587
531,15.219
532,15.373
533,14.886
534,14.980
535,15.403
536,14.726
537,14.995
538,15.219
539,14.891
540,15.731
541,15.353
542,14.801
543,14.925
544,14.289
545,14.687
546,14.030
547,15.458
548,15.204
549,14.756
550,14.995
551,14.721
552,14.383
553,14.925
554,15.274
555,15.100
556,14.612
557,14.910
558,14.711
559,15.542
560,14.473
561,15.169
562,14.413
563,15.184
564,15.716
565,14.567
566,15.035
567,13.980
568,14.861
569,14.851
570,14.458
571,14.995
572,14.448
573,14.104
574,15.647
575,15.343
576,15.871
577,14.881
578,14.095
579,15.348
580,14.846
581,15.701
582,15.453
583,15.328
584,15.393
585,15.308
586,14.821
587,15.443
588,14.562
589,14.527
590,14.433
591,14.637
592,14.512
593,14.612
594,14.577
595,14.886
596,15.109
597,15.244
598,14.413
599,15.279
600,15.368
601,15.363
602,15.169
603,15.647
604,15.119
605,14.791
606,15.597
607,14.597
608,15.114
609,14.905
610,15.174
611,14.692
612,14.408
613,15.294
614,15.119
615,14.826
616,15.060
617,15.468
618,15.677
619,14.095
620,15.333
621,15.070
622,15.716
623,15.119
624,14.965
625,14.687
626,15.080
627,15.025
628,15.557
629,15.030
630,14.930
631,14.657
632,15.229
633,14.846
634,15.701
635,15.080
636,15.194
637,14.891
638,15.109
639,15.363
640,15.030
641,15.229
642,14.881
643,14.915
644,14.587
645,14.398
646,14.473
647,14.881
648,14.930
649,14.383
650,14.721
651,14.224
652,14.970
653,14.632
654,15.517
655,14.279
656,14.925
657,14.687
658,15.149
659,14.930
660,15.428
661,15.920
662,14.617
663,14.990
664,16.005
665,14.746
666,14.388
667,15.453
668,14.617
669,14.677
670,14.687
671,15.622
672,14.776
673,14.786
674,14.945
675,15.199
676,15.473
677,15.542
678,14.114
679,15.075
680,15.338
681,15.184
682,15.090
683,14.468
684,14.776
685,15.209
686,14.801
687,15.109
688,15.463
689,15.109
690,15.154
691,14.761
692,14.567
693,15.184
694,15.025
695,14.980
696,15.284
697,15.229
698,15.443
699,16.100
700,14.468
701,14.736
702,14.886
703,14.811
704,15.433
705,15.512
706,14.373
707,15.095
708,15.393
709,15.010
710,14.910
711,15.522
712,14.547
713,14.846
714,15.224
715,14.771
716,15.303
717,15.174
718,15.095
719,15.149
720,14.846
721,15.517
722,15.831
723,14.706
724,14.831
725,15.542
726,14.985
727,15.119
728,15.905
729,15.716
730,15.418
731,14.766
732,15.517
733,14.642
734,15.975
735,15.025
736,15.129
737,14.900
738,15.269
739,14.960
740,15.592
741,15.373
742,15.299
743,14.816
744,15.562
745,15.124
746,15.189
747,14.552
748,15.249
749,15.303
750,15.498
751,14.667
752,14.692
753,15.169
754,15.254
755,15.284
756,14.498
757,15.403
758,15.746
759,15.124
760,14.826
761,15.443
762,15.204
763,15.408
764,15.657
765,15.363
766,15.682
767,15.527
768,15.259
769,15.438
770,15.408
771,14.637
772,14.955
773,15.493
774,15.015
775,15.368
776,15.289
777,15.020
778,16.413
779,14.886
780,14.781
781,15.522
782,14.677
783,15.517
784,15.119
785,14.537
786,14.507
787,15.915
788,14.438
789,15.905
790,15.000
791,15.383
792,15.318
793,15.791
794,15.149
795,14.990
796,15.144
797,14.846
798,14.761
799,14.861
800,15.557
801,15.826
802,16.090
803,16.597
804,17.040
805,17.149
806,19.234
807,20.612
808,21.701
809,23.333
810,23.234
811,23.035
812,22.831
813,21.746
814,21.776
815,22.378
816,21.756
817,22.363
818,22.905
819,21.682
820,20.249
821,19.269
822,17.612
823,16.537
824,15.975
825,15.547
826,15.393
827,15.617
828,15.537
829,15.284
830,15.129
831,15.746
832,15.100
833,16.443
834,15.682
835,15.259
836,15.418
837,15.264
838,15.582
839,15.751
840,15.542
841,15.299
842,15.900
