lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.075,22.756,27.801
1,16.299,22.816,27.527
2,16.159,22.751,27.746
3,15.736,22.343,27.493
4,15.816,22.413,27.597
5,15.821,22.483,27.229
6,15.766,22.219,27.070
7,15.672,22.100,27.090
8,15.821,22.478,27.512
9,16.980,23.582,28.174
10,16.423,22.955,27.975
11,16.114,22.706,27.657
12,16.632,23.388,28.005
13,16.119,22.746,27.786
14,15.925,22.781,27.761
15,16.234,22.687,27.473
16,15.751,22.443,27.085
17,16.199,22.498,27.453
18,16.030,22.642,27.622
19,15.194,21.881,26.637
20,16.274,22.940,27.667
21,16.343,23.234,28.134
22,15.662,22.080,26.970
23,15.881,22.095,27.060
24,15.716,22.627,27.433
25,15.383,22.060,26.945
26,16.264,22.672,27.821
27,15.751,22.443,27.229
28,15.373,22.124,26.652
29,15.473,22.050,26.806
30,15.746,22.512,27.771
31,15.935,22.622,27.338
32,16.577,22.995,27.881
33,14.905,21.562,26.313
34,15.846,22.308,27.189
35,16.080,22.632,27.308
36,15.104,21.552,26.095
37,16.199,23.055,27.876
38,15.891,22.731,27.577
39,16.174,22.806,27.557
40,15.005,21.736,26.607
41,14.935,21.642,26.811
42,15.622,22.313,27.174
43,15.990,22.527,27.179
44,15.876,22.299,26.945
45,15.796,22.363,27.378
46,15.706,21.930,26.955
47,15.453,22.100,26.766
48,16.159,22.647,27.179
49,16.587,23.274,28.045
50,15.393,21.896,26.731
51,16.015,22.697,27.159
52,16.234,22.771,27.871
53,16.040,22.338,27.313
54,15.527,22.070,27.065
55,15.915,22.428,27.259
56,16.264,22.801,27.567
57,15.662,22.174,27.129
58,15.388,21.761,26.602
59,15.179,21.667,26.338
60,16.567,23.294,28.174
61,16.025,22.592,27.532
62,15.751,22.318,26.985
63,15.463,22.080,26.871
64,16.109,22.478,27.194
65,15.483,21.786,26.766
66,15.338,21.557,26.254
67,14.950,21.647,26.199
68,15.945,22.398,27.333
69,14.945,21.478,26.328
70,15.129,21.945,26.736
71,15.343,21.930,26.781
72,15.572,21.831,26.522
73,15.249,21.801,26.786
74,16.119,22.950,27.622
75,15.498,22.075,26.886
76,15.289,21.488,26.463
77,15.861,22.149,26.861
78,15.254,21.896,26.597
79,15.279,21.945,26.552
80,15.766,22.010,26.826
81,16.050,22.463,27.358
82,16.542,22.836,28.015
83,15.050,21.284,26.299
84,15.940,22.184,26.945
85,15.945,22.174,27.065
86,15.189,21.781,26.687
87,15.786,22.318,26.861
88,16.284,22.642,27.532
89,15.403,21.945,26.846
90,15.408,21.592,26.333
91,15.861,22.199,27.080
92,15.095,21.532,26.303
93,16.010,22.507,27.308
94,15.279,21.786,26.637
95,15.746,22.269,27.244
96,15.791,22.338,27.129
97,15.368,21.826,26.672
98,15.517,22.259,26.846
99,15.975,22.289,27.109
100,14.975,21.488,26.433
101,15.184,21.542,26.333
102,15.627,21.811,26.443
103,15.189,21.746,26.398
104,14.716,21.239,25.771
105,14.866,21.453,26.239
106,15.313,21.746,26.721
107,15.507,21.781,26.637
108,15.642,22.279,26.990
109,14.478,21.075,25.786
110,15.333,21.677,26.751
111,15.856,22.512,27.134
112,16.050,22.443,27.254
113,15.647,22.224,26.886
114,16.000,22.353,27.274
115,15.761,22.269,26.806
116,16.015,22.383,27.577
117,15.164,21.642,26.269
118,15.721,22.448,27.597
119,15.204,21.562,26.358
120,16.040,22.537,27.363
121,15.433,22.075,26.930
122,15.900,22.567,27.388
123,14.866,21.478,26.114
124,14.786,21.408,26.294
125,15.164,21.662,26.353
126,15.423,21.866,26.517
127,15.682,22.100,26.811
128,15.498,22.129,26.726
129,14.617,21.303,26.050
130,16.055,22.383,26.995
131,14.801,21.368,26.104
132,14.771,21.463,26.254
133,15.453,22.025,26.806
134,15.677,22.070,26.527
135,15.816,22.313,27.279
136,15.726,22.169,26.786
137,15.209,21.776,26.254
138,14.746,21.299,26.368
139,15.896,22.458,27.184
140,15.806,22.239,26.886
141,15.358,21.826,26.781
142,15.159,21.517,26.264
143,15.279,21.448,25.995
144,15.617,21.801,26.632
145,15.667,22.169,27.065
146,15.811,22.428,27.129
147,15.592,22.035,26.806
148,15.806,22.433,27.030
149,14.766,21.284,26.000
150,15.925,22.279,27.154
151,15.662,22.149,26.841
152,15.577,21.851,26.930
153,15.562,21.930,26.861
154,14.701,21.269,25.960
155,15.502,21.985,26.507
156,15.403,21.935,26.851
157,15.925,22.308,27.040
158,16.512,23.124,27.891
159,13.871,20.274,25.020
160,15.070,21.716,26.159
161,15.980,22.373,27.219
162,15.254,21.234,25.851
163,15.582,22.144,27.100
164,15.035,21.652,26.353
165,15.741,22.303,27.030
166,15.065,21.662,26.567
167,15.403,21.791,26.194
168,14.970,21.478,26.159
169,15.731,22.174,26.871
170,16.239,22.756,27.537
171,15.632,22.075,26.672
172,16.219,22.567,27.119
173,15.333,21.905,26.468
174,15.627,22.100,26.816
175,15.826,21.950,26.841
176,15.617,21.896,26.582
177,15.642,22.090,26.806
178,15.154,21.682,26.443
179,15.294,21.507,26.373
180,15.313,21.910,26.423
181,14.264,20.866,25.483
182,14.502,20.980,25.527
183,15.731,22.159,26.791
184,15.502,21.746,26.403
185,14.557,21.035,25.592
186,16.214,22.612,27.473
187,15.458,21.876,26.229
188,16.279,22.731,27.249
189,16.109,22.468,27.214
190,14.955,21.473,26.209
191,16.433,22.786,27.507
192,16.622,23.070,27.692
193,15.572,22.035,26.821
194,15.856,22.463,27.433
195,15.806,22.040,26.701
196,16.015,22.433,27.124
197,15.015,21.373,26.095
198,15.796,22.403,27.184
199,15.398,21.950,26.547
200,16.537,23.104,27.657
201,15.791,22.144,26.781
202,15.423,21.622,26.473
203,15.318,21.493,26.189
204,15.423,21.930,26.204
205,15.507,22.015,26.756
206,14.726,21.303,26.109
207,15.353,21.607,26.592
208,15.095,21.592,26.488
209,15.612,22.348,27.055
210,14.761,20.995,25.826
211,15.423,21.622,26.478
212,15.050,21.602,26.572
213,15.259,21.557,26.219
214,15.318,21.592,26.363
215,15.647,22.025,26.378
216,15.318,21.687,26.517
217,14.881,21.338,25.945
218,14.582,21.294,26.303
219,15.537,22.065,26.876
220,14.896,21.527,26.149
221,15.184,21.701,26.438
222,14.582,20.741,25.632
223,15.333,21.682,26.502
224,15.333,21.687,26.517
225,14.811,21.383,26.015
226,15.184,21.532,26.239
227,14.965,21.453,26.174
