lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.119,15.985,27.940
1,16.075,16.204,27.995
2,15.766,15.975,28.005
3,15.657,15.632,27.547
4,15.881,15.662,27.806
5,15.771,15.692,27.408
6,15.468,15.537,27.493
7,15.587,15.373,27.159
8,15.831,15.736,27.721
9,16.781,16.801,28.597
10,16.473,16.433,28.194
11,15.930,15.821,27.945
12,16.667,16.582,28.433
13,16.139,16.080,27.826
14,15.687,15.831,28.065
15,16.124,16.134,27.781
16,15.527,15.552,27.458
17,15.950,15.935,27.667
18,16.000,16.040,27.935
19,15.050,15.100,26.930
20,16.174,16.080,27.925
21,16.179,16.274,28.552
22,15.502,15.483,27.144
23,15.542,15.642,27.149
24,15.662,15.607,27.811
25,15.393,15.343,27.353
26,16.204,16.169,27.990
27,15.647,15.577,27.567
28,15.398,15.313,27.119
29,15.323,15.438,27.194
30,15.756,15.821,27.900
31,15.900,16.045,27.637
32,16.418,16.592,28.080
33,14.806,14.950,26.721
34,15.711,15.682,27.483
35,15.900,15.925,27.667
36,14.975,14.866,26.408
37,16.159,16.055,28.174
38,15.831,16.020,27.786
39,16.005,15.970,27.756
40,15.070,14.930,26.861
41,14.806,14.821,26.876
42,15.557,15.552,27.517
43,15.756,15.876,27.343
44,15.642,15.642,27.269
45,15.806,15.761,27.488
46,15.448,15.274,27.119
47,15.418,15.418,26.950
48,16.090,16.055,27.488
49,16.493,16.378,28.209
50,15.214,15.259,26.955
51,15.841,15.891,27.418
52,15.920,15.980,28.114
53,15.721,15.647,27.662
54,15.343,15.333,27.055
55,15.920,15.985,27.473
56,16.124,16.154,27.970
57,15.597,15.701,27.373
58,15.249,15.373,26.672
59,15.114,15.065,26.443
60,16.562,16.562,28.323
61,15.945,16.010,27.731
62,15.751,15.756,27.229
63,15.403,15.229,26.975
64,15.965,15.970,27.527
65,15.428,15.413,26.871
66,14.930,15.015,26.473
67,14.950,14.915,26.502
68,15.955,16.020,27.547
69,14.811,14.761,26.567
70,15.134,15.274,26.896
71,15.289,15.269,26.925
72,15.552,15.567,26.831
73,15.189,15.408,27.095
74,16.129,16.060,27.985
75,15.423,15.353,27.184
76,15.114,15.199,26.537
77,15.736,15.682,27.299
78,15.055,15.264,26.841
79,15.209,15.378,26.900
80,15.602,15.682,26.935
81,15.731,15.831,27.612
82,16.602,16.413,28.114
83,14.806,14.990,26.408
84,15.711,15.756,27.149
85,16.020,16.060,27.139
86,15.045,15.114,26.672
87,15.622,15.662,27.274
88,15.975,16.169,27.806
89,15.299,15.199,26.930
90,15.100,15.040,26.602
91,15.647,15.502,27.299
92,14.950,15.010,26.572
93,15.751,15.915,27.602
94,15.194,15.194,26.920
95,15.622,15.547,27.507
96,15.567,15.796,27.318
97,15.353,15.294,26.920
98,15.398,15.448,27.303
99,15.617,15.617,27.154
100,14.766,14.945,26.353
101,14.995,14.955,26.532
102,15.438,15.657,26.741
103,14.940,14.841,26.652
104,14.761,14.701,26.139
105,14.781,14.786,26.343
106,15.398,15.333,26.995
107,15.229,15.388,26.642
108,15.527,15.388,27.134
109,14.453,14.438,26.085
110,15.214,15.164,26.682
111,15.781,15.821,27.612
112,15.940,15.866,27.214
113,15.612,15.687,27.214
114,15.891,15.736,27.667
115,15.701,15.736,27.368
116,15.846,15.876,27.677
117,15.154,14.985,26.826
118,15.701,15.592,27.562
119,15.174,15.154,26.726
120,15.960,15.881,27.562
121,15.453,15.393,27.224
122,15.861,15.930,27.706
123,14.726,14.801,26.109
124,14.542,14.592,26.637
125,15.234,15.080,26.662
126,15.269,15.174,26.965
127,15.731,15.527,26.980
128,15.363,15.244,27.159
129,14.592,14.532,26.343
130,15.831,15.682,27.284
131,14.647,14.781,26.229
132,14.647,14.711,26.468
133,15.463,15.517,27.229
134,15.577,15.617,26.930
135,15.816,15.871,27.229
136,15.642,15.607,27.169
137,15.080,15.050,26.716
138,14.642,14.667,26.428
139,15.672,15.920,27.050
140,15.751,15.682,27.169
141,15.229,15.299,26.886
142,14.876,14.861,26.473
143,15.020,15.095,26.483
144,15.393,15.403,26.856
145,15.672,15.587,27.119
146,15.781,15.945,27.478
147,15.622,15.502,27.020
148,15.602,15.478,27.244
149,14.617,14.577,26.363
150,15.731,15.920,27.458
151,15.662,15.667,27.219
152,15.353,15.443,27.159
153,15.647,15.527,27.055
154,14.607,14.488,26.229
155,15.358,15.378,26.716
156,15.463,15.109,27.080
157,15.806,15.706,27.557
158,16.473,16.458,28.169
159,13.786,13.687,25.333
160,14.915,15.104,26.537
161,15.935,15.851,27.423
162,15.010,14.980,26.244
163,15.647,15.348,27.264
164,15.020,15.000,26.562
165,15.587,15.522,27.328
166,14.896,15.005,26.567
167,15.259,15.308,26.522
168,15.025,14.831,26.408
169,15.522,15.607,27.129
170,16.164,16.090,27.672
171,15.512,15.413,26.900
172,16.249,16.109,27.388
173,15.254,15.289,26.866
174,15.522,15.368,26.905
175,15.642,15.592,27.249
176,15.537,15.577,26.761
177,15.647,15.517,27.214
178,15.070,15.060,26.677
179,15.075,15.119,26.622
180,15.144,15.124,26.637
181,14.274,14.169,25.617
182,14.328,14.458,25.761
183,15.612,15.637,27.060
184,15.328,15.159,26.597
185,14.398,14.458,26.174
186,16.164,16.124,27.905
187,15.348,15.279,26.572
188,16.264,16.134,27.711
189,15.841,15.910,27.597
190,14.945,14.786,26.388
191,16.398,16.149,27.891
192,16.517,16.418,28.095
193,15.572,15.428,27.080
194,15.871,15.721,27.333
195,15.731,15.587,27.045
196,15.736,15.871,27.348
197,14.796,14.945,26.294
198,15.831,15.537,27.318
199,15.229,15.189,26.920
200,16.512,16.463,27.866
201,15.662,15.662,27.264
202,15.373,15.403,27.025
203,15.085,15.124,26.458
204,15.468,15.438,26.662
205,15.408,15.338,26.806
206,14.801,14.766,26.184
207,15.358,15.239,26.587
208,14.950,15.055,26.647
209,15.383,15.577,27.075
210,14.517,14.512,25.990
211,15.279,15.338,26.567
212,14.891,14.751,26.766
213,15.199,15.035,26.701
214,15.104,15.080,26.751
215,15.557,15.537,26.647
216,15.194,15.189,26.751
217,14.990,14.836,26.249
218,14.537,14.473,26.483
219,15.428,15.358,27.174
220,14.811,14.796,26.358
221,15.050,15.065,26.657
222,14.284,14.259,25.776
223,15.085,15.164,26.886
224,15.184,15.144,26.920
225,14.632,14.791,26.443
226,14.990,14.970,26.438
227,14.930,14.816,26.612
228,14.577,14.617,26.060
229,14.920,15.035,26.428
230,15.149,15.055,26.522
231,15.333,15.174,26.821
232,15.985,15.910,27.537
233,15.552,15.667,27.095
234,15.383,15.274,26.945
235,15.050,15.100,26.587
236,15.035,15.030,26.726
237,14.776,14.910,26.453
238,14.572,14.373,26.159
239,15.333,15.493,27.005
240,15.418,15.368,26.881
