lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.950,22.408,27.587
1,16.080,22.552,27.383
2,15.841,22.383,27.622
3,15.493,22.025,27.095
4,15.771,22.209,27.328
5,15.682,22.080,27.025
6,15.428,21.935,26.891
7,15.408,21.846,27.025
8,15.672,22.075,27.313
9,16.881,23.234,28.010
10,16.368,22.746,27.577
11,15.831,22.418,27.363
12,16.408,23.010,27.940
13,15.856,22.438,27.493
14,15.652,22.443,27.592
15,16.090,22.567,27.219
16,15.338,21.970,26.930
17,15.920,22.214,27.264
18,15.891,22.458,27.398
19,14.826,21.692,26.557
20,16.139,22.537,27.488
21,16.249,22.891,28.080
22,15.448,21.975,26.736
23,15.463,21.806,26.592
24,15.532,22.139,27.045
25,15.259,21.682,26.597
26,16.149,22.493,27.363
27,15.502,22.189,27.129
28,15.080,21.522,26.498
29,15.333,21.806,26.567
30,15.731,22.294,27.433
31,15.851,22.413,27.104
32,16.438,23.030,27.726
33,14.741,21.194,26.025
34,15.711,21.990,26.617
35,15.811,22.383,27.100
36,14.846,21.323,26.040
37,15.990,22.806,27.731
38,15.900,22.189,27.144
39,15.896,22.368,27.383
40,15.090,21.478,26.189
41,14.736,21.303,26.343
42,15.318,21.831,26.886
43,15.632,21.935,26.876
44,15.572,21.950,26.801
45,15.701,21.960,26.930
46,15.303,21.572,26.552
47,15.174,21.751,26.368
48,15.935,22.244,26.990
49,16.294,22.811,27.831
50,15.199,21.627,26.408
51,15.821,22.303,26.896
52,16.015,22.572,27.716
53,15.751,22.119,27.134
54,15.214,21.741,26.582
55,15.836,22.005,26.950
56,16.159,22.498,27.259
57,15.507,21.826,26.602
58,15.149,21.617,26.114
59,14.920,21.259,26.209
60,16.318,22.955,27.836
61,15.886,22.348,27.219
62,15.632,22.050,26.756
63,15.209,21.612,26.701
64,15.622,22.338,27.050
65,15.149,21.731,26.393
66,14.990,21.269,25.965
67,15.025,21.244,25.801
68,16.010,22.219,26.940
69,14.761,21.254,25.980
70,14.945,21.512,26.234
71,15.299,21.637,26.597
72,15.373,21.572,26.249
73,15.224,21.682,26.547
74,16.139,22.756,27.532
75,15.264,21.706,26.572
76,15.095,21.363,26.114
77,15.751,21.816,26.577
78,15.045,21.398,26.363
79,15.055,21.393,26.448
80,15.547,21.577,26.801
81,15.731,22.209,26.846
82,16.249,22.507,27.557
83,14.766,21.060,25.930
84,15.458,21.771,26.652
85,15.791,21.905,26.751
86,15.169,21.532,26.224
87,15.542,21.816,26.726
88,15.995,22.473,27.423
89,15.050,21.587,26.333
90,15.124,21.333,26.065
91,15.587,21.975,26.861
92,14.995,21.209,26.005
93,15.736,22.169,26.975
94,15.129,21.622,26.522
95,15.537,21.945,26.886
96,15.458,21.905,26.791
97,15.219,21.567,26.507
98,15.313,21.697,26.642
99,15.692,21.871,26.701
100,14.687,21.279,26.090
101,14.955,21.333,26.040
102,15.448,21.488,26.124
103,14.970,21.229,26.174
104,14.512,20.836,25.652
105,14.652,21.114,25.985
106,15.179,21.468,26.448
107,15.318,21.468,26.279
108,15.438,21.766,26.741
109,14.388,20.806,25.657
110,15.174,21.617,26.303
111,15.587,22.109,26.940
112,15.861,22.045,26.910
113,15.622,22.090,26.617
114,15.751,22.199,26.920
115,15.582,22.005,26.806
116,15.796,22.368,27.169
117,15.095,21.259,26.169
118,15.453,21.950,27.224
119,15.025,21.418,26.065
120,15.801,22.159,27.090
121,15.308,21.751,26.701
122,15.741,22.239,27.154
123,14.746,20.925,25.587
124,14.522,21.015,25.960
125,15.005,21.229,26.030
126,15.100,21.582,26.313
127,15.478,21.831,26.731
128,15.229,21.721,26.423
129,14.542,20.801,25.851
130,15.816,21.910,26.881
131,14.647,21.100,25.915
132,14.517,21.020,25.940
133,15.577,21.861,26.687
134,15.373,21.701,26.453
135,15.567,22.065,26.836
136,15.607,21.806,26.473
137,14.930,21.323,26.209
138,14.642,21.144,26.100
139,15.766,22.030,26.751
140,15.642,21.831,26.577
