lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.960,22.438,27.234
1,16.075,22.413,27.219
2,15.930,22.313,27.269
3,15.612,22.010,26.821
4,15.776,22.095,26.896
5,15.607,22.060,26.821
6,15.532,21.910,26.637
7,15.408,21.866,26.597
8,15.726,22.209,27.070
9,16.801,23.035,27.746
10,16.378,22.721,27.313
11,16.045,22.393,27.100
12,16.572,23.114,27.657
13,16.065,22.294,26.985
14,15.881,22.403,27.179
15,16.234,22.264,27.219
16,15.567,22.119,26.488
17,16.090,22.229,26.846
18,16.134,22.398,26.945
19,15.169,21.368,26.129
20,16.294,22.428,27.149
21,16.219,22.925,27.547
22,15.413,21.811,26.438
23,15.687,21.876,26.448
24,15.746,22.358,26.905
25,15.284,21.557,26.373
26,16.199,22.438,27.284
27,15.667,22.025,26.697
28,15.259,21.811,26.179
29,15.368,21.766,26.333
30,15.761,22.353,27.119
31,15.990,22.343,26.771
32,16.567,22.761,27.478
33,14.950,21.398,26.030
34,15.672,21.935,26.587
35,15.915,22.408,26.816
36,15.035,21.149,25.776
37,16.303,22.886,27.473
38,15.980,22.249,26.975
39,16.045,22.473,27.209
40,15.234,21.502,26.065
41,14.821,21.507,26.114
42,15.468,21.920,26.587
43,15.896,21.841,26.677
44,15.682,21.965,26.657
45,15.861,22.239,26.970
46,15.294,21.642,26.209
47,15.368,21.682,26.274
48,16.055,22.294,26.701
49,16.353,22.796,27.711
50,15.318,21.453,26.537
51,15.796,22.269,26.711
52,16.025,22.488,27.348
53,15.726,22.199,27.060
54,15.433,21.761,26.338
55,15.900,21.990,26.627
56,16.214,22.507,27.259
57,15.677,21.955,26.458
58,15.294,21.488,26.000
59,15.075,21.428,25.930
60,16.532,22.856,27.672
61,15.786,22.383,26.831
62,15.692,22.134,26.473
63,15.413,21.662,26.328
64,15.960,22.035,26.721
65,15.249,21.910,26.244
66,14.970,21.244,25.950
67,14.940,21.214,25.716
68,16.040,22.139,26.756
69,14.886,21.169,25.846
70,15.124,21.622,26.184
71,15.383,21.647,26.075
72,15.587,21.498,26.010
73,15.289,21.701,26.299
74,16.194,22.502,27.418
75,15.303,21.756,26.299
76,15.179,21.199,26.035
77,15.751,21.602,26.363
78,15.184,21.498,26.149
79,15.313,21.687,26.318
80,15.657,21.741,26.149
81,15.935,22.179,26.692
82,16.488,22.602,27.468
83,14.945,21.264,25.746
84,15.522,21.881,26.448
85,15.900,22.040,26.502
86,15.179,21.532,25.945
87,15.697,21.831,26.438
88,16.119,22.537,27.050
89,15.239,21.473,26.104
90,15.274,21.274,25.751
91,15.697,21.975,26.433
92,14.915,21.184,25.627
93,15.831,21.975,26.701
94,15.184,21.647,26.169
95,15.577,21.896,26.557
96,15.572,21.811,26.557
97,15.189,21.652,26.179
98,15.453,21.637,26.403
99,15.761,21.657,26.507
100,14.871,21.219,25.711
101,14.965,21.378,25.826
102,15.408,21.498,26.149
103,15.179,21.368,26.055
104,14.592,21.020,25.423
105,14.731,21.249,25.741
106,15.388,21.612,26.100
107,15.294,21.323,26.164
108,15.677,21.861,26.766
109,14.488,20.851,25.522
110,15.199,21.428,26.045
111,15.910,21.970,26.756
112,15.896,22.085,26.572
113,15.716,22.025,26.413
114,15.846,22.129,26.701
115,15.741,22.055,26.617
116,15.761,22.169,27.010
117,15.070,21.348,26.005
118,15.557,22.060,27.035
119,15.040,21.368,26.119
120,15.806,22.209,27.119
121,15.383,21.677,26.483
122,15.935,22.264,26.861
123,14.896,21.040,25.388
124,14.547,20.935,25.721
125,15.229,21.229,25.701
126,15.194,21.512,26.249
127,15.612,21.652,26.323
128,15.343,21.592,26.144
129,14.493,20.945,25.478
130,15.741,22.095,26.408
131,14.846,21.035,25.726
132,14.527,20.980,25.657
133,15.667,21.930,26.428
134,15.532,21.716,26.109
135,15.891,22.040,26.522
136,15.736,21.930,26.383
137,15.090,21.358,25.821
138,14.607,21.100,25.796
139,15.697,21.846,26.488
140,15.721,21.871,26.299
141,15.313,21.398,26.274
142,14.970,21.214,25.816
143,15.065,20.930,25.582
144,15.378,21.383,26.050
145,15.537,21.716,26.299
146,15.716,21.861,26.572
147,15.517,21.821,26.418
148,15.522,22.015,26.502
149,14.612,21.000,25.622
150,15.836,21.821,26.662
151,15.672,21.881,26.393
152,15.537,21.776,26.448
153,15.493,21.711,26.338
154,14.537,20.647,25.418
155,15.507,21.567,25.965
156,15.299,21.677,26.199
157,15.856,21.975,26.697
158,16.587,22.826,27.363
159,14.060,19.980,24.522
160,15.070,21.318,25.692
161,15.716,22.030,26.483
162,14.960,20.891,25.328
163,15.478,21.836,26.647
164,14.950,21.194,25.831
165,15.443,22.020,26.383
166,14.975,21.164,26.010
167,15.388,21.478,25.746
168,14.955,21.020,25.731
169,15.587,21.945,26.254
170,16.249,22.363,26.965
171,15.552,21.806,26.164
172,16.149,22.418,26.607
173,15.274,21.299,25.995
174,15.443,21.547,26.174
175,15.851,21.786,26.483
176,15.493,21.612,26.010
177,15.642,21.791,26.244
178,15.169,21.343,26.010
179,15.015,21.328,25.871
180,15.204,21.348,25.985
181,14.194,20.512,25.060
182,14.478,20.677,25.005
183,15.542,21.766,26.343
184,15.284,21.269,25.995
185,14.532,20.682,25.020
186,15.985,22.458,26.920
187,15.418,21.542,25.831
188,16.100,22.373,26.751
189,15.856,22.209,26.667
190,14.896,21.328,25.692
191,16.254,22.562,27.090
192,16.507,22.831,27.199
193,15.488,21.642,26.294
194,15.920,22.189,26.562
195,15.657,21.806,26.323
196,15.980,22.020,26.602
197,14.861,21.124,25.642
198,15.692,22.134,26.577
199,15.239,21.552,26.085
200,16.667,22.761,27.204
201,15.677,21.940,26.204
202,15.244,21.303,26.020
203,15.149,21.269,25.726
204,15.323,21.294,25.950
205,15.468,21.632,26.179
206,14.677,20.935,25.403
207,15.154,21.547,26.035
208,15.025,21.358,25.861
209,15.542,21.741,26.403
210,14.572,20.706,25.134
211,15.194,21.498,25.965
212,15.035,21.229,26.065
213,15.030,21.393,25.871
214,15.149,21.299,25.965
215,15.677,21.597,25.841
216,15.294,21.552,25.955
217,14.881,21.045,25.672
218,14.597,21.109,25.856
219,15.453,21.701,26.522
220,14.796,21.144,25.637
221,15.085,21.328,25.851
222,14.214,20.413,25.075
223,15.214,21.423,26.194
224,15.214,21.577,25.806
225,14.726,20.945,25.801
226,15.119,21.194,25.776
227,14.826,21.100,25.816
228,14.711,20.975,25.244
229,15.114,21.353,25.915
230,15.174,21.463,25.552
231,15.199,21.398,26.149
232,15.935,22.149,26.682
233,15.547,21.831,26.453
234,15.279,21.687,26.169
235,15.080,21.403,25.831
236,15.075,21.353,25.891
237,14.836,20.960,25.488
238,14.697,20.711,25.443
239,15.318,21.711,26.080
240,15.353,21.602,26.194
241,15.378,21.935,26.194
242,15.458,21.483,26.214
243,15.383,21.771,26.149
244,15.587,21.687,26.139
245,15.219,21.413,25.791
246,15.960,22.065,26.766
247,15.856,22.025,26.488
248,15.323,21.348,25.771
249,15.129,21.463,26.055
250,15.144,21.328,25.781
251,14.891,20.970,25.438
252,14.811,21.109,25.428
253,15.363,21.468,26.050
254,15.318,21.527,25.980
255,15.139,21.274,25.915
256,14.940,20.955,25.493
257,14.891,20.791,25.234
258,14.786,21.035,25.706
259,14.980,21.224,25.886
260,14.617,21.025,25.468
261,14.746,21.055,25.562
262,15.393,21.791,26.164
263,15.139,21.373,25.925
264,15.020,21.269,25.721
265,15.766,22.274,26.731
266,15.498,22.000,26.303
267,15.284,21.716,26.244
268,15.030,21.149,25.796
269,15.348,21.438,26.179
270,15.687,21.995,26.607
271,15.711,21.826,26.488
272,15.254,21.507,26.299
273,15.234,21.697,26.194
274,16.025,22.388,27.020
275,15.284,21.547,25.910
276,14.975,21.119,25.667
277,15.269,21.716,26.010
278,14.960,21.119,25.716
279,15.468,21.950,26.308
280,15.239,21.438,26.030
281,15.473,21.512,25.891
282,15.726,21.955,26.468
283,15.005,21.512,25.925
284,15.179,21.299,25.761
285,15.622,21.746,26.284
286,15.706,22.065,26.428
287,14.657,20.851,25.303
288,15.507,21.726,26.100
289,15.945,22.040,26.378
290,15.129,21.756,25.930
291,15.010,21.159,25.736
292,15.308,21.532,25.915
293,15.100,21.284,26.010
294,15.363,21.612,25.975
295,15.985,22.174,26.632
296,15.806,22.169,26.592
297,15.378,21.672,26.065
298,15.308,21.716,26.149
299,14.811,20.826,25.299
300,15.274,21.473,25.915
301,15.199,21.184,25.751
302,15.637,21.861,26.398
303,15.478,21.652,26.050
304,15.458,21.428,25.871
305,15.667,21.886,26.438
306,15.866,22.303,26.861
307,14.478,20.841,25.413
308,15.622,21.806,26.299
309,15.259,21.736,26.567
310,15.811,21.876,26.443
311,15.124,21.373,25.910
312,15.736,21.881,26.254
313,15.985,22.478,26.915
314,15.876,22.448,26.721
315,15.537,21.826,26.448
316,16.065,22.119,26.716
317,15.726,21.697,26.333
318,15.204,21.542,26.169
319,15.368,21.587,25.781
320,15.517,21.657,26.065
321,15.244,21.423,25.831
322,15.507,21.816,26.318
323,15.602,21.746,26.388
324,14.935,21.229,25.682
325,14.960,21.348,25.706
326,15.478,21.721,26.239
327,14.652,21.060,25.677
328,15.114,21.274,25.736
329,15.692,22.040,26.741
330,15.229,21.512,26.219
331,15.642,21.657,26.050
332,15.214,21.373,26.070
333,15.667,21.856,26.348
334,15.463,21.861,26.388
335,15.448,21.597,26.139
336,15.095,21.567,25.876
337,15.612,21.960,26.522
338,16.249,22.552,26.955
339,14.612,21.000,25.831
340,15.881,21.910,26.507
341,15.955,22.269,26.726
342,15.199,21.458,25.960
343,15.627,21.831,26.299
344,15.119,21.348,25.955
345,15.109,21.493,25.905
346,15.701,21.970,26.512
347,15.358,21.517,26.144
348,15.308,21.562,26.149
349,14.736,21.249,25.781
350,14.706,20.721,25.299
351,15.891,21.786,26.786
352,15.353,21.388,25.672
353,15.274,21.443,25.741
354,15.806,21.841,26.388
355,15.607,22.005,26.463
356,14.915,21.433,26.100
357,15.502,21.562,26.129
358,14.896,21.234,25.692
359,15.378,21.428,26.010
360,15.841,22.090,26.647
361,15.836,22.308,26.871
362,15.179,21.254,25.791
363,15.687,21.920,26.383
364,15.308,21.463,25.905
365,14.701,20.846,25.577
366,15.313,21.856,26.299
367,14.701,21.055,25.632
368,15.085,21.284,25.741
