lambda_idx,t_800.0_ms
0,27.731
1,27.512
2,27.547
3,27.338
4,27.468
5,27.119
6,26.925
7,27.100
8,27.493
9,28.358
10,27.881
11,27.438
12,28.219
13,27.473
14,27.562
15,27.552
16,27.075
17,27.149
18,27.318
19,26.657
20,27.468
21,28.303
22,26.861
23,27.015
24,27.343
25,26.851
26,27.761
27,26.975
28,26.592
29,26.587
30,27.652
31,27.318
32,27.791
33,26.294
34,27.025
35,27.234
36,26.308
37,27.841
38,27.433
39,27.547
40,26.572
41,26.592
42,26.930
43,26.965
44,26.876
45,27.114
46,26.816
47,26.682
48,27.129
49,27.871
50,26.697
51,27.274
52,28.010
53,27.393
54,26.980
55,27.085
56,27.478
57,26.905
58,26.149
59,26.144
60,27.995
61,27.269
62,27.060
63,26.443
64,27.279
65,26.493
66,26.015
67,25.975
68,27.343
69,26.517
70,26.602
71,26.612
72,26.383
73,26.672
74,27.572
75,26.766
76,26.408
77,26.746
78,26.443
79,26.572
80,26.627
81,27.169
82,27.677
83,26.303
84,26.801
85,26.970
86,26.478
87,26.826
88,27.448
89,26.706
90,26.199
91,27.000
92,26.239
93,27.070
94,26.547
95,26.955
96,27.025
97,26.662
98,26.915
99,26.965
100,26.065
101,26.174
102,26.507
103,26.264
104,25.771
105,26.045
106,26.378
107,26.403
108,26.960
109,25.781
110,26.502
111,27.144
112,26.995
113,26.806
114,27.219
115,26.811
116,27.398
117,26.348
118,27.259
119,26.274
120,27.239
121,26.746
122,27.343
123,25.861
124,26.055
125,26.353
126,26.483
127,26.756
128,26.746
129,26.035
130,27.070
131,26.015
132,26.214
133,26.701
134,26.498
135,27.209
136,26.756
137,26.368
138,26.124
139,26.965
140,26.776
141,26.612
142,26.259
143,25.826
144,26.517
145,26.801
146,26.866
147,26.886
148,27.060
149,25.940
150,27.015
151,27.045
152,26.896
153,26.741
154,25.826
155,26.557
156,26.751
157,27.050
158,27.861
159,24.826
160,26.294
161,26.920
162,26.020
163,26.647
164,26.358
165,26.871
166,26.199
167,26.119
168,25.965
169,26.771
170,27.512
171,26.756
172,27.169
173,26.463
174,26.488
175,26.761
176,26.577
177,26.731
178,26.438
179,26.294
180,26.289
181,25.284
182,25.428
183,26.527
184,26.234
185,25.672
186,27.333
187,26.229
188,27.104
189,27.095
190,26.109
191,27.597
192,27.736
193,26.597
194,27.010
195,26.791
196,26.980
197,26.269
198,26.965
199,26.468
200,27.587
201,26.706
202,26.398
203,26.234
204,26.353
205,26.532
206,25.930
207,26.478
208,26.239
209,26.975
210,25.756
211,26.602
212,26.303
213,26.587
214,26.204
215,26.423
216,26.313
217,26.035
218,25.950
219,26.886
220,26.149
221,26.453
222,25.428
223,26.433
224,26.458
225,25.910
226,26.294
227,26.080
228,25.891
229,26.264
230,26.050
231,26.353
232,27.050
233,26.761
234,26.443
235,26.408
236,26.348
237,26.194
238,25.726
239,26.537
240,26.687
241,26.617
242,26.547
243,26.697
244,26.512
245,26.174
246,27.129
247,26.851
248,26.234
249,26.403
250,26.224
251,25.831
252,26.184
253,26.274
254,26.189
255,26.383
256,26.154
257,25.667
258,25.950
259,25.995
260,26.055
261,26.154
262,26.900
263,26.373
264,26.254
265,26.985
266,26.821
267,26.627
268,26.159
269,26.428
270,27.055
271,26.866
272,26.547
273,26.547
274,27.408
275,26.637
276,25.881
277,26.269
278,26.030
279,26.935
280,26.418
281,26.468
282,26.632
283,26.338
284,26.204
285,26.682
286,26.920
287,25.736
288,26.532
289,27.000
290,26.642
291,26.095
292,26.413
293,26.572
294,26.607
295,27.109
296,27.109
297,26.483
298,26.308
299,25.687
300,26.318
301,26.095
302,26.761
303,26.408
304,26.398
305,26.866
306,27.214
307,25.687
308,26.667
309,26.612
310,26.900
311,26.368
312,26.826
313,27.527
314,27.109
315,26.796
316,27.398
317,26.841
318,26.552
319,26.398
320,26.597
321,26.358
322,26.756
323,26.886
324,25.995
325,26.194
326,26.642
327,26.035
328,26.239
329,27.109
330,26.697
331,26.567
332,26.493
333,26.662
334,26.697
335,26.493
336,26.388
337,26.905
338,27.567
339,26.020
340,26.826
341,26.995
342,26.542
343,26.726
344,26.289
345,26.478
346,27.020
347,26.388
348,26.502
349,26.239
350,26.000
351,27.005
352,26.423
353,26.239
354,27.005
355,26.861
356,26.269
357,26.657
358,25.965
359,26.458
360,26.896
361,27.179
362,26.239
363,26.806
364,26.164
365,25.900
366,26.791
367,26.179
368,25.970
369,25.990
370,26.866
371,26.711
372,27.199
373,26.542
374,26.786
375,26.607
376,26.597
377,26.886
378,25.970
379,26.343
380,26.657
381,26.915
382,26.647
383,27.164
384,26.418
385,26.483
386,27.169
387,26.174
388,26.856
389,26.388
390,26.856
391,26.478
392,27.144
393,27.965
394,27.373
395,26.323
396,26.378
397,26.224
398,25.920
399,26.910
400,26.602
401,26.343
402,26.398
403,27.532
404,26.602
405,25.846
406,25.910
407,26.746
408,26.229
409,26.114
410,26.274
411,26.945
412,26.711
413,26.507
414,26.289
415,27.109
416,25.940
417,27.239
418,27.199
419,26.960
420,25.841
421,25.980
422,26.507
423,26.502
424,26.672
425,26.930
426,26.801
427,26.358
428,26.990
429,26.085
430,26.891
431,25.423
432,26.677
433,26.244
434,26.517
435,26.448
436,26.781
437,26.184
438,26.766
439,26.169
440,26.682
441,26.483
442,26.413
443,26.617
444,26.095
445,26.562
446,26.144
447,26.786
448,26.657
449,26.358
450,25.871
451,26.826
452,26.657
453,25.731
454,26.682
455,26.736
456,25.910
457,26.701
458,26.199
459,26.995
460,26.085
461,26.488
462,26.905
463,27.119
464,26.557
465,26.572
466,26.199
467,26.816
468,26.682
469,26.418
470,26.498
471,26.249
472,26.259
473,26.577
474,26.488
475,26.915
476,27.104
477,26.801
478,25.756
479,26.299
480,26.373
481,26.657
482,26.642
483,25.920
484,26.229
485,26.313
486,25.796
487,25.950
488,26.975
489,25.900
490,27.234
491,25.886
492,27.040
493,25.960
494,26.184
495,27.483
496,25.597
497,26.308
498,26.527
499,26.607
500,26.264
501,26.398
502,26.741
503,26.532
504,26.612
505,25.930
506,26.453
507,26.483
508,26.896
509,25.473
510,26.005
511,26.065
512,25.801
513,26.766
514,26.527
515,26.517
516,26.184
517,26.851
518,26.821
519,27.070
520,26.274
521,26.652
522,26.701
523,25.289
524,26.682
525,26.179
526,27.418
527,26.269
528,27.189
529,26.851
530,27.179
531,27.134
532,26.871
533,26.557
534,26.537
535,27.423
536,26.080
537,26.527
538,26.876
539,26.378
540,26.975
541,26.891
542,26.279
543,26.383
544,25.856
545,26.164
546,25.766
547,26.776
548,27.264
549,26.582
550,26.697
551,26.403
552,25.950
553,27.060
554,26.662
555,26.378
556,26.557
557,26.721
558,26.174
559,27.453
560,25.841
561,26.423
562,26.020
563,26.607
564,27.274
565,26.154
566,26.512
567,25.582
568,26.433
569,26.716
570,26.139
571,26.766
572,25.726
573,25.682
574,27.274
575,26.886
576,27.458
577,26.408
578,25.657
579,26.886
580,26.542
581,27.144
582,27.502
583,27.005
584,26.900
585,26.886
586,26.448
587,27.164
588,26.303
589,26.010
590,26.129
591,26.303
592,26.085
593,26.348
594,26.234
595,26.522
596,27.144
597,26.716
598,25.970
599,26.667
600,27.358
601,26.876
602,26.801
603,27.468
604,26.741
605,26.154
606,27.353
607,26.070
608,26.731
609,26.657
610,27.000
611,26.343
612,26.209
613,27.209
614,27.119
615,26.388
616,26.697
617,27.194
618,27.299
619,25.761
620,26.841
621,26.557
622,27.328
623,26.910
624,26.751
625,26.269
626,26.960
627,26.478
628,27.284
629,26.607
630,26.274
631,25.940
632,26.592
633,26.348
634,27.030
635,26.532
636,26.940
637,26.522
638,26.910
639,27.433
640,26.637
641,26.975
642,26.169
643,26.388
644,26.179
645,26.363
646,26.000
647,26.493
648,26.507
649,26.308
650,26.652
651,25.965
652,26.741
653,26.711
654,27.239
655,25.920
656,26.567
657,26.662
658,26.816
659,26.577
660,27.080
661,27.483
662,26.294
663,26.701
664,27.582
665,26.597
666,26.343
667,26.910
668,26.303
669,26.224
670,26.373
671,27.209
672,26.189
673,26.239
674,26.567
675,26.692
676,27.139
677,27.129
678,25.826
679,26.637
680,26.990
681,27.124
682,26.910
683,26.164
684,26.368
685,27.229
686,26.438
687,26.393
688,26.881
689,26.632
690,27.020
691,26.035
692,26.338
693,26.985
694,26.627
695,26.657
696,26.836
697,26.841
698,27.124
699,27.652
700,26.060
701,26.542
702,26.726
703,26.657
704,26.985
705,27.030
706,26.149
707,26.632
708,26.846
709,26.547
710,26.532
711,27.100
712,26.289
713,26.527
714,26.995
715,26.562
716,27.055
717,26.930
718,26.776
719,26.701
720,26.279
721,26.905
722,27.169
723,26.199
724,26.418
725,27.408
726,26.711
727,27.020
728,27.756
729,27.353
730,27.189
731,26.632
732,27.348
733,26.154
734,27.856
735,26.701
736,26.876
737,26.657
738,26.821
739,27.030
740,27.159
741,26.980
742,27.030
743,26.438
744,26.975
745,26.920
746,26.796
747,26.458
748,26.990
749,26.677
750,27.010
751,26.517
752,26.318
753,26.896
754,26.900
755,27.095
756,26.388
757,27.388
758,27.418
759,26.915
760,26.473
761,27.119
762,26.900
763,27.866
764,27.562
765,27.065
766,27.373
767,27.294
768,27.025
769,27.264
770,27.254
771,26.512
772,26.751
773,27.189
774,26.726
775,27.100
776,27.045
777,26.881
778,28.269
779,26.731
780,26.517
781,27.100
782,26.478
783,27.085
784,26.900
785,26.388
786,26.189
787,27.607
788,26.244
789,27.642
790,27.343
791,27.388
792,27.299
793,27.697
794,27.478
795,27.289
796,27.706
797,27.169
798,27.418
799,27.413
800,28.308
801,28.965
802,29.328
803,31.030
804,32.637
805,35.229
806,39.617
807,43.821
808,46.796
809,49.289
810,49.030
811,47.761
812,46.647
813,45.876
814,47.791
815,49.468
816,49.443
817,50.532
818,52.015
819,49.085
820,43.881
821,39.622
822,34.388
823,30.776
824,29.269
825,27.945
826,27.871
827,27.731
828,27.861
829,27.274
830,26.841
831,27.667
832,26.886
833,28.403
834,27.672
835,27.219
836,27.393
837,27.507
838,27.483
839,27.642
840,27.537
841,27.144
842,27.846
843,26.776
844,27.701
845,26.856
846,27.547
847,27.368
848,27.169
849,27.274
850,26.995
851,27.085
852,26.756
853,27.363
854,27.199
855,27.179
856,27.682
857,27.279
858,26.527
859,26.955
860,26.144
861,26.562
862,26.975
863,26.632
864,26.637
865,27.353
866,26.353
867,27.060
868,26.647
869,27.139
870,26.716
871,27.403
872,26.811
873,26.841
874,27.303
875,26.831
876,27.358
877,26.408
878,27.567
879,26.766
880,27.418
881,26.498
882,27.343
883,27.139
884,26.189
885,27.114
886,27.119
887,27.617
888,26.756
889,27.129
890,26.891
891,27.891
892,27.836
893,27.119
894,26.915
895,27.035
896,27.393
897,26.706
898,26.791
899,26.617
900,27.776
901,27.164
902,26.925
903,27.095
904,26.502
905,26.502
906,26.289
907,26.876
908,27.816
909,27.423
910,27.144
911,26.577
912,26.473
913,26.806
914,26.274
915,27.418
916,28.030
917,26.562
918,26.428
919,27.100
920,27.154
921,26.622
922,26.622
923,26.871
924,26.662
925,26.458
926,26.960
927,26.468
928,27.473
929,26.692
930,27.612
931,26.736
932,26.960
933,28.030
934,27.333
935,26.502
936,26.960
937,27.348
938,26.562
939,26.701
940,27.612
941,26.771
942,27.522
943,27.577
944,27.363
945,27.672
946,26.935
947,26.637
948,27.000
949,26.781
950,26.781
951,27.085
952,26.756
953,26.910
954,27.164
955,26.990
956,27.711
957,27.005
958,26.607
959,27.139
960,26.886
961,27.060
962,26.950
963,26.154
964,26.219
965,26.791
966,27.488
967,26.980
968,27.075
969,27.164
970,26.403
971,26.831
972,27.408
973,26.910
974,27.428
975,27.020
976,26.856
977,27.269
978,26.622
979,27.333
980,27.687
981,27.632
982,27.104
983,26.965
984,25.572
985,27.030
986,27.368
987,26.582
988,27.910
989,26.642
990,27.174
991,27.682
992,27.239
993,27.050
994,27.632
995,26.194
996,27.179
997,27.259
998,27.159
999,27.104
1000,26.662
1001,27.791
1002,26.910
1003,27.990
1004,27.348
1005,26.816
1006,27.194
1007,27.438
1008,26.672
1009,27.313
1010,26.627
1011,26.602
1012,26.368
1013,27.224
1014,26.458
1015,27.527
1016,26.935
1017,27.567
1018,26.806
1019,27.776
1020,26.403
1021,27.085
1022,27.229
1023,27.129
1024,26.368
1025,27.622
1026,26.373
1027,27.259
1028,27.254
1029,26.841
1030,27.423
1031,27.214
1032,27.706
1033,26.980
1034,27.657
1035,27.592
1036,26.791
1037,27.512
1038,26.826
1039,26.060
1040,27.617
1041,26.736
1042,26.438
1043,26.990
1044,27.050
1045,26.851
1046,27.542
1047,26.214
1048,27.060
1049,26.587
1050,27.657
1051,27.055
1052,27.692
1053,27.159
1054,27.841
1055,26.413
1056,26.279
1057,26.622
1058,27.677
1059,27.149
1060,27.090
1061,27.100
1062,27.124
1063,27.940
1064,27.299
1065,27.378
1066,26.801
1067,27.318
1068,27.483
1069,26.771
1070,27.458
1071,27.010
1072,26.597
1073,27.716
1074,27.020
1075,27.557
1076,26.124
1077,26.652
1078,27.154
1079,26.945
1080,26.199
1081,26.945
1082,27.483
1083,26.274
1084,27.000
1085,26.751
1086,26.209
1087,26.975
1088,26.791
1089,26.945
1090,26.333
1091,26.423
1092,27.458
1093,27.289
1094,26.781
1095,26.846
1096,27.224
1097,27.214
1098,26.169
1099,28.020
1100,26.652
1101,26.776
1102,26.905
1103,27.050
1104,26.547
1105,27.373
1106,27.060
1107,27.035
1108,27.284
1109,27.169
1110,25.851
1111,27.428
1112,26.905
1113,26.756
1114,27.587
1115,27.214
1116,27.353
1117,26.488
1118,28.169
1119,26.423
