lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.831,22.711,27.408
1,16.139,22.851,27.393
2,15.836,22.393,27.667
3,15.582,22.269,27.020
4,15.846,22.363,27.164
5,15.721,22.184,26.876
6,15.448,22.035,26.796
7,15.502,22.070,26.846
8,15.667,22.274,27.144
9,16.662,23.294,27.975
10,16.338,22.876,27.677
11,15.876,22.438,27.244
12,16.582,23.269,27.836
13,15.905,22.632,27.353
14,15.672,22.667,27.502
15,16.060,22.527,27.164
16,15.448,22.284,26.667
17,15.831,22.229,27.204
18,15.950,22.448,27.244
19,15.119,21.816,26.592
20,16.045,22.662,27.219
21,16.119,23.015,27.831
22,15.488,22.129,26.587
23,15.438,21.806,26.612
24,15.657,22.488,27.239
25,15.323,21.697,26.527
26,16.055,22.607,27.204
27,15.657,22.413,26.876
28,15.184,21.806,26.478
29,15.299,21.876,26.502
30,15.652,22.403,27.224
31,15.776,22.592,27.244
32,16.448,23.075,27.562
33,14.876,21.587,26.055
34,15.726,22.080,26.751
35,15.851,22.353,27.060
36,14.846,21.468,25.851
37,16.100,22.905,27.771
38,15.736,22.398,27.239
39,15.995,22.547,27.194
40,14.990,21.786,26.224
41,14.736,21.652,26.303
42,15.378,22.269,26.905
43,15.652,22.194,26.791
44,15.761,22.184,26.781
45,15.811,22.254,27.119
46,15.383,21.915,26.403
47,15.343,21.930,26.299
48,15.920,22.632,26.831
49,16.428,23.070,27.896
50,15.050,21.786,26.567
51,15.831,22.502,26.935
52,15.940,22.871,27.662
53,15.711,22.428,27.104
54,15.264,21.856,26.637
55,15.786,22.289,26.692
56,16.075,22.622,27.204
57,15.637,22.050,26.682
58,15.274,21.692,26.114
59,15.109,21.507,26.179
60,16.493,23.040,27.831
61,15.940,22.463,27.169
62,15.682,22.144,26.766
63,15.299,21.741,26.726
64,15.940,22.517,27.164
65,15.328,21.856,26.428
66,15.045,21.652,25.896
67,14.960,21.348,25.806
68,15.960,22.134,27.214
69,14.746,21.428,26.035
70,15.104,21.796,26.368
71,15.318,21.866,26.572
72,15.398,21.771,26.299
73,15.159,21.677,26.353
74,16.075,22.697,27.468
75,15.388,21.935,26.408
76,15.199,21.498,25.920
77,15.826,22.025,26.552
78,15.095,21.781,26.343
79,15.144,21.861,26.398
80,15.517,21.915,26.328
81,15.776,22.418,27.159
82,16.423,22.711,27.498
83,14.791,21.294,26.020
84,15.572,21.891,26.627
85,15.920,22.169,26.856
86,15.189,21.756,26.100
87,15.632,21.915,26.622
88,16.005,22.687,27.289
89,15.154,21.721,26.438
90,15.060,21.597,25.861
91,15.547,22.124,26.662
92,14.811,21.428,25.915
93,15.861,22.368,26.801
94,15.129,21.781,26.333
95,15.642,22.209,26.731
96,15.567,22.015,26.915
97,15.313,21.652,26.428
98,15.428,21.841,26.363
99,15.537,21.871,26.706
100,14.776,21.279,25.751
101,15.095,21.502,26.060
102,15.572,21.736,26.328
103,14.796,21.468,26.124
104,14.612,21.025,25.418
105,14.721,21.254,25.612
106,15.289,21.876,26.408
107,15.398,21.662,26.269
108,15.517,22.055,26.682
109,14.458,20.831,25.632
110,15.075,21.697,26.259
111,15.627,22.353,26.881
112,15.846,21.985,26.876
113,15.637,22.318,26.692
114,15.876,22.234,26.736
115,15.726,22.095,26.721
116,15.677,22.443,27.070
117,15.109,21.507,26.244
118,15.557,22.343,27.289
119,15.075,21.577,26.234
120,15.677,22.398,27.050
121,15.393,21.995,26.313
122,15.891,22.473,27.000
123,14.771,21.209,25.592
124,14.607,21.229,25.756
125,15.045,21.388,26.030
126,15.149,21.776,26.090
127,15.617,22.139,26.438
128,15.378,21.925,26.184
129,14.393,21.149,25.776
130,15.632,22.159,26.667
131,14.716,21.204,25.716
132,14.522,21.199,25.896
133,15.438,22.050,26.587
134,15.527,21.791,26.333
135,15.711,22.318,26.816
136,15.642,21.851,26.433
137,15.045,21.398,26.159
138,14.607,21.104,25.970
139,15.657,22.095,26.826
140,15.577,22.219,26.448
141,15.179,21.672,26.358
142,14.896,21.512,26.114
143,15.075,21.423,25.876
144,15.453,21.776,26.209
145,15.667,22.109,26.582
146,15.801,22.184,26.881
147,15.453,22.055,26.493
148,15.552,22.159,26.716
149,14.617,21.100,25.721
150,15.761,22.214,26.831
151,15.667,21.930,26.522
152,15.363,21.920,26.428
153,15.537,22.000,26.542
154,14.577,21.119,25.612
155,15.234,21.746,26.234
156,15.214,21.776,26.279
157,15.741,22.294,26.687
158,16.303,22.970,27.572
159,13.831,20.030,24.677
160,14.900,21.517,25.781
161,15.627,22.234,26.940
162,15.075,21.249,25.677
163,15.393,22.050,26.597
164,15.090,21.507,26.050
165,15.677,22.095,26.582
166,14.736,21.274,25.920
167,15.353,21.502,26.104
168,14.851,21.318,26.030
169,15.582,22.144,26.617
170,15.935,22.607,27.249
171,15.433,21.831,26.239
172,16.060,22.537,26.831
173,15.244,21.582,26.129
174,15.358,21.821,26.438
175,15.493,21.846,26.403
176,15.373,21.930,26.249
177,15.552,21.920,26.303
178,14.786,21.617,26.000
179,15.075,21.502,26.055
180,15.095,21.652,26.308
181,13.841,20.448,25.055
182,14.279,20.826,25.358
183,15.597,22.035,26.532
184,15.194,21.512,26.010
185,14.388,21.035,25.368
186,16.000,22.323,27.239
187,15.234,21.592,26.045
188,16.199,22.478,27.085
189,15.915,22.294,26.861
190,14.930,21.259,25.726
191,16.109,22.687,27.483
192,16.473,22.990,27.458
193,15.209,21.831,26.542
194,15.716,22.174,26.881
195,15.607,22.035,26.522
196,15.721,22.194,26.672
197,14.637,21.144,25.930
198,15.602,22.279,26.771
199,15.204,21.771,26.274
200,16.458,22.900,27.527
201,15.592,22.085,26.418
202,15.229,21.632,26.154
203,15.129,21.517,25.786
204,15.249,21.488,26.020
205,15.234,21.761,26.328
206,14.572,21.050,25.726
207,15.114,21.632,26.194
208,14.920,21.507,26.015
209,15.512,22.199,26.692
210,14.478,20.891,25.408
211,15.284,21.443,26.025
212,14.871,21.468,26.035
213,15.055,21.532,26.109
214,15.055,21.473,25.960
215,15.408,22.000,26.249
216,14.786,21.642,26.353
217,14.801,21.179,25.726
218,14.478,21.274,25.990
219,15.358,21.955,26.562
220,14.841,21.104,25.806
221,14.915,21.393,26.109
222,14.219,20.711,25.254
223,15.124,21.592,26.368
224,15.224,21.627,26.139
225,14.746,21.209,25.642
226,14.930,21.378,25.995
227,14.826,21.418,25.846
228,14.512,20.945,25.607
229,15.005,21.582,26.179
230,15.144,21.463,25.731
231,15.259,21.736,26.254
232,15.910,22.308,26.950
233,15.582,22.194,26.746
234,15.189,21.826,26.463
235,14.960,21.318,26.109
236,14.940,21.527,26.104
237,14.836,21.343,25.796
238,14.398,20.950,25.507
239,15.284,21.736,26.353
240,15.249,21.652,26.393
241,15.572,21.935,26.338
242,15.338,21.876,26.343
243,15.269,21.955,26.592
244,15.602,21.900,26.100
245,15.164,21.692,25.736
246,15.970,22.368,26.920
247,15.851,22.224,26.766
248,15.194,21.731,26.085
249,15.134,21.562,26.090
250,15.050,21.338,25.816
251,14.771,21.149,25.662
252,14.716,21.547,25.950
253,15.254,21.806,26.184
254,15.279,21.542,26.035
255,14.960,21.413,25.995
256,14.826,21.294,25.687
257,14.697,21.035,25.299
258,14.731,21.025,25.726
259,14.940,21.383,26.025
260,14.478,21.045,25.761
261,14.786,21.209,25.910
262,15.363,21.925,26.557
263,15.030,21.592,26.214
264,14.920,21.353,25.950
265,15.716,22.164,26.721
266,15.682,22.065,26.517
267,15.333,22.095,26.363
268,14.846,21.323,25.726
269,15.159,21.473,26.239
270,15.522,22.005,26.602
271,15.791,22.104,26.493
272,15.189,21.697,26.363
273,15.119,21.522,26.512
274,16.000,22.403,27.149
275,15.224,21.896,26.294
276,14.985,21.308,25.746
277,15.169,21.657,26.095
278,14.836,21.348,25.741
279,15.403,22.124,26.697
280,15.139,21.677,26.289
281,15.418,21.846,26.299
282,15.692,22.060,26.587
283,15.134,21.567,26.308
284,15.104,21.602,25.846
285,15.512,21.920,26.279
286,15.736,22.264,26.289
287,14.517,21.080,25.587
288,15.378,21.846,26.313
289,15.821,22.343,26.642
290,15.144,21.836,26.100
291,14.871,21.453,25.826
292,15.209,21.637,26.144
293,14.980,21.552,26.164
294,15.284,21.731,26.413
295,15.965,22.174,26.935
296,15.701,22.184,26.642
297,15.318,21.657,26.229
298,15.363,21.841,26.294
299,14.761,20.900,25.532
300,15.164,21.751,26.199
301,15.010,21.498,25.791
302,15.413,21.965,26.458
303,15.214,21.881,26.164
304,15.244,21.592,26.164
305,15.731,22.124,26.647
306,15.856,22.677,27.090
307,14.373,20.736,25.378
308,15.557,22.149,26.726
309,15.124,22.010,26.428
310,15.547,22.114,26.612
311,15.080,21.687,26.010
312,15.726,21.886,26.383
313,15.836,22.622,27.194
314,15.985,22.478,26.925
315,15.418,21.791,26.721
316,15.826,22.562,26.861
317,15.637,22.139,26.557
318,15.179,21.602,26.269
319,15.279,21.821,26.194
320,15.592,21.851,26.318
321,15.095,21.512,25.940
322,15.682,22.119,26.423
323,15.473,22.000,26.438
324,14.886,21.104,25.582
325,14.721,21.413,25.935
326,15.458,21.821,26.438
327,14.552,21.030,25.771
328,15.095,21.443,25.925
329,15.542,22.403,26.791
330,15.085,21.786,26.373
331,15.642,21.861,26.488
332,15.144,21.493,26.030
333,15.493,21.920,26.527
334,15.617,21.811,26.587
335,15.368,21.736,26.254
336,15.070,21.741,26.219
337,15.473,22.149,26.761
338,16.269,22.672,27.104
339,14.582,21.204,25.891
340,15.731,22.249,26.711
341,15.925,22.333,26.806
342,15.154,21.428,26.179
343,15.458,21.965,26.512
344,15.189,21.572,26.085
345,15.095,21.572,26.109
346,15.507,22.085,26.657
347,15.313,21.622,26.224
348,15.318,21.806,26.398
349,14.746,21.463,25.776
350,14.632,21.174,25.483
351,15.711,22.050,26.736
352,15.294,21.662,25.970
353,15.075,21.423,25.950
354,15.761,21.905,26.652
355,15.697,22.085,26.771
356,14.776,21.463,26.085
357,15.483,21.771,26.224
358,14.786,21.080,25.652
359,15.149,21.572,26.254
360,15.846,22.363,26.945
361,15.756,22.443,26.866
362,15.259,21.498,26.269
363,15.622,21.955,26.612
364,15.303,21.602,26.005
365,14.657,21.060,25.622
366,15.333,21.925,26.512
367,14.512,21.234,25.771
368,15.179,21.269,25.766
369,14.816,21.458,25.910
370,15.687,22.050,26.483
371,15.428,21.876,26.373
372,15.642,22.458,27.184
373,14.905,21.567,26.169
374,15.537,22.020,26.582
375,15.323,21.881,26.473
376,15.174,21.796,26.368
377,15.736,22.234,26.592
378,14.970,21.179,25.716
379,15.428,21.721,26.289
380,15.483,21.881,26.353
381,15.428,22.085,26.751
382,15.134,21.806,26.483
383,16.070,22.323,26.990
384,15.124,21.562,26.124
385,15.552,21.687,26.363
386,15.642,22.040,26.831
387,15.279,21.507,26.075
388,15.512,22.095,26.562
389,15.159,21.537,26.129
390,15.368,21.796,26.493
391,15.478,21.682,26.199
392,15.756,22.254,26.905
393,16.861,23.343,27.920
394,15.970,22.468,27.000
395,14.861,21.532,26.174
396,14.935,21.542,26.065
397,14.701,21.592,25.851
398,15.065,21.418,25.876
399,15.627,22.060,26.557
400,15.299,21.935,26.353
401,15.279,21.637,26.134
402,15.154,21.542,26.035
403,16.502,22.826,27.264
404,15.323,21.751,26.348
405,14.950,21.224,25.751
406,14.831,21.169,25.617
407,15.423,22.209,26.458
408,14.925,21.537,25.836
409,15.149,21.363,25.871
410,15.055,21.353,25.662
411,15.726,22.169,26.711
412,15.443,21.980,26.507
413,15.299,21.711,26.284
414,15.229,21.532,26.114
415,15.761,22.144,26.741
416,14.731,21.259,25.652
417,16.020,22.433,27.005
418,15.891,22.413,26.945
419,16.005,22.333,27.010
420,14.896,21.264,25.622
421,14.826,21.224,25.692
422,15.483,21.776,26.269
423,15.488,21.950,26.164
424,15.433,21.900,26.383
425,15.597,22.025,26.522
426,15.756,22.249,26.627
427,15.259,21.657,26.040
428,15.418,22.194,26.746
429,15.164,21.692,26.179
430,15.627,22.050,26.796
431,14.438,20.786,25.343
432,15.592,21.930,26.532
433,15.129,21.229,25.756
434,15.254,21.701,26.129
435,15.189,21.716,26.065
436,15.522,21.955,26.527
437,14.682,21.259,25.920
438,15.398,22.090,26.701
439,14.910,21.234,25.846
440,15.139,21.851,26.338
441,15.303,21.791,26.090
442,15.323,21.816,25.881
443,15.328,21.796,26.398
444,15.239,21.517,25.920
445,15.328,21.841,26.085
446,15.050,21.259,25.791
447,15.428,21.861,26.363
448,16.000,22.209,26.498
449,15.488,21.960,26.159
450,14.811,21.189,25.498
451,15.264,22.065,26.388
452,15.721,22.154,26.443
453,15.010,21.303,25.597
454,15.537,22.050,26.637
455,15.627,22.010,26.537
456,14.910,21.423,25.791
457,15.264,21.687,26.433
458,15.199,21.677,26.045
459,15.995,22.358,26.801
460,14.905,21.398,25.886
461,15.532,21.801,26.159
462,15.806,22.095,26.697
463,15.746,22.642,27.045
464,15.443,21.945,26.413
465,15.458,21.881,26.224
466,15.418,21.871,25.925
467,15.537,22.045,26.507
468,15.617,22.060,26.657
469,15.134,21.617,26.184
470,15.507,21.866,26.114
471,14.990,21.706,25.841
472,15.393,22.055,26.199
473,15.303,21.602,26.418
474,15.393,21.776,26.333
475,15.557,22.075,26.731
476,16.045,22.438,26.766
477,15.687,22.204,26.507
478,14.269,20.886,25.423
479,15.259,21.612,26.025
480,14.866,21.542,26.109
481,15.517,21.990,26.433
482,15.154,21.896,26.333
483,14.811,21.378,25.856
484,14.930,21.483,26.134
485,15.035,21.612,25.955
486,14.871,21.209,25.597
487,14.836,21.219,25.746
488,15.607,22.010,26.517
489,14.751,21.139,25.811
490,16.010,22.502,27.030
491,14.960,21.164,25.667
492,15.776,22.169,26.687
493,14.925,21.149,25.627
494,15.109,21.493,26.070
495,16.085,22.781,27.209
496,14.502,20.900,25.284
497,15.035,21.498,25.781
498,15.662,21.896,26.393
499,15.343,22.065,26.269
500,15.323,21.741,25.896
501,15.234,21.851,26.219
502,15.453,21.851,26.428
503,15.219,21.692,26.299
504,15.567,22.174,26.313
505,15.080,21.552,25.920
506,15.512,21.806,26.393
507,15.567,21.841,26.264
508,15.776,22.254,26.637
509,14.264,20.771,25.114
510,14.861,21.473,25.766
511,15.100,21.532,25.811
512,14.592,21.095,25.701
513,15.468,21.945,26.313
514,15.318,21.896,26.313
515,15.428,21.811,26.179
516,14.657,21.259,25.881
517,15.507,22.045,26.597
518,15.647,22.000,26.418
519,15.517,22.159,26.826
520,15.169,21.552,25.995
521,15.458,21.965,26.224
522,15.532,21.985,26.368
523,14.134,20.358,25.030
524,15.104,21.657,26.154
525,15.204,21.662,25.970
526,16.269,22.682,27.562
527,15.055,21.448,26.104
528,15.771,22.448,26.955
529,15.249,21.841,26.522
530,15.910,22.318,26.955
531,15.527,22.124,26.910
532,15.851,22.234,26.697
533,15.532,21.806,26.279
534,15.264,21.886,26.478
535,15.811,22.498,26.985
536,15.065,21.627,25.791
537,15.348,22.045,26.259
538,15.706,22.050,26.756
539,15.274,21.687,26.348
540,15.955,22.478,26.930
541,15.557,22.035,26.647
542,15.318,21.557,26.005
543,15.199,21.662,25.995
544,14.632,21.040,25.527
545,14.965,21.338,25.980
546,14.512,20.940,25.478
547,15.925,22.348,26.706
548,15.891,22.493,27.065
549,15.184,21.796,26.254
550,15.308,21.881,26.254
551,15.209,21.547,25.905
552,14.657,21.010,25.478
553,15.333,22.249,26.960
554,15.716,22.154,26.333
555,15.473,21.891,26.234
556,15.075,21.692,26.159
557,15.328,21.642,26.607
558,14.995,21.577,25.945
559,15.905,22.488,27.154
560,14.900,21.114,25.677
561,15.398,21.866,26.274
562,14.876,21.448,26.030
563,15.423,21.900,26.343
564,16.219,22.647,27.199
565,14.756,21.368,25.965
566,15.448,21.920,26.289
567,14.463,20.920,25.507
568,15.144,21.483,26.159
569,15.085,21.831,26.214
570,14.960,21.274,25.502
571,15.458,22.005,26.244
572,14.915,21.284,25.393
573,14.428,20.841,25.239
574,16.124,22.453,26.955
575,15.726,22.030,26.786
576,16.274,22.826,27.085
577,15.209,21.706,26.065
578,14.512,20.652,25.443
579,15.955,22.219,26.542
580,15.239,21.632,26.264
581,16.005,22.423,26.851
582,15.920,22.627,27.428
583,15.831,22.234,26.612
584,15.781,22.219,26.473
585,15.662,22.154,26.483
586,15.149,21.507,26.015
587,15.791,22.264,26.851
588,15.104,21.692,26.095
589,15.015,21.388,25.836
590,14.940,21.393,26.035
591,14.960,21.637,25.925
592,14.915,21.308,25.955
593,15.075,21.677,26.104
594,15.090,21.368,25.876
595,15.294,21.692,26.378
596,15.557,22.209,26.846
597,15.667,22.015,26.284
598,14.642,21.308,25.622
599,15.637,21.776,26.652
600,15.771,22.532,26.995
601,15.682,22.189,26.716
602,15.587,22.075,26.677
603,16.020,22.552,27.194
604,15.612,21.950,26.498
605,15.174,21.766,25.990
606,16.060,22.612,27.080
607,14.861,21.159,25.836
608,15.622,21.886,26.542
609,15.473,21.871,26.458
610,15.527,22.234,26.761
611,15.244,21.761,26.075
612,14.866,21.532,26.129
613,15.607,22.289,26.886
614,15.373,21.955,26.731
615,15.194,21.682,26.204
616,15.522,21.925,26.224
617,15.791,22.483,26.891
618,15.970,22.527,27.169
619,14.438,21.239,25.582
620,15.796,22.308,26.527
621,15.323,21.736,26.428
