lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.731,22.398,27.378
1,15.881,22.488,27.090
2,15.781,22.194,27.383
3,15.438,22.045,26.751
4,15.502,22.119,26.930
5,15.323,21.975,26.891
6,15.289,21.965,26.617
7,15.244,21.776,26.517
8,15.348,22.264,27.055
9,16.537,23.184,27.687
10,16.124,22.886,27.572
11,15.657,22.358,27.100
12,16.348,23.020,27.716
13,15.826,22.348,27.234
14,15.587,22.383,27.219
15,15.866,22.418,27.199
16,15.343,22.060,26.517
17,15.781,22.219,26.935
18,15.592,22.289,27.274
19,14.910,21.512,26.254
20,16.025,22.547,27.179
21,16.060,22.881,27.592
22,15.194,21.915,26.463
23,15.313,21.706,26.607
24,15.438,22.234,26.920
25,15.065,21.577,26.403
26,15.975,22.393,27.264
27,15.299,22.109,26.711
28,14.965,21.617,26.249
29,15.090,21.746,26.328
30,15.542,22.299,27.060
31,15.607,22.413,26.930
32,16.219,23.030,27.353
33,14.721,21.498,25.925
34,15.368,21.701,26.701
35,15.637,22.234,26.711
36,14.796,21.313,25.781
37,15.871,22.726,27.378
38,15.502,22.313,26.975
39,15.766,22.438,27.323
40,14.871,21.483,26.169
41,14.637,21.114,26.219
42,15.060,21.786,26.602
43,15.493,22.025,26.682
44,15.443,22.090,26.522
45,15.438,22.030,27.129
46,15.254,21.766,26.229
47,15.269,21.721,26.179
48,15.811,22.289,26.701
49,16.184,22.876,27.736
50,14.881,21.667,26.299
51,15.547,22.254,26.751
52,15.582,22.697,27.458
53,15.408,22.025,26.856
54,15.144,21.866,26.612
55,15.567,22.085,26.771
56,15.831,22.542,27.239
57,15.383,21.816,26.493
58,14.935,21.433,25.836
59,14.900,21.318,26.045
60,16.219,22.900,27.667
61,15.632,22.224,27.005
62,15.403,21.980,26.632
63,15.109,21.657,26.483
64,15.617,22.413,26.881
65,15.234,21.711,26.249
66,14.776,21.408,25.801
67,14.711,21.274,25.716
68,15.692,22.129,26.935
69,14.463,20.856,25.866
70,14.816,21.542,26.249
71,15.085,21.582,26.348
72,15.264,21.642,26.174
73,14.846,21.473,26.313
74,15.900,22.418,27.373
75,15.184,21.746,26.498
76,14.985,21.299,25.791
77,15.517,21.582,26.219
78,14.925,21.418,26.209
79,15.065,21.562,26.294
80,15.333,21.701,26.393
81,15.502,22.214,27.040
82,16.189,22.607,27.383
83,14.905,21.313,25.607
