lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.025,22.726,27.905
1,16.174,22.816,27.905
2,15.900,22.527,27.871
3,15.796,22.458,27.517
4,16.005,22.264,27.637
5,15.930,22.413,27.537
6,15.682,22.184,27.229
7,15.502,22.234,27.343
8,15.761,22.592,27.692
9,16.915,23.532,28.547
10,16.572,22.965,28.139
11,16.234,22.562,27.975
12,16.701,23.353,28.423
13,16.144,22.557,27.761
14,15.925,22.726,27.796
15,16.289,22.677,27.925
16,15.806,22.458,27.229
17,15.985,22.493,27.617
18,16.030,22.502,27.667
19,15.323,21.711,26.925
20,16.244,22.856,27.905
21,16.438,23.144,28.234
22,15.587,22.234,27.159
23,15.746,22.100,27.164
24,15.861,22.502,27.711
25,15.423,21.980,27.308
26,16.294,22.881,27.990
27,15.871,22.448,27.318
28,15.383,21.831,27.010
29,15.473,22.239,27.055
30,15.826,22.632,27.816
31,16.124,22.632,27.398
32,16.677,23.284,27.940
33,14.985,21.711,26.418
34,15.831,22.134,27.209
35,16.065,22.512,27.348
36,15.070,21.463,26.244
37,16.264,22.955,28.090
38,15.975,22.726,27.856
39,16.144,22.602,27.930
40,15.199,21.856,26.627
41,14.876,21.667,26.602
42,15.632,22.234,27.229
43,15.925,22.209,27.373
44,15.776,22.338,26.995
45,15.846,22.259,27.468
46,15.547,21.846,27.000
47,15.468,21.891,26.731
48,16.144,22.706,27.224
49,16.602,23.259,28.224
50,15.229,21.876,26.945
51,16.080,22.373,27.284
52,16.080,22.736,28.060
53,15.756,22.274,27.602
54,15.562,22.139,27.149
55,15.915,22.299,27.542
56,16.184,22.731,27.821
57,15.756,22.234,27.005
58,15.398,21.846,26.692
59,15.154,21.716,26.632
60,16.701,23.254,28.114
61,16.090,22.692,27.692
62,15.816,22.453,27.458
63,15.348,21.995,27.080
64,16.134,22.582,27.582
65,15.443,22.035,26.771
66,15.234,21.746,26.393
67,15.085,21.443,26.259
68,16.055,22.318,27.567
69,14.900,21.418,26.408
70,15.338,21.920,26.846
71,15.388,21.990,26.816
72,15.721,21.841,26.657
73,15.572,21.861,27.015
74,16.303,22.900,27.990
75,15.567,22.055,27.040
76,15.343,21.562,26.662
77,15.706,22.015,27.114
78,15.299,21.771,26.796
79,15.502,21.910,27.080
80,15.662,22.045,26.975
81,15.905,22.577,27.547
82,16.502,22.985,27.970
83,15.100,21.448,26.269
84,15.816,22.080,27.080
85,16.065,21.995,27.139
86,15.448,21.861,26.801
87,15.726,22.080,27.219
88,16.164,22.682,27.647
89,15.343,21.796,26.881
90,15.333,21.657,26.383
91,15.756,22.070,27.179
92,15.119,21.612,26.562
93,16.000,22.398,27.463
94,15.333,21.756,26.811
95,15.731,22.209,27.254
96,15.751,22.284,27.279
97,15.353,22.010,26.856
98,15.567,22.090,27.204
99,15.786,22.214,27.104
100,14.985,21.348,26.473
101,15.149,21.438,26.418
102,15.582,21.915,26.672
