lambda_idx,t_100.0_ms
0,15.771
1,15.985
2,15.861
3,15.627
4,15.622
5,15.562
6,15.423
7,15.388
8,15.682
9,16.682
10,16.308
11,15.841
12,16.587
13,15.915
14,15.726
15,15.851
16,15.403
17,15.905
18,15.856
19,14.891
20,16.100
21,16.050
22,15.413
23,15.483
24,15.587
25,15.189
26,16.139
27,15.522
28,15.040
29,15.209
30,15.856
31,15.945
32,16.269
33,14.716
34,15.527
35,15.801
36,14.776
37,16.189
38,15.866
39,15.905
40,14.816
41,14.637
42,15.303
43,15.781
44,15.483
45,15.637
46,15.249
47,15.373
48,15.905
49,16.194
50,14.995
51,15.682
52,16.109
53,15.622
54,15.244
55,15.856
56,16.050
57,15.552
58,15.179
59,15.035
60,16.478
61,15.876
62,15.622
63,15.189
64,15.871
65,15.254
66,14.886
67,14.920
68,15.692
69,14.637
70,15.010
71,15.249
72,15.373
73,15.045
74,15.945
75,15.418
76,15.015
77,15.612
78,15.050
79,15.239
80,15.443
81,15.677
82,16.373
83,14.806
84,15.577
85,15.731
86,15.159
87,15.677
88,15.940
89,15.104
90,14.910
91,15.547
92,14.886
93,15.816
94,15.080
95,15.612
96,15.388
97,15.179
98,15.279
99,15.622
100,14.657
101,14.766
102,15.428
103,14.920
104,14.587
105,14.662
106,15.209
107,15.169
108,15.502
109,14.423
110,15.134
111,15.871
112,15.851
113,15.557
114,15.642
115,15.662
116,15.627
117,14.945
118,15.493
119,15.050
120,15.726
121,15.318
122,15.866
123,14.647
124,14.532
125,15.129
126,15.229
127,15.522
128,15.219
129,14.308
130,15.592
131,14.587
132,14.652
133,15.328
134,15.333
135,15.652
136,15.582
137,14.990
138,14.552
139,15.667
140,15.662
141,15.109
142,14.871
143,14.975
144,15.398
145,15.537
146,15.617
147,15.458
148,15.468
149,14.612
150,15.706
151,15.582
152,15.398
153,15.348
154,14.567
155,15.259
156,15.189
157,15.706
158,16.368
159,13.662
160,14.856
161,15.716
162,14.955
163,15.308
164,15.005
165,15.542
166,14.846
167,15.000
168,14.736
169,15.328
170,16.129
171,15.363
172,16.144
173,15.060
174,15.179
175,15.582
176,15.294
177,15.468
178,14.920
179,14.965
180,15.010
181,14.015
182,14.313
183,15.562
184,15.144
185,14.353
186,16.045
187,15.149
188,16.075
189,15.801
190,14.726
191,16.209
192,16.388
193,15.294
194,15.716
195,15.562
196,15.761
197,14.706
198,15.522
199,15.025
200,16.373
201,15.697
202,15.124
203,14.990
204,15.299
205,15.080
206,14.562
207,15.119
208,15.045
209,15.358
210,14.637
211,15.174
212,14.806
213,14.861
214,15.055
215,15.368
216,15.060
217,14.677
218,14.398
219,15.269
220,14.736
221,14.766
222,14.189
223,15.045
224,15.065
225,14.547
226,15.055
227,14.731
228,14.428
229,14.776
230,15.030
231,15.124
232,15.771
233,15.557
234,15.149
235,14.970
236,15.070
237,14.781
238,14.353
239,15.259
240,15.239
241,15.468
242,15.328
243,15.214
244,15.373
245,15.119
246,15.736
247,15.572
248,15.134
249,15.164
250,14.990
251,14.652
252,14.796
253,15.204
254,15.308
255,15.095
256,14.891
257,14.766
258,14.667
259,14.731
260,14.592
261,14.587
262,15.438
263,14.965
264,14.716
265,15.751
266,15.562
267,15.060
268,14.816
269,15.229
270,15.557
271,15.617
272,15.174
273,15.020
274,15.945
275,15.219
276,14.736
277,15.154
278,14.781
279,15.194
280,15.284
281,15.373
282,15.622
283,14.945
284,14.900
285,15.413
286,15.711
287,14.488
288,15.483
289,15.716
290,15.050
291,14.930
292,15.179
293,14.975
294,15.159
295,15.861
296,15.622
297,15.303
298,15.289
299,14.587
300,15.194
301,14.786
302,15.254
303,15.229
304,15.124
305,15.876
306,15.622
307,14.249
308,15.453
309,15.030
310,15.393
311,15.194
312,15.622
313,15.945
314,15.965
315,15.199
316,15.841
317,15.692
318,15.100
319,15.333
320,15.562
321,15.179
322,15.537
323,15.284
324,14.876
325,14.866
326,15.378
327,14.627
328,15.050
329,15.597
330,15.040
331,15.483
332,15.149
333,15.368
334,15.333
335,15.373
336,14.930
337,15.338
338,16.174
339,14.398
340,15.741
341,15.915
342,15.164
343,15.532
344,14.940
345,15.119
346,15.547
347,15.149
348,15.194
349,14.567
350,14.493
351,15.572
352,15.199
353,15.045
354,15.567
355,15.473
356,14.866
357,15.254
358,14.607
359,15.224
360,15.821
361,15.761
362,15.060
363,15.627
364,15.010
365,14.547
366,15.279
367,14.537
368,14.965
369,14.701
370,15.507
371,15.373
372,15.900
373,14.826
374,15.642
375,15.269
376,15.065
377,15.662
378,14.786
379,15.308
380,15.438
381,15.403
382,15.229
383,15.965
384,15.134
385,15.413
386,15.567
387,15.134
388,15.368
389,15.025
390,15.388
391,15.463
392,15.637
393,16.920
394,15.836
395,14.716
396,14.816
397,14.856
398,14.990
399,15.776
400,15.209
401,15.308
402,15.035
403,16.413
404,15.368
405,14.697
406,14.866
407,15.433
408,14.886
409,15.239
410,14.866
411,15.672
412,15.537
413,15.313
414,15.055
415,15.502
416,14.617
417,16.060
418,15.876
419,15.970
420,14.726
421,14.811
422,15.234
423,15.338
424,15.398
425,15.617
426,15.796
427,15.174
428,15.552
429,15.264
430,15.672
431,14.448
432,15.448
433,15.020
434,15.159
435,15.080
436,15.378
437,14.607
438,15.264
439,14.726
440,15.080
441,15.219
442,15.393
443,15.149
444,15.199
445,15.100
446,14.896
447,15.473
448,15.766
449,15.483
450,14.547
451,15.234
452,15.771
453,15.020
454,15.428
455,15.597
456,14.856
457,15.005
458,15.080
459,15.970
460,14.920
461,15.423
462,15.776
463,15.821
464,15.224
465,15.478
466,15.204
467,15.537
468,15.433
469,15.219
470,15.383
471,14.841
472,15.428
473,15.179
474,15.313
475,15.323
476,15.910
477,15.537
478,14.348
479,15.234
480,14.866
481,15.567
482,15.075
483,14.786
484,14.960
485,15.030
486,14.796
487,14.876
488,15.547
489,14.796
490,15.751
491,15.015
492,15.791
493,14.701
494,15.090
495,15.930
496,14.244
497,15.015
498,15.393
499,15.199
500,15.109
