lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.891,22.468,27.294
1,16.095,22.736,27.010
2,15.935,22.383,27.219
3,15.577,21.945,26.771
4,15.751,22.269,27.055
5,15.721,22.065,26.786
6,15.662,22.035,26.602
7,15.527,22.010,26.557
8,15.771,22.219,26.945
9,16.826,23.214,27.761
10,16.393,22.751,27.552
11,16.090,22.303,27.179
12,16.552,23.085,27.682
13,15.995,22.338,27.154
14,15.786,22.547,27.244
15,16.169,22.537,27.308
16,15.463,22.040,26.572
17,15.831,22.318,27.065
18,16.010,22.483,27.010
19,15.129,21.587,26.289
20,16.199,22.433,27.353
21,16.209,22.925,27.801
22,15.542,21.886,26.418
23,15.488,21.687,26.274
24,15.692,22.313,26.836
25,15.368,21.687,26.453
26,16.154,22.522,27.244
27,15.721,22.129,26.692
28,15.264,21.716,26.348
29,15.393,21.741,26.488
30,15.861,22.308,27.184
31,15.771,22.468,26.871
32,16.577,23.045,27.468
33,14.910,21.363,25.861
34,15.831,21.886,26.433
35,15.851,22.279,26.806
36,14.990,21.239,25.806
37,16.264,22.920,27.473
38,15.896,22.284,27.020
39,16.015,22.552,27.090
40,14.960,21.413,26.174
41,14.841,21.428,26.184
42,15.393,21.886,26.557
43,15.831,21.945,26.761
44,15.706,22.264,26.478
45,15.687,22.209,26.905
46,15.488,21.826,26.224
47,15.264,21.746,26.219
48,15.970,22.303,26.791
49,16.403,22.975,27.592
50,15.388,21.647,26.279
51,15.781,22.323,26.711
52,16.095,22.711,27.458
53,15.771,22.080,27.050
54,15.403,21.910,26.562
55,15.900,22.144,26.746
56,16.229,22.552,27.119
57,15.692,21.761,26.577
58,15.318,21.582,26.010
59,14.960,21.269,26.154
60,16.557,22.980,27.582
61,15.876,22.269,27.179
62,15.617,22.219,26.652
63,15.328,21.677,26.294
64,15.960,22.259,26.826
65,15.358,21.871,26.303
66,15.005,21.264,25.761
67,14.940,21.303,25.592
68,15.970,22.025,26.677
69,14.766,21.159,25.831
70,15.134,21.726,26.199
71,15.423,21.876,26.169
72,15.458,21.547,25.980
73,15.219,21.607,26.219
74,16.134,22.567,27.289
75,15.507,21.692,26.423
76,15.194,21.353,26.015
77,15.726,21.731,26.358
78,15.199,21.697,26.109
79,15.308,21.567,26.259
80,15.627,21.881,26.075
81,15.881,22.194,26.791
82,16.453,22.692,27.313
83,14.960,21.134,25.796
84,15.692,21.886,26.478
85,15.940,22.104,26.577
86,15.189,21.657,26.075
87,15.846,21.861,26.448
88,16.229,22.433,27.114
89,15.184,21.846,26.229
90,15.159,21.507,25.711
91,15.647,21.915,26.413
92,14.851,21.493,25.806
93,15.821,22.159,26.786
94,15.249,21.592,26.189
95,15.542,21.975,26.408
96,15.637,22.025,26.363
97,15.428,21.577,26.179
98,15.393,21.980,26.313
99,15.697,21.915,26.323
100,14.801,21.199,25.741
101,15.070,21.368,25.841
102,15.527,21.517,26.045
103,15.100,21.358,25.811
104,14.682,21.040,25.498
105,14.806,21.383,25.607
106,15.358,21.761,26.338
107,15.289,21.587,26.119
108,15.627,22.040,26.597
109,14.507,20.811,25.433
110,15.169,21.677,26.139
111,15.846,22.075,26.697
112,15.935,22.224,26.597
113,15.687,21.965,26.458
114,15.881,22.353,26.587
115,15.821,22.000,26.438
116,15.706,22.259,26.806
117,15.264,21.114,25.925
118,15.672,22.129,27.050
119,15.139,21.577,26.100
120,15.975,22.134,26.876
121,15.428,21.806,26.468
122,15.955,22.328,27.109
123,14.821,21.119,25.527
124,14.861,21.055,25.846
125,15.179,21.413,25.776
126,15.164,21.577,26.015
127,15.711,21.791,26.289
128,15.174,21.711,26.209
129,14.393,20.861,25.453
130,15.756,22.199,26.373
131,14.806,20.985,25.493
132,14.642,20.925,25.572
133,15.488,21.876,26.323
134,15.612,21.662,26.075
135,15.826,21.891,26.682
136,15.667,21.881,26.398
137,15.055,21.368,25.806
138,14.692,21.224,25.776
139,15.711,21.935,26.473
140,15.612,21.896,26.512
141,15.244,21.582,26.050
142,15.100,21.328,25.846
143,15.144,21.174,25.801
144,15.532,21.507,26.030
145,15.657,21.995,26.289
146,15.876,22.244,26.637
147,15.612,21.970,26.338
148,15.587,22.119,26.478
149,14.622,21.005,25.383
150,15.672,22.005,26.552
151,15.721,22.010,26.428
152,15.473,21.756,26.224
153,15.577,21.930,26.363
154,14.587,20.861,25.328
155,15.498,21.682,26.000
156,15.279,21.886,26.348
157,15.716,22.005,26.577
158,16.493,22.915,27.269
159,13.910,19.995,24.522
160,14.995,21.139,25.866
161,15.920,22.090,26.632
162,14.980,20.995,25.408
163,15.582,21.960,26.284
164,15.224,21.303,25.935
165,15.572,21.995,26.308
166,14.816,21.353,25.920
167,15.303,21.572,25.861
168,15.035,21.328,25.473
169,15.617,21.886,26.343
170,16.269,22.418,26.965
171,15.677,21.806,26.100
172,16.294,22.408,26.443
173,15.169,21.597,26.035
174,15.378,21.746,26.189
175,15.627,21.861,26.194
176,15.473,21.791,26.129
