lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.030,22.826,27.736
1,16.095,22.602,27.572
2,15.900,22.498,27.846
3,15.552,22.204,27.244
4,15.766,22.383,27.338
5,15.617,22.398,27.269
6,15.373,22.199,27.025
7,15.473,22.264,27.010
8,15.756,22.418,27.264
9,16.876,23.368,28.323
10,16.328,23.045,27.950
11,15.701,22.716,27.453
12,16.507,23.269,27.975
13,15.980,22.627,27.308
14,15.662,22.771,27.353
15,16.119,22.746,27.393
16,15.542,22.294,26.781
17,15.940,22.562,27.139
18,15.945,22.488,27.478
19,15.025,21.731,26.731
20,16.189,22.736,27.502
21,16.249,23.164,27.990
22,15.413,22.318,26.607
23,15.607,21.935,26.900
24,15.711,22.577,27.294
25,15.308,21.900,26.701
26,16.174,22.786,27.438
27,15.602,22.453,26.990
28,15.219,22.020,26.413
29,15.368,22.134,26.776
30,15.697,22.502,27.552
31,16.005,22.502,27.154
32,16.502,23.139,27.801
33,14.821,21.642,26.294
34,15.647,22.134,26.776
35,15.776,22.438,27.119
36,14.846,21.552,26.050
37,16.040,23.070,27.816
38,15.751,22.557,27.269
39,15.866,22.612,27.373
40,14.960,21.622,26.542
41,14.796,21.507,26.567
42,15.393,22.269,26.891
43,15.806,22.199,26.920
44,15.672,22.254,26.836
45,15.771,22.323,27.119
46,15.368,21.871,26.627
47,15.393,21.886,26.567
48,16.060,22.577,27.119
49,16.279,23.269,27.940
50,15.194,21.816,26.607
51,15.756,22.373,27.045
52,16.025,23.065,27.706
53,15.706,22.393,27.299
54,15.214,22.045,26.831
55,15.955,22.318,26.955
56,16.159,22.677,27.388
57,15.483,22.075,26.836
58,15.070,21.940,26.318
59,15.000,21.662,26.219
60,16.488,23.060,27.856
61,15.871,22.532,27.338
62,15.612,22.338,26.985
63,15.259,22.020,26.657
64,15.821,22.627,27.244
65,15.239,21.975,26.672
66,14.935,21.622,26.139
67,14.960,21.483,25.960
68,16.050,22.274,27.025
69,14.731,21.502,26.239
70,15.244,21.801,26.507
71,15.244,21.935,26.682
72,15.428,21.876,26.214
73,15.060,21.846,26.498
74,16.025,22.637,27.741
75,15.184,21.985,26.711
76,14.995,21.493,26.323
77,15.607,22.005,26.498
78,14.990,21.861,26.269
79,15.129,21.940,26.572
80,15.597,21.950,26.701
81,15.602,22.517,27.184
82,16.368,22.786,27.682
83,14.886,21.204,26.174
84,15.557,21.975,26.667
85,15.940,22.139,26.861
86,15.144,21.721,26.303
87,15.682,22.010,26.816
88,15.940,22.816,27.333
89,15.214,21.915,26.438
90,15.219,21.592,26.010
91,15.562,22.179,26.716
92,15.020,21.473,26.109
93,15.806,22.214,26.955
94,15.159,21.806,26.433
95,15.567,22.259,27.109
96,15.493,22.144,27.005
97,15.313,21.806,26.567
98,15.488,21.995,26.751
99,15.756,22.025,26.672
100,14.746,21.318,26.149
101,14.985,21.348,26.129
102,15.299,21.736,26.234
103,14.920,21.453,26.353
104,14.692,21.199,25.622
105,14.726,21.408,25.856
106,15.333,21.881,26.617
107,15.284,21.796,26.318
108,15.343,22.189,26.607
109,14.428,21.075,25.692
110,15.169,21.731,26.383
111,15.701,22.433,27.090
112,15.866,22.199,26.975
113,15.473,21.896,26.886
114,15.816,22.507,27.144
115,15.632,22.204,26.891
116,15.692,22.592,27.373
117,14.985,21.701,26.318
118,15.428,22.468,27.368
119,15.030,21.597,26.279
120,15.776,22.552,27.269
121,15.313,22.020,26.627
122,15.716,22.682,27.299
123,14.736,21.408,25.896
124,14.582,21.308,25.970
125,15.109,21.507,26.234
126,15.149,21.871,26.716
127,15.697,22.045,26.682
128,15.239,21.881,26.527
129,14.478,21.070,25.692
130,15.682,22.134,26.925
131,14.741,21.229,25.925
132,14.532,21.269,25.871
133,15.378,22.055,26.841
134,15.408,21.746,26.617
135,15.647,22.204,26.886
136,15.746,22.015,26.642
137,14.965,21.532,26.100
138,14.711,21.418,26.065
139,15.697,22.403,27.209
140,15.652,22.299,26.856
141,15.070,21.761,26.537
142,14.856,21.448,26.159
143,15.114,21.284,26.030
144,15.403,21.607,26.189
145,15.443,22.025,26.751
146,15.801,22.403,26.841
147,15.448,22.134,26.886
148,15.567,22.209,27.005
149,14.408,21.289,25.846
150,15.711,22.174,27.005
151,15.488,22.045,26.826
152,15.428,22.050,26.776
153,15.572,22.040,26.677
154,14.557,21.100,25.657
155,15.318,21.960,26.368
156,15.204,22.020,26.736
157,15.841,22.154,26.910
158,16.308,23.005,27.716
159,13.836,20.104,24.975
160,15.005,21.348,26.144
161,15.662,22.249,27.035
162,15.010,21.239,25.801
163,15.408,22.095,26.697
164,15.075,21.592,26.045
165,15.438,22.294,26.846
166,14.836,21.502,26.179
167,15.299,21.652,26.139
168,14.920,21.254,26.095
169,15.378,22.095,26.915
170,16.040,22.632,27.179
171,15.488,21.851,26.507
172,16.219,22.597,27.015
173,15.194,21.637,26.254
174,15.373,22.075,26.393
175,15.498,21.856,26.617
176,15.418,21.781,26.443
177,15.522,22.015,26.697
178,15.000,21.637,26.124
179,15.040,21.493,26.164
180,15.149,21.662,26.547
181,14.015,20.577,25.423
