lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.866,15.796,27.632
1,16.050,15.990,27.517
2,15.831,15.791,27.692
3,15.557,15.657,27.299
4,15.761,15.721,27.398
5,15.478,15.577,27.050
6,15.343,15.468,27.025
7,15.433,15.428,27.050
8,15.781,15.627,27.343
9,16.716,16.751,27.940
10,16.294,16.403,27.846
11,15.866,16.000,27.398
12,16.393,16.522,28.154
13,15.821,15.831,27.662
14,15.677,15.751,27.667
15,15.960,16.085,27.483
16,15.502,15.303,27.075
17,15.836,16.035,27.308
18,15.985,15.970,27.443
19,14.886,15.104,26.512
20,16.209,16.010,27.607
21,16.239,16.184,28.219
22,15.289,15.383,26.841
23,15.577,15.517,26.761
24,15.612,15.662,27.259
25,15.269,15.308,26.741
26,16.169,16.085,27.627
27,15.473,15.662,27.229
28,15.055,15.239,26.597
29,15.239,15.413,26.617
30,15.706,15.771,27.512
31,15.881,15.781,27.244
32,16.343,16.448,27.776
33,14.781,14.886,26.408
34,15.627,15.642,26.846
35,15.761,15.841,27.090
36,14.851,14.806,25.990
37,16.035,16.085,27.826
38,15.751,15.861,27.448
39,15.910,15.945,27.438
40,14.940,15.100,26.403
41,14.726,14.726,26.522
42,15.313,15.453,26.920
43,15.642,15.816,26.905
44,15.473,15.692,26.920
45,15.662,15.751,27.303
46,15.353,15.413,26.672
47,15.299,15.348,26.677
48,15.980,16.070,27.164
49,16.204,16.433,27.925
50,15.025,15.090,26.736
51,15.622,15.781,27.030
52,16.095,16.189,28.025
53,15.617,15.572,27.204
54,15.313,15.303,26.871
55,15.786,15.721,27.189
56,15.945,16.159,27.473
57,15.313,15.478,26.950
58,15.199,15.169,26.458
59,14.900,15.025,26.284
60,16.552,16.532,28.015
61,15.677,15.731,27.383
62,15.527,15.493,27.144
63,15.075,15.368,26.886
64,15.861,15.950,27.308
65,15.109,15.249,26.726
66,14.831,15.040,26.075
67,14.891,14.821,26.015
68,15.935,15.935,27.030
69,14.647,14.876,26.209
70,15.010,15.090,26.706
71,15.139,15.413,26.617
72,15.289,15.423,26.338
73,15.194,15.229,26.706
74,15.846,16.090,27.672
75,15.209,15.378,26.831
76,15.060,15.144,26.448
77,15.711,15.642,26.726
78,15.159,15.040,26.358
79,15.204,15.214,26.577
80,15.532,15.547,26.592
81,15.866,15.876,27.065
82,16.279,16.483,27.831
83,14.826,14.866,26.204
84,15.547,15.642,26.736
85,15.826,15.826,26.786
86,15.159,15.194,26.343
87,15.592,15.751,26.766
88,15.920,16.060,27.368
89,15.164,15.085,26.692
90,14.980,15.114,26.080
91,15.368,15.562,26.871
92,14.801,14.821,26.050
93,15.796,15.796,27.144
94,15.104,15.154,26.677
95,15.577,15.522,27.035
96,15.438,15.567,26.915
97,15.264,15.109,26.557
98,15.333,15.473,26.672
99,15.677,15.687,26.741
100,14.811,14.771,26.179
101,14.816,14.930,26.224
102,15.468,15.512,26.542
103,14.866,14.821,26.443
104,14.592,14.537,25.716
105,14.672,14.642,26.179
106,15.119,15.383,26.542
107,15.169,15.338,26.388
108,15.473,15.557,26.861
109,14.259,14.303,25.776
110,15.100,15.229,26.383
111,15.761,15.677,27.050
112,15.925,15.776,26.871
113,15.438,15.383,26.811
114,15.617,15.736,27.050
115,15.607,15.612,26.876
116,15.761,15.756,27.184
117,15.104,15.134,26.333
118,15.488,15.557,27.259
119,15.124,15.154,26.502
120,15.761,15.786,27.234
121,15.393,15.313,26.756
122,15.796,15.876,27.348
123,14.846,14.716,25.831
124,14.572,14.647,26.194
125,15.085,15.234,26.254
126,15.070,15.249,26.662
127,15.488,15.662,26.891
128,15.204,15.109,26.493
129,14.383,14.438,25.741
