lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.040,15.965,27.816
1,15.950,16.254,27.836
2,15.930,15.970,27.756
3,15.736,15.667,27.483
4,15.866,15.776,27.682
5,15.856,15.716,27.652
6,15.682,15.443,27.388
7,15.408,15.468,27.244
8,15.657,15.826,27.612
9,16.871,17.010,28.458
10,16.398,16.373,28.144
11,15.935,15.945,27.607
12,16.537,16.507,28.279
13,15.861,15.965,27.721
14,15.781,15.746,27.960
15,16.124,16.090,27.657
16,15.557,15.597,27.269
17,16.055,15.980,27.642
18,15.915,15.995,27.701
19,15.035,15.080,26.776
20,16.244,16.249,27.965
21,16.249,16.498,28.149
22,15.502,15.547,27.129
23,15.532,15.647,27.075
24,15.796,15.836,27.388
25,15.204,15.249,27.194
26,16.239,16.299,27.905
27,15.741,15.826,27.408
28,15.124,15.338,26.965
29,15.358,15.303,27.124
30,15.786,15.811,27.771
31,15.980,15.930,27.502
32,16.652,16.622,28.169
33,14.861,14.871,26.706
34,15.716,15.811,27.204
35,15.905,15.871,27.443
36,15.000,15.010,26.473
37,16.279,16.254,28.139
38,15.886,16.000,27.801
39,15.985,16.134,28.025
40,14.955,15.139,26.801
41,14.861,14.905,27.055
42,15.473,15.597,27.423
43,15.891,15.915,27.318
44,15.756,15.652,27.313
45,15.896,15.776,27.637
46,15.413,15.428,26.925
47,15.512,15.517,26.900
48,16.030,16.219,27.418
49,16.378,16.483,28.214
50,15.299,15.119,27.010
51,15.796,15.876,27.488
52,16.005,16.090,28.144
53,15.836,15.871,27.697
54,15.353,15.512,27.149
55,15.905,15.930,27.592
56,16.224,16.254,27.746
57,15.562,15.701,27.169
58,15.259,15.478,26.557
59,15.055,15.015,26.697
60,16.567,16.761,28.318
61,15.955,15.970,27.711
62,15.612,15.771,27.353
63,15.328,15.403,27.229
64,16.095,16.050,27.299
65,15.388,15.507,27.050
66,14.915,14.935,26.249
67,14.970,15.109,26.498
68,16.025,16.199,27.284
69,14.836,14.930,26.458
70,15.164,15.294,26.970
71,15.289,15.388,27.134
72,15.502,15.637,26.766
73,15.274,15.438,27.020
74,16.294,16.169,27.985
75,15.308,15.458,27.065
76,15.219,15.229,26.567
77,15.706,15.980,27.095
78,15.313,15.264,26.582
