lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.781,22.697,27.378
1,16.030,22.662,27.453
2,15.905,22.443,27.677
3,15.602,22.398,27.239
4,15.647,22.318,27.393
5,15.577,22.318,27.050
6,15.368,22.139,26.876
7,15.348,21.896,26.940
8,15.557,22.363,27.154
9,16.597,23.294,28.179
10,16.308,22.761,27.582
11,15.761,22.483,27.458
12,16.488,23.378,27.950
13,15.761,22.483,27.308
14,15.602,22.542,27.552
15,15.896,22.517,27.507
16,15.502,22.358,26.955
17,15.756,22.353,27.030
18,15.841,22.627,27.403
19,14.836,21.627,26.453
20,16.015,22.667,27.527
21,16.114,23.209,28.035
22,15.109,22.234,26.622
23,15.398,21.726,26.746
24,15.692,22.433,27.179
25,15.209,21.607,26.592
26,15.980,22.687,27.542
27,15.358,22.358,27.129
28,15.075,21.816,26.682
29,15.259,21.746,26.866
30,15.597,22.368,27.368
31,15.811,22.408,27.060
32,16.408,22.826,27.647
33,14.687,21.592,26.353
34,15.692,22.000,27.124
35,15.746,22.294,27.224
36,14.811,21.368,26.015
37,16.005,22.940,27.607
38,15.667,22.423,27.388
39,15.801,22.597,27.473
40,15.050,21.522,26.368
41,14.711,21.333,26.632
42,15.333,22.055,26.980
43,15.612,22.279,27.050
44,15.453,22.035,26.821
45,15.587,22.144,27.224
46,15.224,21.841,26.612
47,15.169,21.821,26.488
48,15.975,22.408,27.179
49,16.229,22.985,27.876
50,14.950,21.741,26.662
51,15.711,22.448,26.990
52,15.876,22.930,27.731
53,15.607,22.239,27.348
54,15.214,21.846,26.881
55,15.831,22.264,27.070
56,15.970,22.751,27.423
57,15.398,21.925,27.010
58,15.179,21.706,26.353
59,14.896,21.498,26.299
60,16.418,23.080,28.020
61,15.766,22.532,27.418
62,15.468,22.408,27.010
63,15.234,21.816,26.607
64,15.806,22.428,27.299
65,15.085,21.980,26.597
66,14.955,21.313,25.965
67,14.706,21.488,26.114
68,15.930,22.199,27.174
69,14.716,21.383,26.080
70,15.020,21.816,26.642
