lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.254,22.746,27.348
1,16.204,22.677,27.368
2,15.905,22.483,27.607
3,15.721,22.219,27.109
4,15.891,22.468,27.269
5,15.697,22.393,27.159
6,15.453,22.060,26.856
7,15.567,21.915,26.970
8,15.731,22.328,27.289
9,16.871,23.388,28.060
10,16.323,22.776,27.682
11,16.119,22.562,27.443
12,16.622,23.318,28.114
13,15.985,22.512,27.368
14,15.806,22.592,27.682
15,16.075,22.627,27.333
16,15.821,22.174,26.816
17,16.109,22.532,27.149
18,16.030,22.433,27.299
19,15.055,21.766,26.567
20,16.279,22.687,27.358
21,16.318,23.154,27.955
22,15.473,21.985,26.602
23,15.547,21.920,26.517
24,15.846,22.592,27.413
25,15.517,21.756,26.642
26,16.358,22.726,27.687
27,15.612,22.353,26.930
28,15.358,21.766,26.308
29,15.358,21.970,26.726
30,15.776,22.413,27.418
31,15.866,22.512,27.174
32,16.483,23.045,27.716
33,14.935,21.751,26.060
34,15.697,21.910,26.821
35,15.920,22.443,27.179
36,15.045,21.358,26.050
37,16.299,22.891,27.612
38,15.871,22.383,27.318
39,16.015,22.448,27.443
40,15.119,21.627,26.418
41,14.920,21.677,26.328
42,15.473,22.109,27.050
43,15.731,22.104,26.910
44,15.507,22.154,26.766
45,15.781,22.279,27.045
46,15.502,22.025,26.557
47,15.279,21.736,26.448
48,16.139,22.229,27.080
49,16.592,23.010,27.836
50,15.214,21.761,26.572
51,15.965,22.532,26.871
52,16.284,22.781,27.697
53,15.667,22.478,27.418
54,15.378,21.920,26.672
55,15.970,22.294,26.935
56,16.214,22.612,27.239
57,15.463,21.861,26.771
58,15.299,21.577,26.438
59,15.179,21.517,26.149
60,16.557,23.159,27.940
61,15.990,22.552,27.289
62,15.791,22.169,26.791
63,15.333,21.791,26.627
64,16.005,22.652,27.045
65,15.224,22.085,26.498
66,15.100,21.517,26.000
67,14.930,21.308,26.119
68,16.159,22.328,27.234
69,14.910,21.383,26.085
70,15.179,21.716,26.512
71,15.269,21.851,26.438
72,15.577,21.667,26.363
73,15.274,21.756,26.582
74,16.219,22.756,27.468
75,15.463,21.786,26.701
76,15.124,21.512,26.328
77,15.736,21.990,26.522
78,15.244,21.687,26.393
79,15.353,21.786,26.463
80,15.662,21.746,26.612
81,15.821,22.343,27.164
82,16.607,22.776,27.582
83,15.015,21.338,25.985
84,15.731,22.070,26.617
85,15.925,22.259,26.866
86,15.294,21.701,26.318
87,15.726,22.055,26.746
88,16.179,22.602,27.214
89,15.279,21.677,26.617
90,15.214,21.637,26.000
91,15.692,22.050,26.811
92,14.970,21.323,26.010
93,15.876,22.269,26.856
94,15.109,21.716,26.502
95,15.617,22.323,26.886
96,15.657,22.144,26.836
97,15.284,21.771,26.493
98,15.522,21.995,26.667
99,15.726,22.050,26.557
100,14.915,21.343,26.124
101,15.149,21.517,26.159
102,15.597,21.657,26.075
103,15.065,21.567,26.209
104,14.831,21.095,25.801
105,14.891,21.199,25.955
106,15.453,21.687,26.622
107,15.303,21.721,26.413
108,15.677,22.010,26.791
109,14.373,20.945,25.751
110,15.259,21.756,26.179
111,15.945,22.244,26.975
112,16.055,22.259,27.040
113,15.731,22.189,26.512
114,15.821,22.294,27.090
115,15.701,22.080,26.881
116,15.607,22.368,27.254
117,15.169,21.483,26.333
118,15.597,22.363,27.328
119,15.119,21.622,26.378
120,15.831,22.388,27.144
121,15.443,21.980,26.607
122,16.025,22.393,27.164
123,14.841,21.303,25.741
124,14.617,21.199,26.194
125,15.224,21.468,26.154
126,15.184,21.736,26.219
127,15.652,21.950,26.537
128,15.383,21.950,26.348
129,14.587,21.109,25.786
130,15.836,22.104,26.721
131,14.781,21.269,25.950
132,14.647,21.398,25.990
133,15.647,22.144,26.726
134,15.682,21.726,26.373
135,15.806,22.244,26.806
136,15.692,22.000,26.493
137,15.154,21.498,26.209
138,14.741,21.214,26.065
139,15.826,22.015,26.632
140,15.801,22.075,26.547
141,15.254,21.796,26.368
142,14.945,21.408,26.035
143,15.104,21.060,25.856
