lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.015,22.751,27.806
1,15.960,22.985,27.856
2,15.756,22.771,27.905
3,15.463,22.527,27.736
4,15.771,22.577,27.736
5,15.657,22.502,27.303
6,15.493,22.493,27.289
7,15.473,22.139,27.348
8,15.736,22.791,27.607
9,16.771,23.557,28.448
10,16.368,23.159,28.045
11,15.886,22.662,27.791
12,16.478,23.433,28.438
13,16.015,22.697,27.721
14,15.746,22.816,27.657
15,15.975,22.781,27.975
16,15.458,22.408,27.254
17,15.851,22.552,27.697
18,15.706,22.751,27.667
19,15.070,21.851,26.826
20,16.264,22.861,27.930
21,16.164,23.289,28.502
22,15.443,22.418,27.338
23,15.458,22.030,26.980
24,15.801,22.736,27.637
25,15.229,22.134,27.060
26,16.224,22.871,27.841
27,15.577,22.657,27.468
28,15.065,22.209,26.871
29,15.368,22.174,27.060
30,15.716,22.647,27.940
31,15.687,22.786,27.582
32,16.313,23.279,28.025
33,14.776,21.846,26.468
34,15.692,22.343,27.159
35,15.876,22.657,27.597
36,14.900,21.716,26.378
37,16.169,23.264,28.025
38,15.806,22.612,27.532
39,15.915,22.796,27.647
40,14.935,21.776,26.861
41,14.816,21.701,26.741
42,15.507,22.289,27.418
43,15.622,22.368,27.239
44,15.751,22.448,27.259
45,15.751,22.632,27.527
46,15.403,21.960,27.189
47,15.308,22.040,26.672
48,16.080,22.716,27.224
49,16.249,23.308,28.209
50,15.199,22.214,27.010
51,15.736,22.682,27.398
52,16.040,23.090,28.070
53,15.567,22.602,27.542
54,15.303,21.955,27.224
55,15.930,22.672,27.224
56,16.134,22.905,27.791
57,15.428,22.249,27.124
58,15.194,21.846,26.692
59,15.030,21.816,26.582
60,16.433,23.373,28.254
61,15.995,22.811,27.826
62,15.602,22.517,27.149
63,15.279,21.990,27.020
64,15.891,22.692,27.572
65,15.189,22.065,26.866
66,15.090,21.677,26.488
67,14.716,21.746,26.358
68,15.965,22.274,27.433
69,14.821,21.602,26.786
70,14.945,21.881,26.871
71,15.259,21.980,27.025
72,15.328,21.930,26.786
73,15.169,21.995,26.900
74,16.114,23.065,27.900
75,15.338,22.085,27.104
76,15.000,21.816,26.771
77,15.582,22.388,27.144
78,15.065,21.866,26.627
79,15.308,22.159,26.831
80,15.458,22.109,26.881
81,15.801,22.711,27.502
82,16.378,23.005,28.104
83,14.886,21.478,26.537
84,15.607,22.348,27.080
85,15.731,22.423,27.224
86,15.224,22.060,26.781
87,15.677,22.378,27.104
88,15.965,23.005,27.677
89,15.159,21.871,26.776
90,15.085,21.751,26.249
91,15.687,22.189,26.995
92,14.915,21.677,26.468
