lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.821,22.647,27.716
1,15.915,22.672,27.537
2,15.697,22.622,27.562
3,15.418,22.154,27.264
4,15.642,22.383,27.284
5,15.557,22.303,27.000
6,15.343,22.075,26.871
7,15.403,22.020,27.060
8,15.473,22.443,27.239
9,16.697,23.527,28.214
10,16.219,22.970,28.000
11,15.721,22.557,27.493
12,16.308,23.353,28.169
13,15.801,22.438,27.423
14,15.577,22.667,27.527
15,15.891,22.458,27.498
16,15.244,22.209,26.781
17,15.642,22.428,27.254
18,15.741,22.577,27.478
19,14.915,21.741,26.607
20,16.005,22.806,27.254
21,15.955,23.229,28.095
22,15.154,21.891,26.871
23,15.468,21.831,26.736
24,15.567,22.617,27.055
25,15.144,21.930,26.627
26,15.960,22.622,27.667
27,15.502,22.473,27.050
28,15.100,21.975,26.433
29,15.154,21.821,26.632
30,15.522,22.468,27.687
31,15.721,22.836,27.234
32,16.244,23.020,27.687
33,14.871,21.438,26.348
34,15.592,22.025,26.985
35,15.592,22.483,27.119
36,14.851,21.512,26.035
37,15.910,22.856,27.796
38,15.577,22.358,27.358
39,15.632,22.577,27.552
40,14.955,21.756,26.448
41,14.607,21.532,26.502
42,15.338,22.308,26.945
43,15.607,22.119,26.990
44,15.433,22.358,26.965
45,15.627,22.353,27.090
46,15.174,21.831,26.741
47,15.199,21.980,26.438
48,15.950,22.582,27.129
49,16.134,23.070,28.129
50,15.015,21.731,26.706
51,15.682,22.393,27.159
52,15.980,22.806,27.751
53,15.587,22.597,27.244
54,15.199,21.930,26.771
55,15.682,22.328,27.025
56,15.831,22.701,27.398
57,15.468,21.945,26.746
58,15.149,21.726,26.239
59,14.975,21.642,26.413
60,16.279,23.184,27.846
61,15.781,22.517,27.493
62,15.517,22.303,26.980
63,15.114,21.935,26.706
64,15.771,22.388,27.234
65,15.100,21.975,26.552
66,14.692,21.478,26.244
67,14.637,21.488,25.826
68,15.866,22.294,27.214
69,14.697,21.428,26.338
70,14.985,21.791,26.522
71,15.095,21.975,26.478
72,15.403,21.900,26.353
73,15.070,21.761,26.657
74,16.030,22.841,27.741
75,15.294,21.930,26.940
76,15.090,21.403,26.174
77,15.577,22.020,26.751
78,15.000,21.592,26.433
79,15.010,21.861,26.458
80,15.378,21.925,26.428
81,15.522,22.453,27.095
82,16.164,22.851,27.627
83,14.801,21.323,26.144
84,15.602,21.975,26.876
85,15.776,22.234,26.826
86,15.109,21.706,26.428
87,15.617,22.060,26.816
88,15.856,22.607,27.512
89,15.035,21.572,26.622
90,14.896,21.567,26.095
91,15.423,22.124,26.915
92,14.567,21.413,25.945
93,15.607,22.284,26.995
94,15.020,21.751,26.577
95,15.458,22.159,27.124
96,15.468,22.035,26.721
97,15.189,21.910,26.512
98,15.328,21.960,26.592
99,15.433,22.005,26.587
100,14.697,21.373,26.229
101,14.900,21.542,26.239
102,15.403,21.687,26.483
103,14.846,21.597,26.423
104,14.328,21.114,25.512
105,14.622,21.338,26.204
106,15.199,21.746,26.622
107,15.075,21.736,26.587
108,15.353,22.005,26.960
109,14.313,21.045,25.796
110,14.980,21.721,26.493
111,15.667,22.264,26.955
112,15.731,22.244,27.214
113,15.438,22.085,26.692
114,15.542,22.129,27.005
115,15.547,22.224,26.940
116,15.552,22.413,27.333
117,14.945,21.602,26.333
118,15.378,22.224,27.164
119,14.896,21.557,26.353
120,15.726,22.284,27.119
121,15.284,22.010,26.856
122,15.751,22.428,27.308
123,14.612,21.274,25.751
124,14.493,21.418,26.114
125,15.010,21.498,26.299
126,15.060,21.816,26.522
127,15.363,21.935,26.945
128,15.189,21.881,26.577
129,14.413,21.065,25.930
130,15.552,22.174,26.701
131,14.637,21.368,25.990
132,14.552,21.199,26.065
133,15.348,22.040,26.940
134,15.289,21.871,26.542
135,15.632,22.368,26.771
136,15.542,22.119,26.846
137,14.975,21.587,26.279
138,14.403,21.308,25.960
139,15.637,22.154,26.871
140,15.438,22.090,26.706
141,14.965,21.796,26.831
142,14.861,21.517,26.144
143,14.960,21.378,25.995
144,15.139,21.697,26.448
145,15.333,22.000,26.801
146,15.741,22.204,26.975
147,15.468,21.836,26.791
148,15.453,22.318,26.995
149,14.428,21.159,25.826
150,15.652,22.303,27.030
151,15.532,21.970,26.706
152,15.274,21.900,26.682
153,15.378,22.020,26.731
154,14.483,21.129,25.632
155,15.209,21.896,26.333
156,15.104,21.761,26.622
157,15.567,22.383,26.851
158,16.403,22.915,27.647
159,13.652,20.104,24.881
160,14.915,21.428,26.114
161,15.547,22.249,27.010
162,14.786,21.149,25.891
163,15.299,22.169,26.746
164,14.915,21.353,26.000
165,15.378,22.080,26.711
166,14.861,21.507,26.294
167,15.209,21.622,26.229
168,14.662,21.199,25.980
169,15.433,22.219,26.677
170,15.990,22.617,27.164
171,15.363,21.751,26.498
172,16.050,22.567,26.915
173,15.025,21.766,26.368
174,15.343,21.955,26.632
175,15.463,22.040,26.746
176,15.169,21.910,26.572
177,15.294,22.020,26.652
178,14.821,21.547,26.318
179,14.771,21.438,26.239
180,14.945,21.617,26.104
181,13.940,20.607,25.224
182,14.234,20.796,25.448
183,15.517,22.070,26.657
184,15.065,21.478,26.164
185,14.249,21.010,25.607
186,15.945,22.657,27.179
187,15.184,21.756,26.020
188,16.055,22.587,27.189
189,15.736,22.294,27.294
190,14.627,21.244,26.080
191,16.080,22.667,27.388
192,16.219,22.965,27.657
193,15.254,21.801,26.677
194,15.542,22.353,26.980
195,15.502,21.965,26.667
196,15.672,22.194,26.846
197,14.746,21.284,25.896
198,15.443,22.174,26.881
199,15.040,21.766,26.458
200,16.313,22.851,27.552
201,15.453,21.960,26.672
202,15.040,21.697,26.353
203,14.960,21.627,25.970
204,15.124,21.667,26.254
205,15.234,21.731,26.552
206,14.458,21.269,25.841
207,14.975,21.801,26.378
208,14.856,21.488,26.279
209,15.254,22.104,26.940
210,14.294,20.930,25.716
211,15.164,21.662,26.299
212,14.786,21.453,26.368
213,14.955,21.617,26.428
214,14.920,21.473,26.209
215,15.527,21.811,26.294
216,15.035,21.453,26.219
217,14.786,21.269,25.876
218,14.502,21.264,26.259
219,15.214,22.025,26.667
220,14.532,21.408,25.756
221,14.796,21.612,26.343
222,14.179,20.687,25.473
223,14.980,21.682,26.229
224,15.080,21.652,26.189
225,14.687,21.269,25.900
226,14.851,21.403,26.149
227,14.657,21.303,26.134
228,14.398,20.945,25.861
229,14.940,21.577,26.219
230,15.065,21.333,25.930
231,14.995,21.736,26.408
232,15.632,22.368,27.080
233,15.478,22.229,26.970
234,15.199,21.801,26.413
235,14.831,21.493,26.104
236,14.796,21.617,26.239
237,14.572,21.249,25.955
238,14.229,21.085,25.682
239,15.279,21.846,26.488
240,15.090,21.925,26.652
241,15.458,21.970,26.478
242,15.189,21.831,26.607
243,15.234,21.940,26.642
244,15.323,21.851,26.090
245,15.020,21.662,25.841
246,15.697,22.269,27.065
247,15.701,22.244,26.965
248,15.179,21.721,26.269
249,14.990,21.736,26.299
250,14.930,21.418,26.070
251,14.597,21.124,25.945
