lambda_idx,t_1_ms
0,10846.000
1,10897.000
2,10963.000
3,10847.000
4,10905.000
5,10791.000
6,10824.000
7,10824.000
8,10854.000
9,11322.000
10,11109.000
11,10962.000
12,11138.000
13,10920.000
14,10844.000
15,10920.000
16,10706.000
17,10906.000
18,10860.000
19,10657.000
20,11032.000
21,11009.000
22,10702.000
23,10758.000
24,10970.000
25,10746.000
26,10968.000
27,10753.000
28,10569.000
29,10693.000
30,10843.000
31,10868.000
32,11036.000
33,10585.000
34,10744.000
35,10843.000
36,10540.000
37,10939.000
38,10982.000
39,10971.000
40,10623.000
41,10701.000
42,10791.000
43,10902.000
44,10894.000
45,10850.000
46,10861.000
47,10586.000
48,10803.000
49,11020.000
50,10679.000
51,10852.000
52,10993.000
53,10786.000
54,10707.000
55,10829.000
56,10845.000
57,10805.000
58,10494.000
59,10540.000
60,10984.000
61,10861.000
62,10812.000
63,10620.000
64,10876.000
65,10585.000
66,10490.000
67,10399.000
68,10795.000
69,10553.000
70,10584.000
71,10722.000
72,10646.000
73,10659.000
74,10995.000
75,10711.000
76,10530.000
77,10746.000
78,10652.000
79,10673.000
80,10730.000
81,10891.000
82,11036.000
83,10483.000
84,10715.000
85,10820.000
86,10554.000
87,10757.000
88,10876.000
89,10579.000
90,10487.000
91,10720.000
92,10487.000
93,10778.000
94,10605.000
95,10809.000
96,10897.000
97,10688.000
98,10745.000
99,10795.000
100,10386.000
101,10551.000
102,10612.000
103,10497.000
104,10294.000
105,10385.000
106,10643.000
107,10609.000
108,10702.000
109,10234.000
110,10597.000
111,10791.000
112,10809.000
113,10757.000
114,10835.000
115,10846.000
116,10786.000
117,10354.000
118,10672.000
119,10611.000
120,10787.000
121,10872.000
122,10825.000
123,10364.000
124,10525.000
125,10607.000
126,10640.000
127,10754.000
128,10474.000
129,10471.000
130,10790.000
131,10376.000
132,10445.000
133,10646.000
134,10614.000
135,10875.000
136,10684.000
137,10525.000
138,10531.000
139,10911.000
140,10773.000
141,10530.000
142,10437.000
143,10403.000
144,10596.000
145,10639.000
146,10773.000
147,10684.000
148,10681.000
149,10379.000
150,10759.000
151,10662.000
152,10659.000
153,10677.000
154,10340.000
155,10608.000
156,10568.000
157,10742.000
158,11083.000
159,10011.000
160,10437.000
161,10748.000
162,10371.000
163,10734.000
164,10520.000
165,10730.000
166,10503.000
167,10547.000
168,10485.000
169,10636.000
170,10896.000
171,10668.000
172,10745.000
173,10600.000
174,10504.000
175,10683.000
176,10635.000
177,10672.000
178,10589.000
179,10515.000
180,10607.000
181,10204.000
182,10288.000
183,10745.000
184,10523.000
185,10367.000
186,10876.000
187,10507.000
188,10920.000
189,10888.000
190,10428.000
191,10858.000
192,10998.000
193,10597.000
194,10790.000
195,10656.000
196,10687.000
197,10466.000
198,10769.000
199,10556.000
200,10992.000
201,10660.000
202,10522.000
203,10498.000
204,10543.000
205,10645.000
206,10291.000
207,10574.000
208,10459.000
209,10726.000
210,10348.000
211,10588.000
212,10437.000
213,10559.000
214,10414.000
215,10548.000
216,10550.000
217,10435.000
218,10493.000
219,10735.000
220,10432.000
221,10522.000
222,10204.000
223,10421.000
224,10499.000
225,10504.000
226,10486.000
227,10487.000
228,10242.000
229,10429.000
230,10390.000
231,10494.000
232,10712.000
233,10741.000
234,10467.000
235,10441.000
236,10523.000
237,10398.000
238,10290.000
239,10699.000
240,10506.000
241,10604.000
242,10515.000
243,10516.000
244,10518.000
245,10308.000
246,10819.000
247,10689.000
248,10490.000
249,10585.000
250,10472.000
251,10427.000
252,10482.000
253,10599.000
254,10528.000
255,10459.000
256,10397.000
257,10243.000
258,10418.000
259,10417.000
260,10397.000
261,10390.000
262,10677.000
263,10456.000
264,10458.000
265,10669.000
266,10658.000
267,10572.000
268,10395.000
269,10491.000
270,10563.000
271,10645.000
272,10522.000
273,10589.000
274,10908.000
275,10432.000
276,10289.000
277,10665.000
278,10385.000
279,10647.000
280,10721.000
281,10562.000
282,10692.000
283,10555.000
284,10440.000
285,10621.000
286,10708.000
287,10305.000
288,10604.000
289,10769.000
290,10501.000
291,10383.000
292,10593.000
293,10558.000
294,10523.000
295,10815.000
296,10650.000
297,10472.000
298,10515.000
299,10251.000
300,10444.000
301,10472.000
302,10504.000
303,10622.000
304,10432.000
305,10724.000
306,10824.000
307,10186.000
308,10634.000
309,10446.000
310,10785.000
311,10487.000
312,10587.000
313,10921.000
314,10749.000
315,10702.000
316,10761.000
317,10671.000
318,10537.000
319,10659.000
320,10549.000
321,10519.000
322,10641.000
323,10776.000
324,10401.000
325,10604.000
326,10618.000
327,10318.000
328,10652.000
329,10629.000
330,10539.000
331,10579.000
332,10575.000
333,10554.000
334,10658.000
335,10545.000
336,10531.000
337,10638.000
338,10900.000
339,10243.000
340,10637.000
341,10932.000
342,10599.000
343,10602.000
344,10447.000
345,10441.000
346,10539.000
347,10503.000
348,10557.000
349,10337.000
350,10251.000
351,10735.000
352,10427.000
353,10395.000
354,10694.000
355,10793.000
356,10381.000
357,10524.000
358,10434.000
359,10509.000
360,10749.000
361,10756.000
362,10488.000
363,10589.000
364,10470.000
365,10284.000
366,10566.000
367,10419.000
368,10387.000
369,10394.000
370,10669.000
371,10666.000
372,10797.000
373,10593.000
374,10739.000
375,10498.000
376,10677.000
377,10669.000
378,10513.000
379,10602.000
380,10597.000
381,10583.000
382,10596.000
383,10750.000
384,10450.000
385,10634.000
386,10780.000
387,10499.000
388,10570.000
389,10526.000
390,10586.000
391,10560.000
392,10700.000
393,11151.000
394,10716.000
395,10390.000
396,10424.000
397,10354.000
398,10358.000
399,10659.000
400,10585.000
401,10563.000
402,10522.000
403,10893.000
404,10529.000
405,10352.000
406,10313.000
407,10619.000
408,10364.000
409,10492.000
410,10397.000
411,10754.000
412,10543.000
413,10433.000
414,10449.000
415,10724.000
416,10377.000
417,10849.000
418,10893.000
419,10889.000
420,10290.000
421,10295.000
422,10612.000
423,10551.000
424,10603.000
425,10605.000
426,10695.000
427,10497.000
428,10563.000
429,10518.000
430,10692.000
431,10280.000
432,10577.000
433,10431.000
434,10652.000
435,10438.000
436,10678.000
437,10273.000
438,10582.000
439,10440.000
440,10626.000
441,10513.000
442,10505.000
443,10556.000
444,10493.000
445,10526.000
446,10421.000
447,10671.000
448,10667.000
449,10578.000
450,10264.000
451,10544.000
452,10617.000
453,10336.000
454,10679.000
455,10652.000
456,10257.000
457,10538.000
458,10384.000
459,10777.000
460,10357.000
461,10542.000
462,10670.000
463,10689.000
464,10667.000
465,10611.000
466,10449.000
467,10670.000
468,10686.000
469,10495.000
470,10593.000
471,10602.000
472,10519.000
473,10606.000
474,10611.000
475,10573.000
476,10828.000
477,10686.000
