lambda_idx,t_1_ms
0,10739.000
1,10776.000
2,10821.000
3,10711.000
4,10767.000
5,10679.000
6,10728.000
7,10718.000
8,10682.000
9,11215.000
10,10963.000
11,10862.000
12,10996.000
13,10786.000
14,10689.000
15,10826.000
16,10650.000
17,10758.000
18,10710.000
19,10518.000
20,10872.000
21,10897.000
22,10576.000
23,10621.000
24,10810.000
25,10577.000
26,10836.000
27,10628.000
28,10504.000
29,10591.000
30,10736.000
31,10833.000
32,10989.000
33,10440.000
34,10619.000
35,10765.000
36,10349.000
37,10836.000
38,10838.000
39,10822.000
40,10470.000
41,10594.000
42,10697.000
43,10798.000
44,10779.000
45,10721.000
46,10832.000
47,10511.000
48,10719.000
49,10882.000
50,10563.000
51,10723.000
52,10832.000
53,10624.000
54,10565.000
55,10720.000
56,10732.000
57,10691.000
58,10350.000
59,10421.000
60,10865.000
61,10735.000
62,10676.000
63,10557.000
64,10728.000
65,10453.000
66,10389.000
67,10245.000
68,10627.000
69,10430.000
70,10462.000
71,10570.000
72,10561.000
73,10510.000
74,10852.000
75,10612.000
76,10382.000
77,10628.000
78,10463.000
79,10552.000
80,10555.000
81,10730.000
82,10912.000
83,10408.000
84,10615.000
85,10673.000
86,10460.000
87,10596.000
88,10777.000
89,10472.000
90,10356.000
91,10616.000
92,10370.000
93,10699.000
94,10471.000
95,10736.000
96,10856.000
97,10515.000
98,10616.000
99,10722.000
100,10303.000
101,10470.000
102,10526.000
103,10371.000
104,10214.000
105,10273.000
106,10567.000
107,10526.000
108,10555.000
109,10129.000
110,10476.000
111,10631.000
112,10687.000
113,10586.000
114,10662.000
115,10669.000
116,10679.000
117,10296.000
118,10581.000
119,10460.000
120,10680.000
121,10716.000
122,10654.000
123,10242.000
124,10310.000
125,10395.000
126,10503.000
127,10570.000
128,10366.000
129,10354.000
130,10642.000
131,10274.000
132,10362.000
133,10519.000
134,10580.000
135,10783.000
136,10518.000
137,10406.000
138,10299.000
139,10814.000
140,10635.000
141,10450.000
142,10356.000
143,10305.000
144,10472.000
145,10558.000
146,10638.000
147,10533.000
148,10601.000
149,10301.000
150,10611.000
151,10560.000
152,10562.000
153,10540.000
154,10201.000
155,10531.000
156,10465.000
157,10643.000
158,10915.000
159,9943.000
160,10333.000
161,10587.000
162,10277.000
163,10630.000
164,10415.000
165,10600.000
166,10385.000
167,10397.000
168,10303.000
169,10545.000
170,10780.000
171,10528.000
172,10698.000
173,10477.000
174,10401.000
175,10564.000
176,10491.000
177,10514.000
178,10438.000
179,10427.000
180,10484.000
181,10098.000
182,10124.000
183,10602.000
184,10357.000
185,10194.000
186,10761.000
187,10357.000
188,10795.000
189,10716.000
190,10271.000
191,10717.000
192,10850.000
193,10492.000
194,10646.000
195,10509.000
196,10593.000
197,10355.000
198,10611.000
199,10432.000
200,10859.000
201,10501.000
202,10385.000
203,10326.000
204,10371.000
205,10483.000
206,10189.000
207,10442.000
208,10372.000
209,10633.000
210,10190.000
211,10464.000
212,10266.000
213,10462.000
214,10299.000
215,10438.000
216,10430.000
217,10356.000
218,10324.000
219,10573.000
220,10309.000
221,10352.000
222,10104.000
223,10320.000
224,10393.000
225,10364.000
226,10393.000
227,10331.000
228,10110.000
229,10364.000
230,10260.000
231,10366.000
232,10615.000
233,10612.000
234,10375.000
235,10323.000
236,10386.000
237,10205.000
238,10212.000
239,10572.000
240,10412.000
241,10499.000
242,10393.000
243,10381.000
244,10339.000
245,10251.000
246,10609.000
247,10547.000
248,10391.000
249,10431.000
250,10324.000
251,10334.000
252,10359.000
253,10433.000
254,10401.000
255,10318.000
256,10183.000
257,10102.000
258,10300.000
259,10269.000
260,10285.000
261,10259.000
262,10537.000
263,10326.000
264,10275.000
265,10589.000
266,10572.000
267,10474.000
268,10249.000
269,10365.000
270,10449.000
271,10494.000
272,10396.000
273,10522.000
274,10843.000
275,10300.000
276,10210.000
277,10500.000
278,10208.000
279,10493.000
280,10555.000
281,10466.000
282,10567.000
283,10477.000
284,10344.000
285,10482.000
286,10655.000
287,10131.000
288,10509.000
289,10591.000
290,10363.000
291,10291.000
292,10429.000
293,10410.000
294,10460.000
295,10677.000
296,10532.000
297,10457.000
298,10397.000
299,10176.000
300,10340.000
301,10290.000
302,10391.000
303,10505.000
304,10243.000
305,10624.000
306,10677.000
307,10050.000
308,10423.000
309,10319.000
310,10662.000
311,10341.000
312,10481.000
313,10722.000
314,10642.000
315,10587.000
316,10633.000
317,10614.000
318,10450.000
319,10507.000
320,10413.000
321,10393.000
322,10500.000
323,10634.000
324,10264.000
325,10508.000
326,10495.000
327,10235.000
328,10556.000
329,10566.000
330,10364.000
331,10438.000
332,10402.000
333,10367.000
334,10578.000
335,10389.000
336,10401.000
337,10489.000
338,10718.000
339,10206.000
340,10538.000
341,10749.000
342,10452.000
343,10423.000
344,10294.000
345,10318.000
346,10439.000
347,10369.000
348,10467.000
349,10159.000
350,10194.000
351,10583.000
352,10374.000
353,10231.000
354,10621.000
355,10651.000
356,10221.000
357,10388.000
358,10317.000
359,10327.000
360,10607.000
361,10612.000
362,10346.000
363,10471.000
364,10318.000
365,10194.000
366,10435.000
367,10346.000
368,10215.000
369,10243.000
370,10488.000
371,10506.000
372,10654.000
373,10452.000
374,10631.000
375,10404.000
376,10505.000
377,10594.000
378,10297.000
379,10488.000
380,10433.000
381,10412.000
382,10495.000
383,10611.000
384,10373.000
385,10543.000
386,10666.000
387,10370.000
388,10492.000
389,10427.000
390,10468.000
391,10478.000
392,10533.000
393,10986.000
394,10527.000
395,10270.000
396,10245.000
397,10200.000
398,10235.000
399,10483.000
400,10476.000
401,10432.000
402,10379.000
403,10758.000
404,10379.000
405,10268.000
406,10173.000
407,10536.000
408,10304.000
409,10363.000
410,10305.000
411,10595.000
412,10417.000
413,10349.000
414,10371.000
415,10573.000
416,10289.000
417,10708.000
418,10766.000
419,10782.000
420,10206.000
421,10184.000
422,10516.000
423,10374.000
424,10531.000
425,10475.000
426,10578.000
427,10377.000
428,10473.000
429,10317.000
430,10554.000
431,10107.000
432,10472.000
433,10359.000
434,10471.000
435,10351.000
436,10590.000
437,10195.000
438,10481.000
439,10241.000
440,10504.000
441,10359.000
442,10293.000
443,10376.000
444,10404.000
445,10375.000
446,10325.000
447,10521.000
448,10542.000
449,10417.000
450,10147.000
451,10427.000
452,10467.000
453,10200.000
454,10515.000
455,10528.000
456,10173.000
457,10415.000
458,10258.000
459,10617.000
460,10216.000
461,10422.000
462,10614.000
463,10631.000
464,10488.000
465,10476.000
466,10317.000
467,10527.000
468,10549.000
469,10380.000
470,10479.000
471,10466.000
472,10417.000
473,10447.000
474,10519.000
475,10407.000
476,10695.000
477,10522.000
478,10013.000
479,10295.000
480,10291.000
481,10583.000
482,10365.000
483,10338.000
484,10294.000
485,10212.000
486,10228.000
487,10219.000
488,10454.000
489,10195.000
490,10634.000
491,10240.000
492,10610.000
493,10259.000
494,10498.000
495,10897.000
496,10144.000
497,10320.000
498,10494.000
499,10501.000
500,10427.000
501,10472.000
502,10529.000
503,10374.000
504,10546.000
505,10236.000
506,10450.000
507,10492.000
508,10611.000
509,10001.000
510,10208.000
511,10247.000
512,10015.000
513,10463.000
514,10437.000
515,10405.000
516,10197.000
517,10393.000
518,10494.000
519,10391.000
520,10400.000
521,10441.000
522,10495.000
523,9948.000
524,10441.000
525,10382.000
526,10752.000
527,10352.000
528,10592.000
529,10438.000
530,10519.000
531,10364.000
532,10552.000
533,10430.000
534,10409.000
535,10607.000
536,10237.000
537,10427.000
538,10576.000
539,10505.000
540,10627.000
541,10697.000
542,10257.000
543,10481.000
544,10278.000
545,10326.000
546,10123.000
547,10641.000
548,10642.000
549,10452.000
550,10512.000
551,10319.000
552,10198.000
553,10501.000
554,10553.000
555,10400.000
556,10357.000
557,10438.000
558,10294.000
559,10587.000
560,10297.000
561,10466.000
562,10334.000
563,10458.000
564,10635.000
565,10222.000
566,10354.000
567,10068.000
568,10387.000
569,10431.000
570,10317.000
571,10443.000
572,10245.000
573,10075.000
574,10674.000
575,10552.000
576,10691.000
577,10233.000
578,10064.000
579,10612.000
580,10440.000
581,10652.000
582,10634.000
583,10512.000
584,10490.000
585,10603.000
586,10256.000
587,10603.000
588,10289.000
589,10192.000
590,10138.000
591,10252.000
592,10286.000
593,10303.000
594,10268.000
595,10502.000
596,10559.000
597,10502.000
598,10253.000
599,10460.000
600,10680.000
601,10542.000
602,10555.000
603,10704.000
604,10540.000
605,10340.000
606,10866.000
607,10210.000
608,10353.000
609,10432.000
610,10354.000
611,10311.000
612,10314.000
613,10566.000
614,10494.000
615,10473.000
616,10543.000
617,10596.000
618,10705.000
619,10222.000
620,10515.000
621,10451.000
622,10729.000
623,10496.000
624,10370.000
625,10252.000
626,10562.000
627,10407.000
628,10719.000
629,10410.000
630,10387.000
631,10251.000
632,10480.000
633,10324.000
634,10553.000
635,10449.000
636,10554.000
637,10265.000
638,10573.000
639,10643.000
640,10377.000
641,10432.000
642,10252.000
643,10350.000
644,10280.000
645,10275.000
646,10195.000
647,10470.000
648,10337.000
649,10268.000
650,10414.000
651,10064.000
652,10463.000
653,10170.000
654,10602.000
655,10220.000
656,10392.000
657,10426.000
658,10499.000
659,10399.000
660,10551.000
661,10670.000
662,10254.000
663,10374.000
664,10783.000
665,10305.000
666,10237.000
667,10550.000
668,10369.000
669,10363.000
670,10322.000
671,10683.000
672,10453.000
673,10305.000
674,10375.000
675,10481.000
676,10456.000
677,10493.000
678,10096.000
679,10376.000
680,10489.000
681,10492.000
682,10392.000
683,10240.000
684,10344.000
685,10496.000
686,10352.000
687,10341.000
688,10523.000
689,10338.000
690,10427.000
691,10282.000
692,10234.000
693,10622.000
694,10455.000
695,10349.000
696,10537.000
697,10486.000
698,10600.000
699,10774.000
700,10243.000
701,10209.000
702,10290.000
703,10242.000
704,10540.000
705,10671.000
706,10138.000
707,10313.000
708,10472.000
709,10317.000
710,10478.000
711,10574.000
712,10311.000
713,10365.000
714,10516.000
715,10363.000
716,10521.000
