lambda_idx,t_1_ms
0,10495.000
1,10580.000
2,10583.000
3,10540.000
4,10590.000
5,10484.000
6,10506.000
7,10509.000
8,10497.000
9,10956.000
10,10774.000
11,10698.000
12,10815.000
13,10608.000
14,10543.000
15,10614.000
16,10443.000
17,10584.000
18,10527.000
19,10346.000
20,10766.000
21,10690.000
22,10458.000
23,10435.000
24,10666.000
25,10389.000
26,10658.000
27,10449.000
28,10226.000
29,10341.000
30,10548.000
31,10562.000
32,10778.000
33,10304.000
34,10443.000
35,10591.000
36,10192.000
37,10639.000
38,10676.000
39,10634.000
40,10270.000
41,10345.000
42,10485.000
43,10606.000
44,10521.000
45,10537.000
46,10585.000
47,10283.000
48,10501.000
49,10707.000
50,10360.000
51,10565.000
52,10653.000
53,10468.000
54,10425.000
55,10530.000
56,10542.000
57,10482.000
58,10198.000
59,10296.000
60,10715.000
61,10485.000
62,10458.000
63,10313.000
64,10523.000
65,10243.000
66,10144.000
67,10051.000
68,10428.000
69,10242.000
70,10238.000
71,10418.000
72,10325.000
73,10313.000
74,10661.000
75,10372.000
76,10200.000
77,10413.000
78,10272.000
79,10343.000
80,10418.000
81,10609.000
82,10735.000
83,10226.000
84,10413.000
85,10477.000
86,10267.000
87,10446.000
88,10623.000
89,10320.000
90,10173.000
91,10420.000
92,10175.000
93,10474.000
94,10331.000
95,10520.000
96,10632.000
97,10309.000
98,10477.000
99,10509.000
100,10070.000
101,10254.000
102,10366.000
103,10220.000
104,10062.000
105,10046.000
106,10400.000
107,10291.000
108,10383.000
109,9953.000
110,10316.000
111,10406.000
112,10450.000
113,10409.000
114,10478.000
115,10488.000
116,10500.000
117,10118.000
118,10417.000
119,10290.000
120,10512.000
121,10558.000
122,10548.000
123,10024.000
124,10147.000
125,10291.000
126,10364.000
127,10418.000
128,10205.000
129,10159.000
130,10450.000
131,10129.000
132,10112.000
133,10332.000
134,10347.000
135,10551.000
136,10376.000
137,10229.000
138,10173.000
139,10603.000
140,10445.000
141,10229.000
142,10173.000
143,10091.000
144,10254.000
145,10339.000
146,10465.000
147,10345.000
148,10433.000
149,10096.000
150,10465.000
151,10356.000
152,10365.000
153,10391.000
154,10026.000
155,10302.000
156,10332.000
157,10486.000
158,10771.000
159,9684.000
160,10114.000
161,10463.000
162,10067.000
163,10451.000
