lambda_idx,t_1_ms
0,10882.000
1,10887.000
2,10927.000
3,10848.000
4,10887.000
5,10801.000
6,10817.000
7,10884.000
8,10853.000
9,11271.000
10,11113.000
11,11035.000
12,11120.000
13,10939.000
14,10850.000
15,10942.000
16,10738.000
17,10892.000
18,10859.000
19,10693.000
20,11045.000
21,11038.000
22,10755.000
23,10788.000
24,10982.000
25,10764.000
26,10976.000
27,10782.000
28,10572.000
29,10654.000
30,10869.000
31,10939.000
32,11061.000
33,10601.000
34,10707.000
35,10856.000
36,10524.000
37,10960.000
38,10953.000
39,10965.000
40,10638.000
41,10657.000
42,10750.000
43,10873.000
44,10853.000
45,10868.000
46,10823.000
47,10659.000
48,10834.000
49,10986.000
50,10684.000
51,10829.000
52,10976.000
53,10826.000
54,10700.000
55,10860.000
56,10835.000
57,10760.000
58,10489.000
59,10511.000
60,11031.000
61,10902.000
62,10703.000
63,10670.000
64,10854.000
65,10492.000
66,10485.000
67,10324.000
68,10794.000
69,10540.000
70,10540.000
71,10702.000
72,10662.000
73,10623.000
74,11030.000
75,10714.000
76,10525.000
77,10707.000
78,10541.000
79,10655.000
80,10632.000
81,10854.000
82,11006.000
83,10491.000
84,10744.000
85,10782.000
86,10527.000
87,10691.000
88,10905.000
89,10594.000
90,10439.000
91,10788.000
92,10479.000
93,10795.000
94,10581.000
95,10847.000
96,10967.000
97,10651.000
98,10772.000
99,10819.000
100,10427.000
101,10592.000
102,10637.000
103,10507.000
104,10320.000
105,10393.000
106,10695.000
107,10600.000
108,10664.000
109,10270.000
110,10647.000
111,10723.000
112,10755.000
113,10683.000
114,10775.000
115,10819.000
116,10806.000
117,10430.000
118,10724.000
119,10625.000
120,10770.000
121,10859.000
122,10833.000
123,10397.000
124,10486.000
125,10616.000
126,10600.000
127,10722.000
128,10492.000
129,10473.000
130,10821.000
131,10380.000
132,10449.000
133,10720.000
134,10657.000
135,10937.000
136,10695.000
137,10485.000
138,10436.000
139,10914.000
140,10729.000
141,10532.000
142,10468.000
143,10402.000
144,10611.000
145,10631.000
146,10792.000
147,10625.000
148,10711.000
149,10436.000
150,10761.000
151,10674.000
152,10673.000
153,10666.000
154,10339.000
155,10629.000
156,10645.000
157,10729.000
158,11063.000
159,10026.000
160,10426.000
161,10740.000
162,10372.000
163,10752.000
164,10543.000
165,10684.000
166,10577.000
167,10522.000
168,10442.000
169,10665.000
170,10892.000
171,10622.000
172,10823.000
173,10627.000
174,10499.000
175,10699.000
176,10550.000
177,10688.000
178,10553.000
179,10493.000
180,10591.000
181,10216.000
182,10278.000
183,10736.000
184,10515.000
185,10354.000
186,10907.000
187,10546.000
188,10972.000
189,10857.000
190,10447.000
191,10819.000
192,10945.000
193,10678.000
194,10760.000
195,10652.000
196,10701.000
197,10512.000
198,10779.000
199,10572.000
200,10965.000
201,10648.000
202,10525.000
203,10479.000
204,10507.000
205,10615.000
206,10290.000
207,10521.000
208,10509.000
209,10725.000
210,10354.000
211,10568.000
212,10448.000
213,10588.000
214,10492.000
215,10545.000
216,10560.000
217,10460.000
218,10470.000
219,10737.000
220,10421.000
221,10535.000
222,10222.000
223,10423.000
224,10533.000
225,10464.000
226,10552.000
227,10416.000
228,10215.000
229,10473.000
230,10465.000
231,10459.000
232,10776.000
233,10707.000
234,10547.000
235,10460.000
236,10512.000
237,10366.000
238,10288.000
239,10695.000
240,10533.000
241,10591.000
242,10547.000
243,10523.000
244,10522.000
245,10352.000
246,10764.000
247,10659.000
248,10512.000
249,10570.000
250,10500.000
251,10481.000
252,10425.000
