lambda_idx,t_1_ms
0,10960.000
1,10950.000
2,10904.000
3,10896.000
4,10981.000
5,10813.000
6,10866.000
7,10922.000
8,10888.000
9,11419.000
10,11141.000
11,11038.000
12,11191.000
13,10978.000
14,10932.000
15,10955.000
16,10804.000
17,10982.000
18,10906.000
19,10764.000
20,11034.000
21,11040.000
22,10784.000
23,10758.000
24,11019.000
25,10760.000
26,11005.000
27,10774.000
28,10648.000
29,10748.000
30,10846.000
31,10971.000
32,11107.000
33,10643.000
34,10782.000
35,10869.000
36,10531.000
37,10996.000
38,10931.000
39,10938.000
40,10658.000
41,10693.000
42,10844.000
43,10929.000
44,10908.000
45,10910.000
46,10932.000
47,10677.000
48,10828.000
49,11070.000
50,10686.000
51,10891.000
52,11037.000
53,10869.000
54,10755.000
55,10873.000
56,10950.000
57,10865.000
58,10514.000
59,10610.000
60,11040.000
61,10883.000
62,10771.000
63,10679.000
64,10870.000
65,10629.000
66,10501.000
67,10386.000
68,10783.000
69,10562.000
70,10643.000
71,10739.000
72,10642.000
73,10707.000
74,10968.000
75,10775.000
76,10553.000
77,10779.000
78,10626.000
79,10675.000
80,10709.000
81,10890.000
82,11109.000
83,10571.000
84,10734.000
85,10822.000
86,10631.000
87,10781.000
88,10951.000
89,10659.000
90,10568.000
91,10792.000
92,10533.000
93,10856.000
94,10723.000
95,10889.000
96,10976.000
97,10694.000
98,10808.000
99,10877.000
100,10431.000
101,10571.000
102,10712.000
103,10520.000
104,10401.000
105,10399.000
106,10742.000
107,10626.000
108,10727.000
109,10263.000
110,10677.000
111,10746.000
112,10767.000
113,10701.000
114,10804.000
115,10844.000
116,10846.000
117,10450.000
118,10760.000
119,10640.000
120,10818.000
121,10844.000
122,10835.000
123,10396.000
124,10461.000
125,10612.000
126,10702.000
127,10717.000
128,10490.000
129,10523.000
130,10816.000
131,10430.000
132,10495.000
133,10677.000
134,10678.000
135,10901.000
136,10683.000
137,10554.000
138,10467.000
139,10943.000
140,10793.000
141,10576.000
142,10493.000
143,10437.000
144,10575.000
145,10693.000
146,10773.000
147,10699.000
148,10796.000
149,10439.000
150,10773.000
151,10724.000
152,10708.000
153,10725.000
154,10412.000
155,10690.000
156,10676.000
157,10780.000
158,11080.000
159,10073.000
160,10453.000
161,10755.000
162,10435.000
163,10867.000
164,10577.000
165,10715.000
166,10621.000
167,10544.000
168,10509.000
169,10711.000
170,10940.000
171,10694.000
172,10779.000
173,10717.000
174,10561.000
175,10773.000
176,10655.000
177,10706.000
178,10585.000
179,10574.000
180,10644.000
181,10263.000
182,10304.000
183,10815.000
184,10518.000
185,10369.000
186,10966.000
187,10546.000
188,10997.000
189,10865.000
190,10496.000
191,10861.000
192,10966.000
193,10682.000
194,10871.000
195,10670.000
196,10741.000
197,10544.000
198,10767.000
199,10620.000
200,11006.000
201,10679.000
202,10496.000
203,10450.000
204,10546.000
205,10716.000
206,10382.000
207,10593.000
208,10487.000
209,10763.000
210,10410.000
211,10676.000
212,10506.000
213,10631.000
214,10460.000
215,10591.000
216,10551.000
217,10456.000
218,10530.000
219,10789.000
220,10429.000
221,10551.000
222,10283.000
223,10492.000
224,10583.000
225,10535.000
226,10573.000
227,10507.000
228,10269.000
229,10516.000
230,10411.000
231,10509.000
232,10809.000
233,10745.000
234,10494.000
235,10470.000
236,10549.000
237,10397.000
238,10290.000
239,10701.000
240,10584.000
241,10603.000
242,10552.000
243,10467.000
244,10522.000
245,10404.000
246,10780.000
247,10758.000
248,10537.000
249,10571.000
250,10538.000
251,10403.000
252,10488.000
253,10581.000
254,10573.000
255,10484.000
256,10405.000
257,10281.000
258,10449.000
259,10408.000
260,10414.000
261,10450.000
262,10726.000
263,10531.000
264,10414.000
265,10775.000
266,10702.000
267,10650.000
268,10448.000
269,10518.000
270,10585.000
271,10692.000
272,10564.000
273,10652.000
274,10920.000
275,10472.000
276,10390.000
277,10636.000
278,10401.000
279,10650.000
280,10754.000
281,10604.000
282,10753.000
283,10668.000
284,10503.000
285,10638.000
286,10730.000
287,10256.000
288,10661.000
289,10742.000
290,10510.000
291,10450.000
292,10595.000
293,10579.000
294,10581.000
295,10883.000
296,10641.000
297,10592.000
298,10541.000
299,10363.000
300,10483.000
301,10438.000
302,10507.000
303,10611.000
304,10456.000
305,10740.000
306,10852.000
307,10236.000
308,10584.000
309,10472.000
310,10830.000
311,10510.000
312,10622.000
