lambda_idx,t_1_ms
0,10923.000
1,10985.000
2,11032.000
3,10910.000
4,11010.000
5,10873.000
6,10965.000
7,10964.000
8,10904.000
9,11358.000
10,11195.000
11,11040.000
12,11206.000
13,11036.000
14,10948.000
15,10997.000
16,10772.000
17,10980.000
18,10917.000
19,10729.000
20,11139.000
21,11098.000
22,10761.000
23,10833.000
24,11049.000
25,10813.000
26,11008.000
27,10817.000
28,10667.000
29,10792.000
30,10946.000
31,11032.000
32,11138.000
33,10621.000
34,10880.000
35,10908.000
36,10616.000
37,10957.000
38,11008.000
39,11041.000
40,10729.000
41,10754.000
42,10894.000
43,10975.000
44,10963.000
45,10930.000
46,10987.000
47,10708.000
48,10889.000
49,11104.000
50,10739.000
51,10967.000
52,11070.000
53,10898.000
54,10764.000
55,10935.000
56,10939.000
57,10878.000
58,10573.000
59,10619.000
60,11056.000
61,10936.000
62,10830.000
63,10730.000
64,10910.000
65,10615.000
66,10614.000
67,10457.000
68,10845.000
69,10609.000
70,10615.000
71,10804.000
72,10683.000
73,10686.000
74,11086.000
75,10830.000
76,10591.000
77,10800.000
78,10679.000
79,10762.000
80,10784.000
81,10917.000
82,11129.000
83,10594.000
84,10743.000
85,10851.000
86,10621.000
87,10806.000
88,10896.000
89,10696.000
90,10577.000
91,10813.000
92,10519.000
93,10881.000
94,10682.000
95,10870.000
96,10962.000
97,10720.000
98,10855.000
99,10885.000
100,10460.000
101,10631.000
102,10687.000
103,10574.000
104,10415.000
105,10455.000
106,10747.000
107,10660.000
108,10767.000
109,10264.000
110,10722.000
111,10771.000
112,10829.000
113,10785.000
114,10867.000
115,10856.000
116,10856.000
117,10461.000
118,10838.000
119,10643.000
120,10953.000
121,10897.000
122,10979.000
123,10426.000
124,10550.000
125,10617.000
126,10681.000
127,10773.000
128,10571.000
129,10596.000
130,10891.000
131,10410.000
132,10511.000
133,10761.000
134,10713.000
135,10967.000
136,10750.000
137,10603.000
138,10519.000
139,11019.000
140,10853.000
141,10595.000
142,10499.000
143,10520.000
144,10671.000
145,10730.000
146,10822.000
147,10705.000
148,10776.000
149,10486.000
150,10825.000
151,10788.000
152,10743.000
153,10758.000
154,10419.000
155,10720.000
156,10679.000
157,10788.000
158,11153.000
159,10114.000
160,10521.000
161,10763.000
162,10469.000
163,10859.000
164,10606.000
165,10795.000
166,10636.000
167,10567.000
168,10550.000
169,10719.000
170,10942.000
171,10743.000
172,10939.000
173,10751.000
174,10517.000
175,10761.000
176,10635.000
177,10739.000
178,10622.000
179,10641.000
180,10645.000
181,10279.000
182,10344.000
183,10807.000
184,10570.000
185,10446.000
186,10981.000
187,10578.000
188,11008.000
189,10876.000
190,10511.000
191,10932.000
192,11058.000
193,10723.000
194,10856.000
195,10676.000
196,10791.000
197,10590.000
198,10834.000
199,10651.000
200,11046.000
201,10739.000
202,10583.000
203,10542.000
204,10624.000
205,10720.000
206,10369.000
207,10662.000
208,10579.000
209,10837.000
210,10385.000
211,10670.000
212,10558.000
213,10671.000
214,10507.000
215,10638.000
216,10626.000
217,10543.000
218,10540.000
219,10785.000
220,10485.000
221,10569.000
222,10382.000
223,10522.000
224,10605.000
225,10555.000
226,10564.000
227,10577.000
228,10306.000
229,10553.000
230,10511.000
231,10540.000
232,10831.000
233,10765.000
234,10559.000
235,10443.000
236,10616.000
