lambda_idx,t_1_ms
0,10912.000
1,11010.000
2,10979.000
3,11000.000
4,11014.000
5,10919.000
6,10970.000
7,10988.000
8,10968.000
9,11454.000
10,11200.000
11,11110.000
12,11256.000
13,11060.000
14,11015.000
15,11030.000
16,10919.000
17,11074.000
18,11026.000
19,10843.000
20,11201.000
21,11146.000
22,10850.000
23,10882.000
24,11134.000
25,10887.000
26,11102.000
27,10853.000
28,10736.000
29,10786.000
30,10962.000
31,11090.000
32,11168.000
33,10726.000
34,10814.000
35,11033.000
36,10681.000
37,11063.000
38,11073.000
39,11112.000
40,10728.000
41,10838.000
42,10910.000
43,11060.000
44,10979.000
45,10999.000
46,10975.000
47,10784.000
48,10922.000
49,11164.000
50,10783.000
51,11012.000
52,11128.000
53,10977.000
54,10822.000
55,10974.000
56,11023.000
57,10894.000
58,10604.000
59,10675.000
60,11070.000
61,10955.000
62,10902.000
63,10772.000
64,10958.000
65,10706.000
66,10608.000
67,10492.000
68,10865.000
69,10636.000
70,10700.000
71,10790.000
72,10808.000
73,10750.000
74,11117.000
75,10861.000
76,10585.000
77,10826.000
78,10736.000
79,10780.000
80,10808.000
81,11001.000
82,11115.000
83,10681.000
84,10813.000
85,10924.000
86,10715.000
87,10803.000
88,11052.000
89,10718.000
90,10615.000
91,10822.000
92,10599.000
93,10953.000
94,10755.000
95,10987.000
96,11039.000
97,10762.000
98,10858.000
99,10923.000
100,10489.000
101,10630.000
102,10785.000
103,10557.000
104,10465.000
105,10509.000
106,10789.000
107,10742.000
108,10799.000
109,10348.000
110,10792.000
111,10850.000
112,10900.000
113,10820.000
114,10895.000
115,10969.000
116,10918.000
117,10510.000
118,10799.000
119,10717.000
120,10906.000
121,11013.000
122,10940.000
123,10459.000
124,10561.000
125,10670.000
126,10711.000
127,10886.000
128,10656.000
129,10563.000
130,10942.000
131,10488.000
132,10559.000
133,10762.000
134,10736.000
135,11024.000
136,10829.000
137,10680.000
138,10570.000
139,11029.000
140,10837.000
141,10647.000
142,10557.000
143,10502.000
144,10735.000
145,10818.000
146,10852.000
147,10810.000
148,10832.000
149,10513.000
150,10930.000
151,10792.000
152,10831.000
153,10731.000
154,10467.000
155,10761.000
156,10713.000
157,10872.000
158,11178.000
159,10146.000
160,10558.000
161,10868.000
162,10485.000
163,10827.000
164,10648.000
165,10843.000
166,10716.000
167,10655.000
168,10547.000
169,10774.000
