lambda_idx,t_1_ms
0,10985.000
1,11012.000
2,11085.000
3,10947.000
4,11064.000
5,10888.000
6,10989.000
7,11028.000
8,10893.000
9,11494.000
10,11259.000
11,11029.000
12,11281.000
13,11031.000
14,10988.000
15,11030.000
16,10916.000
17,11040.000
18,11038.000
19,10795.000
20,11182.000
21,11159.000
22,10822.000
23,10930.000
24,11156.000
25,10896.000
26,11135.000
27,10869.000
28,10717.000
29,10792.000
30,10991.000
31,11055.000
32,11263.000
33,10724.000
34,10916.000
35,11001.000
36,10653.000
37,11109.000
38,11059.000
39,11049.000
40,10750.000
41,10825.000
42,10926.000
43,11053.000
44,11018.000
45,11039.000
46,11068.000
47,10739.000
48,10956.000
49,11123.000
50,10846.000
51,11001.000
52,11141.000
53,10941.000
54,10768.000
55,11003.000
56,11029.000
57,10907.000
58,10684.000
59,10732.000
60,11140.000
61,10981.000
62,10892.000
63,10725.000
64,10990.000
65,10695.000
66,10638.000
67,10529.000
68,10925.000
69,10689.000
70,10675.000
71,10851.000
72,10838.000
73,10777.000
74,11148.000
75,10874.000
76,10583.000
77,10895.000
78,10768.000
79,10827.000
80,10834.000
81,10994.000
82,11204.000
83,10701.000
84,10863.000
85,10925.000
86,10683.000
87,10867.000
88,11063.000
89,10808.000
90,10618.000
91,10873.000
92,10580.000
93,10955.000
94,10716.000
95,10987.000
96,11060.000
97,10782.000
98,10899.000
99,10966.000
100,10539.000
101,10689.000
102,10736.000
103,10685.000
104,10485.000
105,10549.000
106,10836.000
107,10790.000
108,10784.000
109,10419.000
110,10740.000
111,10921.000
112,10909.000
113,10828.000
114,10889.000
115,10943.000
116,10945.000
117,10541.000
118,10834.000
119,10760.000
120,10957.000
121,10987.000
122,11000.000
123,10527.000
124,10577.000
125,10743.000
126,10792.000
127,10876.000
128,10596.000
129,10619.000
130,10943.000
131,10565.000
132,10583.000
133,10825.000
134,10755.000
135,11030.000
136,10795.000
137,10710.000
138,10593.000
139,11042.000
140,10889.000
141,10684.000
142,10552.000
143,10581.000
144,10734.000
145,10765.000
146,10900.000
147,10779.000
148,10868.000
149,10606.000
150,10884.000
151,10824.000
152,10825.000
153,10812.000
154,10500.000
155,10794.000
156,10772.000
157,10862.000
158,11198.000
159,10146.000
160,10591.000
161,10882.000
162,10537.000
163,10925.000
164,10626.000
165,10818.000
166,10653.000
167,10687.000
168,10557.000
169,10792.000
170,11070.000
171,10773.000
172,10954.000
173,10793.000
174,10657.000
175,10776.000
176,10706.000
177,10719.000
178,10642.000
179,10688.000
180,10765.000
181,10402.000
182,10433.000
183,10890.000
184,10669.000
185,10522.000
186,11071.000
187,10653.000
188,11093.000
189,11034.000
190,10631.000
191,10975.000
192,11123.000
193,10762.000
194,10943.000
195,10738.000
196,10797.000
197,10612.000
198,10912.000
199,10702.000
200,11092.000
201,10801.000
202,10645.000
203,10588.000
204,10632.000
205,10783.000
206,10458.000
207,10685.000
208,10619.000
209,10875.000
210,10492.000
211,10761.000
212,10559.000
213,10755.000
214,10580.000
215,10731.000
216,10701.000
217,10564.000
218,10558.000
219,10845.000
220,10568.000
221,10597.000
222,10413.000
223,10626.000
224,10647.000
225,10688.000
226,10678.000
227,10645.000
228,10393.000
229,10580.000
230,10529.000
231,10655.000
232,10925.000
233,10881.000
234,10641.000
235,10560.000
236,10609.000
237,10481.000
238,10468.000
239,10838.000
240,10606.000
241,10778.000
242,10748.000
243,10666.000
244,10586.000
245,10514.000
246,10865.000
247,10854.000
248,10681.000
249,10668.000
250,10588.000
251,10584.000
252,10558.000
253,10627.000
254,10711.000
255,10612.000
256,10518.000
257,10358.000
258,10537.000
259,10501.000
260,10528.000
261,10492.000
262,10769.000
263,10608.000
264,10581.000
265,10860.000
266,10787.000
267,10777.000
268,10558.000
269,10645.000
270,10734.000
271,10754.000
272,10649.000
273,10779.000
274,11079.000
275,10600.000
276,10431.000
277,10756.000
278,10510.000
279,10773.000
280,10838.000
281,10764.000
282,10864.000
283,10710.000
284,10609.000
285,10769.000
286,10924.000
287,10426.000
288,10710.000
289,10870.000
290,10600.000
291,10532.000
292,10747.000
293,10705.000
294,10716.000
295,10989.000
296,10801.000
297,10678.000
298,10613.000
299,10404.000
300,10582.000
301,10540.000
302,10629.000
303,10739.000
304,10558.000
305,10887.000
306,10960.000
307,10304.000
308,10781.000
309,10557.000
310,10914.000
311,10641.000
312,10689.000
313,10968.000
314,10916.000
315,10868.000
316,10899.000
317,10773.000
318,10692.000
319,10768.000
320,10750.000
321,10669.000
322,10750.000
323,10887.000
324,10579.000
325,10778.000
326,10785.000
327,10517.000
328,10797.000
329,10766.000
330,10641.000
331,10703.000
332,10638.000
333,10693.000
334,10833.000
335,10689.000
336,10688.000
337,10713.000
338,11066.000
339,10375.000
340,10815.000
341,11021.000
342,10764.000
343,10708.000
344,10582.000
345,10513.000
346,10767.000
347,10669.000
348,10669.000
349,10432.000
350,10441.000
351,10865.000
352,10556.000
353,10572.000
354,10920.000
355,10831.000
356,10523.000
357,10665.000
358,10642.000
359,10632.000
360,10904.000
361,10890.000
362,10655.000
363,10690.000
364,10561.000
365,10439.000
366,10658.000
367,10526.000
368,10500.000
369,10551.000
370,10774.000
371,10851.000
372,10887.000
373,10747.000
374,10839.000
375,10652.000
376,10814.000
377,10844.000
378,10697.000
379,10747.000
380,10681.000
381,10745.000
382,10781.000
383,10928.000
384,10653.000
385,10788.000
386,10897.000
387,10627.000
388,10758.000
389,10729.000
390,10730.000
391,10688.000
392,10818.000
393,11301.000
394,10862.000
395,10531.000
396,10567.000
397,10468.000
398,10506.000
399,10800.000
400,10753.000
401,10728.000
402,10658.000
403,11063.000
404,10622.000
405,10474.000
406,10426.000
407,10730.000
408,10573.000
409,10602.000
410,10514.000
411,10866.000
412,10709.000
413,10616.000
414,10647.000
415,10852.000
416,10527.000
417,10964.000
418,11005.000
419,11046.000
420,10463.000
421,10445.000
422,10771.000
423,10633.000
424,10730.000
425,10813.000
426,10867.000
427,10655.000
428,10771.000
429,10652.000
430,10823.000
431,10447.000
432,10709.000
433,10608.000
434,10771.000
435,10600.000
436,10826.000
437,10441.000
438,10741.000
439,10512.000
440,10755.000
441,10713.000
442,10643.000
443,10637.000
444,10660.000
445,10680.000
446,10592.000
447,10801.000
448,10768.000
449,10727.000
450,10412.000
451,10727.000
452,10785.000
453,10503.000
454,10736.000
455,10806.000
456,10385.000
457,10719.000
458,10498.000
459,10916.000
460,10494.000
461,10628.000
462,10812.000
463,10875.000
464,10763.000
465,10783.000
466,10562.000
467,10769.000
468,10908.000
469,10637.000
470,10729.000
471,10715.000
472,10673.000
473,10758.000
474,10809.000
475,10677.000
476,10919.000
477,10777.000
478,10237.000
479,10550.000
480,10487.000
481,10837.000
482,10655.000
483,10578.000
484,10519.000
485,10494.000
486,10545.000
487,10450.000
488,10728.000
489,10495.000
490,10870.000
491,10475.000
492,10880.000
493,10534.000
494,10781.000
495,11102.000
496,10433.000
497,10596.000
498,10765.000
499,10744.000
500,10702.000
501,10737.000
502,10776.000
503,10641.000
504,10832.000
505,10521.000
506,10737.000
507,10771.000
508,10869.000
509,10292.000
510,10492.000
511,10494.000
512,10353.000
513,10800.000
514,10672.000
515,10670.000
516,10401.000
517,10708.000
518,10734.000
519,10691.000
520,10727.000
521,10620.000
522,10767.000
523,10224.000
524,10688.000
525,10584.000
526,11004.000
527,10598.000
528,10981.000
529,10709.000
530,10811.000
531,10623.000
532,10806.000
533,10617.000
534,10621.000
535,10871.000
536,10536.000
537,10654.000
538,10821.000
539,10787.000
540,10877.000
541,10938.000
542,10511.000
543,10729.000
544,10539.000
545,10569.000
546,10400.000
547,10925.000
548,10850.000
549,10738.000
550,10760.000
551,10530.000
552,10370.000
553,10803.000
554,10796.000
555,10661.000
556,10597.000
557,10717.000
558,10559.000
559,10822.000
560,10521.000
561,10742.000
562,10583.000
563,10697.000
564,10941.000
565,10527.000
566,10653.000
567,10295.000
568,10672.000
569,10635.000
570,10590.000
571,10678.000
572,10451.000
573,10256.000
574,10884.000
575,10772.000
576,10975.000
577,10581.000
578,10280.000
579,10908.000
580,10691.000
581,10881.000
582,10921.000
583,10797.000
584,10765.000
585,10765.000
586,10484.000
587,10877.000
588,10526.000
589,10497.000
590,10448.000
591,10565.000
592,10518.000
593,10555.000
594,10473.000
595,10728.000
596,10809.000
597,10749.000
598,10581.000
599,10654.000
600,10933.000
601,10804.000
602,10874.000
603,10991.000
604,10845.000
605,10606.000
606,11074.000
607,10531.000
608,10653.000
609,10737.000
610,10657.000
611,10566.000
612,10614.000
613,10776.000
614,10799.000
615,10703.000
616,10765.000
617,10890.000
618,10974.000
619,10460.000
620,10798.000
621,10712.000
622,11034.000
623,10770.000
624,10664.000
625,10562.000
626,10857.000
627,10641.000
628,11064.000
629,10769.000
630,10713.000
631,10497.000
632,10751.000
633,10622.000
634,10852.000
635,10734.000
636,10742.000
637,10597.000
638,10769.000
639,10861.000
640,10690.000
641,10644.000
642,10525.000
643,10571.000
644,10578.000
645,10564.000
646,10479.000
647,10714.000
648,10587.000
649,10473.000
650,10748.000
651,10419.000
652,10682.000
653,10454.000
654,10868.000
655,10444.000
656,10673.000
657,10668.000
658,10740.000
659,10659.000
660,10816.000
661,10978.000
662,10487.000
663,10670.000
664,10970.000
665,10544.000
666,10496.000
667,10822.000
668,10627.000
669,10549.000
670,10521.000
671,10945.000
672,10742.000
673,10631.000
674,10607.000
675,10705.000
676,10712.000
677,10730.000
678,10344.000
679,10585.000
680,10699.000
681,10707.000
682,10629.000
683,10484.000
684,10604.000
685,10749.000
686,10631.000
687,10648.000
688,10738.000
689,10659.000
690,10733.000
691,10573.000
692,10493.000
693,10911.000
694,10683.000
695,10583.000
696,10757.000
697,10743.000
698,10830.000
699,11015.000
700,10484.000
701,10464.000
702,10595.000
703,10571.000
704,10807.000
705,10843.000
706,10414.000
707,10630.000
708,10772.000
709,10561.000
710,10745.000
711,10824.000
712,10605.000
713,10612.000
714,10806.000
715,10646.000
716,10782.000
717,10798.000
718,10676.000
719,10535.000
720,10467.000
721,10684.000
722,10868.000
723,10504.000
724,10675.000
725,10940.000
726,10692.000
727,10824.000
728,11002.000
729,10822.000
730,10820.000
731,10544.000
732,10853.000
733,10680.000
734,11112.000
735,10773.000
736,10785.000
737,10608.000
738,10803.000
739,10669.000
740,10901.000
741,10760.000
742,10923.000
743,10482.000
744,10802.000
745,10656.000
746,10714.000
747,10442.000
748,10715.000
749,10683.000
750,10764.000
751,10460.000
752,10542.000
753,10651.000
754,10662.000
755,10692.000
756,10542.000
757,10824.000
758,10839.000
759,10784.000
760,10636.000
761,10788.000
762,10775.000
763,10728.000
764,10969.000
765,10774.000
766,10806.000
767,10827.000
768,10798.000
769,10847.000
770,10710.000
771,10563.000
772,10531.000
773,10809.000
774,10565.000
775,10776.000
776,10924.000
777,10720.000
778,11193.000
779,10698.000
780,10512.000
781,11002.000
782,10492.000
783,10766.000
784,10823.000
785,10472.000
786,10447.000
787,11000.000
788,10567.000
789,10950.000
790,10607.000
791,10842.000
792,10678.000
793,10928.000
794,10714.000
795,10558.000
796,10544.000
797,10579.000
798,10514.000
799,10516.000
800,10717.000
801,10647.000
802,10660.000
803,10784.000
804,10926.000
805,10690.000
806,10987.000
807,10870.000
808,10768.000
809,10929.000
810,10697.000
811,10748.000
812,10831.000
813,10641.000
814,10736.000
815,10977.000
816,10548.000
817,10610.000
818,10738.000
819,10517.000
820,10407.000
821,10607.000
822,10807.000
823,10806.000
824,10793.000
825,10738.000
826,10751.000
827,10808.000
828,10745.000
829,10717.000
830,10773.000
831,10938.000
832,10733.000
833,11091.000
834,10842.000
835,10636.000
836,10734.000
837,10784.000
838,10867.000
839,10912.000
840,10779.000
841,10680.000
842,11086.000
843,10585.000
844,11012.000
845,10746.000
846,10966.000
847,10882.000
848,10799.000
849,10923.000
850,10722.000
851,10899.000
852,10741.000
853,10742.000
854,10880.000
855,10883.000
856,10894.000
857,10783.000
858,10680.000
859,10837.000
860,10742.000
861,10549.000
862,10713.000
863,10765.000
864,10784.000
865,10795.000
866,10489.000
867,10853.000
868,10693.000
869,10812.000
870,10763.000
871,10884.000
872,10876.000
873,10716.000
874,10882.000
875,10653.000
876,11030.000
877,10666.000
878,10904.000
879,10722.000
880,11016.000
881,10733.000
882,10994.000
883,10890.000
884,10588.000
885,10836.000
886,10795.000
887,11003.000
888,10763.000
889,10762.000
890,10683.000
891,11177.000
892,11078.000
893,10833.000
894,10770.000
895,10831.000
896,10855.000
897,10676.000
898,10721.000
899,10670.000
900,11078.000
901,10920.000
902,10766.000
903,10812.000
904,10570.000
905,10624.000
906,10508.000
907,10809.000
908,10963.000
909,10850.000
910,10756.000
911,10559.000
912,10629.000
913,10779.000
914,10658.000
915,11029.000
916,11004.000
917,10575.000
918,10549.000
919,10889.000
920,10697.000
921,10682.000
922,10626.000
923,10879.000
924,10741.000
925,10642.000
926,10768.000
927,10752.000
928,11071.000
929,10666.000
930,11029.000
931,10709.000
932,10846.000
933,11234.000
934,10967.000
935,10596.000
936,10618.000
937,11159.000
938,10725.000
939,10693.000
940,10906.000
941,10758.000
942,11037.000
943,11051.000
944,10882.000
945,10976.000
946,10789.000
947,10569.000
948,10801.000
949,10674.000
950,10609.000
951,10894.000
952,10809.000
953,10871.000
954,10833.000
955,10878.000
956,11142.000
957,10748.000
958,10865.000
959,10757.000
960,10934.000
961,10788.000
962,10859.000
963,10615.000
964,10572.000
965,10703.000
966,10969.000
967,10813.000
968,10727.000
969,10838.000
970,10662.000
971,10726.000
972,11004.000
973,10734.000
974,10829.000
975,10838.000
976,10809.000
977,10950.000
978,10771.000
979,11037.000
980,10980.000
981,10904.000
982,10772.000
983,10833.000
984,10310.000
985,10777.000
986,10914.000
987,10727.000
988,11151.000
989,10807.000
990,10914.000
991,11017.000
992,10984.000
993,10884.000
994,10975.000
995,10579.000
996,11126.000
997,10960.000
998,10904.000
999,10834.000
1000,10656.000
1001,11211.000
1002,10771.000
1003,11111.000
1004,10840.000
1005,10736.000
1006,10878.000
1007,11048.000
1008,10842.000
1009,11139.000
1010,10823.000
1011,10819.000
1012,10593.000
1013,10977.000
1014,10727.000
1015,11195.000
1016,10759.000
1017,11182.000
1018,10723.000
1019,10875.000
1020,10572.000
1021,10962.000
1022,10864.000
1023,10740.000
1024,10586.000
