lambda_idx,t_1_ms
0,10857.000
1,10843.000
2,10904.000
3,10819.000
4,10924.000
5,10794.000
6,10863.000
7,10892.000
8,10806.000
9,11293.000
10,11099.000
11,11018.000
12,11099.000
13,10925.000
14,10855.000
15,10935.000
16,10776.000
17,10924.000
18,10816.000
19,10665.000
20,11034.000
21,10974.000
22,10755.000
23,10768.000
24,10988.000
25,10810.000
26,10992.000
27,10731.000
28,10573.000
29,10695.000
30,10826.000
31,10872.000
32,11086.000
33,10576.000
34,10718.000
35,10876.000
36,10514.000
37,10955.000
38,10952.000
39,10936.000
40,10548.000
41,10671.000
42,10809.000
43,10900.000
44,10878.000
45,10865.000
46,10873.000
47,10618.000
48,10814.000
49,11042.000
50,10634.000
51,10866.000
52,10991.000
53,10817.000
54,10709.000
55,10813.000
56,10893.000
57,10793.000
58,10503.000
59,10579.000
60,11026.000
61,10849.000
62,10714.000
63,10626.000
64,10831.000
65,10581.000
66,10474.000
67,10346.000
68,10725.000
69,10570.000
70,10551.000
71,10703.000
72,10636.000
73,10666.000
74,10980.000
75,10788.000
76,10524.000
77,10722.000
78,10627.000
79,10683.000
80,10682.000
81,10891.000
82,11024.000
83,10574.000
84,10697.000
85,10786.000
86,10535.000
87,10718.000
88,10899.000
89,10584.000
90,10465.000
91,10743.000
92,10456.000
93,10820.000
94,10595.000
95,10835.000
96,10935.000
97,10630.000
98,10735.000
99,10858.000
100,10391.000
101,10517.000
102,10600.000
103,10416.000
104,10285.000
105,10390.000
106,10680.000
107,10623.000
108,10679.000
109,10199.000
110,10631.000
111,10700.000
112,10791.000
113,10699.000
114,10801.000
115,10815.000
116,10778.000
117,10385.000
118,10718.000
119,10608.000
120,10739.000
121,10845.000
122,10810.000
123,10315.000
124,10463.000
125,10568.000
126,10606.000
127,10770.000
128,10490.000
129,10507.000
130,10749.000
131,10354.000
132,10397.000
133,10694.000
134,10658.000
135,10906.000
136,10659.000
137,10500.000
138,10413.000
139,10872.000
140,10706.000
141,10578.000
142,10454.000
143,10375.000
144,10602.000
145,10718.000
146,10716.000
147,10634.000
148,10677.000
149,10401.000
150,10745.000
151,10638.000
152,10686.000
153,10645.000
154,10349.000
155,10622.000
156,10623.000
157,10732.000
158,11043.000
159,10010.000
160,10442.000
161,10716.000
162,10358.000
163,10805.000
164,10556.000
165,10742.000
166,10486.000
167,10496.000
168,10463.000
169,10668.000
170,10899.000
171,10675.000
172,10769.000
173,10588.000
174,10554.000
175,10669.000
176,10592.000
177,10677.000
178,10494.000
179,10520.000
180,10563.000
181,10177.000
182,10300.000
183,10731.000
184,10512.000
185,10334.000
186,10931.000
187,10497.000
188,10947.000
189,10865.000
190,10474.000
191,10851.000
192,10938.000
193,10625.000
194,10824.000
195,10596.000
196,10708.000
197,10517.000
198,10717.000
199,10537.000
200,10976.000
201,10684.000
202,10524.000
203,10455.000
204,10503.000
205,10674.000
206,10223.000
207,10512.000
208,10512.000
209,10737.000
210,10390.000
211,10583.000
212,10435.000
213,10595.000
214,10416.000
215,10574.000
216,10544.000
217,10440.000
218,10454.000
219,10716.000
220,10425.000
221,10469.000
222,10227.000
223,10463.000
224,10521.000
225,10517.000
226,10536.000
227,10459.000
228,10218.000
229,10470.000
230,10361.000
231,10513.000
232,10728.000
233,10771.000
234,10493.000
235,10389.000
236,10466.000
237,10363.000
238,10301.000
239,10650.000
240,10522.000
241,10622.000
242,10568.000
243,10563.000
244,10481.000
245,10368.000
246,10738.000
247,10673.000
248,10519.000
249,10502.000
250,10451.000
251,10414.000
252,10455.000
253,10589.000
254,10509.000
255,10450.000
256,10339.000
257,10254.000
258,10387.000
259,10393.000
260,10386.000
261,10389.000
262,10674.000
263,10405.000
264,10385.000
265,10686.000
266,10634.000
267,10604.000
268,10402.000
269,10484.000
270,10588.000
271,10658.000
272,10543.000
273,10577.000
274,10914.000
275,10479.000
276,10322.000
277,10628.000
278,10403.000
279,10597.000
280,10711.000
281,10548.000
282,10682.000
283,10555.000
284,10441.000
285,10609.000
286,10792.000
287,10294.000
288,10651.000
289,10710.000
290,10499.000
291,10404.000
292,10517.000
293,10562.000
294,10487.000
295,10795.000
296,10657.000
297,10559.000
298,10521.000
299,10235.000
300,10453.000
301,10437.000
302,10478.000
303,10642.000
304,10391.000
305,10653.000
306,10802.000
307,10170.000
308,10655.000
309,10442.000
310,10723.000
311,10496.000
312,10554.000
313,10919.000
314,10781.000
315,10746.000
316,10812.000
317,10762.000
318,10575.000
319,10674.000
320,10575.000
321,10548.000
322,10620.000
323,10737.000
324,10409.000
325,10640.000
326,10627.000
327,10340.000
328,10680.000
329,10703.000
330,10518.000
331,10588.000
332,10544.000
333,10524.000
334,10659.000
335,10514.000
336,10532.000
337,10644.000
338,10943.000
339,10265.000
340,10625.000
341,10888.000
342,10633.000
343,10604.000
344,10489.000
345,10399.000
346,10547.000
347,10475.000
348,10538.000
349,10214.000
350,10297.000
351,10717.000
352,10440.000
353,10413.000
354,10739.000
355,10734.000
356,10360.000
357,10496.000
358,10407.000
359,10533.000
360,10799.000
361,10718.000
362,10457.000
363,10613.000
364,10451.000
365,10276.000
366,10588.000
367,10429.000
368,10328.000
369,10414.000
370,10636.000
371,10603.000
372,10783.000
373,10573.000
374,10764.000
375,10516.000
376,10700.000
377,10756.000
378,10492.000
379,10659.000
380,10570.000
381,10600.000
382,10567.000
383,10722.000
384,10497.000
385,10624.000
386,10776.000
387,10514.000
388,10578.000
389,10615.000
390,10622.000
391,10567.000
392,10705.000
393,11172.000
394,10726.000
395,10419.000
396,10444.000
397,10332.000
398,10369.000
399,10579.000
400,10603.000
401,10563.000
402,10510.000
403,10871.000
404,10477.000
405,10330.000
406,10332.000
407,10584.000
408,10371.000
409,10443.000
410,10396.000
411,10714.000
412,10573.000
413,10434.000
414,10443.000
415,10746.000
416,10424.000
417,10839.000
418,10873.000
419,10897.000
420,10399.000
421,10287.000
422,10595.000
423,10518.000
424,10633.000
425,10607.000
426,10675.000
427,10488.000
428,10624.000
429,10426.000
430,10694.000
431,10263.000
432,10655.000
433,10477.000
434,10668.000
435,10499.000
436,10649.000
437,10331.000
438,10650.000
439,10387.000
440,10545.000
441,10524.000
442,10484.000
443,10512.000
444,10568.000
445,10450.000
446,10409.000
447,10630.000
448,10664.000
449,10551.000
450,10297.000
451,10553.000
452,10605.000
453,10323.000
454,10670.000
455,10675.000
456,10285.000
457,10527.000
458,10328.000
459,10777.000
460,10435.000
461,10564.000
462,10769.000
463,10727.000
464,10628.000
465,10639.000
466,10486.000
467,10681.000
468,10688.000
469,10523.000
470,10625.000
471,10617.000
472,10530.000
473,10578.000
474,10636.000
475,10540.000
476,10816.000
477,10698.000
478,10125.000
479,10412.000
480,10359.000
481,10759.000
482,10514.000
483,10422.000
484,10407.000
485,10305.000
486,10432.000
487,10375.000
488,10563.000
489,10336.000
490,10806.000
491,10394.000
492,10788.000
493,10416.000
494,10590.000
495,10974.000
496,10316.000
497,10418.000
498,10641.000
499,10647.000
500,10599.000
501,10652.000
502,10677.000
503,10504.000
504,10687.000
505,10364.000
506,10566.000
507,10631.000
508,10726.000
509,10114.000
510,10361.000
511,10381.000
512,10164.000
513,10598.000
514,10533.000
515,10553.000
516,10344.000
517,10601.000
518,10665.000
519,10594.000
520,10605.000
521,10550.000
522,10616.000
523,10073.000
524,10511.000
525,10416.000
526,10798.000
527,10409.000
528,10797.000
529,10540.000
530,10614.000
531,10506.000
532,10700.000
533,10520.000
534,10533.000
535,10748.000
536,10382.000
537,10567.000
538,10695.000
539,10673.000
540,10761.000
541,10780.000
542,10345.000
543,10564.000
544,10388.000
545,10421.000
546,10286.000
547,10780.000
548,10764.000
549,10563.000
550,10611.000
551,10498.000
552,10204.000
553,10664.000
554,10684.000
555,10487.000
556,10485.000
557,10618.000
558,10405.000
559,10680.000
560,10364.000
561,10557.000
562,10451.000
563,10539.000
564,10821.000
565,10384.000
566,10513.000
567,10259.000
568,10496.000
569,10498.000
570,10513.000
571,10578.000
572,10382.000
573,10165.000
574,10796.000
575,10692.000
576,10812.000
577,10395.000
578,10240.000
579,10677.000
580,10554.000
581,10740.000
582,10768.000
583,10610.000
584,10677.000
585,10679.000
586,10301.000
587,10721.000
588,10382.000
589,10374.000
590,10292.000
591,10359.000
592,10413.000
593,10408.000
594,10322.000
595,10586.000
596,10700.000
597,10589.000
598,10432.000
599,10579.000
600,10833.000
601,10677.000
602,10736.000
603,10877.000
604,10697.000
605,10527.000
606,10926.000
607,10357.000
608,10545.000
609,10546.000
610,10517.000
611,10417.000
612,10475.000
613,10672.000
614,10662.000
615,10564.000
616,10664.000
617,10704.000
618,10862.000
619,10339.000
620,10632.000
621,10566.000
622,10913.000
623,10644.000
624,10420.000
625,10410.000
626,10646.000
627,10500.000
628,10831.000
629,10623.000
630,10538.000
631,10341.000
632,10595.000
633,10448.000
634,10674.000
635,10624.000
636,10646.000
637,10491.000
638,10667.000
639,10730.000
640,10539.000
641,10561.000
642,10357.000
643,10482.000
644,10487.000
645,10410.000
646,10347.000
647,10551.000
648,10488.000
649,10354.000
650,10615.000
651,10279.000
652,10534.000
653,10271.000
654,10683.000
655,10322.000
656,10563.000
657,10504.000
658,10579.000
659,10486.000
660,10649.000
661,10790.000
662,10409.000
663,10497.000
664,10813.000
665,10457.000
666,10363.000
667,10738.000
668,10486.000
669,10442.000
670,10461.000
671,10799.000
672,10567.000
673,10514.000
674,10469.000
675,10604.000
676,10630.000
677,10642.000
678,10155.000
679,10419.000
680,10595.000
681,10604.000
682,10485.000
683,10299.000
684,10470.000
685,10625.000
686,10515.000
687,10523.000
688,10560.000
689,10499.000
690,10469.000
691,10363.000
692,10352.000
693,10728.000
694,10567.000
695,10447.000
696,10616.000
697,10554.000
698,10720.000
699,10865.000
700,10365.000
701,10316.000
702,10435.000
703,10373.000
704,10686.000
705,10740.000
706,10261.000
707,10469.000
708,10630.000
709,10380.000
710,10628.000
711,10655.000
712,10445.000
713,10510.000
714,10695.000
715,10456.000
716,10573.000
717,10685.000
718,10500.000
719,10414.000
720,10329.000
721,10484.000
722,10754.000
723,10421.000
724,10553.000
725,10834.000
726,10549.000
727,10674.000
728,10927.000
729,10642.000
730,10713.000
731,10459.000
732,10718.000
733,10545.000
734,10912.000
735,10577.000
736,10652.000
737,10467.000
738,10638.000
739,10538.000
