lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
53,15.767,22.717,27.871,31.264
54,15.895,22.697,27.796,31.231
55,15.847,22.894,28.108,31.337
56,15.230,22.258,27.338,30.831
57,15.972,23.197,28.437,31.736
58,16.335,23.227,28.205,31.710
59,15.778,22.682,27.899,31.329
60,15.408,22.340,27.506,30.774
61,15.985,22.967,28.224,31.494
62,15.751,22.787,27.891,31.297
63,15.922,22.959,28.086,31.574
64,16.317,23.176,28.548,31.918
65,15.991,22.822,27.984,31.407
66,16.422,23.243,28.358,31.875
67,16.110,23.132,28.272,31.642
68,15.972,22.903,28.019,31.392
69,16.092,23.128,28.265,31.620
70,16.026,22.924,28.034,31.470
71,15.282,22.245,27.438,30.802
72,15.607,22.464,27.614,31.006
73,16.141,23.109,28.212,31.764
74,15.633,22.478,27.614,30.919
75,15.980,22.918,28.109,31.363
76,15.882,22.882,28.141,31.765
77,15.765,22.714,27.947,31.327
78,17.046,23.955,29.250,32.717
79,15.517,22.595,27.813,31.347
80,15.425,22.398,27.558,31.019
81,16.295,23.337,28.530,31.885
82,15.323,22.280,27.474,30.839
83,16.147,22.987,28.246,31.638
84,15.731,23.014,28.289,31.562
85,15.117,22.131,27.322,30.767
86,15.244,22.224,27.384,30.928
87,16.631,23.560,28.762,32.188
88,15.074,22.186,27.378,30.868
89,16.292,23.335,28.824,32.294
90,15.393,22.669,28.095,31.532
91,16.066,23.219,28.562,32.046
92,15.881,23.051,28.355,31.845
93,16.464,23.575,28.938,32.626
94,15.754,23.098,28.534,32.111
95,15.722,23.135,28.647,32.210
96,15.646,23.134,28.601,32.239
97,15.506,23.056,28.716,32.467
98,15.428,23.152,28.884,32.594
99,15.426,23.194,29.071,32.892
100,16.036,24.179,29.990,33.955
101,16.177,24.094,29.920,33.884
102,16.225,24.321,30.333,34.479
103,16.506,24.976,31.195,35.396
104,16.414,25.252,31.844,36.247
105,15.912,25.199,32.085,36.890
106,16.806,26.313,33.417,38.352
107,16.913,26.740,33.999,38.972
108,16.742,26.824,34.288,39.593
109,17.224,27.428,35.009,40.371
110,16.540,26.710,34.343,39.572
111,16.676,26.606,33.972,39.212
112,16.914,26.663,34.014,39.092
113,16.330,25.950,33.059,38.278
114,16.562,26.152,33.373,38.280
115,17.081,26.977,34.273,39.183
116,15.972,26.289,33.409,38.203
117,16.289,26.312,33.602,38.479
118,16.344,26.185,33.326,37.910
119,15.690,24.795,31.528,36.050
120,15.413,23.820,30.075,34.349
121,15.778,23.722,29.733,33.841
122,15.798,23.369,29.280,33.061
123,15.791,23.392,28.811,32.484
124,15.956,23.371,28.912,32.335
125,15.835,23.046,28.403,31.892
126,15.796,23.049,28.341,31.864
127,16.029,23.085,28.327,31.828
128,15.859,22.945,28.233,31.686
129,15.960,22.909,28.094,31.550
130,15.723,22.768,27.956,31.392
131,16.316,23.275,28.482,31.848
132,15.606,22.580,27.876,31.294
133,16.834,23.915,29.235,32.413
134,16.188,23.240,28.493,31.907
135,15.927,22.806,27.924,31.350
136,15.818,22.903,28.094,31.480
137,16.063,23.089,28.421,31.808
138,16.028,22.985,28.374,31.923
139,16.341,23.267,28.593,32.025
140,15.956,23.012,28.320,31.794
141,15.903,22.881,28.097,31.414
142,16.598,23.637,28.883,32.381
143,15.480,22.493,27.703,31.165
144,16.523,23.689,28.985,32.425
145,15.791,22.771,28.063,31.506
146,16.613,23.515,28.652,32.046
147,16.006,23.090,28.336,31.942
148,15.843,22.832,28.159,31.755
149,16.144,23.076,28.421,31.862
150,15.915,22.879,27.977,31.483
151,16.182,23.121,28.343,31.638
152,15.588,22.609,27.853,31.302
153,15.986,23.114,28.148,31.551
154,16.270,23.256,28.464,31.883
155,15.941,23.044,28.220,31.830
156,16.129,23.145,28.405,31.876
157,15.676,22.919,28.211,31.602
158,15.450,22.526,27.772,31.144
159,15.965,22.817,28.068,31.580
160,15.256,22.236,27.694,31.176
161,15.457,22.369,27.604,31.002
162,15.989,22.886,28.140,31.421
163,15.938,22.858,28.105,31.435
164,15.719,22.704,27.971,31.410
165,16.004,23.066,28.225,31.660
166,15.366,22.189,27.488,30.896
167,16.258,23.170,28.371,31.783
168,15.670,22.595,27.908,31.505
169,16.117,23.048,28.243,31.633
170,15.578,22.589,27.856,31.256
171,16.272,23.227,28.446,31.922
172,15.694,22.790,28.082,31.627
173,15.938,22.824,28.068,31.385
174,16.267,23.177,28.474,31.848
175,15.477,22.465,27.760,31.160
176,16.003,22.994,28.405,31.886
177,15.485,22.439,27.735,31.140
178,16.423,23.397,28.647,31.950
179,15.635,22.696,27.939,31.222
180,16.487,23.427,28.641,32.149
181,15.516,22.467,27.768,31.276
182,16.531,23.557,28.774,32.190
183,16.280,23.205,28.543,31.986
184,15.401,22.327,27.486,30.891
185,16.275,23.270,28.448,31.892
186,15.949,22.938,28.151,31.603
187,16.827,23.593,28.732,32.105
188,15.723,22.903,28.233,31.610
189,16.076,22.962,28.216,31.549
190,15.728,22.669,28.045,31.430
191,16.723,23.900,29.156,32.545
192,16.705,23.744,28.936,32.415
193,16.055,22.957,28.218,31.621
194,15.853,22.808,28.029,31.403
195,16.034,22.960,28.188,31.744
196,16.188,23.142,28.425,31.817
197,15.678,22.649,27.995,31.523
198,15.731,22.615,27.905,31.155
199,15.497,22.529,27.824,31.222
200,16.576,23.542,28.898,32.305
