lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
104,17.301,29.019,37.345,42.315
105,16.931,29.723,37.890,42.795
106,17.966,30.980,39.069,44.198
107,18.283,31.596,39.745,44.851
108,18.191,31.901,40.303,45.507
109,18.688,32.544,40.921,46.246
110,17.857,31.534,40.097,45.577
111,17.772,31.018,39.596,44.892
112,18.017,30.722,39.176,44.236
113,17.309,29.492,37.564,42.557
114,17.376,29.212,36.947,41.969
115,17.737,29.443,37.196,42.204
116,16.517,28.471,36.383,41.254
117,16.780,28.614,36.658,41.702
118,16.839,28.271,36.404,41.199
119,16.205,26.682,34.570,39.379
120,15.921,25.261,32.549,37.180
121,16.087,24.642,31.283,35.725
122,16.058,24.057,30.341,34.223
123,15.997,23.689,29.426,33.297
124,16.114,23.559,29.141,32.827
125,16.070,23.202,28.648,32.319
126,15.930,23.199,28.472,32.119
127,16.181,23.280,28.480,32.192
128,16.107,23.088,28.372,31.952
129,16.139,23.018,28.249,31.785
130,15.890,22.800,28.157,31.680
131,16.459,23.324,28.590,32.226
132,15.686,22.646,27.918,31.673
133,16.987,24.010,29.268,32.736
134,16.379,23.336,28.679,32.215
135,16.036,22.935,28.141,31.648
136,16.034,23.008,28.252,31.756
137,16.207,23.301,28.478,32.090
138,16.228,23.059,28.491,32.206
139,16.523,23.411,28.719,32.345
140,16.182,23.266,28.436,31.997
141,16.053,22.908,28.152,31.657
142,16.740,23.743,29.030,32.579
143,15.630,22.578,27.848,31.393
144,16.719,23.733,29.095,32.665
145,16.014,22.926,28.154,31.678
146,16.710,23.590,28.767,32.446
147,16.236,23.178,28.468,32.194
148,16.019,22.898,28.318,32.079
149,16.299,23.232,28.420,32.001
150,16.066,22.914,28.167,31.662
151,16.288,23.127,28.450,31.799
152,15.804,22.689,28.013,31.547
153,16.097,23.029,28.245,31.806
154,16.416,23.315,28.576,32.156
155,15.990,23.135,28.412,32.079
156,16.301,23.239,28.608,32.187
157,15.789,23.015,28.301,31.809
158,15.678,22.632,27.886,31.455
159,16.085,22.927,28.140,31.751
160,15.422,22.289,27.807,31.428
161,15.597,22.432,27.683,31.190
162,16.045,22.926,28.147,31.584
163,16.009,22.900,28.096,31.629
164,15.859,22.824,28.136,31.642
165,16.203,23.030,28.250,31.893
166,15.473,22.295,27.529,31.129
167,16.361,23.190,28.396,31.900
168,15.732,22.676,27.951,31.688
169,16.292,23.086,28.269,31.868
170,15.772,22.604,27.904,31.422
171,16.367,23.271,28.576,32.121
172,15.897,22.854,28.157,31.869
173,16.040,22.903,28.133,31.710
174,16.409,23.378,28.507,32.055
175,15.563,22.554,27.762,31.400
176,16.182,23.104,28.416,32.061
177,15.665,22.551,27.804,31.349
178,16.531,23.372,28.631,32.169
179,15.771,22.743,27.932,31.575
180,16.639,23.501,28.857,32.369
181,15.699,22.628,27.797,31.628
182,16.676,23.521,28.721,32.349
183,16.481,23.358,28.564,32.215
184,15.533,22.459,27.521,31.093
185,16.434,23.278,28.571,32.060
186,16.104,22.948,28.136,31.737
187,16.934,23.612,28.831,32.403
188,15.853,22.985,28.315,31.763
189,16.171,23.037,28.257,31.814
190,15.864,22.714,28.129,31.521
191,16.817,23.896,29.209,32.793
192,16.909,23.899,29.117,32.608
193,16.210,23.013,28.269,31.839
194,15.991,22.850,28.167,31.690
195,16.209,23.166,28.293,31.818
196,16.403,23.252,28.497,32.049
197,15.850,22.808,28.023,31.592
198,15.832,22.741,28.004,31.531
199,15.646,22.558,27.938,31.419
200,16.747,23.723,28.997,32.547
