lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.063,22.365,27.406,30.863
1,15.317,22.430,27.459,30.955
2,15.482,22.561,27.712,31.129
3,15.438,22.453,27.596,31.028
4,16.022,23.051,28.214,31.697
5,16.167,23.266,28.398,31.916
6,15.065,22.012,27.057,30.650
7,15.736,22.636,27.715,31.119
8,15.999,22.946,28.087,31.506
9,15.780,22.713,27.589,31.118
10,15.696,22.841,27.864,31.371
11,16.183,23.167,28.213,31.892
12,15.372,22.506,27.625,31.119
13,15.553,22.716,27.738,31.228
14,15.893,23.022,27.942,31.503
15,15.540,22.651,27.761,31.246
16,15.946,23.025,28.120,31.669
17,15.810,23.080,28.125,31.541
18,15.732,22.866,27.950,31.251
19,15.789,22.753,27.722,31.043
20,15.625,22.572,27.315,30.869
21,16.083,23.140,28.010,31.336
22,16.494,23.459,28.420,32.092
23,15.284,22.359,27.439,30.949
24,15.502,22.588,27.742,31.247
25,16.384,23.455,28.520,32.006
26,15.728,22.805,27.860,31.416
27,15.871,23.041,28.051,31.814
28,16.786,23.803,28.865,32.353
29,16.323,23.293,28.372,31.595
30,16.107,23.180,28.188,31.798
31,15.433,22.543,27.561,30.990
32,16.175,23.221,28.384,31.842
33,15.146,22.308,27.467,31.029
34,16.651,23.700,28.857,32.420
35,15.742,22.838,27.899,31.498
36,15.927,22.953,27.957,31.597
37,15.484,22.573,27.647,31.106
38,15.935,22.943,28.039,31.647
39,15.494,22.550,27.711,31.215
40,16.298,23.329,28.336,31.938
41,15.984,23.049,28.004,31.417
42,15.944,23.053,28.247,31.852
43,15.448,22.437,27.528,30.948
44,16.215,23.177,28.267,31.716
45,15.848,22.956,27.924,31.521
46,15.817,22.911,27.995,31.469
47,15.252,22.281,27.215,30.832
48,15.923,22.885,27.892,31.392
49,15.904,22.878,27.978,31.544
50,15.951,23.006,28.038,31.582
51,15.337,22.283,27.382,30.888
52,15.570,22.516,27.593,31.059
53,15.720,22.770,27.970,31.334
54,15.890,22.809,27.870,31.435
55,15.977,22.894,28.028,31.411
56,15.217,22.331,27.433,30.931
57,16.001,23.346,28.426,31.951
58,16.358,23.480,28.260,31.788
59,15.733,22.744,27.949,31.534
60,15.358,22.434,27.470,30.944
61,15.948,23.113,28.147,31.697
62,15.827,22.891,27.946,31.473
63,15.930,23.043,28.158,31.741
64,16.237,23.328,28.563,32.080
65,15.955,23.004,28.076,31.551
66,16.369,23.337,28.374,32.003
67,16.195,23.260,28.256,31.749
68,15.980,22.994,28.108,31.450
69,16.006,23.080,28.194,31.744
70,15.950,22.990,28.091,31.590
71,15.342,22.289,27.508,30.907
72,15.604,22.616,27.665,31.203
73,16.180,23.218,28.328,31.985
74,15.607,22.672,27.586,31.129
75,15.987,23.063,28.140,31.671
76,15.925,22.939,28.214,31.896
77,15.771,22.872,27.837,31.442
78,16.983,24.060,29.279,32.947
79,15.554,22.628,27.818,31.543
80,15.416,22.489,27.599,31.221
81,16.277,23.398,28.558,32.103
82,15.418,22.329,27.478,31.040
83,16.179,23.154,28.197,31.849
84,15.698,23.101,28.237,31.805
85,15.138,22.243,27.352,30.975
86,15.279,22.347,27.444,30.991
87,16.634,23.631,28.785,32.341
88,15.069,22.320,27.471,31.153
89,16.265,23.408,28.877,32.482
90,15.324,22.916,28.139,31.715
91,16.069,23.280,28.744,32.359
92,15.891,23.258,28.433,32.134
93,16.456,23.724,29.188,32.907
94,15.738,23.358,28.721,32.445
95,15.722,23.362,28.875,32.778
96,15.699,23.416,28.915,32.819
97,15.635,23.431,29.145,33.063
98,15.494,23.646,29.448,33.489
99,15.496,23.771,29.806,33.952
100,16.187,24.773,30.879,35.104
101,16.302,24.804,30.858,35.280
102,16.380,25.019,31.311,35.848
103,16.670,25.729,32.409,37.063
104,16.579,26.149,33.126,38.232
105,16.130,26.325,33.794,38.874
106,17.033,27.610,35.416,40.828
107,17.251,28.265,36.391,42.145
108,17.085,28.636,37.147,43.171
109,17.613,29.282,37.851,43.960
110,16.882,28.540,37.083,42.977
111,16.932,28.213,36.583,42.318
112,17.212,28.290,36.433,42.074
113,16.676,27.551,35.547,40.999
114,16.802,27.666,35.376,40.397
115,17.281,28.146,35.554,40.381
116,16.188,27.308,34.334,39.384
117,16.421,27.230,34.572,39.651
118,16.610,27.104,34.545,39.475
119,15.938,25.718,32.881,37.883
120,15.538,24.422,31.081,35.595
121,15.907,24.125,30.370,34.774
122,15.858,23.745,29.707,33.579
123,15.844,23.628,29.036,32.877
124,15.956,23.603,28.990,32.668
125,15.965,23.220,28.450,32.119
126,15.797,23.214,28.397,31.925
127,16.144,23.281,28.425,32.051
128,15.968,23.084,28.231,31.838
129,15.935,22.987,28.134,31.662
130,15.712,22.868,28.072,31.626
131,16.326,23.401,28.527,32.084
132,15.577,22.653,27.925,31.481
133,16.871,24.056,29.156,32.633
134,16.285,23.404,28.544,32.139
135,15.876,22.968,27.953,31.572
136,15.859,23.002,28.106,31.666
137,16.017,23.284,28.377,32.085
138,16.085,23.067,28.316,32.101
139,16.244,23.438,28.456,32.257
140,15.963,23.149,28.352,32.017
141,15.950,22.970,28.009,31.690
142,16.560,23.797,28.932,32.509
143,15.464,22.604,27.697,31.422
144,16.529,23.751,28.983,32.630
145,15.764,22.915,28.086,31.584
146,16.598,23.648,28.690,32.310
147,15.975,23.142,28.404,32.100
148,15.907,23.012,28.185,31.900
149,16.140,23.281,28.353,32.025
150,15.909,22.995,28.047,31.617
151,16.113,23.260,28.358,31.951
152,15.635,22.764,27.890,31.424
153,16.045,23.062,28.179,31.727
154,16.244,23.306,28.487,32.114
155,15.911,23.179,28.330,31.957
156,16.169,23.274,28.481,32.077
157,15.724,23.079,28.214,31.798
158,15.428,22.619,27.760,31.253
159,15.936,22.968,28.112,31.682
160,15.290,22.399,27.687,31.384
161,15.462,22.513,27.574,31.164
162,15.998,23.028,28.107,31.593
163,15.939,22.922,27.982,31.556
164,15.673,22.812,28.012,31.466
165,16.030,23.111,28.217,31.869
166,15.336,22.329,27.412,30.981
167,16.246,23.244,28.297,31.862
168,15.607,22.776,27.884,31.581
169,16.113,23.142,28.156,31.833
170,15.744,22.689,27.846,31.411
171,16.188,23.373,28.490,32.103
172,15.704,22.849,28.154,31.733
173,15.889,22.904,28.113,31.618
174,16.288,23.300,28.411,32.110
175,15.408,22.583,27.710,31.334
176,16.104,23.273,28.347,31.981
177,15.504,22.584,27.732,31.313
178,16.401,23.376,28.510,32.069
179,15.645,22.755,27.802,31.436
180,16.452,23.525,28.738,32.292
181,15.543,22.643,27.831,31.592
182,16.537,23.626,28.774,32.368
183,16.325,23.449,28.570,32.078
184,15.367,22.417,27.506,30.956
185,16.318,23.350,28.463,32.017
186,15.933,23.005,28.149,31.647
187,16.809,23.749,28.730,32.264
188,15.670,23.006,28.186,31.721
189,16.004,23.090,28.179,31.694
190,15.718,22.819,28.106,31.542
191,16.685,23.899,29.153,32.791
192,16.732,23.926,29.057,32.574
193,16.013,23.103,28.307,31.861
194,15.918,22.895,28.030,31.665
195,16.048,23.115,28.301,31.837
196,16.217,23.207,28.403,31.901
197,15.704,22.761,27.998,31.535
198,15.703,22.786,27.899,31.449
199,15.546,22.562,27.779,31.407
200,16.563,23.716,28.810,32.482
