lambda_idx,t_100.0_ms
0,15.283
1,15.404
2,15.647
3,15.599
4,16.209
5,16.314
6,15.066
7,15.884
8,16.142
9,15.899
10,15.838
11,16.317
12,15.517
13,15.650
14,16.111
15,15.615
16,16.127
17,16.027
18,15.933
19,15.959
20,15.778
21,16.211
22,16.603
23,15.489
24,15.610
25,16.558
26,15.906
27,16.102
28,16.889
29,16.461
30,16.247
31,15.562
32,16.308
33,15.282
34,16.810
35,15.828
36,16.087
37,15.637
38,16.091
39,15.665
40,16.452
41,16.115
42,16.085
43,15.635
44,16.426
45,16.024
46,16.010
47,15.405
48,16.075
49,16.060
50,16.097
51,15.532
52,15.684
53,15.935
54,15.982
55,16.077
56,15.410
57,16.170
58,16.551
59,15.892
60,15.559
61,16.113
62,15.967
63,16.125
64,16.438
65,16.114
66,16.528
67,16.248
68,16.142
69,16.262
70,16.163
71,15.490
72,15.728
73,16.326
74,15.816
75,16.132
76,16.084
77,15.945
78,17.201
79,15.734
80,15.551
81,16.434
82,15.519
83,16.310
84,15.917
85,15.244
86,15.406
87,16.738
88,15.277
89,16.441
90,15.512
91,16.161
92,16.095
93,16.658
94,15.960
95,15.988
96,15.913
97,15.829
98,15.639
99,15.710
100,16.343
101,16.523
102,16.629
103,16.993
104,17.028
105,16.510
106,17.473
107,17.678
108,17.540
109,17.906
110,17.194
111,17.208
112,17.479
113,16.852
114,17.035
115,17.614
116,16.500
117,16.728
118,16.981
119,16.275
120,15.773
121,16.054
122,16.094
123,16.053
124,16.116
125,16.066
126,15.958
127,16.269
128,16.050
129,16.068
130,15.892
131,16.437
132,15.699
133,17.024
134,16.390
135,15.993
136,16.045
137,16.172
138,16.172
139,16.500
140,16.114
141,16.085
142,16.671
143,15.654
144,16.646
145,15.959
146,16.734
147,16.169
148,16.033
149,16.320
150,16.026
151,16.242
152,15.838
153,16.146
154,16.438
155,16.025
156,16.280
157,15.838
158,15.608
159,16.072
160,15.401
161,15.614
162,16.059
163,16.101
164,15.845
165,16.118
166,15.527
167,16.366
168,15.766
169,16.301
170,15.776
171,16.387
172,15.902
173,16.038
174,16.536
175,15.619
176,16.167
177,15.653
178,16.572
179,15.710
180,16.603
181,15.744
182,16.666
183,16.452
184,15.513
185,16.412
186,16.082
187,16.882
188,15.912
189,16.206
190,15.866
191,16.897
192,16.882
193,16.193
194,16.029
195,16.225
196,16.396
197,15.859
198,15.937
199,15.673
200,16.697
