lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.919,22.361,27.360,30.959
1,15.188,22.347,27.470,31.101
2,15.393,22.476,27.655,31.324
3,15.309,22.392,27.546,31.163
4,15.965,22.963,28.225,31.911
5,16.007,23.269,28.418,31.984
6,14.834,21.923,27.133,30.709
7,15.631,22.663,27.695,31.265
8,15.799,22.880,28.061,31.609
9,15.626,22.721,27.638,31.134
10,15.594,22.723,27.939,31.493
11,16.053,23.095,28.307,31.848
12,15.285,22.449,27.663,31.256
13,15.414,22.509,27.747,31.273
14,15.818,22.915,28.017,31.642
15,15.421,22.601,27.805,31.566
16,15.843,23.029,28.196,31.813
17,15.712,23.046,28.085,31.739
18,15.608,22.767,27.881,31.412
19,15.690,22.725,27.719,31.154
20,15.485,22.441,27.473,31.075
21,15.922,23.107,28.025,31.592
22,16.368,23.302,28.569,32.182
23,15.213,22.347,27.628,31.044
24,15.344,22.581,27.801,31.384
25,16.289,23.444,28.412,32.214
26,15.551,22.759,27.949,31.529
27,15.845,22.933,28.195,31.989
28,16.642,23.757,28.953,32.477
29,16.161,23.283,28.350,31.815
30,15.995,23.146,28.319,31.866
31,15.287,22.390,27.533,31.096
32,16.016,23.267,28.416,31.948
33,15.030,22.253,27.525,31.173
34,16.515,23.682,28.900,32.600
35,15.590,22.755,28.018,31.590
36,15.749,22.898,28.162,31.678
37,15.415,22.514,27.595,31.202
38,15.817,22.949,28.117,31.759
39,15.369,22.560,27.693,31.288
40,16.178,23.269,28.540,32.095
41,15.898,22.922,28.076,31.517
42,15.813,22.869,28.342,31.947
43,15.322,22.395,27.591,31.059
44,16.098,23.165,28.302,31.869
45,15.722,22.814,28.054,31.563
46,15.702,22.827,27.962,31.618
47,15.128,22.213,27.330,30.900
48,15.728,22.839,27.930,31.591
49,15.738,22.865,28.009,31.674
50,15.768,22.972,28.144,31.703
51,15.190,22.313,27.439,30.972
52,15.400,22.526,27.587,31.221
53,15.641,22.696,27.994,31.513
54,15.736,22.804,27.923,31.618
55,15.820,22.925,27.996,31.615
