lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.046,22.086,27.142,30.582
1,15.302,22.232,27.289,30.722
2,15.520,22.398,27.395,30.891
3,15.395,22.240,27.278,30.852
4,16.080,22.940,27.880,31.485
5,16.160,23.093,28.063,31.791
6,14.926,21.868,26.890,30.344
7,15.726,22.492,27.449,30.925
8,15.998,22.730,27.718,31.388
9,15.833,22.615,27.392,30.906
10,15.692,22.634,27.620,31.163
11,16.165,22.943,28.009,31.595
12,15.392,22.403,27.365,30.951
13,15.565,22.447,27.450,30.954
14,15.954,22.790,27.755,31.212
15,15.529,22.488,27.500,31.175
16,15.943,22.863,27.897,31.346
17,15.857,22.881,27.742,31.387
18,15.824,22.614,27.618,31.188
19,15.833,22.613,27.472,30.851
20,15.632,22.392,27.250,30.652
21,16.063,22.935,27.722,31.176
22,16.542,23.288,28.327,31.842
23,15.327,22.140,27.224,30.686
24,15.489,22.377,27.484,31.071
25,16.343,23.289,28.261,31.808
26,15.753,22.656,27.632,31.158
27,15.945,22.813,27.917,31.613
28,16.813,23.590,28.576,32.207
29,16.350,23.145,28.039,31.412
30,16.033,22.961,27.976,31.631
31,15.419,22.244,27.282,30.870
32,16.070,23.177,28.093,31.627
33,15.137,22.164,27.222,30.908
34,16.622,23.619,28.603,32.212
35,15.722,22.651,27.645,31.226
36,15.908,22.830,27.804,31.381
37,15.557,22.346,27.313,30.948
38,15.948,22.871,27.881,31.430
39,15.537,22.464,27.490,31.020
40,16.244,23.163,28.219,31.693
41,15.965,22.756,27.787,31.147
42,15.889,22.784,28.010,31.624
43,15.469,22.250,27.242,30.746
44,16.228,23.002,27.971,31.542
45,15.839,22.675,27.654,31.301
46,15.757,22.758,27.761,31.293
47,15.274,22.087,27.091,30.517
48,15.841,22.701,27.690,31.146
49,15.845,22.737,27.751,31.304
50,15.928,22.778,27.835,31.452
51,15.340,22.144,27.129,30.590
52,15.528,22.368,27.379,30.903
53,15.781,22.556,27.639,31.219
54,15.929,22.665,27.545,31.327
55,15.913,22.804,27.870,31.276
56,15.265,22.059,27.212,30.827
57,15.992,23.217,28.166,31.676
58,16.407,23.170,28.036,31.568
59,15.804,22.642,27.620,31.337
60,15.417,22.290,27.202,30.754
61,15.941,22.902,27.822,31.533
62,15.847,22.721,27.666,31.322
63,15.917,22.874,27.965,31.438
64,16.247,23.181,28.390,31.904
65,16.024,22.868,27.781,31.356
66,16.353,23.173,28.141,31.811
67,16.142,23.056,28.021,31.610
68,15.946,22.774,27.781,31.369
69,16.037,22.992,27.973,31.622
70,16.062,22.781,27.803,31.440
71,15.313,22.087,27.238,30.780
72,15.543,22.367,27.492,31.021
73,16.152,23.019,28.011,31.744
74,15.604,22.464,27.374,31.009
75,15.956,22.854,27.945,31.494
76,15.944,22.810,27.974,31.746
77,15.754,22.744,27.653,31.292
78,17.034,23.905,29.069,32.714
79,15.549,22.521,27.514,31.372
80,15.438,22.358,27.375,31.115
81,16.271,23.180,28.242,31.923
82,15.403,22.210,27.203,30.879
