lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.975,22.232,27.017,30.607
1,15.254,22.309,27.148,30.714
2,15.359,22.424,27.358,30.976
3,15.368,22.294,27.199,30.785
4,15.955,22.942,27.864,31.518
5,16.073,23.115,28.024,31.644
6,14.905,21.903,26.833,30.377
7,15.661,22.591,27.307,30.950
8,15.835,22.847,27.700,31.163
9,15.750,22.669,27.314,30.756
10,15.613,22.635,27.517,31.108
11,16.114,22.967,27.930,31.471
12,15.309,22.393,27.283,30.866
13,15.479,22.483,27.308,30.911
14,15.860,22.806,27.785,31.241
15,15.515,22.435,27.486,31.095
16,15.876,22.908,27.793,31.390
17,15.770,22.869,27.750,31.374
18,15.653,22.690,27.553,31.061
19,15.740,22.656,27.350,30.747
20,15.509,22.448,27.109,30.640
21,15.938,22.990,27.675,31.142
22,16.366,23.419,28.212,31.754
23,15.210,22.232,27.131,30.717
24,15.369,22.408,27.387,31.059
25,16.267,23.247,28.194,31.756
26,15.609,22.651,27.602,31.126
27,15.893,22.869,27.851,31.552
28,16.673,23.691,28.566,32.065
29,16.265,23.248,28.004,31.400
30,16.051,22.972,27.943,31.504
31,15.323,22.357,27.254,30.707
32,16.038,23.215,28.115,31.557
33,15.084,22.185,27.201,30.722
34,16.558,23.564,28.565,32.176
35,15.598,22.644,27.582,31.127
36,15.753,22.934,27.773,31.256
37,15.415,22.383,27.301,30.896
38,15.822,22.918,27.777,31.369
39,15.467,22.472,27.398,30.925
40,16.190,23.224,28.090,31.658
41,15.898,22.927,27.775,31.104
42,15.881,22.799,27.941,31.561
43,15.382,22.319,27.169,30.753
44,16.144,23.132,27.944,31.524
45,15.738,22.826,27.561,31.217
46,15.743,22.771,27.669,31.121
47,15.119,22.075,27.006,30.500
48,15.848,22.737,27.574,31.153
49,15.806,22.771,27.686,31.248
50,15.814,22.873,27.735,31.326
51,15.251,22.136,27.122,30.512
52,15.371,22.405,27.199,30.753
53,15.688,22.662,27.604,31.181
54,15.773,22.595,27.519,31.265
55,15.843,22.826,27.647,31.190
56,15.122,22.239,27.067,30.734
57,15.890,23.217,28.130,31.689
58,16.291,23.256,27.989,31.547
59,15.667,22.633,27.589,31.294
60,15.270,22.355,27.156,30.647
61,15.857,22.926,27.823,31.392
62,15.787,22.704,27.585,31.176
63,15.904,22.905,27.813,31.393
64,16.172,23.210,28.209,31.812
65,15.895,22.817,27.834,31.286
66,16.238,23.186,28.130,31.730
67,16.038,23.100,27.962,31.478
68,15.847,22.748,27.693,31.301
69,16.004,22.985,27.961,31.565
70,15.892,22.883,27.653,31.369
71,15.241,22.112,27.159,30.646
72,15.477,22.437,27.351,30.946
73,16.043,23.080,27.963,31.711
74,15.553,22.473,27.402,30.913
75,15.890,22.830,27.843,31.324
76,15.865,22.914,27.875,31.597
77,15.723,22.748,27.643,31.119
78,16.915,23.927,28.932,32.584
79,15.414,22.608,27.547,31.190
80,15.298,22.342,27.354,30.935
81,16.174,23.226,28.281,31.795
82,15.295,22.188,27.131,30.711
83,16.016,22.982,27.909,31.465
84,15.574,22.928,27.879,31.481
85,15.040,22.087,27.074,30.569
86,15.119,22.142,27.065,30.714
87,16.529,23.527,28.426,32.007
88,14.968,22.140,27.209,30.745
89,16.160,23.297,28.464,32.102
90,15.286,22.681,27.699,31.435
91,15.938,23.148,28.223,31.942
92,15.791,22.944,28.022,31.584
93,16.411,23.479,28.725,32.434
94,15.669,22.959,28.091,31.762
95,15.632,22.957,28.183,31.863
96,15.469,22.893,28.099,31.795
97,15.422,22.890,28.142,31.936
98,15.268,22.918,28.204,32.135
99,15.367,23.001,28.405,32.315
100,15.917,23.850,29.375,33.444
101,16.007,23.892,29.475,33.496
102,16.108,24.094,29.786,34.015
103,16.352,24.631,30.568,35.037
104,16.276,24.800,30.994,35.576
105,15.682,24.692,31.207,36.003
106,16.598,25.730,32.323,37.267
