lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
73,15.953,23.066,28.053,31.931
74,15.423,22.454,27.477,31.071
75,15.766,22.895,27.968,31.562
76,15.715,22.850,28.000,31.774
77,15.597,22.695,27.838,31.347
78,16.807,23.877,29.093,32.778
79,15.373,22.523,27.676,31.455
80,15.238,22.433,27.452,31.106
81,16.107,23.226,28.392,31.913
82,15.177,22.188,27.403,30.983
83,15.946,22.924,28.054,31.731
84,15.514,22.920,28.040,31.721
85,14.994,22.097,27.232,30.835
86,15.031,22.166,27.340,31.006
87,16.444,23.469,28.631,32.205
88,14.813,22.082,27.273,31.023
89,16.094,23.266,28.666,32.392
90,15.132,22.676,27.916,31.574
91,15.793,23.218,28.488,32.193
92,15.686,23.086,28.278,32.045
93,16.297,23.559,29.026,32.752
94,15.618,23.078,28.426,32.236
95,15.544,23.143,28.559,32.478
96,15.452,23.137,28.590,32.529
97,15.398,23.165,28.809,32.845
98,15.278,23.291,28.986,33.087
99,15.298,23.327,29.210,33.514
100,15.949,24.246,30.239,34.606
101,15.968,24.416,30.391,34.788
102,16.117,24.707,30.942,35.546
103,16.413,25.173,31.750,36.577
104,16.342,25.461,32.205,37.335
105,15.787,25.494,32.682,37.863
106,16.689,26.710,34.130,39.584
107,16.892,27.265,34.867,40.173
108,16.722,27.691,35.504,41.233
109,17.247,28.643,36.517,42.233
110,16.555,27.806,35.823,41.643
111,16.623,27.257,34.910,40.727
112,16.854,27.033,34.433,39.924
113,16.229,26.202,33.309,38.384
114,16.362,26.335,33.147,37.802
115,16.855,26.701,33.331,38.010
116,15.654,25.492,31.972,36.690
117,15.877,25.318,32.061,36.898
118,15.973,25.090,31.456,36.115
119,15.387,23.881,30.014,34.378
120,15.087,23.092,28.975,33.091
121,15.515,23.261,28.964,33.067
122,15.563,23.115,28.801,32.659
123,15.579,23.182,28.512,32.257
124,15.708,23.210,28.574,32.301
125,15.681,22.974,28.182,31.901
126,15.599,22.932,28.176,31.831
127,15.883,23.008,28.245,31.926
128,15.727,22.908,28.063,31.679
129,15.742,22.801,27.938,31.553
130,15.529,22.725,27.897,31.426
131,16.059,23.172,28.318,31.992
132,15.325,22.481,27.641,31.385
133,16.639,23.892,28.977,32.409
134,16.058,23.211,28.381,31.996
135,15.698,22.686,27.789,31.380
136,15.720,22.855,27.946,31.543
137,15.814,23.057,28.246,31.960
138,15.891,22.915,28.144,31.994
139,16.152,23.264,28.385,32.098
140,15.789,22.970,28.179,31.879
141,15.744,22.813,27.868,31.447
142,16.359,23.581,28.646,32.297
143,15.356,22.461,27.511,31.199
144,16.246,23.624,28.797,32.456
145,15.616,22.812,27.938,31.384
146,16.392,23.407,28.551,32.193
147,15.817,22.945,28.260,32.012
148,15.685,22.873,27.987,31.828
149,15.910,23.077,28.211,31.926
150,15.711,22.827,27.902,31.434
151,15.904,23.061,28.159,31.768
152,15.472,22.612,27.745,31.254
153,15.797,22.938,28.112,31.675
154,16.043,23.165,28.286,31.854
155,15.654,22.921,28.207,31.771
156,15.933,23.083,28.388,31.976
157,15.543,22.869,28.077,31.693
158,15.296,22.441,27.605,31.209
159,15.778,22.799,27.938,31.564
160,15.109,22.189,27.494,31.309
161,15.241,22.315,27.483,31.017
162,15.795,22.847,27.916,31.587
163,15.756,22.778,27.834,31.493
164,15.506,22.593,27.849,31.478
165,15.821,22.891,28.086,31.696
166,15.140,22.232,27.346,30.897
167,16.027,23.063,28.162,31.851
168,15.419,22.562,27.676,31.490
169,15.896,22.997,28.094,31.719
170,15.448,22.577,27.677,31.275
171,16.004,23.222,28.281,31.924
172,15.497,22.771,28.012,31.717
173,15.671,22.790,27.920,31.551
174,16.157,23.091,28.350,31.900
175,15.252,22.413,27.540,31.175
176,15.854,22.946,28.216,31.903
177,15.288,22.422,27.542,31.220
178,16.211,23.383,28.362,32.000
179,15.417,22.584,27.695,31.360
180,16.208,23.358,28.515,32.222
181,15.337,22.487,27.575,31.357
182,16.337,23.518,28.643,32.231
183,16.134,23.212,28.404,31.994
184,15.209,22.274,27.364,30.976
185,16.083,23.162,28.321,32.028
186,15.737,22.754,28.015,31.552
187,16.558,23.535,28.604,32.222
188,15.535,22.871,28.010,31.707
189,15.799,23.002,28.029,31.616
190,15.472,22.631,27.807,31.463
191,16.510,23.755,28.966,32.538
192,16.524,23.753,28.881,32.517
193,15.845,22.943,28.029,31.692
194,15.676,22.680,27.944,31.492
195,15.864,22.935,28.097,31.712
196,16.070,23.123,28.230,31.847
197,15.529,22.621,27.790,31.474
198,15.502,22.580,27.714,31.262
199,15.292,22.439,27.648,31.399
200,16.353,23.557,28.783,32.394
