lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.102,21.961,27.304,30.682
1,15.321,22.200,27.411,30.962
2,15.574,22.301,27.516,31.166
3,15.465,22.199,27.416,30.982
4,16.120,22.803,28.071,31.757
5,16.128,22.949,28.283,31.858
6,14.938,21.633,27.004,30.549
7,15.746,22.369,27.628,31.071
8,16.012,22.707,27.813,31.435
9,15.778,22.515,27.427,31.045
10,15.740,22.456,27.775,31.266
11,16.207,22.873,28.182,31.699
12,15.415,22.253,27.551,31.054
13,15.528,22.370,27.620,31.151
14,15.994,22.719,27.858,31.449
15,15.585,22.403,27.656,31.345
16,15.959,22.708,28.094,31.631
17,15.870,22.767,27.922,31.531
18,15.845,22.501,27.759,31.263
19,15.802,22.506,27.548,31.009
20,15.631,22.363,27.329,30.829
21,16.034,22.863,27.960,31.385
22,16.532,23.170,28.319,31.997
23,15.371,22.090,27.332,30.818
24,15.514,22.267,27.617,31.212
25,16.331,23.080,28.320,31.987
26,15.765,22.391,27.736,31.332
27,15.918,22.688,27.994,31.728
28,16.806,23.522,28.706,32.239
29,16.348,22.984,28.139,31.654
30,16.080,22.821,28.164,31.665
31,15.349,22.140,27.378,30.976
32,16.153,22.903,28.315,31.834
33,15.126,22.037,27.403,30.946
34,16.722,23.482,28.789,32.336
35,15.705,22.538,27.827,31.332
36,15.919,22.695,27.952,31.472
37,15.605,22.168,27.544,30.988
38,15.952,22.683,27.973,31.563
39,15.517,22.345,27.583,31.147
40,16.334,23.024,28.338,31.854
41,16.047,22.722,27.997,31.234
42,15.920,22.631,28.124,31.763
43,15.436,22.170,27.416,30.915
44,16.222,22.903,28.167,31.736
45,15.838,22.564,27.858,31.523
46,15.740,22.648,27.847,31.424
47,15.222,21.998,27.126,30.687
48,15.909,22.558,27.803,31.432
49,15.972,22.597,27.884,31.454
50,15.973,22.594,27.972,31.435
51,15.302,22.097,27.355,30.863
52,15.554,22.234,27.479,31.018
53,15.808,22.521,27.764,31.323
54,15.903,22.509,27.658,31.439
55,15.893,22.659,27.941,31.344
56,15.285,21.987,27.381,30.998
57,16.014,23.000,28.310,31.899
58,16.388,23.097,28.107,31.735
59,15.804,22.448,27.848,31.470
60,15.416,22.142,27.333,30.815
61,15.930,22.781,28.051,31.677
62,15.877,22.541,27.797,31.416
63,15.918,22.807,28.050,31.646
64,16.292,23.060,28.402,32.007
65,16.024,22.777,27.910,31.482
66,16.365,23.057,28.320,31.961
67,16.075,22.923,28.110,31.716
68,15.952,22.714,27.896,31.502
69,16.066,22.796,28.157,31.705
70,16.011,22.700,27.960,31.474
71,15.306,22.053,27.353,30.798
72,15.569,22.284,27.506,31.077
73,16.154,22.934,28.145,31.958
74,15.675,22.296,27.499,31.040
75,16.008,22.728,28.038,31.619
76,15.882,22.743,28.085,31.938
77,15.822,22.592,27.791,31.472
78,17.029,23.726,29.233,32.836
79,15.570,22.374,27.742,31.446
80,15.392,22.241,27.528,31.229
81,16.309,23.109,28.438,32.058
82,15.380,22.100,27.321,30.938
83,16.111,22.824,27.997,31.722
84,15.697,22.787,28.040,31.817
85,15.185,21.960,27.264,30.890
86,15.236,22.022,27.308,30.920
87,16.605,23.338,28.611,32.266
88,15.108,21.955,27.438,30.987
89,16.240,23.160,28.725,32.392
90,15.387,22.505,27.989,31.664
91,16.034,23.000,28.610,32.190
92,15.923,22.901,28.312,31.966
93,16.484,23.418,29.000,32.802
94,15.787,22.966,28.461,32.285
95,15.751,23.037,28.677,32.620
96,15.669,23.128,28.743,32.582
