lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.784,22.136,27.233,30.661
1,15.074,22.188,27.399,30.778
2,15.240,22.408,27.620,30.952
3,15.208,22.303,27.481,30.799
4,15.763,22.963,28.188,31.567
5,15.941,23.099,28.321,31.727
6,14.697,21.825,26.938,30.392
7,15.439,22.490,27.566,30.902
8,15.734,22.804,27.867,31.265
9,15.526,22.557,27.526,30.858
10,15.428,22.687,27.769,31.151
11,15.916,23.033,28.176,31.567
12,15.121,22.300,27.543,30.951
13,15.267,22.465,27.663,30.991
14,15.672,22.827,27.929,31.291
15,15.259,22.464,27.696,31.160
16,15.692,22.957,28.008,31.433
17,15.508,22.887,28.019,31.383
18,15.496,22.672,27.767,31.147
19,15.556,22.647,27.655,30.837
20,15.301,22.416,27.294,30.678
21,15.769,22.965,27.879,31.211
22,16.187,23.267,28.451,31.791
23,15.111,22.226,27.285,30.771
24,15.244,22.366,27.604,31.099
25,16.166,23.379,28.273,31.804
26,15.457,22.634,27.790,31.204
27,15.706,22.883,28.028,31.619
28,16.486,23.665,28.787,32.217
29,16.025,23.086,28.195,31.548
30,15.796,22.990,28.159,31.528
31,15.116,22.331,27.389,30.823
32,15.880,23.116,28.353,31.680
33,14.860,22.153,27.413,30.813
34,16.428,23.587,28.744,32.199
35,15.396,22.733,27.884,31.271
36,15.676,22.883,27.958,31.348
37,15.244,22.436,27.532,30.906
38,15.701,22.861,27.940,31.353
39,15.233,22.406,27.530,31.033
40,15.984,23.194,28.324,31.661
41,15.783,22.791,27.986,31.254
42,15.600,22.885,28.176,31.644
43,15.167,22.291,27.410,30.737
44,15.995,23.014,28.186,31.507
45,15.646,22.724,27.797,31.254
46,15.543,22.800,27.953,31.213
47,14.900,22.114,27.170,30.597
48,15.649,22.693,27.843,31.167
49,15.635,22.763,27.857,31.301
50,15.690,22.837,27.981,31.432
51,15.064,22.079,27.239,30.637
52,15.269,22.345,27.448,30.804
53,15.522,22.662,27.701,31.197
54,15.630,22.649,27.698,31.319
55,15.642,22.804,27.870,31.342
56,14.976,22.087,27.247,30.835
57,15.779,23.120,28.278,31.597
58,16.124,23.309,28.212,31.558
59,15.488,22.509,27.801,31.260
60,15.139,22.324,27.343,30.739
61,15.641,22.897,28.048,31.554
62,15.574,22.744,27.790,31.255
63,15.695,22.932,28.053,31.435
64,16.018,23.175,28.443,31.838
65,15.714,22.870,27.998,31.226
66,16.093,23.231,28.327,31.733
67,15.896,23.048,28.085,31.515
68,15.604,22.852,28.002,31.263
69,15.812,22.938,28.127,31.502
70,15.678,22.793,27.957,31.439
71,15.005,22.231,27.415,30.687
72,15.314,22.508,27.673,31.040
73,15.901,23.014,28.169,31.828
74,15.367,22.421,27.485,30.869
75,15.653,22.884,28.057,31.487
76,15.632,22.849,28.026,31.609
77,15.508,22.770,27.774,31.260
78,16.687,23.909,29.202,32.665
79,15.210,22.574,27.781,31.365
80,15.124,22.345,27.599,30.951
81,15.996,23.191,28.398,31.818
82,15.103,22.249,27.304,30.784
83,15.853,22.960,28.014,31.519
84,15.427,22.812,28.006,31.496
85,14.829,22.013,27.197,30.688
86,14.973,22.127,27.224,30.695
87,16.400,23.472,28.577,32.020
88,14.778,22.068,27.206,30.758
89,15.997,23.255,28.540,32.118
90,15.104,22.615,27.878,31.401
91,15.741,23.092,28.363,31.837
92,15.643,22.896,28.051,31.563
93,16.171,23.389,28.767,32.485
94,15.446,22.943,28.196,31.692
95,15.377,22.932,28.289,31.908
96,15.308,22.882,28.364,31.978
97,15.246,22.879,28.362,31.996
98,15.085,22.807,28.534,32.281
99,15.121,22.972,28.750,32.467
100,15.805,23.902,29.656,33.503
101,15.854,23.934,29.685,33.503
102,15.943,24.122,29.975,33.902
103,16.209,24.579,30.640,34.659
104,16.072,24.599,30.881,34.986
105,15.426,24.291,30.623,34.874
106,16.321,25.130,31.578,35.864
107,16.444,25.272,31.848,36.140
108,16.229,25.244,31.916,36.369
109,16.733,25.915,32.692,37.205
110,16.054,25.286,32.043,36.509
111,16.059,25.118,31.642,36.103
112,16.375,25.185,31.590,35.858
113,15.816,24.502,30.868,35.022
114,16.002,24.612,30.867,34.938
115,16.474,25.026,31.225,35.259
116,15.281,23.928,30.178,34.313
117,15.577,24.307,30.745,35.048
118,15.843,24.676,31.000,35.124
119,15.267,23.672,29.939,34.030
120,15.105,23.223,29.224,33.204
121,15.377,23.345,29.279,33.259
122,15.519,23.212,28.958,32.690
123,15.551,23.227,28.566,32.346
124,15.613,23.224,28.626,32.184
125,15.593,22.903,28.251,31.752
126,15.502,22.917,28.183,31.653
127,15.742,23.107,28.307,31.736
128,15.633,22.835,28.061,31.613
129,15.650,22.804,27.992,31.429
130,15.426,22.715,27.830,31.314
131,16.008,23.154,28.364,31.862
132,15.239,22.433,27.750,31.207
133,16.551,23.869,29.020,32.370
134,15.977,23.199,28.351,31.856
135,15.577,22.694,27.815,31.281
136,15.589,22.739,27.983,31.427
137,15.719,23.135,28.231,31.732
138,15.699,22.938,28.115,31.826
139,16.059,23.282,28.347,31.917
140,15.741,23.038,28.217,31.656
141,15.641,22.795,27.961,31.429
142,16.331,23.534,28.779,32.196
143,15.185,22.478,27.584,31.044
144,16.237,23.580,28.903,32.411
145,15.508,22.755,28.031,31.366
146,16.265,23.480,28.614,31.998
147,15.765,22.955,28.225,31.950
148,15.615,22.820,28.077,31.715
149,15.883,23.109,28.280,31.790
150,15.653,22.794,28.009,31.248
151,15.811,23.055,28.179,31.560
152,15.345,22.487,27.701,31.256
153,15.739,22.844,28.155,31.521
154,16.010,23.139,28.293,31.781
155,15.708,23.003,28.310,31.644
156,15.865,23.091,28.305,31.782
157,15.414,22.933,28.138,31.561
158,15.205,22.552,27.660,31.027
159,15.700,22.794,28.074,31.483
160,15.001,22.154,27.584,31.144
161,15.211,22.286,27.619,31.011
162,15.706,22.802,27.913,31.426
163,15.630,22.717,27.952,31.413
164,15.417,22.597,27.913,31.310
165,15.730,22.922,28.131,31.582
166,15.054,22.170,27.376,30.735
167,15.956,23.074,28.310,31.695
168,15.407,22.477,27.807,31.316
