lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
72,15.464,22.486,27.628,30.916
73,16.050,23.129,28.252,31.598
74,15.427,22.618,27.601,30.892
75,15.829,22.992,28.081,31.243
76,15.839,23.005,28.171,31.484
77,15.608,22.783,27.822,31.165
78,16.872,23.888,29.221,32.532
79,15.369,22.550,27.764,31.134
80,15.233,22.463,27.563,30.834
81,16.190,23.314,28.451,31.754
82,15.278,22.310,27.372,30.637
83,16.017,23.084,28.144,31.383
84,15.602,23.017,28.139,31.420
85,15.081,22.213,27.296,30.601
86,15.139,22.361,27.407,30.699
87,16.524,23.628,28.826,32.055
88,15.006,22.260,27.467,30.787
89,16.119,23.435,28.897,32.258
90,15.254,22.904,28.212,31.534
91,15.929,23.392,28.819,32.097
92,15.821,23.365,28.645,31.879
93,16.337,23.881,29.533,33.005
94,15.718,23.452,29.166,32.608
95,15.729,23.590,29.540,32.984
96,15.622,23.714,29.747,33.169
97,15.585,23.898,30.159,33.753
98,15.479,24.207,30.848,34.358
99,15.534,24.543,31.339,34.995
100,16.218,25.806,32.708,36.520
101,16.342,25.958,33.250,37.028
102,16.475,26.536,34.024,38.034
103,16.786,27.239,35.190,39.185
104,16.707,27.310,35.504,39.639
105,16.194,27.275,35.711,39.948
106,17.097,28.462,37.307,41.707
107,17.278,29.225,38.358,43.008
108,17.131,29.792,39.298,44.083
109,17.684,30.678,40.392,45.285
110,16.939,29.682,39.347,44.283
111,16.887,28.898,38.096,42.752
112,17.096,28.399,37.002,41.443
113,16.506,27.502,35.524,39.930
114,16.710,27.854,35.727,39.742
115,17.225,28.145,35.970,39.775
116,15.923,26.817,34.308,38.289
117,16.168,26.734,34.316,38.576
118,16.352,26.438,34.020,38.357
119,15.620,25.119,32.210,36.512
120,15.359,24.035,30.710,34.372
121,15.626,23.756,30.021,33.791
122,15.645,23.454,29.358,32.925
123,15.676,23.405,28.773,32.144
124,15.790,23.410,28.802,32.132
125,15.725,23.121,28.370,31.625
126,15.663,23.111,28.339,31.605
127,15.977,23.112,28.350,31.585
128,15.764,22.960,28.201,31.426
129,15.795,22.931,28.080,31.311
130,15.608,22.761,28.001,31.203
131,16.057,23.263,28.455,31.641
132,15.393,22.640,27.852,31.126
133,16.710,23.935,29.107,32.175
134,16.085,23.340,28.442,31.701
135,15.760,22.787,27.859,31.210
136,15.743,22.927,28.043,31.278
137,15.865,23.119,28.290,31.629
138,15.960,23.051,28.255,31.639
139,16.206,23.316,28.438,31.793
140,15.823,22.988,28.264,31.558
141,15.758,22.863,27.865,31.207
142,16.462,23.687,28.766,31.980
143,15.418,22.512,27.663,30.929
144,16.400,23.653,28.992,32.248
145,15.676,22.848,28.034,31.250
146,16.411,23.557,28.631,31.842
147,15.885,23.044,28.301,31.740
148,15.746,22.896,28.027,31.641
149,16.033,23.224,28.277,31.571
150,15.821,22.852,27.993,31.177
151,15.954,23.188,28.345,31.516
152,15.546,22.613,27.720,31.074
153,15.921,22.998,28.290,31.384
154,16.187,23.197,28.318,31.684
155,15.790,23.054,28.265,31.588
156,16.060,23.244,28.364,31.692
157,15.574,22.956,28.150,31.474
158,15.352,22.635,27.688,30.894
159,15.865,22.917,28.038,31.220
160,15.151,22.310,27.504,30.999
161,15.306,22.392,27.574,30.813
162,15.876,22.903,27.963,31.212
163,15.792,22.816,27.887,31.290
164,15.524,22.700,27.874,31.145
165,15.805,23.010,28.109,31.406
166,15.223,22.278,27.362,30.639
167,16.040,23.185,28.255,31.534
168,15.530,22.660,27.816,31.133
169,15.989,23.094,28.120,31.360
170,15.512,22.634,27.755,30.994
171,16.081,23.336,28.403,31.696
172,15.578,22.825,28.040,31.369
173,15.794,22.903,27.963,31.278
174,16.188,23.232,28.360,31.571
175,15.309,22.483,27.681,30.911
176,15.869,23.091,28.209,31.635
177,15.392,22.535,27.616,30.914
178,16.222,23.364,28.488,31.788
179,15.477,22.668,27.779,31.095
180,16.298,23.446,28.666,31.891
181,15.418,22.541,27.644,31.089
182,16.325,23.515,28.638,31.870
183,16.174,23.229,28.424,31.688
184,15.261,22.283,27.434,30.659
185,16.174,23.248,28.381,31.653
186,15.762,22.876,28.018,31.328
187,16.637,23.580,28.631,31.907
188,15.617,22.901,28.114,31.313
189,15.875,23.014,28.193,31.439
190,15.544,22.786,27.939,31.125
191,16.597,23.849,28.994,32.334
192,16.568,23.860,28.908,32.121
193,15.938,22.996,28.117,31.415
194,15.738,22.836,27.965,31.209
195,15.876,23.020,28.170,31.468
196,16.075,23.220,28.391,31.677
197,15.597,22.688,27.825,31.118
198,15.577,22.746,27.821,31.045
199,15.410,22.525,27.731,30.979
200,16.406,23.589,28.813,32.133
