lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.846,22.122,27.417,30.832
1,15.061,22.158,27.626,30.990
2,15.169,22.274,27.836,31.054
3,15.233,22.236,27.709,30.972
4,15.849,22.762,28.292,31.741
5,15.900,23.020,28.556,31.872
6,14.742,21.780,27.191,30.551
7,15.431,22.366,27.763,30.999
8,15.734,22.676,28.099,31.429
9,15.540,22.465,27.733,30.972
10,15.428,22.512,27.969,31.309
11,15.885,22.976,28.397,31.802
12,15.141,22.295,27.731,31.169
13,15.281,22.381,27.794,31.131
14,15.675,22.771,28.093,31.471
15,15.231,22.442,27.933,31.301
16,15.778,22.807,28.265,31.613
17,15.534,22.787,28.204,31.497
18,15.527,22.617,27.982,31.274
19,15.540,22.545,27.809,30.983
20,15.370,22.250,27.559,30.808
21,15.806,22.823,28.085,31.342
22,16.246,23.182,28.665,32.043
23,15.116,22.159,27.512,30.954
24,15.206,22.382,27.873,31.210
25,16.131,23.125,28.645,31.993
26,15.497,22.534,27.958,31.269
27,15.635,22.702,28.337,31.813
28,16.533,23.582,29.029,32.365
29,15.979,23.088,28.446,31.591
30,15.803,22.892,28.388,31.745
31,15.201,22.184,27.628,30.855
32,15.891,23.015,28.527,31.740
33,14.949,22.053,27.598,30.979
34,16.339,23.541,28.996,32.335
35,15.449,22.539,28.147,31.293
36,15.655,22.675,28.203,31.534
37,15.218,22.302,27.751,31.018
38,15.645,22.745,28.176,31.608
39,15.294,22.313,27.891,31.204
40,16.063,23.067,28.637,31.809
41,15.734,22.756,28.112,31.366
42,15.738,22.709,28.431,31.751
43,15.186,22.168,27.528,30.876
44,15.966,22.970,28.364,31.682
45,15.552,22.685,28.040,31.390
46,15.550,22.701,28.119,31.397
47,14.998,21.963,27.415,30.768
48,15.645,22.527,28.040,31.401
49,15.616,22.667,28.129,31.476
50,15.665,22.755,28.207,31.483
51,15.142,22.005,27.520,30.891
52,15.249,22.232,27.746,31.007
53,15.486,22.520,28.071,31.341
54,15.538,22.553,28.009,31.433
55,15.620,22.748,28.213,31.484
56,14.973,22.082,27.619,30.981
57,15.794,23.117,28.532,31.894
58,16.127,23.183,28.374,31.706
59,15.511,22.536,28.077,31.459
60,15.099,22.241,27.556,30.887
61,15.674,22.782,28.283,31.632
62,15.579,22.554,28.056,31.392
63,15.694,22.829,28.358,31.722
64,16.068,23.072,28.720,31.963
65,15.719,22.754,28.192,31.511
66,16.082,23.122,28.534,31.892
67,15.886,23.045,28.367,31.702
68,15.670,22.709,28.205,31.552
69,15.869,22.941,28.428,31.694
70,15.699,22.793,28.210,31.583
71,15.017,22.097,27.534,30.832
72,15.257,22.367,27.778,31.184
73,15.930,22.891,28.415,31.947
74,15.376,22.408,27.844,31.116
75,15.744,22.737,28.208,31.561
76,15.720,22.755,28.293,31.893
77,15.592,22.555,28.003,31.428
78,16.771,23.790,29.419,32.829
79,15.327,22.463,28.017,31.481
80,15.119,22.233,27.779,31.102
81,16.074,23.147,28.722,32.063
82,15.136,22.100,27.643,30.945
83,15.876,22.829,28.348,31.728
84,15.433,22.860,28.445,31.662
85,14.888,21.983,27.531,30.876
86,15.065,22.139,27.616,30.955
87,16.307,23.490,28.909,32.377
88,14.858,22.053,27.632,31.071
89,16.051,23.309,29.038,32.498
90,15.083,22.729,28.392,31.879
91,15.797,23.176,29.017,32.474
92,15.668,23.042,28.796,32.247
93,16.266,23.692,29.476,33.215
94,15.511,23.191,29.176,32.674
95,15.526,23.249,29.295,32.947
96,15.456,23.350,29.411,33.124
97,15.426,23.520,29.790,33.435
98,15.258,23.564,29.982,33.899
99,15.394,23.845,30.368,34.471
100,16.042,24.839,31.571,35.544
101,16.118,25.098,31.769,35.960
102,16.319,25.712,32.789,37.226
103,16.694,27.029,34.777,39.556
104,16.816,28.235,36.534,41.498
105,16.477,28.940,37.308,42.205
106,17.476,30.282,38.765,43.815
107,17.735,31.019,39.541,44.632
108,17.693,31.470,40.112,45.518
109,18.128,32.148,40.999,46.206
110,17.385,31.066,40.209,45.494
