lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
143,15.414,22.335,27.700,31.092
144,16.402,23.498,28.869,32.426
145,15.699,22.638,27.891,31.404
146,16.517,23.332,28.608,32.108
147,15.898,22.881,28.256,31.956
148,15.755,22.691,28.055,31.718
149,16.034,22.994,28.241,31.696
150,15.838,22.789,27.891,31.395
151,15.997,22.910,28.199,31.713
152,15.518,22.444,27.747,31.267
153,15.921,22.801,28.037,31.521
154,16.123,23.055,28.138,31.823
155,15.800,22.955,28.263,31.768
156,16.048,22.967,28.345,31.913
157,15.581,22.787,28.119,31.679
158,15.425,22.331,27.633,31.015
159,15.829,22.753,27.945,31.426
160,15.160,22.022,27.579,31.164
161,15.385,22.219,27.665,30.882
162,15.914,22.697,27.969,31.437
163,15.785,22.639,27.972,31.460
164,15.551,22.561,27.816,31.357
165,15.880,22.760,28.148,31.622
166,15.325,22.105,27.360,30.825
167,16.096,22.978,28.234,31.659
168,15.613,22.414,27.849,31.399
169,16.010,22.844,28.163,31.616
170,15.566,22.431,27.701,31.234
171,16.124,23.115,28.352,31.867
172,15.582,22.623,28.065,31.588
173,15.813,22.641,27.902,31.401
174,16.182,23.018,28.305,31.836
175,15.350,22.296,27.639,31.098
176,15.905,22.864,28.208,31.835
177,15.398,22.344,27.528,31.150
178,16.271,23.197,28.409,31.955
179,15.499,22.429,27.804,31.348
180,16.357,23.219,28.561,32.142
181,15.481,22.343,27.683,31.318
182,16.418,23.374,28.652,32.153
183,16.226,23.024,28.371,31.972
184,15.260,22.142,27.398,30.870
185,16.116,23.079,28.324,31.901
186,15.806,22.731,28.009,31.430
187,16.668,23.411,28.646,32.060
188,15.593,22.710,28.066,31.572
189,15.929,22.805,28.028,31.506
190,15.542,22.533,27.869,31.379
191,16.608,23.670,29.063,32.494
192,16.622,23.717,28.877,32.347
193,15.979,22.871,28.093,31.560
194,15.751,22.703,27.908,31.486
195,15.947,22.818,28.145,31.635
196,16.053,22.996,28.308,31.811
197,15.611,22.515,27.786,31.357
198,15.573,22.511,27.753,31.265
199,15.408,22.278,27.656,31.225
200,16.443,23.408,28.834,32.295
