lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.966,22.180,27.318,30.722
1,15.133,22.196,27.331,30.898
2,15.403,22.369,27.489,31.135
3,15.375,22.231,27.392,30.875
4,15.937,22.864,28.144,31.653
5,16.022,23.110,28.313,31.889
6,14.834,21.868,27.022,30.485
7,15.568,22.501,27.522,31.021
8,15.842,22.824,27.917,31.432
9,15.576,22.588,27.479,30.973
10,15.510,22.590,27.754,31.275
11,16.051,23.030,28.177,31.627
12,15.311,22.370,27.460,31.017
13,15.394,22.456,27.540,31.059
14,15.838,22.844,27.915,31.396
15,15.379,22.459,27.753,31.237
16,15.855,22.799,28.071,31.582
17,15.692,22.858,27.979,31.515
18,15.662,22.594,27.751,31.216
19,15.648,22.606,27.704,30.891
20,15.418,22.358,27.339,30.784
21,15.879,22.948,27.883,31.254
22,16.336,23.385,28.443,31.893
23,15.213,22.228,27.347,30.918
24,15.313,22.407,27.640,31.108
25,16.187,23.269,28.411,31.922
26,15.575,22.633,27.809,31.175
27,15.813,22.822,28.033,31.720
28,16.620,23.703,28.766,32.322
29,16.149,23.134,28.215,31.528
30,15.916,22.950,28.191,31.541
31,15.296,22.291,27.491,30.829
32,15.924,23.105,28.241,31.749
33,14.968,22.135,27.352,30.895
34,16.505,23.594,28.771,32.256
35,15.582,22.701,27.905,31.327
36,15.709,22.859,27.978,31.489
37,15.378,22.345,27.550,30.931
38,15.820,22.897,27.974,31.454
39,15.343,22.440,27.603,31.110
40,16.161,23.219,28.314,31.858
41,15.843,22.847,27.842,31.191
42,15.791,22.794,28.200,31.709
43,15.351,22.278,27.407,30.919
44,16.051,23.069,28.149,31.653
45,15.696,22.706,27.787,31.454
46,15.671,22.758,27.847,31.363
47,15.080,22.139,27.171,30.616
48,15.767,22.666,27.790,31.257
49,15.685,22.790,27.887,31.357
50,15.827,22.826,27.932,31.480
51,15.256,22.112,27.238,30.762
52,15.322,22.393,27.417,30.926
53,15.635,22.619,27.801,31.343
54,15.703,22.582,27.750,31.346
55,15.773,22.807,27.956,31.406
56,15.112,22.209,27.301,30.926
57,15.822,23.147,28.259,31.853
58,16.181,23.255,28.204,31.698
59,15.526,22.596,27.791,31.457
60,15.218,22.345,27.341,30.861
61,15.803,22.938,27.988,31.530
62,15.654,22.686,27.858,31.324
63,15.824,22.828,28.006,31.525
64,16.119,23.199,28.419,31.942
65,15.842,22.857,27.967,31.481
66,16.173,23.188,28.325,31.858
67,16.027,23.046,28.184,31.623
68,15.743,22.798,27.976,31.400
69,15.943,22.996,28.164,31.682
70,15.791,22.903,27.932,31.528
71,15.158,22.216,27.327,30.729
72,15.429,22.396,27.533,31.165
73,16.041,22.951,28.193,31.873
74,15.506,22.442,27.587,31.090
75,15.783,22.845,28.084,31.453
76,15.745,22.732,28.077,31.804
77,15.619,22.751,27.817,31.412
78,16.860,23.893,29.141,32.703
79,15.351,22.527,27.699,31.389
80,15.255,22.352,27.560,31.012
81,16.120,23.184,28.472,32.001
82,15.222,22.225,27.358,30.900
83,15.959,22.987,28.107,31.734
84,15.506,22.912,28.206,31.677
85,14.953,22.103,27.262,30.813
86,15.065,22.188,27.362,30.799
87,16.463,23.467,28.696,32.196
88,14.939,22.068,27.404,30.878
89,16.105,23.215,28.708,32.251
90,15.097,22.653,27.970,31.594
91,15.853,23.167,28.581,32.139
92,15.681,23.006,28.306,31.949
93,16.327,23.646,29.009,32.760
94,15.558,23.040,28.536,32.137
95,15.605,23.074,28.650,32.380
96,15.500,23.154,28.719,32.562
97,15.392,23.256,28.921,32.757
98,15.247,23.266,29.250,33.132
99,15.321,23.597,29.687,33.648
100,15.974,24.708,31.038,34.983
101,16.040,24.937,31.281,35.296
102,16.287,25.302,31.895,36.103
103,16.528,25.887,32.972,37.152
104,16.469,26.118,33.276,37.708
105,15.865,26.004,33.542,37.960
106,16.806,26.967,34.754,39.334
107,16.957,27.494,35.378,40.076
108,16.767,27.807,36.116,41.001
109,17.227,28.660,37.162,42.165
110,16.607,27.839,36.245,41.267
111,16.528,27.279,35.287,40.340
112,16.812,27.061,34.823,39.420
113,16.163,26.040,33.483,38.221
114,16.324,26.100,33.367,37.921
115,16.822,26.544,33.936,38.329
116,15.602,25.577,32.865,37.329
117,15.950,25.750,33.182,37.782
