lambda_idx,t_500.0_ms
0,22.146
1,22.219
2,22.419
3,22.323
4,22.872
5,23.089
6,21.881
7,22.513
8,22.734
9,22.607
10,22.608
11,23.016
12,22.304
13,22.448
14,22.835
15,22.448
16,22.832
17,22.939
18,22.680
19,22.620
20,22.413
21,22.949
22,23.322
23,22.203
24,22.432
25,23.294
26,22.611
27,22.757
28,23.658
29,23.080
30,22.953
31,22.229
32,23.025
33,22.085
34,23.592
35,22.660
36,22.816
37,22.296
38,22.874
39,22.369
40,23.125
41,22.812
42,22.828
43,22.282
44,23.045
45,22.790
46,22.729
47,22.087
48,22.697
49,22.670
50,22.858
51,22.085
52,22.365
53,22.623
54,22.634
55,22.705
56,22.131
57,23.101
58,23.071
59,22.589
60,22.220
61,22.916
62,22.631
63,22.912
64,23.206
65,22.790
66,23.127
67,23.067
68,22.780
69,22.926
70,22.839
71,22.156
72,22.306
73,23.015
74,22.423
75,22.855
76,22.908
77,22.656
78,23.864
79,22.518
80,22.303
81,23.208
82,22.254
83,22.915
84,22.864
85,22.027
86,22.202
87,23.492
88,22.106
89,23.257
90,22.689
91,23.178
92,22.971
93,23.551
94,23.122
95,23.121
96,23.285
97,23.425
98,23.592
99,23.782
100,24.983
101,25.121
102,25.574
103,26.247
104,26.635
105,26.672
106,27.928
107,28.507
108,28.631
109,29.369
110,28.376
111,27.773
112,27.631
113,26.815
114,26.818
115,27.198
116,26.501
117,27.165
118,27.513
119,26.303
120,25.346
121,24.869
122,24.013
123,23.490
124,23.518
125,23.072
126,22.984
127,23.051
128,22.879
129,22.839
130,22.759
131,23.120
132,22.429
133,23.880
134,23.199
135,22.665
136,22.850
137,23.046
138,23.011
139,23.211
140,22.978
141,22.756
142,23.540
143,22.487
144,23.646
145,22.779
146,23.449
147,22.926
148,22.808
149,23.106
150,22.775
151,23.082
152,22.561
153,22.903
154,23.168
155,22.984
156,23.129
157,22.804
158,22.381
159,22.797
160,22.109
161,22.257
162,22.770
163,22.763
164,22.594
165,22.866
166,22.114
167,22.993
168,22.515
169,22.924
170,22.494
171,23.192
172,22.738
173,22.733
174,23.165
175,22.405
176,23.025
177,22.324
178,23.398
179,22.501
180,23.311
181,22.446
182,23.361
183,23.151
184,22.274
185,23.141
186,22.800
187,23.511
188,22.889
189,22.907
190,22.594
191,23.750
192,23.701
193,22.892
194,22.675
195,22.929
196,22.984
197,22.574
198,22.608
199,22.441
200,23.517
