lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
118,16.503,27.214,34.459,39.439
119,15.928,25.988,33.372,38.193
120,15.608,25.070,31.927,36.768
121,15.821,24.582,31.151,35.715
122,15.789,24.049,30.064,34.212
123,15.769,23.698,29.294,33.090
124,15.865,23.547,29.100,32.789
125,15.808,23.295,28.506,32.261
126,15.712,23.205,28.472,32.113
127,15.980,23.258,28.551,31.994
128,15.859,23.141,28.347,31.875
129,15.813,23.030,28.203,31.778
130,15.678,22.890,28.173,31.559
131,16.221,23.424,28.619,32.233
132,15.392,22.733,27.880,31.563
133,16.757,24.021,29.242,32.664
134,16.168,23.483,28.621,32.226
135,15.828,22.917,28.097,31.630
136,15.797,23.026,28.196,31.779
137,16.004,23.270,28.414,32.044
138,16.011,23.161,28.489,32.132
139,16.232,23.446,28.587,32.226
140,15.852,23.216,28.453,31.980
141,15.848,23.010,28.170,31.631
142,16.519,23.773,28.928,32.598
143,15.375,22.676,27.856,31.378
144,16.462,23.826,29.051,32.663
145,15.748,22.948,28.092,31.674
146,16.494,23.602,28.812,32.386
147,15.899,23.097,28.484,32.226
148,15.775,23.043,28.190,31.941
149,16.042,23.324,28.439,32.009
150,15.851,22.993,28.156,31.573
151,16.041,23.288,28.413,31.915
152,15.540,22.811,27.940,31.456
153,15.916,23.136,28.270,31.754
154,16.188,23.394,28.566,32.106
155,15.833,23.272,28.373,32.037
156,16.080,23.347,28.561,32.203
157,15.662,23.153,28.337,31.867
158,15.381,22.719,27.875,31.292
159,15.861,22.984,28.171,31.670
160,15.194,22.419,27.746,31.504
161,15.365,22.479,27.765,31.257
162,15.881,23.051,28.115,31.685
163,15.835,22.932,28.048,31.573
164,15.631,22.850,28.018,31.621
165,15.965,23.117,28.302,31.847
166,15.272,22.373,27.412,31.069
167,16.131,23.290,28.380,31.829
168,15.546,22.665,28.006,31.542
169,16.078,23.199,28.346,31.855
170,15.575,22.770,27.947,31.494
171,16.141,23.392,28.572,32.033
172,15.609,22.949,28.219,31.756
173,15.884,22.922,28.057,31.700
174,16.181,23.402,28.536,32.063
175,15.432,22.646,27.840,31.297
176,15.983,23.171,28.494,32.027
177,15.407,22.625,27.838,31.317
178,16.301,23.559,28.678,32.157
179,15.544,22.703,27.971,31.477
180,16.337,23.568,28.739,32.368
181,15.433,22.686,27.832,31.517
182,16.392,23.576,28.794,32.371
183,16.260,23.391,28.608,32.252
184,15.303,22.435,27.597,31.073
185,16.205,23.393,28.565,32.109
186,15.793,22.997,28.232,31.725
187,16.665,23.712,28.859,32.367
188,15.650,22.999,28.270,31.825
189,15.976,23.062,28.355,31.809
190,15.653,22.831,28.042,31.614
191,16.632,24.028,29.222,32.748
192,16.612,23.998,29.051,32.598
193,15.959,23.129,28.271,31.902
194,15.828,22.983,28.145,31.705
195,15.971,23.130,28.369,31.831
196,16.142,23.290,28.499,31.986
197,15.675,22.823,27.959,31.551
198,15.594,22.763,27.942,31.418
199,15.426,22.661,27.886,31.481
200,16.489,23.741,28.969,32.494
