lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.931,22.184,27.424,30.813
1,15.233,22.346,27.471,30.937
2,15.411,22.430,27.649,31.052
3,15.334,22.342,27.506,31.044
4,15.944,22.954,28.222,31.717
5,16.049,23.168,28.435,31.852
6,14.885,21.902,27.106,30.486
7,15.645,22.494,27.640,31.001
8,15.841,22.807,27.977,31.512
9,15.662,22.550,27.631,31.116
10,15.603,22.672,27.914,31.329
11,16.051,23.020,28.242,31.762
12,15.226,22.436,27.591,31.058
13,15.436,22.526,27.743,31.074
14,15.828,22.860,28.007,31.432
15,15.434,22.541,27.770,31.344
16,15.877,22.907,28.139,31.607
17,15.756,22.970,28.076,31.367
18,15.614,22.673,27.936,31.217
19,15.678,22.727,27.668,31.006
20,15.454,22.403,27.337,30.841
21,15.988,22.998,28.071,31.349
22,16.384,23.336,28.555,31.892
23,15.210,22.335,27.482,30.983
24,15.370,22.500,27.720,31.207
25,16.297,23.310,28.553,31.987
26,15.599,22.721,27.872,31.316
27,15.867,22.892,28.147,31.772
28,16.654,23.683,28.907,32.361
29,16.217,23.222,28.378,31.567
30,15.984,23.056,28.200,31.652
31,15.335,22.415,27.573,30.976
32,16.047,23.109,28.316,31.896
33,15.023,22.179,27.549,30.930
34,16.470,23.646,28.829,32.321
35,15.566,22.720,27.996,31.323
36,15.816,22.899,28.012,31.469
37,15.392,22.415,27.664,31.044
38,15.757,22.912,28.072,31.517
39,15.487,22.511,27.698,31.097
40,16.238,23.165,28.445,31.853
41,15.858,22.878,28.101,31.299
42,15.791,22.839,28.316,31.780
43,15.325,22.346,27.477,30.961
44,16.133,23.142,28.283,31.680
45,15.707,22.676,27.957,31.415
46,15.753,22.736,28.006,31.339
47,15.080,22.156,27.339,30.707
48,15.800,22.703,27.905,31.376
49,15.795,22.804,28.025,31.383
50,15.801,22.886,28.090,31.521
51,15.179,22.188,27.422,30.784
52,15.422,22.418,27.560,30.907
53,15.582,22.632,27.891,31.369
54,15.723,22.672,27.787,31.433
55,15.780,22.811,28.091,31.502
56,15.138,22.153,27.430,30.927
57,15.848,23.195,28.407,31.843
58,16.313,23.285,28.304,31.678
59,15.624,22.592,27.923,31.499
60,15.269,22.267,27.528,30.874
61,15.837,22.899,28.169,31.590
62,15.723,22.721,27.986,31.348
63,15.810,22.937,28.140,31.642
64,16.149,23.237,28.551,32.005
65,15.847,22.879,28.067,31.370
66,16.205,23.210,28.371,31.868
67,16.039,23.017,28.311,31.630
68,15.792,22.875,28.055,31.453
69,15.976,22.993,28.261,31.680
70,15.886,22.829,28.123,31.530
71,15.178,22.220,27.494,30.826
72,15.415,22.479,27.696,31.167
73,16.066,23.073,28.350,31.901
74,15.547,22.463,27.673,31.063
75,15.907,22.774,28.180,31.589
76,15.844,22.924,28.226,31.935
77,15.679,22.721,27.908,31.313
78,16.926,23.939,29.358,32.801
79,15.436,22.512,28.009,31.415
80,15.303,22.426,27.676,31.115
81,16.207,23.239,28.565,32.119
82,15.276,22.233,27.551,31.000
83,15.990,22.958,28.221,31.748
84,15.597,22.970,28.214,31.690
85,15.036,22.017,27.392,30.828
86,15.130,22.226,27.426,30.935
87,16.485,23.585,28.786,32.267
88,14.951,22.153,27.461,31.018
89,16.167,23.294,28.764,32.470
90,15.262,22.767,28.166,31.643
91,15.891,23.207,28.714,32.269
92,15.767,23.068,28.467,31.986
93,16.402,23.565,29.166,32.854
94,15.627,23.172,28.643,32.261
