lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
115,17.319,28.573,36.265,41.580
116,16.238,27.716,35.299,40.597
117,16.460,27.835,35.517,40.858
118,16.644,27.858,35.294,40.391
119,15.891,26.178,33.665,38.593
120,15.486,24.707,31.646,36.241
121,15.744,24.222,30.723,35.107
122,15.706,23.771,29.801,33.739
123,15.701,23.527,29.215,32.838
124,15.798,23.492,29.006,32.759
125,15.759,23.144,28.619,32.249
126,15.729,23.188,28.535,32.088
127,15.983,23.183,28.547,32.088
128,15.824,23.019,28.432,31.903
129,15.766,22.948,28.237,31.833
130,15.567,22.853,28.116,31.600
131,16.112,23.319,28.626,32.204
132,15.347,22.670,28.010,31.563
133,16.709,23.949,29.341,32.640
134,16.107,23.275,28.742,32.199
135,15.753,22.837,28.149,31.615
136,15.771,22.903,28.259,31.727
137,15.873,23.160,28.568,32.045
138,15.906,23.131,28.460,32.147
139,16.226,23.334,28.729,32.158
140,15.813,23.173,28.449,31.958
141,15.772,22.929,28.161,31.581
142,16.436,23.750,28.943,32.477
143,15.369,22.578,27.781,31.320
144,16.488,23.731,29.149,32.617
145,15.688,22.914,28.187,31.672
146,16.479,23.512,28.801,32.364
147,15.903,23.081,28.533,32.152
148,15.751,22.906,28.335,32.002
149,16.006,23.238,28.483,32.045
150,15.809,22.958,28.208,31.605
151,16.021,23.183,28.448,31.879
152,15.452,22.594,27.987,31.487
153,15.892,23.079,28.330,31.719
154,16.149,23.267,28.488,32.075
155,15.717,23.057,28.521,32.015
156,16.100,23.255,28.507,32.104
157,15.574,22.984,28.347,31.842
158,15.255,22.600,27.871,31.337
159,15.848,22.898,28.197,31.715
160,15.203,22.279,27.816,31.340
161,15.358,22.475,27.763,31.210
162,15.790,22.908,28.161,31.657
163,15.772,22.878,28.119,31.619
164,15.526,22.748,28.073,31.506
165,15.866,23.070,28.308,31.850
166,15.155,22.319,27.562,31.005
167,16.027,23.186,28.466,31.910
168,15.549,22.643,28.077,31.663
169,15.931,23.075,28.314,31.823
170,15.469,22.560,27.914,31.399
171,16.154,23.343,28.630,32.112
172,15.592,22.802,28.280,31.723
173,15.780,22.824,28.138,31.676
174,16.163,23.295,28.565,31.972
175,15.287,22.445,27.806,31.380
176,15.884,23.147,28.520,31.999
177,15.398,22.546,27.865,31.310
178,16.271,23.376,28.691,32.247
179,15.439,22.674,27.915,31.499
180,16.305,23.406,28.809,32.341
181,15.417,22.539,27.826,31.488
182,16.344,23.593,28.829,32.384
183,16.228,23.303,28.579,32.058
184,15.233,22.364,27.618,31.062
185,16.149,23.207,28.597,32.115
186,15.789,22.973,28.267,31.729
187,16.752,23.630,28.903,32.278
188,15.659,23.049,28.312,31.820
189,15.850,23.034,28.285,31.788
190,15.598,22.739,28.163,31.576
191,16.574,23.947,29.266,32.745
192,16.596,23.841,29.068,32.509
193,16.009,23.048,28.339,31.899
194,15.757,22.861,28.197,31.683
195,15.887,23.098,28.414,31.831
196,16.112,23.127,28.503,32.023
197,15.575,22.724,28.069,31.574
198,15.568,22.720,28.022,31.510
199,15.405,22.561,27.905,31.475
200,16.388,23.633,28.990,32.449
