lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.074,22.184,27.301,30.733
1,15.344,22.338,27.508,30.946
2,15.504,22.506,27.634,31.122
3,15.501,22.390,27.476,30.969
4,16.130,23.064,28.126,31.717
5,16.285,23.222,28.294,31.865
6,15.038,21.874,27.009,30.548
7,15.738,22.601,27.671,31.056
8,15.955,22.920,27.998,31.492
9,15.826,22.734,27.551,31.005
10,15.772,22.774,27.778,31.365
11,16.194,23.166,28.163,31.838
12,15.449,22.447,27.572,31.058
13,15.576,22.573,27.641,31.181
14,16.007,22.887,27.984,31.417
15,15.586,22.647,27.698,31.346
16,16.002,22.962,28.148,31.614
17,15.972,23.080,28.036,31.515
18,15.830,22.813,27.820,31.330
19,15.829,22.828,27.778,30.999
20,15.659,22.540,27.361,30.846
21,16.064,23.038,27.955,31.408
22,16.499,23.362,28.558,32.070
23,15.390,22.316,27.387,30.924
24,15.554,22.493,27.654,31.280
25,16.404,23.404,28.440,31.912
26,15.754,22.751,27.837,31.353
27,15.924,22.928,28.133,31.794
28,16.815,23.802,28.922,32.309
29,16.296,23.295,28.227,31.665
30,16.155,23.102,28.242,31.605
31,15.465,22.476,27.495,30.992
32,16.185,23.124,28.287,31.824
33,15.199,22.277,27.402,30.994
34,16.708,23.713,28.842,32.371
35,15.784,22.781,27.869,31.367
36,15.998,22.853,27.981,31.481
37,15.563,22.459,27.457,31.093
38,15.987,22.990,28.138,31.618
39,15.551,22.536,27.669,31.172
40,16.321,23.304,28.430,31.954
41,16.061,22.956,27.994,31.368
42,16.002,22.894,28.256,31.689
43,15.469,22.418,27.472,30.919
44,16.242,23.175,28.210,31.716
45,15.871,22.850,27.913,31.373
46,15.865,22.792,27.883,31.406
47,15.232,22.263,27.259,30.722
48,15.955,22.769,27.869,31.362
49,15.920,22.814,27.983,31.465
50,16.012,22.913,28.044,31.599
51,15.324,22.285,27.331,30.858
52,15.545,22.488,27.569,30.898
53,15.772,22.676,27.821,31.340
54,15.858,22.736,27.756,31.456
55,15.958,22.915,27.997,31.425
56,15.285,22.265,27.340,30.926
57,16.054,23.250,28.359,31.872
58,16.374,23.287,28.241,31.684
59,15.814,22.768,27.908,31.475
60,15.408,22.438,27.378,30.977
61,15.954,23.031,28.056,31.632
62,15.934,22.780,27.877,31.329
63,15.986,22.966,28.059,31.577
64,16.355,23.285,28.456,32.043
65,16.028,22.989,28.122,31.507
66,16.363,23.223,28.386,31.918
67,16.133,23.186,28.209,31.619
68,16.003,22.883,27.992,31.492
69,16.029,23.074,28.163,31.701
70,16.027,22.923,27.950,31.556
71,15.314,22.271,27.464,30.819
72,15.553,22.579,27.636,31.116
73,16.208,23.146,28.194,31.916
74,15.676,22.490,27.569,31.180
75,16.046,22.997,28.101,31.591
