lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.051,22.313,27.311,30.805
1,15.294,22.414,27.414,31.040
2,15.411,22.594,27.607,31.165
3,15.397,22.487,27.450,31.029
4,16.016,23.066,28.062,31.820
5,16.115,23.304,28.278,31.980
6,14.896,21.958,27.019,30.682
7,15.684,22.647,27.537,31.202
8,15.893,22.912,27.938,31.538
9,15.799,22.790,27.581,31.108
10,15.672,22.752,27.782,31.533
11,16.138,23.153,28.144,31.889
12,15.277,22.483,27.524,31.169
13,15.505,22.543,27.665,31.303
14,15.922,22.959,27.970,31.598
15,15.502,22.612,27.727,31.378
16,15.930,22.984,28.119,31.705
17,15.781,23.077,27.988,31.716
18,15.726,22.858,27.711,31.378
19,15.780,22.700,27.688,31.126
20,15.528,22.551,27.345,30.897
21,16.038,23.152,27.937,31.393
22,16.367,23.416,28.347,32.131
23,15.308,22.294,27.422,31.062
24,15.482,22.597,27.722,31.351
25,16.306,23.397,28.416,32.137
26,15.694,22.749,27.783,31.430
27,15.879,23.008,28.056,31.836
28,16.767,23.726,28.807,32.468
29,16.273,23.310,28.278,31.764
30,16.038,23.182,28.172,31.889
31,15.358,22.385,27.445,31.041
32,16.055,23.204,28.336,31.978
33,15.079,22.288,27.403,31.104
34,16.560,23.696,28.840,32.483
35,15.689,22.812,27.817,31.426
36,15.847,22.999,27.917,31.547
37,15.522,22.512,27.550,31.115
38,15.919,23.028,28.006,31.722
39,15.494,22.559,27.600,31.235
40,16.259,23.307,28.383,32.036
41,16.011,23.077,27.917,31.412
42,15.856,22.997,28.238,31.808
43,15.488,22.450,27.360,31.055
44,16.190,23.197,28.234,31.772
45,15.721,22.828,27.926,31.468
46,15.809,22.802,27.848,31.618
47,15.199,22.198,27.267,30.820
48,15.808,22.844,27.825,31.437
49,15.808,22.897,27.909,31.622
50,15.892,23.032,27.945,31.662
51,15.349,22.282,27.306,30.954
52,15.496,22.475,27.528,31.135
53,15.742,22.714,27.789,31.454
54,15.801,22.757,27.814,31.621
55,15.849,22.966,27.981,31.617
56,15.208,22.335,27.435,31.004
57,15.950,23.287,28.387,31.969
58,16.352,23.339,28.232,31.869
59,15.677,22.746,27.807,31.608
60,15.350,22.450,27.438,31.048
61,15.814,23.113,28.165,31.791
62,15.755,22.799,27.930,31.530
63,15.912,23.011,28.081,31.745
64,16.217,23.297,28.428,32.122
65,15.911,23.061,28.034,31.651
66,16.265,23.386,28.339,32.023
67,16.032,23.234,28.276,31.858
68,15.938,22.979,28.026,31.608
69,15.998,23.129,28.212,31.864
70,15.950,22.938,28.036,31.783
71,15.218,22.327,27.396,30.908
72,15.500,22.569,27.622,31.301
73,16.156,23.239,28.176,32.161
74,15.592,22.627,27.646,31.288
75,15.977,23.017,28.043,31.768
76,15.880,23.057,28.175,31.994
77,15.751,22.763,27.871,31.522
78,17.002,24.046,29.266,33.016
79,15.504,22.662,27.801,31.645
80,15.348,22.501,27.663,31.240
81,16.279,23.397,28.484,32.259
82,15.330,22.498,27.470,31.202
83,16.103,23.149,28.119,31.938
84,15.624,23.047,28.184,31.936
85,15.042,22.256,27.328,31.106
86,15.226,22.354,27.506,31.137
87,16.589,23.707,28.790,32.511
88,15.068,22.364,27.504,31.240
89,16.225,23.454,28.838,32.644
90,15.279,22.920,28.211,31.946
91,15.938,23.464,28.790,32.556
92,15.954,23.330,28.673,32.321
93,16.483,23.855,29.304,33.333
94,15.812,23.418,28.862,32.729
95,15.722,23.520,29.083,33.085
96,15.665,23.579,29.230,33.388
97,15.612,23.756,29.528,33.693
98,15.442,23.977,29.992,34.327
99,15.555,24.175,30.422,34.879
100,16.281,25.219,31.563,36.099
101,16.325,25.227,31.713,36.339
102,16.454,25.840,32.470,37.285
