lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
86,15.176,22.074,27.288,30.909
87,16.620,23.407,28.647,32.228
88,15.075,21.970,27.301,31.023
89,16.271,23.119,28.631,32.397
90,15.350,22.608,27.991,31.576
91,16.033,23.016,28.472,32.195
92,15.867,22.921,28.369,32.123
93,16.458,23.430,28.933,32.844
94,15.846,22.995,28.495,32.290
95,15.721,23.101,28.722,32.598
96,15.679,23.112,28.755,32.801
97,15.593,23.159,29.017,33.035
98,15.505,23.301,29.279,33.601
99,15.500,23.474,29.610,33.920
100,16.246,24.496,30.637,35.235
101,16.340,24.632,30.875,35.590
102,16.494,24.950,31.500,36.321
103,16.723,25.561,32.299,37.194
104,16.558,25.657,32.584,37.707
105,16.091,25.505,32.725,38.017
106,16.911,26.594,34.027,39.585
107,17.096,27.181,34.837,40.558
108,16.929,27.699,35.831,42.153
109,17.496,28.850,37.291,43.481
110,16.960,28.250,36.708,42.676
111,16.903,27.625,35.594,41.507
112,17.128,27.204,34.897,40.480
113,16.444,26.277,33.677,39.008
114,16.614,26.205,33.397,38.336
115,17.101,26.391,33.445,38.256
116,15.809,25.126,32.054,36.882
117,16.081,24.965,31.895,36.863
118,16.181,24.986,31.560,36.303
119,15.623,23.852,30.213,34.773
120,15.406,23.142,29.053,33.223
121,15.733,23.180,29.063,33.318
122,15.770,23.072,28.842,32.671
123,15.745,23.035,28.573,32.218
124,15.881,23.045,28.540,32.247
125,15.861,22.837,28.148,31.841
126,15.747,22.870,28.262,31.726
127,16.119,22.997,28.213,31.815
128,15.912,22.747,28.085,31.608
129,15.905,22.710,27.904,31.511
130,15.722,22.591,27.764,31.379
131,16.267,23.023,28.361,32.008
132,15.492,22.352,27.700,31.364
133,16.866,23.718,28.949,32.492
134,16.244,23.128,28.347,31.958
135,15.795,22.582,27.701,31.278
136,15.868,22.702,27.945,31.496
137,15.918,22.915,28.221,31.839
138,16.095,22.894,28.153,31.954
139,16.301,23.060,28.407,31.920
140,16.003,22.732,28.204,31.789
141,15.917,22.658,27.828,31.490
142,16.563,23.415,28.688,32.286
143,15.473,22.235,27.486,31.178
144,16.561,23.561,28.789,32.419
145,15.824,22.666,27.861,31.358
146,16.520,23.299,28.492,32.120
147,15.968,22.829,28.294,32.012
148,15.828,22.628,28.011,31.777
149,16.161,22.969,28.187,31.819
150,15.953,22.738,27.946,31.490
151,16.105,22.885,28.234,31.676
152,15.638,22.383,27.691,31.276
153,16.046,22.762,28.082,31.630
154,16.273,23.073,28.275,31.809
155,15.879,22.878,28.207,31.783
156,16.148,22.976,28.208,31.911
157,15.635,22.740,27.998,31.552
158,15.419,22.315,27.583,31.119
159,15.975,22.688,27.920,31.422
160,15.262,21.997,27.447,31.176
161,15.480,22.154,27.406,31.068
162,15.976,22.725,27.914,31.395
163,15.857,22.619,27.895,31.482
164,15.658,22.427,27.691,31.427
165,15.983,22.779,28.015,31.626
166,15.327,22.034,27.250,30.902
167,16.160,22.959,28.126,31.765
168,15.646,22.338,27.614,31.438
169,16.135,22.800,27.961,31.683
170,15.637,22.462,27.621,31.232
171,16.212,23.043,28.341,31.899
172,15.729,22.553,27.996,31.598
173,15.880,22.674,27.890,31.530
174,16.332,23.050,28.367,31.839
175,15.404,22.267,27.506,31.199
176,16.076,22.869,28.161,31.869
177,15.498,22.285,27.461,31.130
178,16.369,23.164,28.400,31.989
179,15.573,22.404,27.708,31.300
180,16.446,23.236,28.511,32.116
181,15.524,22.378,27.576,31.324
182,16.506,23.315,28.449,32.138
183,16.358,23.017,28.323,31.869
184,15.379,22.165,27.342,30.914
185,16.329,23.016,28.323,31.838
186,15.898,22.744,27.963,31.474
187,16.837,23.383,28.612,32.144
188,15.700,22.726,28.025,31.634
189,16.030,22.864,28.009,31.497
190,15.746,22.407,27.835,31.412
191,16.672,23.653,28.901,32.544
192,16.692,23.642,28.842,32.333
193,16.051,22.785,28.038,31.720
194,15.881,22.634,27.903,31.439
195,16.018,22.805,28.067,31.701
196,16.250,22.940,28.250,31.774
197,15.722,22.472,27.789,31.504
198,15.671,22.443,27.734,31.222
199,15.505,22.301,27.669,31.237
200,16.561,23.412,28.679,32.287
