lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
83,16.077,23.076,28.248,31.817
84,15.653,22.964,28.291,31.657
85,15.075,22.144,27.443,30.817
86,15.271,22.231,27.410,30.834
87,16.568,23.617,28.861,32.273
88,15.024,22.274,27.474,30.880
89,16.184,23.339,28.808,32.296
90,15.306,22.779,28.091,31.573
91,16.030,23.232,28.712,32.111
92,15.900,23.153,28.392,31.900
93,16.417,23.570,29.106,32.692
94,15.690,23.176,28.659,32.072
95,15.720,23.211,28.756,32.385
96,15.583,23.230,28.859,32.566
97,15.588,23.424,29.044,32.831
98,15.426,23.498,29.238,33.190
99,15.504,23.612,29.604,33.621
100,16.166,24.713,30.846,34.875
101,16.288,24.904,31.007,35.184
102,16.385,25.180,31.610,35.835
103,16.664,25.756,32.502,36.927
104,16.520,26.044,32.994,37.635
105,16.065,26.057,33.247,38.239
106,16.994,27.188,34.604,39.755
107,17.077,27.588,35.099,40.266
108,16.853,27.543,35.244,40.639
109,17.380,28.139,35.957,41.256
110,16.661,27.364,34.968,40.452
111,16.676,26.977,34.560,39.715
112,16.915,27.106,34.456,39.601
113,16.421,26.401,33.669,38.756
114,16.528,26.462,33.665,38.622
115,17.041,26.793,34.158,39.048
116,15.819,26.158,33.499,38.496
117,16.297,26.778,34.165,39.222
118,16.580,27.309,34.513,39.435
119,15.994,26.257,33.704,38.693
120,15.662,25.448,32.462,37.352
121,16.032,25.083,31.767,36.569
122,15.926,24.237,30.557,34.804
123,15.824,23.810,29.461,33.410
124,15.909,23.515,29.134,32.840
125,15.875,23.246,28.544,32.107
126,15.712,23.138,28.449,31.900
127,15.976,23.262,28.547,31.934
128,15.871,22.930,28.267,31.796
129,15.869,22.949,28.165,31.525
130,15.678,22.881,27.973,31.408
131,16.261,23.299,28.583,32.034
132,15.473,22.668,27.900,31.337
133,16.802,23.932,29.085,32.481
134,16.184,23.290,28.535,31.939
135,15.795,22.789,28.033,31.471
136,15.825,22.949,28.163,31.595
137,16.001,23.192,28.472,31.918
138,15.972,23.028,28.443,31.948
139,16.246,23.358,28.525,32.130
140,15.925,23.116,28.401,31.770
141,15.861,22.846,28.082,31.530
142,16.475,23.651,28.904,32.373
143,15.425,22.555,27.775,31.273
144,16.381,23.720,28.949,32.468
145,15.739,22.928,28.135,31.492
146,16.522,23.583,28.769,32.157
147,15.983,23.119,28.482,32.066
148,15.809,22.896,28.223,31.799
149,16.097,23.219,28.382,31.858
150,15.917,22.844,28.148,31.446
151,16.083,23.170,28.347,31.731
152,15.652,22.590,27.877,31.326
153,15.967,23.023,28.250,31.574
154,16.181,23.186,28.555,31.915
155,15.917,23.165,28.395,31.900
156,16.112,23.277,28.542,31.936
157,15.644,23.015,28.281,31.749
158,15.377,22.620,27.813,31.178
159,15.957,22.853,28.097,31.568
160,15.195,22.335,27.643,31.216
161,15.481,22.385,27.657,31.085
162,15.971,22.964,28.125,31.498
163,15.898,22.828,28.113,31.532
164,15.691,22.772,28.036,31.380
165,15.888,23.006,28.321,31.763
166,15.301,22.205,27.433,30.915
167,16.142,23.199,28.362,31.738
168,15.636,22.615,27.903,31.427
169,16.023,23.076,28.283,31.689
170,15.636,22.641,27.858,31.237
171,16.215,23.350,28.527,31.906
172,15.679,22.855,28.194,31.653
173,15.860,22.828,28.096,31.480
174,16.229,23.230,28.493,31.915
175,15.414,22.501,27.840,31.229
176,16.031,23.127,28.392,31.959
177,15.413,22.517,27.709,31.193
178,16.327,23.448,28.573,31.965
179,15.519,22.673,27.972,31.267
180,16.395,23.460,28.732,32.127
181,15.475,22.495,27.778,31.384
182,16.421,23.502,28.812,32.267
183,16.290,23.240,28.585,32.024
184,15.367,22.362,27.483,30.971
185,16.202,23.208,28.532,31.982
186,15.836,22.959,28.156,31.608
187,16.707,23.639,28.776,32.188
188,15.643,22.971,28.203,31.665
189,15.993,23.013,28.289,31.695
190,15.603,22.754,28.044,31.395
191,16.608,23.901,29.148,32.662
192,16.650,23.854,29.031,32.438
193,15.982,23.055,28.212,31.726
194,15.857,22.884,28.078,31.522
195,15.948,23.088,28.344,31.667
196,16.187,23.186,28.367,31.744
197,15.635,22.729,27.988,31.435
198,15.597,22.721,27.897,31.271
199,15.440,22.540,27.903,31.350
200,16.487,23.613,28.862,32.309
