lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.074,22.296,27.247,30.598
1,15.347,22.327,27.305,30.696
2,15.603,22.518,27.501,30.869
3,15.493,22.478,27.349,30.830
4,16.124,22.898,28.079,31.535
5,16.272,23.190,28.291,31.664
6,15.020,21.936,26.993,30.414
7,15.731,22.737,27.611,30.889
8,15.971,22.906,27.962,31.341
9,15.813,22.678,27.501,30.817
10,15.738,22.703,27.758,31.125
11,16.201,23.099,28.140,31.533
12,15.407,22.494,27.494,30.803
13,15.629,22.566,27.596,30.903
14,16.019,22.878,27.913,31.304
15,15.566,22.597,27.714,31.148
16,15.984,23.017,28.050,31.404
17,15.881,23.032,27.926,31.326
18,15.793,22.775,27.807,31.028
19,15.874,22.707,27.590,30.828
20,15.644,22.513,27.252,30.610
21,16.078,23.039,27.836,31.195
22,16.510,23.392,28.486,31.801
23,15.388,22.245,27.371,30.709
24,15.578,22.533,27.575,31.045
25,16.474,23.372,28.394,31.674
26,15.735,22.798,27.744,31.033
27,15.994,22.923,28.042,31.581
28,16.788,23.757,28.761,32.158
29,16.348,23.183,28.259,31.461
30,16.182,23.084,28.208,31.469
31,15.468,22.505,27.452,30.700
32,16.148,23.225,28.216,31.675
33,15.189,22.266,27.407,30.795
34,16.693,23.662,28.799,32.176
35,15.760,22.752,27.815,31.151
36,15.828,22.822,27.878,31.239
37,15.616,22.491,27.493,30.905
38,16.032,23.038,28.027,31.317
39,15.550,22.585,27.581,30.873
40,16.343,23.365,28.359,31.672
41,16.138,23.017,27.974,31.091
42,15.952,22.881,28.165,31.608
43,15.454,22.432,27.438,30.786
44,16.291,23.115,28.180,31.440
45,15.861,22.772,27.859,31.217
46,15.877,22.869,27.858,31.219
47,15.254,22.201,27.213,30.460
48,15.934,22.755,27.792,31.137
49,15.941,22.795,27.931,31.154
50,16.016,22.893,27.994,31.344
51,15.382,22.286,27.331,30.537
52,15.556,22.406,27.463,30.763
53,15.829,22.763,27.804,31.201
54,15.902,22.689,27.790,31.198
55,15.972,22.902,27.988,31.224
56,15.175,22.248,27.286,30.743
57,16.119,23.249,28.409,31.651
58,16.375,23.328,28.156,31.469
59,15.771,22.731,27.858,31.289
60,15.451,22.415,27.357,30.674
