lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.290,22.280,27.662,30.869
1,15.560,22.385,27.774,31.058
2,15.717,22.511,27.869,31.280
3,15.699,22.483,27.739,31.158
4,16.266,23.076,28.352,31.801
5,16.387,23.311,28.624,32.006
6,15.233,22.027,27.374,30.739
7,15.928,22.745,27.888,31.221
8,16.166,22.891,28.241,31.567
9,15.960,22.750,27.816,31.095
10,15.903,22.827,28.156,31.525
11,16.396,23.150,28.472,31.813
12,15.630,22.514,27.810,31.132
13,15.697,22.614,27.947,31.202
14,16.123,22.965,28.267,31.618
15,15.820,22.605,28.017,31.495
16,16.137,22.977,28.380,31.795
17,16.038,23.001,28.410,31.630
18,15.990,22.802,28.136,31.320
19,15.975,22.837,27.986,31.097
20,15.823,22.484,27.602,30.917
21,16.268,23.092,28.233,31.491
22,16.716,23.448,28.801,32.120
23,15.537,22.314,27.665,30.983
24,15.723,22.573,27.960,31.344
25,16.621,23.405,28.776,32.075
26,15.950,22.738,28.074,31.449
27,16.159,23.005,28.357,31.924
28,17.007,23.789,29.202,32.438
29,16.503,23.290,28.584,31.694
30,16.279,23.159,28.433,31.835
31,15.652,22.456,27.685,31.089
32,16.278,23.275,28.588,31.984
33,15.384,22.340,27.733,31.064
34,16.861,23.738,29.131,32.513
35,15.920,22.723,28.195,31.558
36,16.106,22.996,28.311,31.599
37,15.783,22.500,27.814,31.178
38,16.144,22.950,28.335,31.780
39,15.650,22.591,27.886,31.196
40,16.515,23.358,28.670,32.086
41,16.217,23.028,28.307,31.402
42,16.131,23.022,28.621,31.851
43,15.658,22.468,27.784,31.081
44,16.438,23.220,28.486,31.799
45,15.988,22.808,28.244,31.522
46,16.060,22.915,28.183,31.543
47,15.398,22.278,27.550,30.849
48,16.155,22.853,28.171,31.527
49,16.172,22.936,28.262,31.620
50,16.149,23.037,28.391,31.590
51,15.628,22.358,27.655,30.904
52,15.735,22.591,27.814,31.114
53,15.980,22.840,28.165,31.506
54,16.019,22.846,28.102,31.554
55,16.176,22.938,28.266,31.649
56,15.446,22.358,27.683,31.064
57,16.255,23.339,28.656,32.164
58,16.595,23.375,28.539,31.875
59,15.928,22.814,28.234,31.634
60,15.643,22.419,27.819,30.992
61,16.129,23.063,28.401,31.701
62,16.051,22.839,28.225,31.585
63,16.203,23.061,28.435,31.813
64,16.467,23.394,28.759,32.088
65,16.137,23.010,28.242,31.665
66,16.611,23.354,28.698,32.027
67,16.442,23.291,28.548,31.833
68,16.198,23.006,28.329,31.597
69,16.254,23.104,28.507,31.863
70,16.222,23.002,28.268,31.649
71,15.485,22.259,27.586,30.961
72,15.800,22.593,27.903,31.294
73,16.397,23.170,28.543,32.044
74,15.949,22.595,27.916,31.193
75,16.207,23.006,28.405,31.688
76,16.142,23.015,28.465,31.994
77,16.018,22.833,28.227,31.500
78,17.279,24.056,29.631,32.960
79,15.755,22.663,28.028,31.638
80,15.616,22.509,27.927,31.244
81,16.532,23.337,28.796,32.179
82,15.596,22.403,27.772,31.113
83,16.340,23.105,28.527,31.840
84,15.913,23.041,28.551,31.820
85,15.355,22.223,27.640,31.050
86,15.392,22.377,27.744,31.078
87,16.860,23.694,29.101,32.520
88,15.271,22.313,27.757,31.148
89,16.502,23.412,29.087,32.575
90,15.565,22.948,28.349,31.835
91,16.220,23.453,29.010,32.489
92,16.155,23.313,28.850,32.367
93,16.714,23.761,29.497,33.153
94,15.997,23.434,29.071,32.580
95,16.002,23.394,29.267,32.980
96,15.944,23.477,29.350,33.039
97,15.924,23.529,29.508,33.237
98,15.688,23.617,29.805,33.834
99,15.797,23.869,30.233,34.296
100,16.440,24.981,31.536,35.642
101,16.574,25.079,31.791,35.990
102,16.732,25.527,32.512,37.012
103,17.017,26.439,33.912,38.618
104,16.975,27.005,34.988,40.057
105,16.478,27.090,35.495,40.674
106,17.372,28.314,37.060,42.544
107,17.558,28.941,37.992,43.562
108,17.442,29.319,38.592,44.262
109,17.960,29.999,39.372,45.070
110,17.273,29.234,38.510,44.213
111,17.312,28.915,37.830,43.358
112,17.517,28.906,37.633,43.119
113,16.876,27.864,36.356,41.846
114,16.986,27.653,35.976,41.215
115,17.561,28.188,36.547,41.699
116,16.309,27.349,35.645,40.548
117,16.597,27.278,35.624,40.627
118,16.768,27.338,35.357,40.277
119,16.228,26.199,34.000,38.851
120,15.835,25.033,32.294,36.983
121,16.160,24.607,31.506,35.988
122,16.165,24.220,30.589,34.640
123,16.059,23.829,29.778,33.415
124,16.165,23.700,29.496,33.055
125,16.095,23.284,28.820,32.363
126,16.059,23.264,28.740,32.089
127,16.256,23.238,28.757,32.255
128,16.189,23.157,28.601,31.994
129,16.147,23.043,28.406,31.785
130,15.910,22.870,28.321,31.746
131,16.512,23.333,28.822,32.204
132,15.746,22.710,28.208,31.621
133,17.072,23.970,29.491,32.682
134,16.439,23.450,28.814,32.190
135,16.061,22.916,28.288,31.636
136,16.133,22.974,28.403,31.788
137,16.276,23.197,28.655,32.074
138,16.229,23.076,28.642,32.200
139,16.580,23.390,28.832,32.319
140,16.179,23.160,28.558,32.025
141,16.090,22.949,28.335,31.591
142,16.802,23.715,29.188,32.532
143,15.709,22.591,27.976,31.398
144,16.728,23.778,29.241,32.679
145,16.049,22.901,28.373,31.674
146,16.833,23.616,29.009,32.403
147,16.295,23.147,28.736,32.207
148,16.104,22.980,28.481,32.024
149,16.390,23.273,28.642,32.105
150,16.147,22.991,28.329,31.608
151,16.364,23.186,28.579,31.997
152,15.861,22.723,28.127,31.469
153,16.242,23.136,28.422,31.790
154,16.483,23.272,28.700,32.116
155,16.154,23.153,28.542,31.974
156,16.391,23.286,28.739,32.085
157,15.853,23.122,28.514,31.891
158,15.670,22.665,27.970,31.374
159,16.189,22.999,28.317,31.718
160,15.431,22.382,27.893,31.419
161,15.659,22.481,27.915,31.296
162,16.214,22.945,28.392,31.734
163,16.126,22.840,28.310,31.653
164,15.888,22.770,28.263,31.545
165,16.210,23.067,28.452,31.850
166,15.574,22.341,27.666,31.035
167,16.404,23.259,28.598,31.951
168,15.869,22.684,28.188,31.621
169,16.328,23.101,28.520,31.884
170,15.890,22.618,28.097,31.450
171,16.412,23.369,28.781,32.192
